# j	a_star(j)
# # d2 = 5.016430327692845e-02
# # N = 20000
9090	6.341248935516217e-02
9091	-1.101782141182780e-02
9092	-1.420310513449771e-03
9093	2.343417968884268e-02
9094	-6.662696681469193e-02
9095	5.646599755241311e-02
9096	-5.488303639037925e-02
9097	-1.008629512834740e-01
9098	-7.944515938271270e-02
9099	-5.039169933754509e-02
9100	6.897183188382715e-02
9101	-1.181351926679211e-02
9102	-1.134402303753982e-01
9103	4.273274709209833e-02
9104	9.971474608602392e-02
9105	1.064863553152126e-01
9106	1.625156335756006e-01
9107	2.928405274351973e-02
9108	-1.779452505069605e-03
9109	4.427858966316682e-02
9110	1.459233598584258e-01
9111	-3.156833898534098e-02
9112	-1.721091458990611e-02
9113	-3.764519604892565e-02
9114	-1.199569110700260e-01
9115	-4.663066422433365e-02
9116	-1.089699993396818e-01
9117	-1.021861623720810e-01
9118	-6.283415537956452e-02
9119	-1.245507110607436e-01
9120	-2.763974683414772e-01
9121	-1.701588566163379e-01
9122	-1.821568904356282e-01
9123	-2.071099132592307e-01
9124	-1.615758460611159e-01
9125	-1.558842557598816e-01
9126	-2.839232344640190e-01
9127	-1.212240229953427e-01
9128	-1.743626936765159e-01
9129	-8.630840990005878e-02
9130	-3.684195705272203e-01
9131	-1.067990369544082e-01
9132	-2.584504662205868e-01
9133	-6.331822731811892e-02
9134	-1.391605938513479e-01
9135	-1.388510404085264e-01
9136	-8.599896153954407e-02
9137	-3.354824720489560e-02
9138	-5.522947218343765e-02
9139	-3.232166789693275e-02
9140	-2.267493565521456e-01
9141	-6.423703591762263e-02
9142	-2.748474286278930e-02
9143	-8.923087948333451e-02
9144	-1.044061088970333e-01
9145	-6.600448401302904e-02
9146	1.438915355781200e-02
9147	-1.622363209566907e-01
9148	-1.456903788600708e-02
9149	-9.509835678717929e-02
9150	-1.008395529339954e-01
9151	-4.219556111268287e-02
9152	-3.701244751909302e-02
9153	-1.295604758522438e-01
9154	5.915259862486010e-02
9155	-7.112490363199785e-02
9156	-2.777180175198918e-02
9157	-8.097835415082752e-03
9158	4.499450012149692e-02
9159	-7.218771925077387e-02
9160	-8.555974672052442e-02
9161	-3.778671612173966e-02
9162	-1.756078874568972e-01
9163	-1.313674704827501e-01
9164	-1.771874657292489e-01
9165	-3.027789431732417e-01
9166	-2.073714571681148e-01
9167	-1.425633251854756e-01
9168	-2.664450853234175e-01
9169	-1.454671406891836e-01
9170	-3.542505916543556e-01
9171	-2.142769159654927e-01
9172	-5.802008830982172e-02
9173	-9.218127314605734e-02
9174	-2.409820042669868e-01
9175	-6.277745981301301e-02
9176	6.515048336996075e-03
9177	-3.099108704224574e-01
9178	1.199500302962829e-01
9179	-5.090271301888927e-02
9180	9.641982534239482e-02
9181	-5.227201017410578e-02
9182	-4.106725540208628e-03
9183	-1.048360346715611e-01
9184	-1.167738623803419e-02
9185	1.229207158508208e-02
9186	8.534751944683124e-02
9187	-6.596584957602478e-02
9188	1.953576349319410e-02
9189	-5.075146610794385e-02
9190	1.165600676700574e-01
9191	-1.598679188301727e-02
9192	-1.422585215629756e-02
9193	-1.113064713740561e-01
9194	-8.054094953156006e-02
9195	-4.727979357013298e-02
9196	1.840273206710758e-03
9197	-8.525856856394312e-02
9198	1.185903529212511e-02
9199	-4.320286118652690e-02
9200	8.077528099417371e-04
9201	-8.037976760326582e-02
9202	4.155312490491197e-02
9203	-3.227878360745230e-02
9204	1.105304193258907e-01
9205	1.270677426880788e-02
9206	-6.594079221009201e-02
9207	-6.491107600783248e-02
9208	-3.376110319662114e-02
9209	-2.152110978907643e-02
9210	-1.542326640660591e-01
9211	-2.521069178539398e-02
9212	6.835309930838650e-02
9213	-2.232904743405227e-02
9214	4.306059103735359e-02
9215	6.531384056946186e-03
9216	-6.222556061832282e-02
9217	-5.436464800173970e-02
9218	6.772763446411194e-02
9219	1.297395063515653e-02
9220	-1.161676277462250e-01
9221	-4.927192642551577e-03
9222	-2.273352844270362e-01
9223	-2.245798741996382e-02
9224	-1.463424852199152e-03
9225	-1.153982081182967e-01
9226	1.149218440050743e-01
9227	2.370744748562521e-02
9228	-1.698152987007182e-01
9229	3.215460434565379e-02
9230	-2.333667083883043e-01
9231	7.418124223365160e-03
9232	-1.052518730756165e-02
9233	4.197670403000568e-02
9234	-1.251426325716926e-01
9235	-8.115519179410034e-02
9236	1.816227451334386e-02
9237	-5.293225634860115e-02
9238	4.054878327939491e-02
9239	4.750394718409110e-03
9240	-1.923416528994948e-01
9241	-2.650487298787027e-02
9242	-7.944812263301246e-02
9243	-1.581915173594878e-01
9244	-5.812231175519317e-02
9245	-8.335792533299588e-02
9246	-3.200162965852404e-01
9247	-1.033067433660576e-01
9248	-1.194024421358122e-01
9249	-1.880433100327031e-01
9250	-1.557100245191450e-01
9251	-6.837634148549872e-02
9252	-1.551068338324737e-01
9253	-9.617404565202908e-02
9254	-1.033901264331132e-01
9255	3.405601310155895e-03
9256	-1.261225474299904e-01
9257	-4.259192309835971e-02
9258	1.967400655538786e-02
9259	-3.384128229393739e-02
9260	-9.993501647375309e-02
9261	2.180916487440485e-02
9262	3.677369117345817e-02
9263	-1.532913222749734e-02
9264	1.204112730118370e-02
9265	3.020237091978286e-02
9266	8.902623233353895e-03
9267	-8.771149818695900e-03
9268	-1.311585385912520e-01
9269	1.532617917466627e-02
9270	-8.335656401202081e-02
9271	-6.228890132111123e-02
9272	-1.772635851780290e-01
9273	-5.375323602972374e-04
9274	-2.054217097254641e-01
9275	-9.987647960916915e-02
9276	-2.303993215144382e-01
9277	-9.504910755297968e-02
9278	-2.358774335284087e-01
9279	-2.998144464071048e-02
9280	-2.487230016713161e-01
9281	-1.022607919611892e-01
9282	1.146688574854029e-01
9283	-8.238851229624401e-02
9284	-2.445273694449535e-01
9285	1.043801510451208e-01
9286	-2.088195074259800e-01
9287	-9.906931185305878e-02
9288	4.944773690513705e-02
9289	-6.406074956754236e-02
9290	1.983490063108849e-03
9291	1.957260096052319e-01
9292	-9.461428466779200e-02
9293	1.927282022888093e-02
9294	1.954679612668732e-01
9295	4.383568775334642e-03
9296	-2.162563254558966e-02
9297	1.293471956358924e-01
9298	-1.169282101074336e-01
9299	-6.502622341793336e-02
9300	1.738180185558616e-02
9301	-7.157632998209439e-02
9302	-1.546334907994802e-01
9303	1.319085919159275e-01
9304	-1.486598660335881e-01
9305	-8.614414125794422e-02
9306	7.946637489922907e-03
9307	-8.533008085035149e-02
9308	-2.210126620578862e-01
9309	6.037815919925307e-02
9310	-7.648650124840044e-02
9311	-5.885882437145251e-02
9312	-4.895880170669475e-02
9313	-6.138348011225488e-02
9314	-1.460593992644524e-01
9315	4.459723160266428e-02
9316	-1.301216943379025e-01
9317	1.644746681283184e-02
9318	2.797395614752056e-02
9319	4.532435030972845e-02
9320	-7.521637069567834e-03
9321	1.176693519063478e-01
9322	4.492634627804919e-02
9323	3.723974912570984e-02
9324	-5.431528324537249e-02
9325	-1.833864414603543e-02
9326	-7.328772958141037e-02
9327	-7.915527700297677e-02
9328	-7.273252874050450e-02
9329	-6.187339970720951e-02
9330	-3.258775984252948e-01
9331	1.086648094092589e-02
9332	4.440756552713074e-03
9333	-4.684334278728225e-02
9334	7.704894685274370e-02
9335	-2.818999581695480e-02
9336	-5.396211108621818e-02
9337	2.257621394715851e-02
9338	-2.331324980170817e-01
9339	3.186649514621424e-02
9340	-5.947428307229671e-02
9341	6.418589353927327e-02
9342	-1.503692596964138e-03
9343	5.826769871069640e-02
9344	2.585590971563984e-02
9345	-1.447441154336141e-01
9346	-3.260411620009069e-02
9347	-2.530383589069886e-02
9348	1.352056861513906e-01
9349	3.364277897301369e-03
9350	6.881364355410062e-02
9351	2.816886129118133e-02
9352	2.836144213979098e-02
9353	-2.328101081169119e-02
9354	1.603381046225525e-01
9355	-1.047190817294081e-02
9356	1.140268340067940e-01
9357	-4.905734218336556e-02
9358	1.125118791667302e-01
9359	2.404291961464997e-02
9360	3.342362047895518e-02
9361	1.198524028144497e-01
9362	2.589711303991651e-01
9363	-3.623067887741115e-02
9364	2.175039880385310e-01
9365	8.821569995764053e-02
9366	-1.052766264256824e-01
9367	1.397525230194480e-01
9368	1.425971923157552e-01
9369	-1.143414674183090e-02
9370	2.120635779501943e-01
9371	6.597721417439595e-02
9372	1.602577726112710e-01
9373	6.453611763490276e-02
9374	1.395396056144592e-01
9375	3.084688628461840e-02
9376	9.434715961359474e-02
9377	5.857687165990095e-02
9378	1.042447411059443e-02
9379	1.326614547808726e-03
9380	7.923186149462993e-02
9381	5.797956941883080e-03
9382	-1.673028306918555e-02
9383	-4.673135623178150e-02
9384	3.577611418930095e-02
9385	-5.994762773886903e-03
9386	8.281931881365780e-02
9387	4.477240846057997e-03
9388	1.406507291559823e-01
9389	6.392116465188882e-02
9390	-1.625897712103119e-02
9391	1.095097219522097e-01
9392	1.691439371346359e-01
9393	1.973747586246703e-01
9394	4.108060504379091e-02
9395	1.377018585610770e-01
9396	2.511112875222348e-01
9397	1.789278332189373e-01
9398	2.859339159496333e-01
9399	2.516252238676268e-01
9400	2.423283902103156e-01
9401	1.869652502394656e-01
9402	2.907682463779359e-01
9403	1.119279269618798e-01
9404	1.782068897886299e-01
9405	1.181879548477160e-01
9406	1.175979177083709e-01
9407	6.872225897618069e-02
9408	1.948062750239154e-01
9409	9.864762965749758e-02
9410	2.450724657854602e-01
9411	1.100670877501429e-01
9412	1.046010078299525e-01
9413	1.270030193690126e-01
9414	1.474280795983441e-01
9415	2.003869067171358e-01
9416	1.242963027595432e-01
9417	1.968833121372381e-01
9418	2.162499253155309e-01
9419	1.442137532824292e-01
9420	3.139282547224648e-01
9421	1.395616849192742e-01
9422	2.499399151662347e-01
9423	1.917907766511362e-01
9424	1.562365426394785e-01
9425	3.284312146794550e-02
9426	3.022949836409717e-01
9427	6.737103890452112e-02
9428	1.395640097591895e-01
9429	2.089598544550670e-01
9430	-1.099515957915481e-01
9431	7.815709504047753e-02
9432	9.751706275453739e-02
9433	7.163871031930011e-02
9434	5.215320020849103e-02
9435	-7.768868850250957e-02
9436	-8.937611233686320e-02
9437	1.753630738692525e-03
9438	-7.082959954840153e-02
9439	-4.709162030670371e-02
9440	-1.974856728120375e-01
9441	-6.027188294638738e-02
9442	-2.215666806315725e-01
9443	-5.761568449641947e-02
9444	-2.608998047941222e-01
9445	-1.317497820623644e-01
9446	-2.346864194965549e-01
9447	-1.388726563211974e-02
9448	-2.068384263149379e-01
9449	-1.238612090548905e-01
9450	-4.904714934377566e-02
9451	-1.003031426207431e-01
9452	-2.153274519944120e-01
9453	5.786511916737738e-02
9454	-6.073776806667461e-02
9455	6.563509909231718e-02
9456	-6.524722058506031e-02
9457	2.472758447233874e-02
9458	-8.925288565975797e-02
9459	2.030876941834714e-02
9460	1.501055710241009e-01
9461	3.588855344150834e-02
9462	-1.202704790670718e-01
9463	4.958174294006921e-02
9464	1.232933976524439e-02
9465	1.792049714451781e-01
9466	-3.261840724940324e-02
9467	5.442418489307025e-02
9468	8.904025469136824e-02
9469	7.126689328737379e-02
9470	2.203002148192699e-01
9471	1.131825550118223e-01
9472	1.020774447942988e-01
9473	1.297460267992135e-01
9474	2.291210172381609e-01
9475	1.891345738967700e-01
9476	9.486447141279244e-02
9477	2.045781504629370e-01
9478	2.450169461539091e-01
9479	1.614394890382312e-01
9480	3.444418775827822e-01
9481	1.179685184321289e-01
9482	2.442226984813768e-01
9483	2.537454685999712e-01
9484	1.985100375554032e-01
9485	2.090514434876495e-01
9486	3.177495248977114e-01
9487	1.046017896903891e-01
9488	1.511287220200264e-01
9489	1.437468874887959e-01
9490	4.597867880042605e-02
9491	1.359931850932811e-01
9492	3.983024586004412e-01
9493	1.189136634766003e-01
9494	2.156577522280607e-01
9495	7.341070547980766e-02
9496	1.344565716527535e-01
9497	7.706145086222889e-02
9498	2.147900773141223e-01
9499	9.684337888754550e-02
9500	6.729926913186836e-02
9501	3.139854654572071e-02
9502	7.996301408769527e-02
9503	9.563190268021841e-02
9504	1.781727864547386e-01
9505	3.930948708764406e-02
9506	1.220597281501621e-01
9507	2.579060562830256e-02
9508	2.128394897126696e-01
9509	7.143594248634391e-02
9510	-8.205268315921167e-04
9511	1.122365411089895e-01
9512	2.252595012636901e-01
9513	6.621634550674085e-02
9514	2.285978769405012e-01
9515	1.594709559300228e-01
9516	2.309959435062766e-01
9517	3.347609656128295e-02
9518	8.920823746644903e-02
9519	8.811796871518950e-02
9520	6.677553080525431e-02
9521	4.657312703234964e-02
9522	1.382952765803248e-01
9523	4.820671878080113e-02
9524	1.767330053405284e-01
9525	3.864649619984845e-02
9526	2.780591512020110e-01
9527	3.372823445198809e-02
9528	1.562608198238833e-01
9529	7.680433753702071e-02
9530	2.837242536431236e-01
9531	8.735486526860918e-02
9532	2.770807430678766e-01
9533	1.445760144353097e-01
9534	1.195586290882912e-01
9535	1.785218857021476e-01
9536	3.069532401143998e-01
9537	1.059914665394849e-01
9538	3.810684970895640e-01
9539	2.012565013156778e-01
9540	2.258436647810855e-01
9541	2.250006910382794e-01
9542	3.468328246768532e-01
9543	4.368321248350338e-02
9544	2.391734871405459e-01
9545	1.722945641594288e-01
9546	-2.686154592005032e-02
9547	8.219776340957871e-02
9548	3.242813252226387e-01
9549	-2.810627232227870e-02
9550	1.068150002383296e-01
9551	3.543488144625192e-02
9552	1.408148006215759e-02
9553	1.617063134268280e-02
9554	1.655766927444060e-01
9555	-6.854199034698262e-02
9556	8.776602286591545e-02
9557	-3.718821377654785e-02
9558	-5.127373353050884e-02
9559	-1.974988315890767e-02
9560	-8.750451227313807e-02
9561	-1.168979149455781e-01
9562	6.137586759343483e-02
9563	-9.863760172331408e-02
9564	-1.600435222130179e-01
9565	-1.405554882255454e-01
9566	-1.316914772558376e-01
9567	-9.061148992895943e-02
9568	-7.877173122335451e-02
9569	-1.050556394470212e-01
9570	1.933235994671721e-01
9571	-1.294925753473526e-01
9572	-8.071074091496401e-02
9573	-1.218589657429906e-01
9574	-1.282128366086180e-01
9575	-1.126567577447715e-01
9576	-5.645858840439665e-03
9577	-1.521134801801265e-01
9578	-1.495752458699092e-01
9579	-5.733363424466735e-02
9580	-1.786486478446150e-01
9581	-4.712844733032543e-02
9582	5.559698766030245e-02
9583	-7.451173339181137e-02
9584	-8.403528691169931e-02
9585	-7.001110286100203e-02
9586	-1.138236807527103e-01
9587	-9.153007500482352e-02
9588	4.631847669067853e-02
9589	-1.160314045129869e-01
9590	-2.839525152044839e-01
9591	-6.595941536787174e-02
9592	-1.530748821739416e-01
9593	-1.504157419076253e-01
9594	-4.392970542526789e-02
9595	-8.263434152078346e-02
9596	-1.367488968684386e-01
9597	-1.357972682240550e-01
9598	-2.133045064860490e-01
9599	-2.049967861909405e-01
9600	-1.124100057824833e-01
9601	-1.773251731446073e-01
9602	-2.221167158708395e-01
9603	-1.679048322040781e-01
9604	-2.297846943529671e-01
9605	-6.672445109819521e-02
9606	-4.531363907410556e-02
9607	-1.393400321388088e-01
9608	-1.193416959581638e-01
9609	-8.975629531637887e-02
9610	-7.470754635743519e-02
9611	-1.312468456638009e-01
9612	-5.524298921510743e-02
9613	-6.440862593514432e-02
9614	-2.589397610012744e-01
9615	1.388043633328531e-02
9616	-3.741734062369396e-02
9617	-2.629581993359617e-02
9618	-1.795225238273416e-01
9619	1.643829032202277e-02
9620	1.368790900425950e-01
9621	-2.073752782978756e-02
9622	6.177318052838116e-02
9623	7.648387141487563e-03
9624	-6.454930959083496e-02
9625	-6.401920321424057e-02
9626	-1.267017478694748e-01
9627	-7.303188245664224e-02
9628	-1.527470271158526e-01
9629	-3.990342245206338e-02
9630	2.653075963542848e-03
9631	-5.063132801462326e-02
9632	-1.319307930787622e-01
9633	-6.778418710355974e-02
9634	-1.008744403646178e-01
9635	-8.805884097803286e-03
9636	1.491458760496767e-01
9637	-4.743712631117896e-02
9638	4.520317863761487e-02
9639	5.983892176542239e-03
9640	4.063567186047462e-03
9641	-8.679379484537050e-03
9642	2.259421270178301e-01
9643	9.763424799159690e-03
9644	5.321324714421707e-02
9645	1.180043854812642e-01
9646	-1.453219924192766e-01
9647	3.213385088655217e-03
9648	1.774667516686211e-01
9649	4.268780518048944e-02
9650	-1.304526803605052e-03
9651	7.922601597235757e-02
9652	6.722117984440395e-04
9653	3.200833273686143e-02
9654	1.423011311187459e-01
9655	-1.354918735559434e-02
9656	8.070507798692830e-02
9657	7.570181780933061e-02
9658	1.736604603947318e-01
9659	-3.051613592908014e-03
9660	-3.232168669702960e-02
9661	2.666105579289876e-02
9662	5.447126343360244e-02
9663	3.792878397875502e-02
9664	7.316588951176861e-02
9665	5.821373346127787e-02
9666	7.562290748706947e-02
9667	4.526785765816702e-02
9668	1.454426001360975e-01
9669	1.578226438114320e-01
9670	2.520705126021237e-01
9671	5.095842145365032e-02
9672	2.281119553379249e-01
9673	8.267615084429206e-02
9674	2.683077997462965e-01
9675	2.954702307659529e-01
9676	1.950722011414868e-01
9677	1.896969076514768e-01
9678	3.957000631632722e-01
9679	1.945109761706123e-01
9680	3.182346839719907e-01
9681	2.887686793814627e-01
9682	2.932239126197643e-01
9683	1.780411655654804e-01
9684	3.827560510683352e-01
9685	2.927524279406231e-01
9686	3.199724677904249e-01
9687	1.991709440262944e-01
9688	2.620893243560701e-01
9689	1.301100978865788e-01
9690	5.909851619456090e-01
9691	9.351426936218363e-02
9692	2.371001828159938e-01
9693	1.829707106614303e-01
9694	2.738982799301297e-01
9695	2.543534935147340e-01
9696	3.164089104611091e-01
9697	1.484310830627725e-01
9698	2.678407153544474e-01
9699	2.748080369088206e-01
9700	2.773456026625171e-01
9701	1.215844568316701e-01
9702	3.511645269358142e-01
9703	1.134749485611066e-01
9704	1.833516985357078e-01
9705	3.301304637376046e-01
9706	2.564876689766032e-01
9707	1.444165992530044e-01
9708	2.471385592423026e-01
9709	2.547621525462617e-01
9710	4.017493996710065e-01
9711	2.687862169149143e-01
9712	2.688448646895492e-01
9713	1.933680959728792e-01
9714	3.924407750022127e-01
9715	3.158013123701531e-01
9716	2.691441580307935e-01
9717	3.449839608995960e-01
9718	3.218793194064244e-01
9719	2.379561499064398e-01
9720	3.647896310805812e-01
9721	1.900452069090660e-01
9722	2.016103854464962e-01
9723	2.993445397587785e-01
9724	3.262424857466632e-01
9725	1.517300911998255e-01
9726	2.947654912642934e-01
9727	1.192895222799053e-01
9728	1.686506173135125e-01
9729	1.662622612701824e-01
9730	-2.063910842228793e-02
9731	1.330947457562046e-01
9732	1.387282380648142e-01
9733	1.814295695021791e-01
9734	2.398999305770372e-01
9735	7.774501679666281e-02
9736	2.064052860270140e-01
9737	2.908838303968946e-01
9738	1.417094972109688e-01
9739	1.749506748664487e-01
9740	1.764632531886835e-02
9741	1.754201238998825e-01
9742	1.138356756976737e-01
9743	1.056264842150243e-01
9744	1.741716465649451e-01
9745	9.475889972659864e-03
9746	1.390896779681773e-01
9747	3.834743089577546e-02
9748	4.123947968234778e-02
9749	-7.830172177517786e-04
9750	-4.631022160092874e-02
9751	-2.180560398247320e-02
9752	-1.045399835952621e-01
9753	-1.122248420102835e-01
9754	-1.513184762559165e-01
9755	-7.901449424334239e-02
9756	-9.987468514422687e-02
9757	-7.219617950215020e-02
9758	-2.026561477892751e-01
9759	-7.281020264621785e-02
9760	-9.785109596260229e-03
9761	-2.689029247338358e-02
9762	8.981476524247711e-02
9763	-1.801526441653297e-02
9764	8.533513531166305e-02
9765	-1.039713701653277e-03
9766	1.170977997883869e-01
9767	2.233410317674201e-02
9768	4.984719085479616e-02
9769	1.414421014016075e-02
9770	8.782296549833635e-02
9771	-3.013107096674844e-02
9772	-3.736765682193156e-02
9773	-1.623029411405152e-02
9774	-1.141442648070143e-02
9775	-7.208746771465768e-02
9776	-7.741437368925483e-03
9777	-6.434437929443697e-02
9778	-1.480020296531570e-02
9779	3.625651865027828e-02
9780	1.186887102475492e-01
9781	3.398095218290903e-02
9782	1.011650974992488e-01
9783	2.361114547821257e-02
9784	8.130056592536151e-02
9785	3.901607671180150e-02
9786	-8.547158320203092e-02
9787	6.044587897373128e-02
9788	8.405938975382857e-02
9789	8.747630874319724e-02
9790	-1.122446254721869e-01
9791	5.562853963131169e-02
9792	8.521466797779964e-02
9793	2.345653188826028e-02
9794	6.237696023892780e-02
9795	7.856739924097626e-02
9796	-3.259235333581822e-02
9797	1.291821611506084e-02
9798	-7.794565664100241e-02
9799	-1.475874908489876e-02
9800	-2.931173312760216e-02
9801	7.242112580315646e-03
9802	-8.228439292179270e-02
9803	-1.810153918480317e-02
9804	1.352204824152393e-01
9805	-3.818031103173451e-02
9806	-1.113859750415313e-01
9807	7.833519650165370e-02
9808	-9.712801789815828e-02
9809	-5.767741054825489e-02
9810	2.700767882930389e-02
9811	-2.473590940928079e-02
9812	-1.649192566246324e-01
9813	8.509188167648099e-03
9814	-4.556395990037398e-03
9815	1.533512087586504e-02
9816	-5.083139146015796e-02
9817	-4.056343414951034e-02
9818	-1.666220348667733e-01
9819	-3.944441380192321e-03
9820	-2.010320112357070e-01
9821	5.443396384126683e-02
9822	3.440271541586362e-02
9823	2.899847542645002e-02
9824	-5.561548306667289e-02
9825	1.500815548479082e-03
9826	-3.296290841161626e-02
9827	-6.718341772810527e-03
9828	5.125048165665361e-02
9829	1.598452960722684e-02
9830	2.786776821684549e-02
9831	4.492905662348122e-02
9832	-7.128471748712777e-03
9833	4.796575973122742e-04
9834	-1.396682914012931e-01
9835	1.065526902288844e-02
9836	-4.762034186315705e-02
9837	-2.737251998749351e-02
9838	-9.908529799246214e-02
9839	-3.811718208197331e-02
9840	-8.381411536218286e-02
9841	-4.096218483864789e-02
9842	-2.058756905022076e-01
9843	6.028255986382767e-02
9844	-9.506381725954874e-02
9845	6.176139776152548e-03
9846	-1.029910332752373e-01
9847	-2.505114070494914e-02
9848	-6.661535207342270e-02
9849	-5.096625093312934e-02
9850	-8.129243681292130e-02
9851	-1.434036530166198e-03
9852	-1.663361184620819e-01
9853	-3.566496148928065e-02
9854	-1.275033378306150e-02
9855	-9.700978951552616e-02
9856	-5.942109012275361e-02
9857	-2.309969118123569e-02
9858	-2.508559963213086e-01
9859	-3.689015709544626e-02
9860	-5.315424518201811e-03
9861	-8.205312696305674e-02
9862	-1.642505586056117e-01
9863	-1.557295450629772e-01
9864	-2.297190653516789e-01
9865	-1.528081485540762e-01
9866	-1.726420143750413e-01
9867	-2.247016530140077e-01
9868	-1.375297438000907e-01
9869	-1.259930199857755e-01
9870	2.958978583068061e-03
9871	-1.076473665498165e-01
9872	-1.573830606602551e-01
9873	-7.907708185812172e-02
9874	-1.747806530192187e-01
9875	-9.447473424557275e-02
9876	-2.012355020285394e-01
9877	-3.232760140292607e-02
9878	-5.678458800561971e-02
9879	-7.658985928614143e-03
9880	-1.861142147188097e-01
9881	-8.323806504087267e-02
9882	-1.819158201135297e-01
9883	-7.753781653093474e-02
9884	-2.521915219644050e-01
9885	-6.748859040872425e-02
9886	-2.143864070718641e-01
9887	-9.660758951950894e-02
9888	-2.138781106639606e-01
9889	-1.698076782034682e-02
9890	-3.075949845485248e-01
9891	-1.458135361155151e-01
9892	-1.108128421019103e-01
9893	-1.095926772317490e-01
9894	-3.405576922129588e-01
9895	-1.332679051106417e-01
9896	-1.465579057510349e-01
9897	-2.243706360070449e-01
9898	-2.517253611957375e-01
9899	-1.376825109113806e-01
9900	-3.433753524781521e-01
9901	-1.292364409027260e-01
9902	-1.665984885771370e-01
9903	-2.630609235738225e-01
9904	-1.370681599527725e-01
9905	-8.397064838733907e-02
9906	-4.279102219214266e-01
9907	-9.242982366611374e-02
9908	-1.028349632197567e-01
9909	-1.905952071960318e-01
9910	-7.990058584780506e-02
9911	-1.196333871203542e-01
9912	-3.284470193732117e-01
9913	-1.863777318692396e-01
9914	-2.870284411329028e-01
9915	-1.717293990175522e-01
9916	-3.264384198208320e-01
9917	-1.883564656155596e-01
9918	-3.781591751589418e-01
9919	-7.978975415045507e-02
9920	-2.756633237109857e-01
9921	-1.513065823876517e-01
9922	-2.727263444551745e-01
9923	-8.901766125731796e-02
9924	-3.100338308651540e-01
9925	-8.974011916712431e-02
9926	-8.073489559831498e-02
9927	-9.482755038865033e-02
9928	-1.370948546566934e-01
9929	-4.664248527854910e-02
9930	-4.201442820434614e-01
9931	-7.001847926138617e-02
9932	-2.298626934592965e-01
9933	-2.091192339509849e-01
9934	-2.250783778780638e-01
9935	-1.723658370248698e-01
9936	-2.608669743647017e-01
9937	-1.792970075216860e-01
9938	-2.336314406637700e-01
9939	-1.331435837585505e-01
9940	-8.169486055455706e-02
9941	-1.235763839300286e-01
9942	-9.692283161496275e-02
9943	-1.126533152458082e-01
9944	-1.544134041458788e-01
9945	-3.262796667006549e-02
9946	-1.418147843671654e-01
9947	-7.944968692329431e-02
9948	-1.348961006834807e-01
9949	-5.723351280762527e-02
9950	-1.352977817116541e-01
9951	1.721559693237443e-02
9952	-1.012367185250630e-01
9953	-7.351875470114126e-02
9954	-6.098402871843914e-02
9955	-2.334326781960562e-02
9956	-1.418489228820430e-01
9957	-2.532922417146789e-02
9958	-2.747762005376074e-02
9959	-5.069218150870792e-02
9960	-1.016323743814284e-01
9961	-5.336731658126134e-02
9962	-3.827408575089393e-02
9963	-6.341686868481866e-02
9964	-1.465491989810879e-01
9965	-5.200540525430341e-02
9966	-2.996450603689404e-01
9967	-6.845080787139031e-02
9968	-1.478296048805193e-01
9969	-1.352966717420834e-01
9970	-5.341325233061315e-02
9971	-3.889404788009556e-02
9972	-9.056280842226365e-02
9973	-6.915119156672056e-02
9974	-1.159309367095121e-01
9975	-9.295292939443726e-02
9976	-9.590300356604001e-02
9977	-1.079941648744828e-01
9978	-1.834220701416307e-02
9979	-1.246088413331976e-01
9980	-2.000829563734400e-01
9981	-1.099103664296062e-01
9982	-3.371597685828373e-01
9983	-1.568824496675051e-01
9984	-1.364099673353946e-01
9985	-2.077774705049161e-01
9986	-2.180993724307732e-01
9987	-2.211734829678761e-01
9988	-2.522087926133645e-01
9989	-2.228286725029019e-01
9990	-2.055759287812549e-01
9991	-1.687361308256586e-01
9992	-1.282823552780614e-01
9993	-2.042017767884783e-01
9994	-3.465443832063882e-02
9995	-1.701432277519123e-01
9996	-1.349185175054135e-01
9997	-1.601514792999016e-01
9998	-9.629076915451991e-02
9999	-1.697008703281474e-01
10000	-8.341829314434916e-02
10001	3.465002192147815e-02
10002	1.462515741039891e-01
10003	2.953473623690629e-02
10004	2.508806954704050e-02
10005	2.830583034818073e-02
10006	1.352333366777461e-02
10007	2.326235180613474e-02
10008	6.700131451099446e-02
10009	1.277948537185645e-02
10010	2.446171131134877e-01
10011	1.973283852844683e-02
10012	4.511658054745604e-02
10013	-8.797867872772144e-03
10014	1.059412322993030e-01
10015	-2.441540702784256e-02
10016	-2.173782069783272e-02
10017	-1.787620215883214e-02
10018	-7.472482367754964e-02
10019	-4.108769847231086e-02
10020	1.214641644926407e-02
10021	-5.368977771672313e-02
10022	-1.060774127153092e-01
10023	-2.226551389444907e-02
10024	-9.868886846354492e-02
10025	-3.467016304440208e-02
10026	-1.000859440680345e-01
10027	-1.154920689024280e-02
10028	-1.042339976150165e-01
10029	-2.714342800421085e-02
10030	-1.731064838603983e-01
10031	-2.397760480848243e-02
10032	-4.953585939495763e-02
10033	-1.200008461822728e-03
10034	1.338440752457317e-02
10035	-1.157920405383731e-01
10036	-1.260499210802343e-01
10037	-3.385495684137098e-02
10038	-2.898002617724144e-01
10039	-6.156258334437028e-02
10040	-1.856059465171891e-01
10041	-1.459083116853004e-01
10042	-1.781297579737041e-01
10043	-8.561979123251308e-02
10044	-2.121383128898130e-01
10045	-1.230946496702505e-01
10046	-1.653877753527524e-01
10047	-1.126838822793006e-01
10048	-1.368450119513039e-01
