# j	a_star(j)
# # d2 = 4.845610540691447e-02
# # N = 40000
20203	-5.310555705650099e-02
20204	-7.821947534284304e-02
20205	-4.978519969291527e-02
20206	-8.540921243534978e-02
20207	-3.488081035255159e-02
20208	-5.945898692991789e-02
20209	-3.476542503445823e-02
20210	-1.389450240793964e-01
20211	-2.269511996879206e-02
20212	-9.509120869654132e-02
20213	-4.513956048475647e-03
20214	-3.239881556240861e-02
20215	-1.621927069677179e-02
20216	-3.966432986768398e-02
20217	4.342426434028814e-04
20218	-1.839297502438030e-02
20219	-1.387207243301808e-02
20220	2.171293690320818e-02
20221	-1.640149744518448e-02
20222	-4.856332200388996e-02
20223	8.065979998308223e-03
20224	-2.917300758937900e-02
20225	-2.210528356188327e-03
20226	3.877893479571234e-02
20227	7.979504661974878e-03
20228	-2.459492216537074e-02
20229	4.732056912150745e-02
20230	7.333055911363844e-02
20231	3.052709156140514e-02
20232	8.592328824563923e-02
20233	3.975574016974863e-02
20234	8.047182575513320e-02
20235	3.586457642964234e-02
20236	7.807135906920404e-02
20237	5.051849538521125e-02
20238	1.210516799696007e-01
20239	4.797609029733085e-02
20240	5.758812361763758e-02
20241	5.834804427419540e-02
20242	1.041291286231666e-01
20243	5.378331899059056e-02
20244	1.565871163718097e-01
20245	5.155236679138724e-02
20246	9.430227430791449e-02
20247	7.000247480265183e-02
20248	6.979607007537836e-02
20249	6.073683607336022e-02
20250	4.615836865296372e-02
20251	8.274214866437765e-02
20252	2.678227364946203e-02
20253	5.936722502284580e-02
20254	-5.332910731118289e-02
20255	4.167882950578638e-02
20256	2.489842709125545e-02
20257	3.517757056229689e-02
20258	6.218130855807134e-02
20259	2.483266879734482e-02
20260	-3.377945335263361e-02
20261	2.301443493002622e-02
20262	-9.530289905529840e-02
20263	1.662729926174419e-02
20264	-3.606685047699944e-02
20265	8.879198922319184e-03
20266	-5.551771139130685e-02
20267	-1.704236585343895e-02
20268	-9.063807298883829e-02
20269	-6.724669507344003e-03
20270	-5.041333935632777e-02
20271	-2.140846045767349e-02
20272	-4.275552001940901e-02
20273	-1.178947876553977e-02
20274	-1.649652877048812e-01
20275	-1.085143841708062e-02
20276	-1.209402039187595e-01
20277	-4.819972843343984e-02
20278	-1.138327245417063e-01
20279	-3.301098214651590e-02
20280	-1.185447112073823e-01
20281	-5.478018990125771e-02
20282	-1.096901553606252e-01
20283	-4.491113233399272e-02
20284	-1.302531055348035e-01
20285	-1.866480311330511e-02
20286	-9.673710514186385e-03
20287	-2.835145709538513e-02
20288	-5.219340650564345e-02
20289	-2.562313135893914e-02
20290	6.408896594657000e-03
20291	-1.096245994236905e-02
20292	1.740692351480347e-02
20293	6.235124908303394e-03
20294	1.979296134384365e-02
20295	3.157027410017719e-03
20296	1.763041090526021e-02
20297	3.406365166891275e-03
20298	-6.318261143277171e-02
20299	-9.555302413116243e-04
20300	5.651278715936248e-02
20301	-1.760899321280536e-02
20302	1.307153120922631e-02
20303	-1.250212224049496e-02
20304	-2.139839870100563e-02
20305	1.419237037448274e-02
20306	-8.144559951034183e-02
20307	9.652315725012385e-03
20308	1.725930145449620e-02
20309	-1.832094916877769e-02
20310	-7.725813502079230e-02
20311	-3.043434901073385e-02
20312	-4.490822060903814e-04
20313	-2.467051337971306e-02
20314	4.725972445142657e-02
20315	-2.054871989766992e-02
20316	-7.357535518162617e-02
20317	-5.278204753962166e-02
20318	-3.406810393872261e-02
20319	-1.497753342826943e-02
20320	-2.082121199980158e-02
20321	-1.515749272609766e-02
20322	-6.396603979148911e-02
20323	-3.427752390011462e-02
20324	-3.043652514723903e-02
20325	-2.826262237072844e-02
20326	-4.375364338268043e-02
20327	-4.562871191564449e-02
20328	-6.509924387012335e-02
20329	-4.688121057858612e-02
20330	-1.023910029049909e-01
20331	-9.988254606089295e-03
20332	3.971679430728847e-02
20333	-3.344762048220930e-02
20334	-4.555020409422917e-03
20335	-8.779150887396460e-03
20336	-2.702230315922669e-02
20337	1.948854154270004e-03
20338	-2.578973833714739e-02
20339	-3.051106962328145e-02
20340	-1.242444831472015e-02
20341	-1.416386047107294e-02
20342	5.991812858521234e-03
20343	2.177206664587873e-02
20344	-2.587980880248429e-03
20345	1.267722000950990e-02
20346	2.729584924333367e-02
20347	-7.580017807645893e-03
20348	-3.359135229723410e-03
20349	1.775369637760477e-02
20350	3.588508154510710e-03
20351	-1.870198010155194e-02
20352	-1.135717779360172e-02
20353	-2.227720857738805e-02
20354	-4.849999913763481e-02
20355	1.520786093508818e-02
20356	-8.315327167631652e-02
20357	-3.075839379843717e-02
20358	-3.523497831187634e-02
20359	-3.566542093786766e-02
20360	-6.646765289512675e-02
20361	-1.929629552657535e-03
20362	-6.431631092948654e-02
20363	-3.857150085703836e-02
20364	-1.054992114184724e-01
20365	-3.731466957762462e-02
20366	-1.724817795243183e-02
20367	-2.379864304597972e-02
20368	-5.121413998273674e-02
20369	-2.466574740196821e-02
20370	-3.901588483024692e-02
20371	-2.178253323726897e-02
20372	-8.685984554827557e-02
20373	-2.521317453942589e-02
20374	-3.842293458912776e-02
20375	-4.583062354495246e-03
20376	-1.278339327293399e-01
20377	-1.271894632780156e-02
20378	-2.343818176717835e-02
20379	-2.298885583506581e-02
20380	-6.692868973198161e-02
20381	5.765972055405279e-04
20382	-1.655739504574431e-01
20383	9.852591843661260e-03
20384	-7.835528667007907e-02
20385	-3.914635914208761e-03
20386	-4.882340020602930e-02
20387	1.512304616035416e-04
20388	-1.316911308440609e-01
20389	1.744881979014430e-03
20390	-4.226586404404286e-02
20391	-6.266840216514182e-03
20392	-2.953636799495102e-02
20393	2.254199632421002e-03
20394	-8.248288036474143e-02
20395	-7.603384400211833e-03
20396	-1.558661628857164e-02
20397	1.807849421571935e-03
20398	-9.422181640536653e-02
20399	1.240717089203241e-02
20400	-1.125652209878755e-01
20401	1.519039603089876e-02
20402	2.129552292710345e-03
20403	2.247722155821539e-03
20404	7.110476037990290e-03
20405	-2.137657830892539e-02
20406	-1.262084207674268e-01
20407	3.137959083632377e-02
20408	1.088321292610892e-02
20409	1.847727915826796e-03
20410	-1.102934731149123e-01
20411	3.135838232084343e-02
20412	-7.770682885447171e-02
20413	2.719733073601631e-02
20414	3.284200546299416e-02
20415	-2.582305267084823e-02
20416	2.837636715293005e-02
20417	2.326933281870065e-02
20418	-7.808816361571409e-02
20419	1.956849063414939e-02
20420	-8.959314891966513e-02
20421	6.042679360677042e-03
20422	-2.128821798990426e-03
20423	5.280824283434641e-03
20424	-6.779554431879783e-03
20425	-2.414059000482394e-02
20426	5.058851087981591e-02
20427	4.407579827050888e-02
20428	2.972874500423663e-02
20429	6.063818072231052e-03
20430	-3.404775841876431e-02
20431	1.350220304449873e-02
20432	2.902708518575096e-02
20433	3.624774183443236e-02
20434	5.770978601450385e-02
20435	-1.072624310289089e-02
20436	1.050764047909755e-01
20437	1.214778246300596e-02
20438	6.249665911109258e-02
20439	4.454604750932889e-02
20440	-3.843650098537034e-02
20441	1.770541443275067e-02
20442	5.436908388434726e-02
20443	2.019692995505930e-02
20444	-7.462081553876963e-03
20445	-2.419692018839135e-03
20446	1.103266613491965e-02
20447	2.510310683446623e-02
20448	3.856048735709554e-02
20449	3.704381725171872e-02
20450	-6.775148022332211e-02
20451	5.096366671691527e-02
20452	4.358926088951520e-02
20453	1.816212345989284e-02
20454	7.211207706787042e-03
20455	-2.861097698557010e-02
20456	4.408955388523206e-02
20457	2.999487910583027e-02
20458	6.086412314182725e-02
20459	8.904516787650156e-03
20460	-1.726811542351213e-01
20461	2.666268505726383e-02
20462	7.472991224632163e-02
20463	2.588874272995124e-02
20464	4.049118880746023e-02
20465	-3.633876610645324e-02
20466	1.429014643993162e-02
20467	7.692390458955433e-03
20468	1.050715580529571e-01
20469	5.217396015634295e-03
20470	-1.001321918759202e-01
20471	1.531902419408046e-02
20472	1.265473741226449e-02
20473	1.065981977126681e-02
20474	4.609482308308347e-02
20475	-2.855491872093803e-02
20476	1.726037405356409e-02
20477	2.615293838598252e-04
20478	4.498848068911308e-03
20479	-5.284056962722604e-03
20480	-5.996010520567609e-02
20481	-2.445305441367106e-02
20482	6.024613946874792e-03
20483	-2.038285776562295e-02
20484	-6.620056899193584e-02
20485	-5.040211045709286e-02
20486	-7.161947135878445e-02
20487	-4.893985532211265e-02
20488	-6.566555439514346e-02
20489	-2.054286126207366e-02
20490	-2.017984770698925e-01
20491	-2.662368960566469e-02
20492	-1.052465310797917e-01
20493	-7.142062460904340e-02
20494	-9.951600418061010e-02
20495	-4.690119403651978e-02
20496	-1.406040727251233e-01
20497	-3.491643313182428e-02
20498	-7.546829734163585e-02
20499	-5.992319703532700e-02
20500	-1.156141426567841e-01
20501	-1.705176953431703e-02
20502	-1.560881014737137e-01
20503	-4.170620811322429e-02
20504	-1.165404603239140e-01
20505	-9.918570269363233e-02
20506	-1.228132352394557e-01
20507	-5.109290615814144e-02
20508	-1.984284538371714e-01
20509	-5.322776478827624e-02
20510	-2.130403797025292e-01
20511	-9.539965109898987e-02
20512	-1.276431223240996e-01
20513	-6.465457996049045e-02
20514	-2.493954092688671e-01
20515	-7.983865008018236e-02
20516	-1.818945060830933e-01
20517	-1.087708066148944e-01
20518	-1.605674545927815e-01
20519	-7.195232817779043e-02
20520	-2.109051619908110e-01
20521	-7.433612820739170e-02
20522	-1.297235940711651e-01
20523	-1.152910384425945e-01
20524	-2.040385361183429e-01
20525	-7.127724076551575e-02
20526	-2.683405025526975e-01
20527	-9.028639123359274e-02
20528	-1.659474712928828e-01
20529	-1.170235268452731e-01
20530	-1.349655014634983e-01
20531	-1.018098222631419e-01
20532	-1.339399812089365e-01
20533	-8.954520380830495e-02
20534	-1.937812970545966e-01
20535	-9.735165693007176e-02
20536	-2.024237148776074e-01
20537	-9.836277498254670e-02
20538	-1.968925223130159e-01
20539	-7.478088078964688e-02
20540	-1.288841509816355e-01
20541	-1.069618128397340e-01
20542	-2.019700245954242e-01
20543	-8.969688581321787e-02
20544	-1.933261510832748e-01
20545	-9.234310555244198e-02
20546	-1.890493431372239e-01
20547	-1.062486659471288e-01
20548	-2.025674377036870e-01
20549	-7.275213860897001e-02
20550	-1.148029177089488e-01
20551	-6.396462536231325e-02
20552	-1.851404676062020e-01
20553	-1.189717728406505e-01
20554	-1.244166745259513e-01
20555	-4.952712447802612e-02
20556	-1.651942335469883e-01
20557	-5.156321597390536e-02
20558	-1.145525498453614e-01
20559	-1.392668059981967e-01
20560	-1.363540653045024e-01
20561	-6.298903426582707e-02
20562	-2.397458121954487e-01
20563	-6.279354169979001e-02
20564	-1.832970827182903e-01
20565	-9.679965487486032e-02
20566	-2.854532403532516e-01
20567	-7.721888538847337e-02
20568	-2.175376314180913e-01
20569	-8.287968946412928e-02
20570	-1.377046727367080e-01
20571	-1.243135348793807e-01
20572	-2.025023752505318e-01
20573	-9.926569425112791e-02
20574	-2.167914991731646e-01
20575	-7.508382486271480e-02
20576	-1.659114282795749e-01
20577	-1.203996772354833e-01
20578	-1.600544324788171e-01
20579	-1.077044508279114e-01
20580	-1.973282183322834e-01
20581	-7.813868313238989e-02
20582	-1.054863297050753e-01
20583	-1.171122534103629e-01
20584	-1.132791648872255e-01
20585	-7.725551085494266e-02
20586	-1.836600569459455e-01
20587	-5.448547239073203e-02
20588	-8.811302390366101e-02
20589	-9.791501416528124e-02
20590	-1.681172346827359e-01
20591	-6.092009687122526e-02
20592	-1.606391031742253e-01
20593	-6.308202705570289e-02
20594	-7.913417847538130e-02
20595	-8.305736785366627e-02
20596	-1.342711410941570e-01
20597	-7.417902052376482e-02
20598	-9.017263921070399e-02
20599	-7.841889834621009e-02
20600	-1.559389495549247e-01
20601	-1.010516736713406e-01
20602	-1.406686476045040e-01
20603	-8.855369523367362e-02
20604	-7.922787913857693e-02
20605	-9.512039985640845e-02
20606	-1.323841549580175e-01
20607	-1.032230727003619e-01
20608	-1.164128361701233e-01
20609	-7.779003750112720e-02
20610	-1.151048380956930e-01
20611	-6.631167282753353e-02
20612	-7.699253985074378e-02
20613	-8.723326441990401e-02
20614	-4.756390337936758e-02
20615	-6.697896133065614e-02
20616	-1.053974085852048e-01
20617	-5.008099496025475e-02
20618	-1.255788674105542e-01
20619	-8.393593756287822e-02
20620	-1.449570305385499e-01
20621	-5.412022077301516e-02
20622	-1.927844173693743e-01
20623	-5.255329343017223e-02
20624	-1.245101162144616e-01
20625	-6.169602428324570e-02
20626	-1.390204121797171e-01
20627	-5.623386181717758e-02
20628	-1.668894606339540e-01
20629	-6.236989455899612e-02
20630	-1.295956267042080e-01
20631	-7.355781758882564e-02
20632	-1.375992276750312e-01
20633	-4.972826067732813e-02
20634	-2.327563090069224e-01
20635	-3.492019805514007e-02
20636	-8.089189969473232e-02
20637	-5.999060894096866e-02
20638	-1.098551114584471e-01
20639	-4.108636847662039e-02
20640	-1.965102890541456e-01
20641	-4.168897883378495e-02
20642	-1.470788620440476e-01
20643	-6.962251551781347e-02
20644	-1.656113557067040e-01
20645	-2.811298230927581e-02
20646	-1.980602773965088e-01
20647	-5.078883106212639e-02
20648	-1.492525289810445e-01
20649	-4.713680764548497e-02
20650	-1.281314558281103e-01
20651	-4.824099522692047e-02
20652	-1.738165974715072e-01
20653	-5.165310126983982e-02
20654	-9.420141593704935e-02
20655	3.935002419250555e-03
20656	-1.097840939952103e-01
20657	-5.127812773062741e-02
20658	-1.916308420414273e-01
20659	-4.492976912934363e-02
20660	-1.203706508664052e-01
20661	-3.679438071012058e-02
20662	-1.124969788358894e-01
20663	-5.184466999488011e-02
20664	-1.678362877977736e-01
20665	-4.307345894746642e-02
20666	-1.137350324647111e-01
20667	-4.491177533982768e-02
20668	-1.027182931345747e-01
20669	-6.190563941953400e-02
20670	1.022222337230945e-02
20671	-7.936138807656673e-02
20672	-1.018110973539168e-01
20673	-3.689601669134323e-02
20674	-8.559048628942097e-02
20675	-1.896006892476544e-02
20676	-8.976197631976106e-02
20677	-2.257732097622270e-02
20678	-9.999273061693645e-02
20679	-7.907216040674818e-03
20680	-5.219024721264883e-03
20681	-1.299873922982670e-02
20682	-4.016994687145171e-02
20683	-3.708534804523417e-03
20684	-2.091368234328824e-02
20685	-2.935693070042232e-04
20686	-3.560766612138283e-02
20687	-1.533505516838908e-02
20688	-3.799800119709729e-02
20689	-1.069834504250783e-02
20690	-4.355420027921347e-03
20691	-8.508540524847803e-03
20692	-5.864354334045204e-02
20693	1.433919945798996e-03
20694	-9.224826620967703e-04
20695	1.583220089856630e-02
20696	7.908638376555418e-03
20697	9.534093602739711e-03
20698	8.237228743775771e-03
20699	1.298265735835786e-03
20700	-4.636940628219971e-02
20701	-2.273882834485213e-04
20702	2.662003075352389e-02
20703	1.378394766684047e-03
20704	-2.179645389037293e-02
20705	-4.433324887637847e-03
20706	1.051500957865285e-01
20707	-2.066768175268402e-03
20708	-4.991700877625341e-02
20709	-5.340156870514172e-03
20710	-1.121782937076455e-01
20711	-2.270677984793133e-03
20712	-1.677307532732192e-02
20713	6.308541065620048e-03
20714	-2.781704830438789e-02
20715	-3.820399726527166e-02
20716	-1.297901353957447e-02
20717	-5.686270428476920e-03
20718	1.125789672684230e-03
20719	-3.535010075546513e-03
20720	-4.351033558730307e-02
20721	-1.370740303278968e-02
20722	3.403848792444314e-02
20723	5.569358131574477e-04
20724	4.965987867036022e-02
20725	2.988747194321493e-03
20726	2.423419113184720e-02
20727	2.468246657014005e-02
20728	1.530597504420820e-02
20729	1.929414161649288e-02
20730	-4.325162378780843e-02
20731	2.397440664563094e-02
20732	3.298011046458358e-03
20733	1.825689516302181e-02
20734	5.511034722881793e-02
20735	-1.702360141469509e-02
20736	3.401480559534992e-02
20737	2.154731608114816e-02
20738	1.627045174951166e-02
20739	3.610565087308269e-02
20740	5.861481013180447e-02
20741	4.490210662334253e-02
20742	6.756427401551260e-02
20743	3.236131745639587e-02
20744	4.512915702614181e-02
20745	1.837421062434814e-02
20746	-4.705265224099531e-02
20747	2.976008488780594e-02
20748	4.522996609718939e-02
20749	3.084927713754114e-02
20750	4.391272841196407e-02
20751	4.222675277499066e-02
20752	7.463851615506728e-02
20753	3.595862842171896e-02
20754	1.029205210638355e-01
20755	5.554047919287760e-02
20756	8.272159450914084e-02
20757	2.295425600002283e-02
20758	8.685229706038020e-02
20759	3.886706208185095e-02
20760	7.530653514759729e-02
20761	2.594693890339334e-02
20762	9.408202626699612e-02
20763	6.612823508611618e-02
20764	1.567810682513076e-02
20765	7.391940904947464e-03
20766	1.172433944650563e-01
20767	3.169529441890300e-02
20768	1.998754083877504e-02
20769	5.658232796634461e-02
20770	-8.444467285466827e-02
20771	2.852501482370736e-02
20772	9.530063883037963e-02
20773	2.277849402336732e-02
20774	-7.457067777443772e-02
20775	3.357930694118898e-02
20776	3.870474828678289e-03
20777	4.831549290598423e-03
20778	9.013549195671396e-02
20779	-6.985851792808471e-03
20780	-6.967138960583850e-02
20781	3.985518568320372e-02
20782	-2.311460923038944e-02
20783	-1.589498932011866e-02
20784	5.787118915865443e-02
20785	-2.525084411483220e-02
20786	8.148207803461449e-03
20787	1.699922186508904e-02
20788	-1.287009285989220e-02
20789	-1.822673726637791e-02
20790	3.172065252642511e-03
20791	-2.016514523864911e-02
20792	-1.830083679188938e-02
20793	3.786739911486237e-02
20794	1.033409905335277e-02
20795	3.616296329653133e-04
20796	3.668017311788792e-02
20797	5.325932535335193e-03
20798	7.139665131633718e-04
20799	4.828169059589503e-02
20800	9.562543758102202e-03
20801	2.535769893176691e-02
20802	8.679935563012764e-02
20803	2.637718682150578e-02
20804	1.924434388117127e-02
20805	6.214432754451470e-02
20806	5.548168498546387e-02
20807	4.037309623054036e-02
20808	1.015998907300869e-01
20809	3.607924878406896e-02
20810	7.905245147054515e-02
20811	7.253752039909245e-02
20812	6.850729188973413e-02
20813	9.326245924511645e-03
20814	9.243298132555325e-02
20815	4.561466445144124e-02
20816	2.022786284736594e-02
20817	3.823904721567432e-02
20818	4.270426788945249e-02
20819	1.636578901701820e-02
20820	1.622165599561026e-01
20821	1.417837640321305e-02
20822	2.849433048413950e-02
20823	4.785595606891979e-02
20824	5.324760012474338e-03
20825	7.790145588199295e-02
20826	2.596642228329961e-03
20827	6.494130295284731e-03
20828	-2.531047369105304e-02
20829	6.715071136945971e-03
20830	8.511403621615549e-02
20831	-7.825997604785428e-03
20832	1.608299902743882e-03
20833	-1.131057111196456e-02
20834	4.052144639489552e-02
20835	1.632013782082787e-02
20836	-5.417826954862428e-03
20837	-1.989216750013892e-02
20838	-8.025891627469361e-02
20839	4.690430761843552e-03
20840	5.076648167107212e-02
20841	-4.913680854161024e-02
20842	-1.420413342308261e-02
20843	-3.131547425308613e-02
20844	-5.672835611125205e-02
20845	2.097493722880683e-02
20846	-3.785536947257693e-03
20847	-5.279363495355129e-02
20848	-6.228896283609792e-02
20849	-2.804998322015485e-02
20850	4.187357206998531e-02
20851	-3.291168780111201e-02
20852	-1.164924790713820e-01
20853	-3.038701783588217e-02
20854	-7.825576153271123e-02
20855	5.956499593750384e-03
20856	-6.267642513907544e-02
20857	-3.344389458532118e-02
20858	-7.802814383783556e-02
20859	-3.138726941158059e-02
20860	9.154124552627545e-02
20861	-2.730127253666336e-02
20862	-4.788588115415488e-02
20863	-2.330268732855992e-02
20864	-6.403113244082581e-02
20865	-3.847445977764185e-02
20866	-6.547531398983142e-02
20867	-9.169504808030381e-03
20868	-9.263810638989062e-03
20869	-2.800452207926470e-02
20870	2.858077880218696e-02
20871	-4.291012767162626e-02
20872	-4.941179460871991e-02
20873	-1.513179372855778e-02
20874	2.814161454593892e-03
20875	2.599829412908744e-02
20876	-6.416290468727144e-02
20877	-4.432985501920272e-02
20878	-1.130268867102446e-01
20879	-1.900559916383066e-03
20880	-2.744622980809224e-02
20881	2.341824342565920e-02
20882	1.170478947814788e-02
20883	-3.547403811197281e-02
20884	-1.544110152457910e-02
20885	3.197860583838610e-02
20886	-5.885679455059455e-02
20887	5.961845575014523e-03
20888	4.623673223684911e-02
20889	-4.377211475757209e-02
20890	8.110629464597685e-02
20891	-1.171800373294447e-02
20892	-4.755255710276798e-02
20893	-4.772405015047503e-03
20894	5.037341286668509e-02
20895	3.578281626083819e-02
20896	3.014638482241208e-02
20897	8.904622952836810e-03
20898	-2.667594377111926e-02
20899	7.278025801356773e-03
20900	4.707004441345557e-02
20901	-2.319372107134027e-02
20902	6.117037493678569e-02
20903	-7.287224866075804e-03
20904	-2.934430119677675e-02
20905	2.066681416958834e-02
20906	3.450928802520221e-03
20907	-4.457019546333747e-02
20908	9.194212779631535e-03
20909	9.618259524215840e-03
20910	1.357770628843276e-01
20911	-3.643170163136401e-02
20912	-1.505642566658484e-03
20913	-4.512828403103778e-02
20914	-6.676327239410655e-03
20915	-1.703067055685117e-03
20916	-1.397331921176626e-02
20917	-3.353842309453290e-02
20918	-1.269888934819178e-02
20919	-5.138115840213742e-02
20920	3.187011008360462e-02
20921	-2.746303937457006e-02
20922	-1.253663474791283e-01
20923	-5.327556167329329e-04
20924	3.052534983250019e-03
20925	-2.333806171094498e-02
20926	-2.518698530497825e-03
20927	-3.117865295015358e-02
20928	-3.597415078619356e-02
20929	-2.781782452134371e-02
20930	2.512310236167809e-01
20931	-4.757804035348788e-02
20932	4.573872025796786e-02
20933	-8.286449737515857e-03
20934	1.469838495880612e-02
20935	2.770163165629818e-02
20936	6.825450243107400e-02
20937	1.272721605719948e-02
20938	4.949772352789159e-02
20939	2.821776376524732e-02
20940	1.104872590241813e-01
20941	3.290190361092367e-02
20942	1.125247340506173e-01
20943	1.767369243187518e-02
20944	1.011681059302288e-01
20945	3.385090475316530e-02
20946	7.819297518436689e-02
20947	4.238040380516161e-02
20948	1.016024192022462e-01
20949	2.733529209025849e-02
20950	6.942593164038184e-02
20951	5.915011822004580e-02
20952	3.863224145628255e-02
20953	4.276479337488434e-02
20954	7.557132374518648e-02
20955	-5.124171961469569e-03
20956	1.054596077530301e-01
20957	3.632306959625218e-02
20958	-1.101152767588011e-02
20959	5.436602893760392e-02
20960	5.595139609976079e-02
20961	3.403928137160623e-02
20962	9.333788529452323e-02
20963	5.738586835052243e-02
20964	-7.803490588587937e-03
20965	7.476680606393138e-02
20966	9.003485240422401e-02
20967	2.442825221659770e-02
20968	5.867786919858509e-02
20969	3.134180158196386e-02
20970	-2.087509123305946e-02
20971	3.585822984960195e-02
20972	8.868300703656050e-02
20973	3.382337197548981e-03
20974	2.416571241260298e-02
20975	1.426503796621221e-02
20976	-3.105398081165838e-02
20977	2.113495736986163e-02
20978	4.941159024262573e-02
20979	1.517019037839449e-02
20980	-1.874860312442169e-02
20981	1.168285005676414e-02
20982	-8.092569025858806e-02
20983	5.654804817311457e-03
20984	-7.647423628248747e-03
20985	-4.624011603694167e-03
20986	2.759041713178644e-02
20987	-1.104690707862158e-02
20988	-5.136073995337343e-02
20989	-1.022223053129941e-02
20990	-2.704972544034443e-02
20991	-1.598624922542937e-02
20992	-5.007079384538907e-02
20993	-7.521448978225224e-03
20994	-6.126846802277469e-02
20995	-2.867077689685707e-02
20996	-9.081154348052330e-02
20997	-3.080677138544134e-02
20998	-8.388515562140857e-02
20999	-2.255214428161020e-02
21000	-1.255020753365739e-01
21001	-3.278542742989968e-02
21002	-9.101513986544311e-02
21003	-5.700772789874622e-02
21004	-1.039574813769456e-01
21005	-4.853638557961067e-02
21006	-1.172535057259847e-01
21007	-3.987141027535126e-02
21008	-6.206620202245650e-02
21009	-4.911058260749161e-02
21010	-1.629824516727557e-01
21011	-1.623965009949890e-02
21012	-5.659288662611903e-02
21013	-1.195278908997833e-02
21014	-1.442427546002505e-01
21015	-8.988547084188561e-02
21016	-3.786296545722700e-02
21017	-8.608132676425595e-03
21018	-1.483478111792805e-01
21019	-1.042645609826051e-02
21020	-9.587085166221650e-02
21021	-6.634308532670309e-02
21022	-7.268954190786098e-03
21023	-1.287479151499305e-02
21024	-9.754974032956339e-02
21025	-3.233939972865727e-02
21026	-4.820140565635218e-02
21027	-4.043912602758341e-02
21028	-8.470302698863363e-02
21029	-9.645893209124803e-03
21030	-1.996607778959156e-01
21031	-5.574482629730409e-03
21032	-3.926052644152115e-02
21033	-4.037765926998664e-02
21034	2.991748497498837e-02
21035	-4.074001758081911e-03
21036	-7.743942684437027e-02
21037	1.013611676974113e-02
21038	3.390707837008027e-02
21039	-3.228686352874868e-02
21040	-1.405193604493789e-02
21041	1.112527510356348e-02
21042	-4.715895821501926e-02
21043	8.764385025871941e-03
21044	2.619818436287866e-02
21045	-8.163898855018598e-02
21046	4.683270978470602e-02
21047	7.070250053671813e-03
21048	-3.410690774770436e-02
21049	-8.047189918223669e-04
21050	-3.092217239270134e-02
21051	-3.592096006655222e-02
21052	-3.714356088668039e-02
21053	-1.718525604280355e-02
21054	4.797112920087451e-03
21055	-3.557595830597067e-02
21056	-9.532133100266351e-03
21057	-3.968544642397757e-02
21058	-1.809161033063054e-02
21059	-1.471803790410098e-02
21060	-6.149406472179910e-02
21061	-1.041409558442513e-02
21062	-9.531156717871291e-03
21063	-7.781254555736069e-03
21064	-1.512609153464948e-03
21065	-7.982546503376682e-03
21066	2.201882379499670e-02
21067	8.153261400637150e-03
21068	-2.406538836818684e-03
21069	4.852084700557794e-03
21070	8.551596945086487e-02
21071	1.880383010743826e-02
21072	5.764318718499056e-02
21073	3.616202933371211e-02
21074	9.236798956605474e-02
21075	1.777704231391820e-02
21076	5.927807405966090e-02
21077	5.368086949096843e-02
21078	1.081403924686922e-01
21079	5.351537262847735e-02
21080	1.548324062816426e-01
21081	4.989468626090406e-02
21082	1.301870002147248e-01
21083	5.721741113535966e-02
21084	1.868134399447968e-01
21085	6.561815433902828e-02
21086	1.617222856377885e-01
21087	5.772845355834573e-02
21088	1.450206094553786e-01
21089	7.131596461840550e-02
21090	3.019171661238470e-01
21091	8.065338953747135e-02
21092	1.709984433989217e-01
21093	1.013022937950887e-01
21094	1.912007216039626e-01
21095	9.633850740776394e-02
21096	2.019412045305028e-01
21097	1.102471967072874e-01
21098	9.359513571622313e-02
21099	1.231622522547157e-01
21100	2.200345043167852e-01
21101	1.041361719961271e-01
21102	1.996755040965177e-01
21103	1.033862566018447e-01
21104	1.690788583081156e-01
21105	1.249346343467709e-01
21106	1.861708161829490e-01
21107	1.017268020008342e-01
21108	1.760366688043075e-01
21109	1.058438684917481e-01
21110	2.241458022506893e-01
21111	1.139429472601494e-01
21112	1.699739050309919e-01
21113	8.776670932356985e-02
21114	2.058006354833430e-01
21115	1.130893800302354e-01
21116	1.710083443154127e-01
21117	1.008266754176226e-01
21118	1.651014856079535e-01
21119	8.409646570649890e-02
21120	2.354576628912449e-01
21121	9.285838558687198e-02
21122	1.857684852195935e-01
21123	9.308043181218338e-02
21124	1.693826148989423e-01
21125	1.113098931366973e-01
21126	1.227658100875778e-01
21127	9.092538499601316e-02
21128	1.495671250806573e-01
21129	7.452990236600618e-02
21130	1.982155337268737e-01
21131	9.647240598857937e-02
21132	1.191919224127359e-01
21133	6.901109897009285e-02
21134	1.077142099873024e-01
21135	8.050997907886789e-02
21136	1.120544927926625e-01
21137	7.208960608210079e-02
21138	8.718110447283944e-02
21139	7.672663754619399e-02
21140	2.098154643093302e-01
21141	7.198803247662489e-02
21142	1.055888770661056e-01
21143	7.961006120844341e-02
21144	1.380572198901466e-01
21145	8.179587474608059e-02
21146	1.194050648006301e-01
21147	6.793389089393290e-02
21148	7.428739366665228e-02
21149	6.919957164417416e-02
21150	1.798639235325096e-01
21151	6.039669439800038e-02
21152	7.902108050016994e-02
21153	9.373783855128905e-02
21154	9.693227962329309e-02
21155	5.004807494678114e-02
21156	2.201936079683936e-01
21157	6.435628665709354e-02
21158	1.053444701825140e-01
21159	8.847353396730588e-02
21160	8.132365666229230e-02
