index	eigenvalue
300	1.906030986031302e-5
301	1.907246098535917e-5
302	1.918223572865425e-5
303	1.922646291446575e-5
304	1.935635203705574e-5
305	1.940784786243857e-5
306	1.951196827638529e-5
307	1.955394487458647e-5
308	1.961350757464268e-5
309	1.975754409997439e-5
310	1.983709598314070e-5
311	1.993148152049900e-5
312	2.005264026426955e-5
313	2.007928849364089e-5
314	2.017708072451974e-5
315	2.036603268116833e-5
316	2.038840670296112e-5
317	2.046047454765174e-5
318	2.057504948358350e-5
319	2.066192678642784e-5
320	2.067840700094110e-5
321	2.078301450474599e-5
322	2.095252871187752e-5
323	2.104880601442549e-5
324	2.118522814231743e-5
325	2.127634124043259e-5
326	2.140480071066666e-5
327	2.144804450517368e-5
328	2.152583429683301e-5
329	2.167836734672780e-5
330	2.179754877295713e-5
331	2.201721283527909e-5
332	2.205740069762136e-5
333	2.212757716033129e-5
334	2.224955046892248e-5
335	2.240414149332543e-5
336	2.249797569277640e-5
337	2.262641944793361e-5
338	2.267998828878339e-5
339	2.281996859826846e-5
340	2.288101818255585e-5
341	2.307201767636169e-5
342	2.310816535974373e-5
343	2.333787482114279e-5
344	2.336681110753910e-5
345	2.348877142107262e-5
346	2.361353428085282e-5
347	2.377827127815353e-5
348	2.395967138152394e-5
349	2.407524917599927e-5
350	2.417308251972183e-5
351	2.433172844194443e-5
352	2.441201131571868e-5
353	2.456835083633368e-5
354	2.480483898610467e-5
355	2.490700282516079e-5
356	2.512690128460243e-5
357	2.519958127261859e-5
358	2.528046314997475e-5
359	2.539592925074510e-5
360	2.559704972268442e-5
361	2.585262114755680e-5
362	2.605279912515085e-5
363	2.617298250360089e-5
364	2.624329786563870e-5
365	2.633324720816322e-5
366	2.650433809156504e-5
367	2.663424891732575e-5
368	2.681450501343224e-5
369	2.700729187904956e-5
370	2.706907209436173e-5
371	2.734976617907095e-5
372	2.747572613150865e-5
373	2.775904379036117e-5
374	2.788628871006656e-5
375	2.813737974929036e-5
376	2.822231501256927e-5
377	2.837767670654008e-5
378	2.840660248459612e-5
379	2.864715266505727e-5
380	2.885922936237374e-5
381	2.890712027656863e-5
382	2.953804717403642e-5
383	2.963849483215614e-5
384	2.970853020717173e-5
385	2.996188161471225e-5
386	3.023254040272049e-5
387	3.058657290463349e-5
388	3.078742371231475e-5
389	3.115057544267904e-5
390	3.132916465513373e-5
391	3.147281679707853e-5
392	3.183339323095829e-5
393	3.226883950325146e-5
394	3.253452302791681e-5
395	3.260895627044653e-5
396	3.278506644460439e-5
397	3.294180612611883e-5
398	3.316179980655167e-5
399	3.368292102504476e-5
400	3.388665397626052e-5
401	3.402212666301504e-5
402	3.431830795190087e-5
403	3.438306834193062e-5
404	3.470224223165655e-5
405	3.490569572865975e-5
406	3.514030911193028e-5
407	3.546164084240562e-5
408	3.573686315336539e-5
409	3.580111872261271e-5
410	3.606043821412260e-5
411	3.648471114259621e-5
412	3.677507566282257e-5
413	3.691244969160348e-5
414	3.716575686950972e-5
415	3.736521770460096e-5
416	3.760908832483720e-5
417	3.776820952382831e-5
418	3.825868258765356e-5
419	3.885054742458252e-5
420	3.901614447360247e-5
421	3.970479625309213e-5
422	3.996275859096321e-5
423	4.005484280338460e-5
424	4.044209992133099e-5
425	4.079392780636683e-5
426	4.117059066915480e-5
427	4.134507259767306e-5
428	4.157381270780612e-5
429	4.186930259950450e-5
430	4.256914112212049e-5
431	4.265284951886064e-5
432	4.324069499911391e-5
433	4.329581504873452e-5
434	4.374679433608558e-5
435	4.395474846995674e-5
436	4.431474756072035e-5
437	4.454075499755153e-5
438	4.491514597215687e-5
439	4.510722050910216e-5
440	4.546837897899222e-5
441	4.606960371658434e-5
442	4.674522004377622e-5
443	4.699909366592599e-5
444	4.721932046738446e-5
445	4.773150676960047e-5
446	4.819146759897816e-5
447	4.852486238457694e-5
448	4.881957892616711e-5
449	4.916305500083951e-5
450	4.955909104245093e-5
451	5.036501711615050e-5
452	5.083940109490185e-5
453	5.116809164645042e-5
454	5.148136364260690e-5
455	5.156514275418524e-5
456	5.202610520035504e-5
457	5.235484896191449e-5
458	5.251165508595063e-5
459	5.355073709288112e-5
460	5.370333964371461e-5
461	5.434395726119896e-5
462	5.467050091039994e-5
463	5.494833862046975e-5
464	5.537732771720049e-5
465	5.590892480736751e-5
466	5.619867773507374e-5
467	5.700103463162497e-5
468	5.731310368842223e-5
469	5.762461644583739e-5
470	5.855971713520912e-5
471	5.885275024491297e-5
472	5.905674925556928e-5
473	6.009759920400571e-5
474	6.042577826724804e-5
475	6.082528927821549e-5
476	6.123203443839034e-5
477	6.174476360831515e-5
478	6.217805068038919e-5
479	6.253886710934281e-5
480	6.301610267173793e-5
481	6.352067709242343e-5
482	6.458710406911259e-5
483	6.532649487748361e-5
484	6.610413874030846e-5
485	6.656332889074238e-5
486	6.695884799991300e-5
487	6.748692139963618e-5
488	6.828486132425274e-5
489	6.914793261667930e-5
490	6.948471387195791e-5
491	7.100586005182960e-5
492	7.172892024810645e-5
493	7.208129534260210e-5
494	7.266493409735133e-5
495	7.314279830312101e-5
496	7.419439796833669e-5
497	7.424997566430986e-5
498	7.498326810680180e-5
499	7.607283592706218e-5
500	7.681364265163624e-5
501	7.749489643685559e-5
502	7.859668425994332e-5
503	7.936469383439096e-5
504	7.980565833665395e-5
505	8.040978604893962e-5
506	8.120026423615441e-5
507	8.150558655395973e-5
508	8.236378934082106e-5
509	8.299949703602374e-5
510	8.428810571724465e-5
511	8.453684057799339e-5
512	8.529887579170585e-5
513	8.671714539970914e-5
514	8.735397190500361e-5
515	8.839269442833418e-5
516	8.890457839393960e-5
517	8.990031095355585e-5
518	9.147322383643690e-5
519	9.202894355084171e-5
520	9.312304871187431e-5
521	9.422322385374744e-5
522	9.561844298298258e-5
523	9.665029850861670e-5
524	9.710086588838953e-5
525	9.866883905596629e-5
526	1.009884430459699e-4
527	1.020637194098375e-4
528	1.026767664337365e-4
529	1.031932782085205e-4
530	1.050469916242889e-4
531	1.065556592118770e-4
532	1.076266134302883e-4
533	1.079439902767123e-4
534	1.100971030843750e-4
535	1.107380098743768e-4
536	1.115368699619449e-4
537	1.124782792733012e-4
538	1.133631049202943e-4
539	1.138466282876573e-4
540	1.157831767913576e-4
541	1.177833416820427e-4
542	1.182000257770339e-4
543	1.204131930441213e-4
544	1.221969747839330e-4
545	1.237505260297632e-4
546	1.250243624946910e-4
547	1.260013553557961e-4
548	1.274740581124460e-4
549	1.288023374028917e-4
550	1.310536987497744e-4
551	1.327918102848759e-4
552	1.343207773197720e-4
553	1.363796632027631e-4
554	1.377498976662141e-4
555	1.387371516680683e-4
556	1.408270497130223e-4
557	1.425403437689915e-4
558	1.433272770547538e-4
559	1.451066315867134e-4
560	1.481563560290522e-4
561	1.499372558531074e-4
562	1.507634949298423e-4
563	1.528587552520117e-4
564	1.543144606444716e-4
565	1.573032959989118e-4
566	1.613607951381163e-4
567	1.616360310941716e-4
568	1.642726094558689e-4
569	1.652119742976743e-4
570	1.690891696153783e-4
571	1.712053515057052e-4
572	1.752979337586005e-4
573	1.763746795290976e-4
574	1.779300130077377e-4
575	1.804012343827875e-4
576	1.844611976303611e-4
577	1.852910745060224e-4
578	1.874459690908830e-4
579	1.884400260434202e-4
580	1.929432973411406e-4
581	1.946014906807322e-4
582	1.970090312118626e-4
583	1.986893506819750e-4
584	2.034532966941051e-4
585	2.053916959798404e-4
586	2.074534951091054e-4
587	2.104248867022322e-4
588	2.127154750191016e-4
589	2.186192805898819e-4
590	2.247795640338983e-4
591	2.283214395386953e-4
592	2.306516011775206e-4
593	2.336109279828595e-4
594	2.385695038856274e-4
595	2.406450924863993e-4
596	2.444549367030951e-4
597	2.511748284063261e-4
598	2.523955348139217e-4
599	2.590276834300463e-4
600	2.628714071562128e-4
601	2.665295423517016e-4
602	2.711870097846365e-4
603	2.779577367626812e-4
604	2.813354931949829e-4
605	2.890092582998842e-4
606	2.934516525971541e-4
607	2.964911041013870e-4
608	2.991775369701477e-4
609	3.035726119388604e-4
610	3.084053803522665e-4
611	3.167518509147323e-4
612	3.188753084335398e-4
613	3.246911471479959e-4
614	3.331610658857958e-4
615	3.378464062776955e-4
616	3.453390299122549e-4
617	3.511017844470325e-4
618	3.562653786667000e-4
619	3.628860497369843e-4
620	3.713934221278689e-4
621	3.773362709407826e-4
622	3.834399825992443e-4
623	3.875697573297851e-4
624	3.958542278175308e-4
625	3.983876867304381e-4
626	4.084070400322377e-4
627	4.164304579114931e-4
628	4.216924631495476e-4
629	4.320243949889458e-4
630	4.394456521623672e-4
631	4.449583044407035e-4
632	4.544418519156945e-4
633	4.670735715804933e-4
634	4.713294204834670e-4
635	4.794002460639640e-4
636	4.901966982371217e-4
637	4.985474812334570e-4
638	5.132644988618678e-4
639	5.148990995261686e-4
640	5.269401065353495e-4
641	5.337634399555704e-4
642	5.378590988383107e-4
643	5.448887763202976e-4
644	5.579266416310675e-4
645	5.688005620584457e-4
646	5.896936402217876e-4
647	6.010103678048764e-4
648	6.073674029291274e-4
649	6.163244579018635e-4
650	6.248810355654731e-4
651	6.505190933527812e-4
652	6.654251716650283e-4
653	6.765545217339606e-4
654	6.921058946449417e-4
655	7.204033395285973e-4
656	7.429129179380268e-4
657	7.515573171994299e-4
658	7.711335224284844e-4
659	7.893688123650298e-4
660	8.231966358340181e-4
661	8.346853830038794e-4
662	8.545559681094016e-4
663	8.672330508461205e-4
664	8.786221707756573e-4
665	9.194904341004630e-4
666	9.487245611299758e-4
667	9.664054907377072e-4
668	9.809090321704840e-4
669	9.830368938529570e-4
670	1.009484870362810e-3
671	1.058406195937210e-3
672	1.083628532571818e-3
673	1.111491936447556e-3
674	1.149729708409522e-3
675	1.191099058596393e-3
676	1.271961387615208e-3
677	1.288033489943317e-3
678	1.360935621559814e-3
679	1.416601054473232e-3
680	1.479321428853821e-3
681	1.554663431315973e-3
682	1.632550833260334e-3
683	1.640926162098763e-3
684	1.679310540935618e-3
685	1.749651168913561e-3
686	1.815127412034603e-3
687	1.867006366162252e-3
688	1.917622394754862e-3
689	1.949910354981219e-3
690	2.015482037131523e-3
691	2.147610435732826e-3
692	2.221399683632696e-3
693	2.324503714718248e-3
694	2.491760925279410e-3
695	2.522385053070188e-3
696	2.786810778359113e-3
697	2.915235176574116e-3
698	3.083003839376827e-3
699	3.253391505318642e-3
700	3.260931220967760e-3
701	3.476465436307518e-3
702	3.497711891210067e-3
703	3.812636911921435e-3
704	3.860514185412853e-3
705	4.114537461402487e-3
706	4.198883364706335e-3
707	4.492080985432431e-3
708	4.596776085202480e-3
709	5.019713905020516e-3
710	5.576111987436283e-3
711	5.884131778269987e-3
712	6.326021570096213e-3
713	6.429656177817881e-3
714	7.088627783250943e-3
715	7.275932883813511e-3
716	8.252106271652723e-3
717	8.344035803930536e-3
718	9.320120563952353e-3
719	9.795587450600449e-3
720	1.088288682720737e-2
721	1.214769212031595e-2
722	1.265476448741287e-2
723	1.399602815258498e-2
724	1.572679634002266e-2
725	1.662073759185638e-2
726	1.711396860156350e-2
727	1.988897388254620e-2
728	2.189184347065977e-2
729	2.221839150977827e-2
730	2.241673224796916e-2
731	2.338904138622230e-2
732	2.376350582978381e-2
733	2.426660727388402e-2
734	2.524866380067024e-2
735	2.565712940308145e-2
736	2.593341644005407e-2
737	2.692273847083644e-2
738	2.761063155624766e-2
739	3.034331061369013e-2
740	3.547652088743084e-2
741	3.655337294178514e-2
742	4.551660588321221e-2
743	6.098947654765415e-2
744	7.662291836816204e-2
745	1.349976059715162e-1
746	3.390277784413874e-1
747	1.203053388513257e0
748	4.589729041881061e0
