index	eigenvalue
270	2.513822463553304e-4
271	2.555841345789281e-4
272	2.574189076812966e-4
273	2.626362935873332e-4
274	2.727296911052336e-4
275	2.774655760534101e-4
276	2.901868338324961e-4
277	2.912131634907722e-4
278	2.993968996244672e-4
279	3.050879507084367e-4
280	3.076573214656018e-4
281	3.222745862558250e-4
282	3.265423493239273e-4
283	3.286577221777955e-4
284	3.429716894381271e-4
285	3.491992110587736e-4
286	3.560095809453133e-4
287	3.612485347862644e-4
288	3.700411650108669e-4
289	3.845067384985404e-4
290	3.854780312320097e-4
291	3.985679942001704e-4
292	4.022780955081170e-4
293	4.075908799744328e-4
294	4.246589754506375e-4
295	4.361038974831928e-4
296	4.416957558281137e-4
297	4.610971063859703e-4
298	4.714858240650329e-4
299	4.801806233276699e-4
300	4.824358614038145e-4
301	4.931276338129574e-4
302	5.127508631931824e-4
303	5.175879048237725e-4
304	5.408493354774089e-4
305	5.462897815155934e-4
306	5.565540717709039e-4
307	5.612928053799993e-4
308	5.679751446262038e-4
309	5.816192387042771e-4
310	6.080765015674515e-4
311	6.246660989235805e-4
312	6.471957166054960e-4
313	6.593374717062284e-4
314	6.726599795247343e-4
315	6.943548297145737e-4
316	7.142122818314750e-4
317	7.289442168012389e-4
318	7.487977758303247e-4
319	7.840593430785900e-4
320	8.134561742119900e-4
321	8.309865666869905e-4
322	8.582423400831930e-4
323	8.665811562783371e-4
324	8.837697651787306e-4
325	9.223071132533418e-4
326	9.364360524178436e-4
327	9.828246409574074e-4
328	1.018489106721387e-3
329	1.023195081055978e-3
330	1.099471455483436e-3
331	1.112944707194418e-3
332	1.127977160705784e-3
333	1.172408715152180e-3
334	1.220268349721862e-3
335	1.295867855628999e-3
336	1.324530017490395e-3
337	1.426017022647700e-3
338	1.431695183630461e-3
339	1.469681141372852e-3
340	1.519586722500606e-3
341	1.557036433244452e-3
342	1.598894204976598e-3
343	1.660027769572260e-3
344	1.731387304371719e-3
345	1.800010740741286e-3
346	1.965924869266288e-3
347	1.988780523813780e-3
348	2.119487744516084e-3
349	2.242521660826948e-3
350	2.322964817505548e-3
351	2.438613097949490e-3
352	2.660769369335849e-3
353	2.773192473771253e-3
354	2.943528202960225e-3
355	3.258561135861703e-3
356	3.438609120227574e-3
357	3.628463708726272e-3
358	3.687783752413306e-3
359	3.775029251760594e-3
360	4.325251574386670e-3
361	4.361879014384319e-3
362	4.890311715175125e-3
363	5.210795892544653e-3
364	5.276543257357752e-3
365	5.463958565103726e-3
366	6.041101669798782e-3
367	6.155033825930399e-3
368	6.996189733256893e-3
369	7.834253380443785e-3
370	8.412497618108382e-3
371	9.299910382810937e-3
372	1.013229024255197e-2
373	1.049478067427778e-2
374	1.143421374707607e-2
375	1.347405629140913e-2
376	1.512521794306743e-2
377	1.550701857277081e-2
378	1.697533663395421e-2
379	1.943165373456827e-2
380	2.181441565052157e-2
381	2.237217842473508e-2
382	2.249179838572330e-2
383	2.385997156192276e-2
384	2.415463148796809e-2
385	2.473390754295639e-2
386	2.566355349263592e-2
387	2.616763638596091e-2
388	2.710810902624205e-2
389	2.832172965924106e-2
390	3.209315086727280e-2
391	3.639196334937866e-2
392	3.964924069918732e-2
393	5.396496122204678e-2
394	6.859641689408492e-2
395	1.073107895543256e-1
396	2.631891765895729e-1
397	9.823460993335740e-1
398	4.252171697372445e0
