rank	k	weight	d_k	omega	is_prime	factors
2161	2883232	2.607936067729e-10	24	3	composite	2^5·11·8191
2162	2001640	2.607180715388e-10	32	4	composite	2^3·5·163·307
2163	2001794	2.604814582624e-10	16	4	composite	2·31·83·389
2164	2001015	2.604744514247e-10	24	4	composite	3^2·5·53·839
2165	2001250	2.601941960948e-10	20	3	composite	2·5^4·1601
2166	2002504	2.600442390812e-10	16	3	composite	2^3·7·35759
2167	2002168	2.599135407041e-10	16	3	composite	2^3·7·35753
2168	2001832	2.597828299827e-10	16	3	composite	2^3·7·35747
2169	2000936	2.594342151949e-10	16	3	composite	2^3·7·35731
2170	2000824	2.593906324632e-10	16	3	composite	2^3·7·35729
2171	2000638	2.593720210721e-10	16	4	composite	2·71·73·193
2172	2000264	2.592977806052e-10	32	4	composite	2^3·7·23·1553
2173	2000750	2.590306955591e-10	32	4	composite	2·5^3·53·151
2174	2002294	2.586621253007e-10	32	5	composite	2·7·17·47·179
2175	2001950	2.585491812638e-10	12	3	composite	2·5^2·40039
2176	2001850	2.585103086907e-10	12	3	composite	2·5^2·40037
2177	2001550	2.583936900442e-10	12	3	composite	2·5^2·40031
2178	2000650	2.580437829404e-10	12	3	composite	2·5^2·40013
2179	2000450	2.579660150203e-10	12	3	composite	2·5^2·40009
2180	2001796	2.575545236934e-10	12	3	composite	2^2·193·2593
2181	2001041	2.575347234007e-10	8	3	composite	7·179·1597
2182	2002115	2.575219670931e-10	8	3	composite	5·179·2237
2183	2001936	2.575184884662e-10	40	4	composite	2^4·3·179·233
2184	2000350	2.575147038700e-10	24	4	composite	2·5^2·11·3637
2185	2000831	2.574255025993e-10	8	3	composite	7·193·1481
2186	2001220	2.574174956159e-10	48	5	composite	2^2·5·13·43·179
2187	2001603	2.573381374068e-10	8	3	composite	3·193·3457
2188	2001410	2.573274777005e-10	32	5	composite	2·5·17·61·193
2189	2001399	2.572861262890e-10	8	3	composite	3·179·3727
2190	2001989	2.572068838407e-10	16	4	composite	11·23·41·193
2191	2001217	2.571835116629e-10	4	2	composite	193·10369
2192	2001688	2.571268645307e-10	32	4	composite	2^3·13·19·1013
2193	2001757	2.571154321426e-10	8	3	composite	53·179·211
2194	2001707	2.570572388814e-10	8	3	composite	19·137·769
2195	2000445	2.570445053230e-10	16	4	composite	3·5·193·691
2196	2293760	2.570008280941e-10	68	3	composite	2^16·5·7
2197	2001471	2.569842815901e-10	8	3	composite	3·61·10937
2198	2000938	2.569774842003e-10	8	3	composite	2·769·1301
2199	2001405	2.569590219657e-10	32	4	composite	3·5·7^3·389
2200	2000252	2.569545959900e-10	12	3	composite	2^2·193·2591
2201	2002375	2.568984845987e-10	16	3	composite	5^3·83·193
2202	2002566	2.567722227581e-10	32	5	composite	2·3·17·29·677
2203	2000169	2.565373269558e-10	18	3	composite	3^2·17^2·769
2204	2001889	2.563232565885e-10	4	2	composite	677·2957
2205	2001212	2.562060606602e-10	12	3	composite	2^2·677·739
2206	2000862	2.560696478876e-10	48	4	composite	2·3^5·23·179
2207	2001190	2.559737846846e-10	16	4	composite	2·5·293·683
2208	2000943	2.551468261348e-10	20	3	composite	3^4·7·3529
2209	2001280	2.551403547020e-10	64	4	composite	2^7·5·53·59
2210	2002182	2.549634025080e-10	64	6	composite	2·3·7·13·19·193
2211	2002250	2.548578549249e-10	16	3	composite	2·5^3·8009
2212	2000516	2.546826715956e-10	24	4	composite	2^2·7·37·1931
2213	2000735	2.542197846322e-10	12	3	composite	5·11^2·3307
2214	2002225	2.540639980680e-10	9	2	composite	5^2·283^2
2215	2002473	2.540283328197e-10	24	4	composite	3^2·11·113·179
2216	2002561	2.537744920027e-10	8	3	composite	11·307·593
2217	2001947	2.535327008000e-10	4	2	composite	307·6521
2218	2001026	2.531989129247e-10	8	3	composite	2·307·3259
2219	2000105	2.527812825875e-10	8	3	composite	5·307·1303
2220	2000325	2.527376318227e-10	24	4	composite	3·5^2·149·179
2221	2001333	2.525159814639e-10	16	4	composite	3·41·53·307
2222	2002362	2.523352640927e-10	32	5	composite	2·3·17·67·293
2223	2031611	2.518629484727e-10	2	1	prime	2031611 (prime)
2224	2001956	2.518447080667e-10	24	4	composite	2^2·11·173·263
2225	2001516	2.517861454192e-10	48	5	composite	2^2·3·11·59·257
2226	2001521	2.516885119181e-10	8	3	composite	43·89·523
2227	2002069	2.512610153066e-10	4	2	composite	293·6833
2228	2002475	2.509025778723e-10	12	3	composite	5^2·173·463
2229	2001725	2.508817004260e-10	24	4	composite	5^2·11·29·251
2230	2000604	2.508750745171e-10	24	4	composite	2^2·3·293·569
2231	2981888	2.508137415889e-10	64	3	composite	2^15·7·13
2232	2000897	2.508076520066e-10	4	2	composite	293·6829
2233	2002260	2.507549401263e-10	96	6	composite	2^2·3·5·13·17·151
2234	2000311	2.505809232522e-10	4	2	composite	293·6827
2235	57657600	2.505606292284e-10	648	6	composite	2^8·3^2·5^2·7·11·13
2236	2000018	2.504903888458e-10	8	3	composite	2·293·3413
2237	2000434	2.504547611597e-10	16	4	composite	2·19·61·863
2238	2001912	2.501842777742e-10	32	4	composite	2^3·3·11·7583
2239	2001591	2.500711311986e-10	12	2	composite	3^5·8237
2240	2002508	2.500019381576e-10	24	4	composite	2^2·29·61·283
2241	2000050	2.498694248463e-10	48	5	composite	2·5^2·13·17·181
2242	2002447	2.497060524972e-10	8	3	composite	17·61·1931
2243	2000619	2.496953656500e-10	12	2	composite	3^5·8233
2244	2001659	2.496634127299e-10	8	3	composite	11·283·643
2245	2000328	2.495719278714e-10	32	4	composite	2^3·3·11·7577
2246	2000133	2.495074518390e-10	12	2	composite	3^5·8231
2247	2001093	2.494453059450e-10	8	3	composite	3·283·2357
2248	2000719	2.494439606417e-10	16	3	composite	7^3·19·307
2249	2001952	2.493696702693e-10	24	3	composite	2^5·73·857
2250	2000527	2.492220015965e-10	4	2	composite	283·7069
2251	2002330	2.491908274522e-10	32	5	composite	2·5·11·109·167
2252	2001321	2.489425889375e-10	16	3	composite	3^3·7·10589
2253	2001484	2.489391584364e-10	12	3	composite	2^2·31·16141
2254	2001632	2.489351454412e-10	24	3	composite	2^5·71·881
2255	2001236	2.488433636970e-10	12	3	composite	2^2·31·16139
2256	2000904	2.484328547675e-10	32	4	composite	2^3·3·263·317
2257	2002016	2.480676010105e-10	12	2	composite	2^5·62563
2258	2001568	2.478947044654e-10	12	2	composite	2^5·62549
2259	2001223	2.478594270765e-10	16	4	composite	7·17·67·251
2260	2001248	2.477711943951e-10	12	2	composite	2^5·62539
2261	2002120	2.476993263429e-10	16	3	composite	2^3·5·50053
2262	2001056	2.476970875265e-10	12	2	composite	2^5·62533
2263	2002040	2.476684621047e-10	16	3	composite	2^3·5·50051
2264	2002409	2.476495906304e-10	4	2	composite	127·15767
2265	2002129	2.476264444750e-10	8	3	composite	71·163·173
2266	2000517	2.476199523355e-10	16	4	composite	3·23·79·367
2267	2001880	2.476067326764e-10	16	3	composite	2^3·5·50047
2268	2000288	2.475842841271e-10	24	3	composite	2^5·17·3677
2269	2000672	2.475468793027e-10	24	3	composite	2^5·103·607
2270	2001320	2.473906676450e-10	16	3	composite	2^3·5·50033
2271	2000224	2.473759097712e-10	12	2	composite	2^5·62507
2272	2001647	2.473556473181e-10	4	2	composite	127·15761
2273	2000032	2.473017840235e-10	12	2	composite	2^5·62501
2274	2001022	2.472899529113e-10	16	4	composite	2·67·109·137
2275	2001985	2.472810921528e-10	8	3	composite	5·367·1091
2276	2000920	2.472363166106e-10	16	3	composite	2^3·5·50023
2277	2000628	2.472173174530e-10	72	5	composite	2^2·3^2·7·17·467
2278	2000840	2.472054463354e-10	16	3	composite	2^3·5·50021
2279	2001483	2.472015387660e-10	32	4	composite	3^3·11·23·293
2280	2000944	2.471652974358e-10	20	3	composite	2^4·11·11369
2281	2001080	2.471629080341e-10	32	4	composite	2^3·5·19·2633
2282	2002439	2.471251149700e-10	4	2	composite	109·18371
2283	2000804	2.470138490091e-10	24	4	composite	2^2·13·109·353
2284	2001676	2.469739350948e-10	12	3	composite	2^2·109·4591
2285	2002003	2.469569992705e-10	4	2	composite	109·18367
2286	2001894	2.469391048294e-10	16	4	composite	2·3·109·3061
2287	2002227	2.469372811551e-10	8	3	composite	3·251·2659
2288	2001251	2.468869356685e-10	16	4	composite	7·19·41·367
2289	2001050	2.468687490474e-10	24	4	composite	2·5^2·31·1291
2290	2001785	2.468361155531e-10	8	3	composite	5·109·3673
2291	2001958	2.468019092600e-10	16	4	composite	2·7·151·947
2292	2001567	2.467934694207e-10	8	3	composite	3·109·6121
2293	2001458	2.467695666413e-10	8	3	composite	2·109·9181
2294	2000123	2.467676135493e-10	4	2	composite	127·15749
2295	2000360	2.467647975436e-10	32	4	composite	2^3·5·43·1163
2296	2000810	2.467536098372e-10	32	5	composite	2·5·7·101·283
2297	2000377	2.467301032722e-10	8	3	composite	19·127·829
2298	2001349	2.467300477998e-10	16	4	composite	7·43·61·109
2299	2001252	2.466813982610e-10	24	4	composite	2^2·3·11·15161
2300	2000724	2.465991437723e-10	48	5	composite	2^2·3·11·23·659
2301	2000913	2.465952140494e-10	16	4	composite	3·29·109·211
2302	2000972	2.465917224533e-10	12	3	composite	2^2·251·1993
2303	2000884	2.465526493221e-10	24	4	composite	2^2·29·47·367
2304	2001875	2.464679522360e-10	10	2	composite	5^4·3203
2305	2000297	2.464668616285e-10	8	3	composite	13·151·1019
2306	2000695	2.464157482603e-10	8	3	composite	5·109·3671
2307	2000472	2.464138846831e-10	64	5	composite	2^3·3·19·41·107
2308	2001149	2.463695954572e-10	8	3	composite	73·79·347
2309	2000477	2.463684713339e-10	4	2	composite	109·18353
2310	2000721	2.463565404806e-10	8	3	composite	3·251·2657
2311	2001431	2.462078772157e-10	4	2	composite	727·2753
2312	2000918	2.461687877144e-10	8	3	composite	2·173·5783
2313	2001296	2.461109732057e-10	40	4	composite	2^4·11·83·137
2314	2001783	2.460838476435e-10	32	5	composite	3·7·19·29·173
2315	2001916	2.460645367848e-10	48	5	composite	2^2·7·19·53·71
2316	2002025	2.459702950723e-10	12	3	composite	5^2·73·1097
2317	2001693	2.458055740136e-10	16	4	composite	3·43·59·263
2318	2002196	2.457957102746e-10	24	4	composite	2^2·7·23·3109
2319	2002562	2.456376701999e-10	16	4	composite	2·19·151·349
2320	2002084	2.456305490714e-10	12	3	composite	2^2·7·71503
2321	2002109	2.455756928065e-10	4	2	composite	151·13259
2322	2002302	2.455544935605e-10	24	4	composite	2·3^2·173·643
2323	2002248	2.454909105190e-10	24	3	composite	2^3·3^2·27809
2324	2001873	2.454477579501e-10	8	3	composite	3·683·977
2325	2002252	2.454408199541e-10	24	4	composite	2^2·7·43·1663
2326	2002184	2.454239356908e-10	16	3	composite	2^3·107·2339
2327	2001524	2.454148196147e-10	12	3	composite	2^2·7·71483
2328	2001412	2.453716688239e-10	12	3	composite	2^2·7·71479
2329	2002160	2.453390358288e-10	40	4	composite	2^4·5·29·863
2330	2000641	2.453380042316e-10	4	2	composite	263·7607
2331	2001816	2.453245213569e-10	24	3	composite	2^3·3^2·27803
2332	2001052	2.453110874238e-10	12	3	composite	2^2·151·3313
2333	2001244	2.453069422312e-10	12	3	composite	2^2·7·71473
2334	2001188	2.452853674375e-10	12	3	composite	2^2·7·71471
2335	2000151	2.452817269151e-10	24	4	composite	3^2·31·67·107
2336	2000378	2.452592733451e-10	8	3	composite	2·263·3803
2337	2001528	2.452135865766e-10	24	3	composite	2^3·3^2·27799
2338	2001203	2.452028063778e-10	8	3	composite	29·151·457
2339	2002287	2.451681386300e-10	24	4	composite	3·7^2·53·257
2340	2000684	2.450911715799e-10	12	3	composite	2^2·7·71453
2341	2001773	2.450760383772e-10	4	2	composite	257·7789
2342	2000226	2.450476206116e-10	32	5	composite	2·3·41·47·173
2343	2001096	2.450471729970e-10	24	3	composite	2^3·3^2·27793
2344	2000852	2.450211062911e-10	24	4	composite	2^2·7·19·3761
2345	2000599	2.449939587354e-10	4	2	composite	151·13249
2346	2000952	2.449916964995e-10	24	3	composite	2^3·3^2·27791
2347	2001002	2.449845810606e-10	16	4	composite	2·17·229·257
2348	2000404	2.449832748013e-10	12	3	composite	2^2·7·71443
2349	2002550	2.449243487146e-10	36	4	composite	2·5^2·11^2·331
2350	2000236	2.449185374641e-10	12	3	composite	2^2·7·71437
2351	2001575	2.449110262753e-10	18	3	composite	5^2·23·59^2
2352	2001354	2.448506069592e-10	24	4	composite	2·3·47^2·151
2353	2000012	2.448322118606e-10	12	3	composite	2^2·7·71429
2354	2002221	2.448319383016e-10	24	4	composite	3^2·13·109·157
2355	2002537	2.448228345427e-10	8	3	composite	29·199·347
2356	2001699	2.448095303571e-10	48	4	composite	3^3·7^2·17·89
2357	2000068	2.447484161612e-10	24	4	composite	2^2·7·61·1171
2358	2002398	2.447279199573e-10	16	4	composite	2·3·107·3119
2359	2002291	2.446626648865e-10	4	2	composite	107·18713
2360	2001756	2.446357643203e-10	24	4	composite	2^2·3·107·1559
2361	2002030	2.446330428097e-10	32	5	composite	2·5·19·41·257
2362	2001925	2.446141860905e-10	6	2	composite	5^2·80077
2363	2000586	2.446032894191e-10	64	6	composite	2·3·7·19·23·109
2364	2001221	2.445615001276e-10	8	3	composite	59·107·317
2365	2001775	2.445564442014e-10	6	2	composite	5^2·80071
2366	2001970	2.445276686719e-10	16	4	composite	2·5·107·1871
2367	2001656	2.445272615272e-10	16	3	composite	2^3·151·1657
2368	2001660	2.443876769593e-10	48	5	composite	2^2·3·5·73·457
2369	2000579	2.443859227501e-10	8	3	composite	7·107·2671
2370	2001275	2.443639500507e-10	6	2	composite	5^2·80051
2371	2002075	2.442963339842e-10	12	3	composite	5^2·53·1511
2372	2000975	2.442484447132e-10	6	2	composite	5^2·80039
2373	2001435	2.442133865940e-10	32	5	composite	3·5·29·43·107
2374	2000793	2.442122385594e-10	16	4	composite	3·23·107·271
2375	2001007	2.441683901748e-10	4	2	composite	107·18701
2376	2001863	2.441228917440e-10	8	3	composite	53·107·353
2377	887017	2.441081929597e-10	2	1	prime	887017 (prime)
2378	2000525	2.440751746032e-10	6	2	composite	5^2·80021
2379	2000686	2.440674343711e-10	8	3	composite	2·107·9349
2380	887057	2.440294295340e-10	2	1	prime	887057 (prime)
2381	2000044	2.439399392875e-10	12	3	composite	2^2·107·4673
2382	2001542	2.439397097659e-10	16	4	composite	2·47·107·199
2383	2000365	2.438845982051e-10	8	3	composite	5·107·3739
2384	2000575	2.438406691512e-10	12	3	composite	5^2·43·1861
2385	2000225	2.438249941911e-10	12	3	composite	5^2·19·4211
2386	2001636	2.437851576938e-10	108	5	composite	2^2·3^2·7·13^2·47
2387	2001988	2.437495923988e-10	24	4	composite	2^2·17·59·499
2388	2002488	2.436859265202e-10	16	3	composite	2^3·3·83437
2389	2002144	2.436621530533e-10	48	4	composite	2^5·19·37·89
2390	2002364	2.436563781079e-10	24	4	composite	2^2·7·13·5501
2391	2002344	2.436305482596e-10	16	3	composite	2^3·3·83431
2392	2001864	2.435607117598e-10	32	4	composite	2^3·3·239·349
2393	2002152	2.435567033456e-10	16	3	composite	2^3·3·83423
2394	2002008	2.435013184696e-10	16	3	composite	2^3·3·83417
2395	2002518	2.434906978870e-10	48	5	composite	2·3^2·7·23·691
2396	2002295	2.434884135461e-10	16	4	composite	5·43·67·139
2397	2002296	2.434775684422e-10	32	4	composite	2^3·3·19·4391
2398	2002380	2.434713395009e-10	48	5	composite	2^2·3·5·23·1451
2399	2001768	2.434090101758e-10	16	3	composite	2^3·3·83407
2400	2001440	2.434043142730e-10	48	4	composite	2^5·5·7·1787
2401	2000507	2.433994509159e-10	8	3	composite	29·101·683
2402	2001624	2.433536214811e-10	16	3	composite	2^3·3·83401
2403	2001576	2.433351582291e-10	16	3	composite	2^3·3·83399
2404	2000908	2.433330458767e-10	48	5	composite	2^2·7·13·23·239
2405	2002487	2.433072297940e-10	4	2	composite	499·4013
2406	2001336	2.432428398363e-10	16	3	composite	2^3·3·83389
2407	2001192	2.431874460525e-10	16	3	composite	2^3·3·83383
2408	2002014	2.431769851212e-10	24	4	composite	2·3^2·7·15889
2409	2001144	2.431679905292e-10	32	4	composite	2^3·3·199·419
2410	2002020	2.431084004169e-10	48	5	composite	2^2·3·5·61·547
2411	2002325	2.430923002934e-10	24	4	composite	5^2·13·61·101
2412	2001114	2.430901383541e-10	24	4	composite	2·3^2·107·1039
2413	2001762	2.430800817480e-10	24	4	composite	2·3^2·7·15887
2414	2000424	2.430739892478e-10	32	4	composite	2^3·3·17·4903
2415	2002520	2.430665774498e-10	32	4	composite	2^3·5·13·3851
2416	2000159	2.430616903235e-10	16	4	composite	7·29·59·167
2417	2001829	2.430371467558e-10	4	2	composite	167·11987
2418	2001540	2.430287359651e-10	24	4	composite	2^2·3·5·33359
2419	2000220	2.429585202206e-10	96	6	composite	2^2·3·5·17·37·53
2420	2001424	2.429555564822e-10	20	3	composite	2^4·67·1867
2421	2000568	2.429473912496e-10	16	3	composite	2^3·3·83357
2422	2002017	2.429354723837e-10	8	3	composite	3·139·4801
2423	2001044	2.429051266179e-10	24	4	composite	2^2·59·61·139
2424	2001161	2.429017405405e-10	8	3	composite	23·167·521
2425	2001307	2.428932230269e-10	24	4	composite	7^2·11·47·79
2426	2001180	2.428902875379e-10	24	4	composite	2^2·3·5·33353
2427	2001739	2.428239996397e-10	4	2	composite	139·14401
2428	2000184	2.427996469523e-10	16	3	composite	2^3·3·83341
2429	2000940	2.427979811195e-10	24	4	composite	2^2·3·5·33349
2430	2001495	2.427914761131e-10	32	5	composite	3·5·17·47·167
2431	2001006	2.427893481657e-10	24	4	composite	2·3^2·7·15881
2432	2000136	2.427811790841e-10	16	3	composite	2^3·3·83339
2433	2002546	2.427689180585e-10	16	4	composite	2·7·13·11003
2434	2000912	2.427540237117e-10	20	3	composite	2^4·79·1583
2435	2000820	2.427518273864e-10	24	4	composite	2^2·3·5·33347
2436	2000994	2.427400170297e-10	16	4	composite	2·3·167·1997
2437	2001662	2.427377263378e-10	16	4	composite	2·13·167·461
2438	2001324	2.426722221320e-10	24	4	composite	2^2·3·13·12829
2439	2002288	2.426705296488e-10	20	3	composite	2^4·23·5441
2440	2001818	2.426698980391e-10	32	5	composite	2·7·13·17·647
2441	2000580	2.426595154206e-10	24	4	composite	2^2·3·5·33343
2442	2000827	2.426518240089e-10	4	2	composite	167·11981
2443	2001183	2.426148169516e-10	8	3	composite	3·139·4799
2444	2002384	2.425860897821e-10	10	2	composite	2^4·125149
2445	2002256	2.425369013402e-10	10	2	composite	2^4·125141
2446	2001968	2.425025863663e-10	20	3	composite	2^4·211·593
2447	2001322	2.424978138019e-10	16	4	composite	2·23·139·313
2448	2000491	2.424828575322e-10	8	3	composite	19·211·499
2449	2002096	2.424754153790e-10	10	2	composite	2^4·125131
2450	2000766	2.424739786732e-10	16	4	composite	2·3·139·2399
2451	2002231	2.424676489885e-10	8	3	composite	7·11·26003
2452	2001560	2.424221558814e-10	32	4	composite	2^3·5·11·4549
2453	2001904	2.424016287922e-10	10	2	composite	2^4·125119
2454	2001872	2.423893303982e-10	10	2	composite	2^4·125117
2455	2000535	2.423798879263e-10	16	4	composite	3·5·197·677
2456	2002413	2.423741147356e-10	32	5	composite	3·7·17·71·79
2457	2001808	2.423647337695e-10	10	2	composite	2^4·125113
2458	2001923	2.423492898186e-10	8	3	composite	7·11·25999
2459	2001712	2.423278371056e-10	10	2	composite	2^4·125107
2460	2000388	2.423122908908e-10	24	4	composite	2^2·3·13·12823
2461	2001616	2.422909439062e-10	10	2	composite	2^4·125101
2462	2001769	2.422901088782e-10	8	3	composite	7·11·25997
2463	2001488	2.422417476642e-10	10	2	composite	2^4·125093
2464	2000054	2.422338738773e-10	32	5	composite	2·7·19·73·103
2465	2001948	2.422073722862e-10	48	5	composite	2^2·3·13·41·313
2466	2000076	2.421922993620e-10	24	4	composite	2^2·3·13·12821
2467	2000071	2.421825946709e-10	4	2	composite	139·14389
2468	2002329	2.421458711712e-10	24	4	composite	3^2·7·37·859
2469	2000470	2.421213999168e-10	16	4	composite	2·5·251·797
2470	2002342	2.421142679920e-10	16	4	composite	2·59·71·239
2471	2000816	2.421047234241e-10	20	3	composite	2^4·23·5437
2472	2000680	2.420838655759e-10	32	4	composite	2^3·5·11·4547
2473	2002244	2.420780238458e-10	12	3	composite	2^2·73·6857
2474	2000726	2.420693617469e-10	16	4	composite	2·7·13·10993
2475	2001034	2.420684381960e-10	16	4	composite	2·7·37·3863
2476	2001587	2.420642939477e-10	8	3	composite	7·73·3917
2477	2001008	2.420572495675e-10	10	2	composite	2^4·125063
2478	2000802	2.420428042295e-10	24	4	composite	2·3·31^2·347
2479	2002463	2.420204684228e-10	4	2	composite	73·27431
2480	2000848	2.419957470614e-10	10	2	composite	2^4·125053
2481	2002171	2.419083092914e-10	4	2	composite	73·27427
2482	2001848	2.419047931562e-10	16	3	composite	2^3·37·6763
2483	2002255	2.419031314636e-10	16	4	composite	5·37·79·137
2484	2001544	2.418883306050e-10	16	3	composite	2^3·79·3167
2485	2001398	2.418848064139e-10	16	4	composite	2·7·59·2423
2486	2001874	2.418799844936e-10	16	4	composite	2·7·23·6217
2487	2002539	2.418744327850e-10	16	4	composite	3·7·11·8669
2488	2000464	2.418481322534e-10	10	2	composite	2^4·125029
2489	2001461	2.418262185137e-10	24	4	composite	7·11^2·17·139
2490	2000537	2.418165793958e-10	8	3	composite	7·11·25981
2491	2002390	2.417995374274e-10	32	5	composite	2·5·13·73·211
2492	2001806	2.417906291124e-10	8	3	composite	2·73·13711
2493	2001441	2.417856584524e-10	32	5	composite	3·13·19·37·73
2494	2000624	2.417756284076e-10	20	3	composite	2^4·19·6581
2495	2000272	2.417743215019e-10	10	2	composite	2^4·125017
2496	2001902	2.417695800619e-10	8	3	composite	2·7·142993
2497	2002530	2.417451215753e-10	16	4	composite	2·3·5·66751
2498	2002470	2.417220813955e-10	16	4	composite	2·3·5·66749
2499	2002555	2.417129417180e-10	8	3	composite	5·71·5641
2500	2001734	2.417050437368e-10	8	3	composite	2·7·142981
2501	2001706	2.416942868704e-10	8	3	composite	2·7·142979
2502	2001419	2.416931897364e-10	8	3	composite	7·71·4027
2503	2000048	2.416882036264e-10	10	2	composite	2^4·125003
2504	2001514	2.416784539742e-10	8	3	composite	2·73·13709
2505	2001256	2.416773470130e-10	16	3	composite	2^3·37·6761
2506	2001622	2.416620197431e-10	8	3	composite	2·7·142973
2507	2001625	2.416511041800e-10	16	3	composite	5^3·67·239
2508	2000888	2.416411249499e-10	16	3	composite	2^3·67·3733
2509	2001566	2.416405071304e-10	8	3	composite	2·7·142969
2510	2002271	2.416403181811e-10	4	2	composite	71·28201
2511	2002328	2.416387270180e-10	16	3	composite	2^3·17·14723
2512	2002472	2.416336398093e-10	16	3	composite	2^3·23·10883
2513	2001482	2.416082379973e-10	8	3	composite	2·7·142963
2514	2002170	2.416068749828e-10	16	4	composite	2·3·5·66739
2515	2002197	2.416068102259e-10	8	3	composite	3·31·21529
2516	2002483	2.416014228937e-10	6	2	composite	7^2·40867
2517	2002492	2.415967456894e-10	12	3	composite	2^2·79·6337
2518	2002416	2.415869031087e-10	40	4	composite	2^4·3·13·3209
2519	2001752	2.415447120604e-10	16	3	composite	2^3·59·4241
2520	2001990	2.415377508219e-10	16	4	composite	2·3·5·66733
2521	2001295	2.415354130249e-10	8	3	composite	5·73·5483
2522	2001286	2.415329395695e-10	8	3	composite	2·7·142949
2523	2002456	2.415063967636e-10	8	2	composite	2^3·250307
2524	2002408	2.414879671447e-10	8	2	composite	2^3·250301
2525	2001146	2.414791548768e-10	8	3	composite	2·7·142939
2526	2002376	2.414766233869e-10	16	3	composite	2^3·229·1093
2527	2001930	2.414730498997e-10	32	5	composite	2·3·5·7·9533
2528	2002189	2.414650140834e-10	12	3	composite	7^2·29·1409
2529	2001003	2.414641874246e-10	8	3	composite	3·73·9137
2530	2001845	2.414402936214e-10	8	3	composite	5·71·5639
2531	2001206	2.414349728700e-10	16	4	composite	2·17·71·829
2532	2002232	2.414203885139e-10	8	2	composite	2^3·250279
2533	2000930	2.414203753145e-10	16	4	composite	2·5·73·2741
2534	2002216	2.414132387242e-10	16	3	composite	2^3·353·709
2535	2000857	2.414035086435e-10	4	2	composite	73·27409
2536	2001630	2.413994873658e-10	16	4	composite	2·3·5·66721
2537	2001639	2.413925113885e-10	8	3	composite	3·31·21523
2538	2002514	2.413860024363e-10	8	3	composite	2·37·27061
2539	2002136	2.413835279986e-10	8	2	composite	2^3·250267
2540	2002551	2.413822946682e-10	8	3	composite	3·37·18041
2541	2002334	2.413774895485e-10	32	5	composite	2·19·23·29·79
2542	2001561	2.413722064955e-10	8	3	composite	3·71·9397
2543	2002203	2.413621700416e-10	24	4	composite	3^2·7·61·521
2544	2001135	2.413599029860e-10	16	4	composite	3·5·71·1879
2545	2002072	2.413589551118e-10	8	2	composite	2^3·250259
2546	2002477	2.413492730814e-10	4	2	composite	37·54121
2547	2000711	2.413474132135e-10	4	2	composite	73·27407
2548	2001153	2.413420822758e-10	16	4	composite	3·7·11·8663
2549	2002024	2.413405243972e-10	8	2	composite	2^3·250253
2550	2001797	2.413380012025e-10	6	2	composite	7^2·40853
2551	2001118	2.413345499779e-10	16	4	composite	2·7·19·7523
2552	2002366	2.413291834314e-10	8	3	composite	2·37·27059
2553	2001490	2.413289500764e-10	16	4	composite	2·5·71·2819
2554	2001512	2.413253499164e-10	16	3	composite	2^3·17·14717
2555	2001453	2.413210735341e-10	8	3	composite	3·31·21521
2556	2001390	2.413073088742e-10	16	4	composite	2·3·5·66713
2557	2000698	2.413070307633e-10	8	3	composite	2·7·142907
2558	2002097	2.413035288235e-10	4	2	composite	79·25343
2559	2002018	2.412957072215e-10	8	3	composite	2·79·12671
2560	2000642	2.412855152287e-10	8	3	composite	2·7·142903
2561	2002027	2.412816471517e-10	4	2	composite	67·29881
2562	2001928	2.412799995168e-10	16	3	composite	2^3·29·8629
2563	2001293	2.412745347133e-10	8	3	composite	7·37·7727
2564	2001601	2.412627309700e-10	6	2	composite	7^2·40849
2565	2000558	2.412532385984e-10	8	3	composite	2·7·142897
2566	2000108	2.412500746466e-10	24	4	composite	2^2·11·131·347
2567	2000730	2.412350139558e-10	32	5	composite	2·3·5·17·3923
2568	2000346	2.412311403692e-10	16	4	composite	2·3·73·4567
2569	2001893	2.412301970258e-10	4	2	composite	67·29879
2570	2001826	2.412269777842e-10	8	3	composite	2·67·14939
2571	2001503	2.412250964225e-10	6	2	composite	7^2·40847
2572	2001573	2.412238014362e-10	12	3	composite	3^2·7·31771
2573	2001610	2.412065880069e-10	32	5	composite	2·5·13·89·173
2574	2000072	2.411971507631e-10	32	4	composite	2^3·29·37·233
2575	2001992	2.411944873747e-10	16	3	composite	2^3·19·13171
2576	2001781	2.411821952762e-10	4	2	composite	79·25339
2577	2001447	2.411754125567e-10	12	3	composite	3^2·7·31769
2578	2001592	2.411746365422e-10	8	2	composite	2^3·250199
2579	2002357	2.411727434362e-10	8	3	composite	7·23·12437
2580	2002552	2.411705677114e-10	16	3	composite	2^3·53·4723
2581	2001030	2.411690321691e-10	16	4	composite	2·3·5·66701
2582	2001025	2.411611564383e-10	24	4	composite	5^2·13·47·131
2583	2000993	2.411494752263e-10	4	2	composite	71·28183
2584	2000780	2.411452651482e-10	24	4	composite	2^2·5·71·1409
2585	2000127	2.411275877241e-10	8	3	composite	3·73·9133
2586	2001270	2.411272755611e-10	32	5	composite	2·3·5·19·3511
2587	2000222	2.411241312936e-10	8	3	composite	2·7·142873
2588	2000910	2.411229358908e-10	16	4	composite	2·3·5·66697
2589	2001951	2.411170656553e-10	24	4	composite	3^2·7·43·739
2590	2000968	2.411164042714e-10	16	3	composite	2^3·17·14713
