rank	k	weight	d_k	omega	is_prime	factors
2157	6101	8.817175669450e-7	2	1	prime	6101 (prime)
2158	22814	8.813349388797e-7	16	4	composite	2·11·17·61
2159	21041	8.798890070057e-7	4	2	composite	53·397
2160	22498	8.778737140809e-7	8	3	composite	2·7·1607
2161	21494	8.778196900323e-7	8	3	composite	2·11·977
2162	20296	8.759571352382e-7	16	3	composite	2^3·43·59
2163	20044	8.742155380963e-7	6	2	composite	2^2·5011
2164	20045	8.727890891889e-7	8	3	composite	5·19·211
2165	22275	8.725028888610e-7	30	3	composite	3^4·5^2·11
2166	56893	8.686492613269e-7	2	1	prime	56893 (prime)
2167	20046	8.685353437168e-7	16	4	composite	2·3·13·257
2168	56897	8.684816014685e-7	2	1	prime	56897 (prime)
2169	21490	8.635546067527e-7	16	4	composite	2·5·7·307
2170	22254	8.634164007205e-7	8	3	composite	2·3·3709
2171	20085	8.606169147278e-7	16	4	composite	3·5·13·103
2172	21464	8.582094051608e-7	8	2	composite	2^3·2683
2173	21881	8.556469343051e-7	2	1	prime	21881 (prime)
2174	21483	8.549921116239e-7	24	4	composite	3^2·7·11·31
2175	22096	8.523802553656e-7	10	2	composite	2^4·1381
2176	20879	8.507074664716e-7	2	1	prime	20879 (prime)
2177	57331	8.505242433226e-7	2	1	prime	57331 (prime)
2178	57347	8.498709712506e-7	2	1	prime	57347 (prime)
2179	22427	8.476290430867e-7	4	2	composite	41·547
2180	22426	8.474433768991e-7	4	2	composite	2·11213
2181	21662	8.461739171219e-7	4	2	composite	2·10831
2182	21493	8.451347055712e-7	2	1	prime	21493 (prime)
2183	21272	8.446740968602e-7	8	2	composite	2^3·2659
2184	20293	8.445386584434e-7	8	3	composite	7·13·223
2185	22080	8.438286881201e-7	56	4	composite	2^6·3·5·23
2186	22642	8.403525362014e-7	4	2	composite	2·11321
2187	22416	8.402018229289e-7	20	3	composite	2^4·3·467
2188	22832	8.401660874190e-7	10	2	composite	2^4·1427
2189	22412	8.388340363871e-7	12	3	composite	2^2·13·431
2190	22770	8.356676859290e-7	48	5	composite	2·3^2·5·11·23
2191	21601	8.345598435741e-7	2	1	prime	21601 (prime)
2192	22424	8.334861419822e-7	8	2	composite	2^3·2803
2193	20047	8.325624523952e-7	2	1	prime	20047 (prime)
2194	22602	8.306319063356e-7	8	3	composite	2·3·3767
2195	20383	8.297919994842e-7	8	3	composite	11·17·109
2196	21032	8.294818793344e-7	16	3	composite	2^3·11·239
2197	22422	8.274675629934e-7	16	4	composite	2·3·37·101
2198	20723	8.256185751997e-7	8	3	composite	17·23·53
2199	20275	8.249872960942e-7	6	2	composite	5^2·811
2200	20481	8.244057297182e-7	4	2	composite	3·6827
2201	22100	8.227306794477e-7	36	4	composite	2^2·5^2·13·17
2202	22284	8.212777486977e-7	18	3	composite	2^2·3^2·619
2203	22688	8.197746676813e-7	12	2	composite	2^5·709
2204	20852	8.185152026580e-7	12	3	composite	2^2·13·401
2205	21491	8.179474882939e-7	2	1	prime	21491 (prime)
2206	21851	8.171317359382e-7	2	1	prime	21851 (prime)
2207	21106	8.162052371455e-7	8	3	composite	2·61·173
2208	21105	8.153391127341e-7	24	4	composite	3^2·5·7·67
2209	22828	8.151312538951e-7	12	3	composite	2^2·13·439
2210	22499	8.147128364751e-7	4	2	composite	149·151
2211	22423	8.124841394298e-7	4	2	composite	17·1319
2212	22420	8.121927583465e-7	24	4	composite	2^2·5·19·59
2213	20849	8.113278907915e-7	2	1	prime	20849 (prime)
2214	22411	8.110877389616e-7	4	2	composite	73·307
2215	20690	8.107851208981e-7	8	3	composite	2·5·2069
2216	21484	8.102652135234e-7	12	3	composite	2^2·41·131
2217	22830	8.097458194922e-7	16	4	composite	2·3·5·761
2218	22261	8.079252832915e-7	4	2	composite	113·197
2219	715264	8.071148001991e-7	40	3	composite	2^9·11·127
2220	21488	8.058318236781e-7	20	3	composite	2^4·17·79
2221	67584	8.038353792747e-7	48	3	composite	2^11·3·11
2222	20334	8.030318788606e-7	8	3	composite	2·3·3389
2223	22263	8.029022609134e-7	8	3	composite	3·41·181
2224	21874	8.018682219931e-7	4	2	composite	2·10937
2225	21508	8.003137644530e-7	12	3	composite	2^2·19·283
2226	22421	7.993604005222e-7	4	2	composite	7·3203
2227	22255	7.991447975576e-7	4	2	composite	5·4451
2228	21322	7.977080863205e-7	8	3	composite	2·7·1523
2229	22419	7.955127443070e-7	12	3	composite	3^2·47·53
2230	20049	7.932795297261e-7	8	3	composite	3·41·163
2231	22256	7.923534256507e-7	20	3	composite	2^4·13·107
2232	22415	7.911897407307e-7	4	2	composite	5·4483
2233	22414	7.897965142246e-7	8	3	composite	2·7·1601
2234	21585	7.883122345437e-7	8	3	composite	3·5·1439
2235	21489	7.865451187710e-7	16	4	composite	3·13·19·29
2236	21871	7.827050810333e-7	2	1	prime	21871 (prime)
2237	20878	7.780638222201e-7	16	4	composite	2·11·13·73
2238	21584	7.691809420166e-7	20	3	composite	2^4·19·71
2239	20766	7.670337179758e-7	8	3	composite	2·3·3461
2240	22579	7.638580677187e-7	4	2	composite	67·337
2241	21034	7.631690042734e-7	8	3	composite	2·13·809
2242	22028	7.617149493122e-7	6	2	composite	2^2·5507
2243	12	7.611993497570e-7	6	2	composite	2^2·3
2244	371293	7.600395471888e-7	6	1	composite	13^5
2245	21487	7.598978329890e-7	2	1	prime	21487 (prime)
2246	21971	7.590789113665e-7	4	2	composite	127·173
2247	21485	7.570610948106e-7	4	2	composite	5·4297
2248	22418	7.569804341707e-7	8	3	composite	2·11·1019
2249	22264	7.558831175827e-7	24	3	composite	2^3·11^2·23
2250	248	7.540288252027e-7	8	2	composite	2^3·31
2251	22769	7.516669472675e-7	2	1	prime	22769 (prime)
2252	21982	7.496997695608e-7	8	3	composite	2·29·379
2253	20299	7.493110989305e-7	4	2	composite	53·383
2254	21107	7.491756262125e-7	2	1	prime	21107 (prime)
2255	20172	7.467700210454e-7	18	3	composite	2^2·3·41^2
2256	20084	7.466972257317e-7	6	2	composite	2^2·5021
2257	22077	7.451790814833e-7	12	3	composite	3^2·11·223
2258	20376	7.436153320358e-7	24	3	composite	2^3·3^2·283
2259	21486	7.434449287839e-7	8	3	composite	2·3·3581
2260	20724	7.434198615282e-7	24	4	composite	2^2·3·11·157
2261	20255	7.420590176448e-7	4	2	composite	5·4051
2262	20110	7.403864760077e-7	8	3	composite	2·5·2011
2263	20981	7.392177691264e-7	2	1	prime	20981 (prime)
2264	20297	7.370223034489e-7	2	1	prime	20297 (prime)
2265	22262	7.349155770808e-7	4	2	composite	2·11131
2266	21718	7.348310726521e-7	4	2	composite	2·10859
2267	22497	7.341214718943e-7	4	2	composite	3·7499
2268	22831	7.338499756717e-7	6	2	composite	17^2·79
2269	60457	7.337437101432e-7	2	1	prime	60457 (prime)
2270	60493	7.325166824415e-7	2	1	prime	60493 (prime)
2271	22601	7.308255057840e-7	4	2	composite	97·233
2272	20051	7.284778561992e-7	2	1	prime	20051 (prime)
2273	22223	7.282287778446e-7	4	2	composite	71·313
2274	21061	7.264469739427e-7	2	1	prime	21061 (prime)
2275	20333	7.261493256901e-7	2	1	prime	20333 (prime)
2276	20186	7.247260427134e-7	4	2	composite	2·10093
2277	21509	7.232209722264e-7	4	2	composite	137·157
2278	10	7.218663216744e-7	4	2	composite	2·5
2279	20475	7.215813169651e-7	36	4	composite	3^2·5^2·7·13
2280	22265	7.181861174033e-7	8	3	composite	5·61·73
2281	21316	7.164809823096e-7	9	2	composite	2^2·73^2
2282	21664	7.164679548739e-7	12	2	composite	2^5·677
2283	21663	7.159781602995e-7	12	3	composite	3^2·29·83
2284	21054	7.125980956288e-7	24	4	composite	2·3·11^2·29
2285	22270	7.122338295067e-7	16	4	composite	2·5·17·131
2286	167	7.099717563350e-7	2	1	prime	167 (prime)
2287	22257	7.098550354430e-7	6	2	composite	3^2·2473
2288	22231	7.094927516662e-7	8	3	composite	11·43·47
2289	22267	7.066380631496e-7	4	2	composite	7·3181
2290	22650	7.062493213491e-7	24	4	composite	2·3·5^2·151
2291	22260	7.059175938680e-7	48	5	composite	2^2·3·5·7·53
2292	22643	7.029177027763e-7	2	1	prime	22643 (prime)
2293	21459	7.025846358488e-7	8	3	composite	3·23·311
2294	61417	7.018558958978e-7	2	1	prime	61417 (prime)
2295	22702	7.017660787022e-7	4	2	composite	2·11351
2296	61441	7.010803951091e-7	2	1	prime	61441 (prime)
2297	20781	7.000583963263e-7	6	2	composite	3^2·2309
2298	22425	6.986295406363e-7	24	4	composite	3·5^2·13·23
2299	20540	6.959644956241e-7	24	4	composite	2^2·5·13·79
2300	22755	6.936402819454e-7	16	4	composite	3·5·37·41
2301	20446	6.919903959722e-7	4	2	composite	2·10223
2302	22259	6.919566573505e-7	2	1	prime	22259 (prime)
2303	21850	6.908617621252e-7	24	4	composite	2·5^2·19·23
2304	21043	6.889799739630e-7	4	2	composite	11·1913
2305	20332	6.877326076981e-7	24	4	composite	2^2·13·17·23
2306	22268	6.807942428624e-7	12	3	composite	2^2·19·293
2307	22874	6.788127874121e-7	4	2	composite	2·11437
2308	44701	6.779439037371e-7	2	1	prime	44701 (prime)
2309	131	6.757025247956e-7	2	1	prime	131 (prime)
2310	20824	6.755942000108e-7	16	3	composite	2^3·19·137
2311	22271	6.751902109169e-7	2	1	prime	22271 (prime)
2312	22413	6.737668219509e-7	8	3	composite	3·31·241
2313	22409	6.674256094071e-7	2	1	prime	22409 (prime)
2314	21462	6.667925686700e-7	24	4	composite	2·3·7^2·73
2315	21717	6.665460766962e-7	12	3	composite	3^2·19·127
2316	20225	6.655033245666e-7	6	2	composite	5^2·809
2317	20479	6.638047268802e-7	2	1	prime	20479 (prime)
2318	20274	6.620582613776e-7	16	4	composite	2·3·31·109
2319	21108	6.566017391425e-7	12	3	composite	2^2·3·1759
2320	509	6.552695183212e-7	2	1	prime	509 (prime)
2321	21024	6.507265224540e-7	36	3	composite	2^5·3^2·73
2322	20680	6.485540909377e-7	32	4	composite	2^3·5·11·47
2323	20444	6.470312496543e-7	12	3	composite	2^2·19·269
2324	21022	6.459629859301e-7	8	3	composite	2·23·457
2325	22740	6.445797061496e-7	24	4	composite	2^2·3·5·379
2326	73	6.438187197474e-7	2	1	prime	73 (prime)
2327	20881	6.427019945616e-7	8	3	composite	7·19·157
2328	21849	6.418436438010e-7	4	2	composite	3·7283
2329	20298	6.394350614366e-7	16	4	composite	2·3·17·199
2330	63487	6.385999921367e-7	2	1	prime	63487 (prime)
2331	63493	6.384268347696e-7	2	1	prime	63493 (prime)
2332	21461	6.383289939987e-7	4	2	composite	11·1951
2333	16382	6.368643256360e-7	4	2	composite	2·8191
2334	20256	6.366465458323e-7	24	3	composite	2^5·3·211
2335	20083	6.348192140330e-7	8	3	composite	7·19·151
2336	22273	6.344166928551e-7	2	1	prime	22273 (prime)
2337	22538	6.334674179759e-7	8	3	composite	2·59·191
2338	20765	6.333033775592e-7	4	2	composite	5·4153
2339	21062	6.320099087474e-7	4	2	composite	2·10531
2340	21762	6.315173383237e-7	32	4	composite	2·3^3·13·31
2341	347	6.292073688991e-7	2	1	prime	347 (prime)
2342	22079	6.251101606397e-7	2	1	prime	22079 (prime)
2343	22875	6.241077624691e-7	16	3	composite	3·5^3·61
2344	22029	6.234058073621e-7	8	3	composite	3·7·1049
2345	1531	6.204094517071e-7	2	1	prime	1531 (prime)
2346	22496	6.164522962256e-7	24	3	composite	2^5·19·37
2347	22230	6.132145469898e-7	48	5	composite	2·3^2·5·13·19
2348	21880	6.127378036579e-7	16	3	composite	2^3·5·547
2349	20620	6.106504815106e-7	12	3	composite	2^2·5·1031
2350	20725	6.088059554504e-7	6	2	composite	5^2·829
2351	22597	6.087495492548e-7	4	2	composite	59·383
2352	21042	6.083571999189e-7	24	4	composite	2·3^2·7·167
2353	344064	6.082356941230e-7	60	3	composite	2^14·3·7
2354	22652	6.075016322004e-7	12	3	composite	2^2·7·809
2355	294912	6.059768570372e-7	48	2	composite	2^15·3^2
2356	22882	6.059510192534e-7	8	3	composite	2·17·673
2357	22502	6.047785630687e-7	4	2	composite	2·11251
2358	22596	6.043479114967e-7	24	4	composite	2^2·3·7·269
2359	239	6.029308292404e-7	2	1	prime	239 (prime)
2360	22274	6.009056589319e-7	16	4	composite	2·7·37·43
2361	20877	6.007788781133e-7	4	2	composite	3·6959
2362	21109	5.997744337156e-7	8	3	composite	11·19·101
2363	22787	5.995909710450e-7	2	1	prime	22787 (prime)
2364	20531	5.981399508511e-7	6	2	composite	7^2·419
2365	65011	5.963646609339e-7	2	1	prime	65011 (prime)
2366	65027	5.959392272617e-7	2	1	prime	65027 (prime)
2367	1447	5.956819072787e-7	2	1	prime	1447 (prime)
2368	20053	5.952944093649e-7	4	2	composite	11·1823
2369	20152	5.930718467735e-7	16	3	composite	2^3·11·229
2370	22276	5.928733700664e-7	6	2	composite	2^2·5569
2371	22540	5.913373336033e-7	36	4	composite	2^2·5·7^2·23
2372	126976	5.903168442596e-7	26	2	composite	2^12·31
2373	22669	5.900508722752e-7	2	1	prime	22669 (prime)
2374	403	5.888315460729e-7	4	2	composite	13·31
2375	20478	5.886134146972e-7	8	3	composite	2·3·3413
2376	20954	5.881085394030e-7	4	2	composite	2·10477
2377	22305	5.879214459597e-7	8	3	composite	3·5·1487
2378	196584	5.855997956813e-7	16	3	composite	2^3·3·8191
2379	22081	5.841992134621e-7	4	2	composite	71·311
2380	65521	5.829797656202e-7	2	1	prime	65521 (prime)
2381	845312	5.827738911818e-7	40	3	composite	2^9·13·127
2382	65537	5.825656570900e-7	2	1	prime	65537 (prime)
2383	20173	5.813674585703e-7	2	1	prime	20173 (prime)
2384	20882	5.795473988117e-7	8	3	composite	2·53·197
2385	20726	5.782040783837e-7	8	3	composite	2·43·241
2386	20331	5.769424010728e-7	10	2	composite	3^4·251
2387	22817	5.764644416636e-7	2	1	prime	22817 (prime)
2388	22465	5.760401303477e-7	4	2	composite	5·4493
2389	22282	5.741895799975e-7	8	3	composite	2·13·857
2390	20304	5.741032307561e-7	40	3	composite	2^4·3^3·47
2391	22277	5.734948201030e-7	2	1	prime	22277 (prime)
2392	21599	5.733813990070e-7	2	1	prime	21599 (prime)
2393	49139	5.693927550943e-7	2	1	prime	49139 (prime)
2394	20798	5.682639712056e-7	4	2	composite	2·10399
2395	21869	5.646106467934e-7	4	2	composite	19·1151
2396	20851	5.646066902164e-7	4	2	composite	29·719
2397	22841	5.636908838397e-7	8	3	composite	7·13·251
2398	22700	5.618746428779e-7	18	3	composite	2^2·5^2·227
2399	21529	5.599861486733e-7	2	1	prime	21529 (prime)
2400	21536	5.587662310957e-7	12	2	composite	2^5·673
2401	21848	5.575621055877e-7	8	2	composite	2^3·2731
2402	22873	5.566817053859e-7	4	2	composite	89·257
2403	22644	5.546658320205e-7	36	4	composite	2^2·3^2·17·37
2404	22537	5.527934508990e-7	4	2	composite	31·727
2405	22278	5.523397688501e-7	16	4	composite	2·3·47·79
2406	20377	5.517183582229e-7	8	3	composite	7·41·71
2407	20082	5.494945295917e-7	8	3	composite	2·3·3347
2408	21460	5.487684402776e-7	24	4	composite	2^2·5·29·37
2409	20980	5.477956109303e-7	12	3	composite	2^2·5·1049
2410	21063	5.477796168002e-7	16	4	composite	3·7·17·59
2411	22283	5.475344554577e-7	2	1	prime	22283 (prime)
2412	21031	5.450612318765e-7	2	1	prime	21031 (prime)
2413	21231	5.441047451461e-7	12	3	composite	3^2·7·337
2414	21072	5.410762789345e-7	20	3	composite	2^4·3·439
2415	20330	5.396207083291e-7	16	4	composite	2·5·19·107
2416	22279	5.387955385658e-7	2	1	prime	22279 (prime)
2417	455168	5.381856219276e-7	40	3	composite	2^9·7·127
2418	20970	5.354128113352e-7	24	4	composite	2·3^2·5·233
2419	22675	5.348150768164e-7	6	2	composite	5^2·907
2420	21380	5.345939596483e-7	12	3	composite	2^2·5·1069
2421	67579	5.324597471296e-7	2	1	prime	67579 (prime)
2422	22078	5.324179629844e-7	16	4	composite	2·7·19·83
2423	67589	5.322271942530e-7	2	1	prime	67589 (prime)
2424	21271	5.309604179366e-7	4	2	composite	89·239
2425	20477	5.297527133789e-7	2	1	prime	20477 (prime)
2426	20272	5.289271909403e-7	20	3	composite	2^4·7·181
2427	7168	5.285745160254e-7	22	2	composite	2^10·7
2428	20329	5.283149624963e-7	4	2	composite	29·701
2429	20168	5.280156682350e-7	8	2	composite	2^3·2521
2430	270336	5.268457393256e-7	56	3	composite	2^13·3·11
2431	22266	5.243655510608e-7	12	3	composite	2·3^2·1237
2432	227584	5.215516559368e-7	36	3	composite	2^8·7·127
2433	67	5.210452668969e-7	2	1	prime	67 (prime)
2434	20054	5.160475787511e-7	8	3	composite	2·37·271
2435	21053	5.134600016024e-7	4	2	composite	37·569
2436	22741	5.127236643486e-7	2	1	prime	22741 (prime)
2437	21492	5.114776840719e-7	24	3	composite	2^2·3^3·199
2438	20421	5.102761831612e-7	6	2	composite	3^2·2269
2439	20953	5.101454915578e-7	4	2	composite	23·911
2440	22299	5.092416751768e-7	4	2	composite	3·7433
2441	22818	5.088462716659e-7	8	3	composite	2·3·3803
2442	22598	5.068550192197e-7	4	2	composite	2·11299
2443	21510	5.035836891587e-7	24	4	composite	2·3^2·5·239
2444	21769	5.016782607455e-7	4	2	composite	11·1979
2445	22030	4.961487984064e-7	8	3	composite	2·5·2203
2446	22466	4.956185764497e-7	8	3	composite	2·47·239
2447	20799	4.953415479132e-7	6	2	composite	3^2·2311
2448	8951	4.933704500867e-7	2	1	prime	8951 (prime)
2449	20689	4.925490407852e-7	4	2	composite	17·1217
2450	22690	4.913034474744e-7	8	3	composite	2·5·2269
2451	21111	4.906469524603e-7	8	3	composite	3·31·227
2452	21064	4.897427305803e-7	8	2	composite	2^3·2633
2453	20273	4.888944724807e-7	8	3	composite	11·19·97
2454	21448	4.882586504266e-7	16	3	composite	2^3·7·383
2455	22285	4.875390069153e-7	4	2	composite	5·4457
2456	22298	4.874119821107e-7	4	2	composite	2·11149
2457	20476	4.858232252050e-7	6	2	composite	2^2·5119
2458	997	4.855336452501e-7	2	1	prime	997 (prime)
2459	21777	4.848737546682e-7	16	4	composite	3·7·17·61
2460	21463	4.844398051402e-7	6	2	composite	13^2·127
2461	21846	4.835669680013e-7	16	4	composite	2·3·11·331
2462	22536	4.805851881864e-7	24	3	composite	2^3·3^2·313
2463	20880	4.804276495285e-7	60	4	composite	2^4·3^2·5·29
2464	21361	4.795856435878e-7	4	2	composite	41·521
2465	22786	4.794696933474e-7	4	2	composite	2·11393
2466	20450	4.787941539567e-7	12	3	composite	2·5^2·409
2467	79	4.754301205360e-7	2	1	prime	79 (prime)
2468	20257	4.736382349781e-7	4	2	composite	47·431
2469	22788	4.731364366368e-7	24	3	composite	2^2·3^3·211
2470	20797	4.723395833033e-7	4	2	composite	7·2971
2471	22297	4.713210517715e-7	4	2	composite	11·2027
2472	20185	4.692770794180e-7	8	3	composite	5·11·367
2473	22792	4.685237086396e-7	32	4	composite	2^3·7·11·37
2474	21981	4.684562760754e-7	8	3	composite	3·17·431
2475	22300	4.679813351559e-7	18	3	composite	2^2·5^2·223
2476	20627	4.672260377389e-7	2	1	prime	20627 (prime)
2477	20111	4.668029650441e-7	12	3	composite	7·13^2·17
2478	21513	4.660522569432e-7	8	3	composite	3·71·101
2479	21800	4.633380394977e-7	24	3	composite	2^3·5^2·109
2480	20081	4.629968315183e-7	4	2	composite	43·467
2481	21023	4.628168326374e-7	2	1	prime	21023 (prime)
2482	22295	4.624344618052e-7	16	3	composite	5·7^3·13
2483	21768	4.623167908741e-7	16	3	composite	2^3·3·907
2484	22701	4.607356193555e-7	16	4	composite	3·7·23·47
2485	22645	4.606870364377e-7	8	3	composite	5·7·647
2486	20978	4.603410851272e-7	8	3	composite	2·17·617
2487	21736	4.601637298584e-7	32	4	composite	2^3·11·13·19
2488	65536	4.599647260202e-7	17	1	composite	2^16
2489	21972	4.588666056342e-7	12	3	composite	2^2·3·1831
2490	47	4.587553084906e-7	2	1	prime	47 (prime)
2491	20327	4.582684761368e-7	2	1	prime	20327 (prime)
2492	22535	4.576099530115e-7	4	2	composite	5·4507
2493	20764	4.575755556151e-7	12	3	composite	2^2·29·179
2494	20059	4.568521661499e-7	4	2	composite	13·1543
2495	20454	4.538048367391e-7	16	4	composite	2·3·7·487
2496	20979	4.521755837210e-7	20	3	composite	3^4·7·37
2497	20822	4.507931693844e-7	8	3	composite	2·29·359
2498	21528	4.492204322737e-7	48	4	composite	2^3·3^2·13·23
2499	21148	4.489505189312e-7	12	3	composite	2^2·17·311
2500	21844	4.465698955776e-7	12	3	composite	2^2·43·127
2501	71671	4.464911530780e-7	2	1	prime	71671 (prime)
2502	21465	4.463959434884e-7	20	3	composite	3^4·5·53
2503	71693	4.460747422837e-7	2	1	prime	71693 (prime)
2504	20853	4.456047893633e-7	12	3	composite	3^2·7·331
2505	20258	4.453722055276e-7	8	3	composite	2·7·1447
2506	20449	4.447185591113e-7	9	2	composite	11^2·13^2
2507	20308	4.443618858316e-7	6	2	composite	2^2·5077
2508	245760	4.436784064145e-7	60	3	composite	2^14·3·5
2509	22467	4.427924053580e-7	4	2	composite	3·7489
2510	22408	4.415874224268e-7	8	2	composite	2^3·2801
2511	25	4.407658960426e-7	3	1	composite	5^2
2512	22754	4.403652817003e-7	8	3	composite	2·31·367
2513	21458	4.395320357430e-7	4	2	composite	2·10729
2514	22599	4.392868926408e-7	14	2	composite	3^6·31
2515	21102	4.389854179786e-7	8	3	composite	2·3·3517
2516	22872	4.375477165308e-7	16	3	composite	2^3·3·953
2517	21048	4.365708311673e-7	16	3	composite	2^3·3·877
2518	21598	4.356321455184e-7	4	2	composite	2·10799
2519	22301	4.301630807135e-7	4	2	composite	29·769
2520	157	4.280871819557e-7	2	1	prime	157 (prime)
2521	21666	4.278947686158e-7	16	4	composite	2·3·23·157
2522	22849	4.255286701941e-7	4	2	composite	73·313
2523	22547	4.229985920874e-7	4	2	composite	7·3221
2524	20055	4.210479694280e-7	16	4	composite	3·5·7·191
2525	18	4.196870499309e-7	6	2	composite	2·3^2
2526	22771	4.195366632633e-7	4	2	composite	7·3253
2527	21716	4.185164537702e-7	12	3	composite	2^2·61·89
2528	21775	4.167549587214e-7	12	3	composite	5^2·13·67
2529	20453	4.165961024223e-7	4	2	composite	113·181
2530	22494	4.150628488249e-7	16	4	composite	2·3·23·163
2531	22296	4.149746791997e-7	16	3	composite	2^3·3·929
2532	22258	4.147461306972e-7	8	3	composite	2·31·359
2533	21845	4.131719560971e-7	8	3	composite	5·17·257
2534	20056	4.128400762294e-7	16	3	composite	2^3·23·109
2535	135168	4.125271109904e-7	52	3	composite	2^12·3·11
2536	22303	4.120132623791e-7	2	1	prime	22303 (prime)
2537	22289	4.114064792318e-7	4	2	composite	31·719
2538	20876	4.113238625468e-7	12	3	composite	2^2·17·307
2539	73727	4.094426842774e-7	2	1	prime	73727 (prime)
2540	73751	4.090316129014e-7	2	1	prime	73751 (prime)
2541	20474	4.083008070773e-7	8	3	composite	2·29·353
2542	20763	4.068759116896e-7	8	2	composite	3^3·769
2543	21096	4.061419644266e-7	24	3	composite	2^3·3^2·293
2544	22539	4.057834753750e-7	8	3	composite	3·11·683
2545	20883	4.057584904800e-7	4	2	composite	3·6961
2546	22287	4.054816583781e-7	16	4	composite	3·17·19·23
2547	20801	4.043681596548e-7	8	3	composite	11·31·61
2548	20174	4.043218357899e-7	16	4	composite	2·7·11·131
2549	21066	4.042815465872e-7	8	3	composite	2·3·3511
2550	20854	4.038629083006e-7	4	2	composite	2·10427
2551	21778	4.034043833509e-7	4	2	composite	2·10889
2552	22545	4.028233795141e-7	16	3	composite	3^3·5·167
2553	20080	4.008223698145e-7	20	3	composite	2^4·5·251
2554	22294	4.007310143793e-7	8	3	composite	2·71·157
2555	21195	4.000776798093e-7	16	3	composite	3^3·5·157
2556	22534	3.995203700420e-7	8	3	composite	2·19·593
2557	21514	3.994886166415e-7	8	3	composite	2·31·347
2558	22581	3.990574109467e-7	12	3	composite	3^2·13·193
2559	20946	3.967307917124e-7	8	3	composite	2·3·3491
2560	21097	3.961396250862e-7	6	2	composite	17^2·73
2561	357632	3.948845897480e-7	36	3	composite	2^8·11·127
2562	20681	3.927330627072e-7	2	1	prime	20681 (prime)
2563	97	3.918752629234e-7	2	1	prime	97 (prime)
2564	21057	3.915985334456e-7	4	2	composite	3·7019
2565	33	3.908518703322e-7	4	2	composite	3·11
2566	22468	3.889575993889e-7	12	3	composite	2^2·41·137
2567	21586	3.886607241450e-7	8	3	composite	2·43·251
2568	22495	3.878998594642e-7	8	3	composite	5·11·409
2569	319488	3.862683295961e-7	56	3	composite	2^13·3·13
2570	17	3.856381411053e-7	2	1	prime	17 (prime)
2571	22031	3.856209546377e-7	2	1	prime	22031 (prime)
2572	163820	3.855137023769e-7	12	3	composite	2^2·5·8191
2573	22668	3.816490731035e-7	12	3	composite	2^2·3·1889
2574	20951	3.794660844455e-7	8	3	composite	7·41·73
2575	75583	3.790036273940e-7	2	1	prime	75583 (prime)
2576	75611	3.785646321595e-7	2	1	prime	75611 (prime)
2577	20539	3.744910617771e-7	8	3	composite	19·23·47
2578	21067	3.732389561276e-7	2	1	prime	21067 (prime)
2579	22076	3.716312411993e-7	6	2	composite	2^2·5519
2580	22580	3.714202973068e-7	12	3	composite	2^2·5·1129
2581	16384	3.706343999018e-7	15	1	composite	2^14
2582	22286	3.706269138699e-7	8	3	composite	2·11·1013
2583	21667	3.702595746102e-7	4	2	composite	47·461
2584	21980	3.700244534515e-7	24	4	composite	2^2·5·7·157
2585	20166	3.696483592595e-7	8	3	composite	2·3·3361
2586	20452	3.689886212772e-7	6	2	composite	2^2·5113
2587	21774	3.667291320232e-7	16	4	composite	2·3·19·191
2588	139	3.660220705663e-7	2	1	prime	139 (prime)
2589	20012	3.643225916709e-7	6	2	composite	2^2·5003
2590	21457	3.624396290964e-7	4	2	composite	43·499
2591	21841	3.623403650113e-7	2	1	prime	21841 (prime)
2592	22785	3.622638735683e-7	24	4	composite	3·5·7^2·31
2593	21760	3.617505221542e-7	36	3	composite	2^8·5·17
2594	21113	3.608125895228e-7	4	2	composite	43·491
2595	20952	3.605737958787e-7	32	3	composite	2^3·3^3·97
2596	22304	3.603993309519e-7	24	3	composite	2^5·17·41
2597	22292	3.583143711208e-7	6	2	composite	2^2·5573
2598	1117	3.579777424743e-7	2	1	prime	1117 (prime)
2599	20184	3.579232669746e-7	24	3	composite	2^3·3·29^2
2600	21449	3.577519737264e-7	4	2	composite	89·241
2601	22646	3.569499237690e-7	12	3	composite	2·13^2·67
2602	20762	3.559535499877e-7	8	3	composite	2·7·1483
2603	21452	3.555630542965e-7	12	3	composite	2^2·31·173
2604	21879	3.550730160966e-7	24	4	composite	3^2·11·13·17
2605	22291	3.548181232382e-7	2	1	prime	22291 (prime)
2606	20884	3.547833580323e-7	12	3	composite	2^2·23·227
2607	20301	3.545193100494e-7	8	3	composite	3·67·101
2608	21842	3.543326377977e-7	8	3	composite	2·67·163
2609	20875	3.541026670800e-7	8	2	composite	5^3·167
2610	20473	3.530613719245e-7	4	2	composite	59·347
2611	22533	3.530030466379e-7	16	4	composite	3·7·29·37
2612	20133	3.528666522734e-7	6	2	composite	3^2·2237
2613	10753	3.512390723815e-7	2	1	prime	10753 (prime)
2614	22742	3.502025399876e-7	8	3	composite	2·83·137
2615	21098	3.476246958810e-7	16	4	composite	2·7·11·137
2616	727	3.460499142140e-7	2	1	prime	727 (prime)
2617	20532	3.446922389920e-7	24	4	composite	2^2·3·29·59
2618	21317	3.446858305803e-7	2	1	prime	21317 (prime)
2619	20727	3.445938560318e-7	18	3	composite	3^2·7^2·47
2620	20856	3.444672103975e-7	32	4	composite	2^3·3·11·79
