index	eigenvalue
294	1.092263723396605e-5
295	1.094524403790311e-5
296	1.098554074479439e-5
297	1.105299728114682e-5
298	1.106072837013410e-5
299	1.111895805542116e-5
300	1.119141053571178e-5
301	1.123376207842170e-5
302	1.126558587595688e-5
303	1.130076456264952e-5
304	1.136362647933680e-5
305	1.147999732599678e-5
306	1.149940494673407e-5
307	1.154724915734022e-5
308	1.157669179505882e-5
309	1.161500904063936e-5
310	1.169716264382177e-5
311	1.172042279832835e-5
312	1.178680039219617e-5
313	1.183797736261416e-5
314	1.186360489088084e-5
315	1.192533478045300e-5
316	1.199362204048435e-5
317	1.203910568257111e-5
318	1.204675590524503e-5
319	1.209966590271645e-5
320	1.214155836680972e-5
321	1.220517244549760e-5
322	1.225618927969443e-5
323	1.233302769578271e-5
324	1.238086419714143e-5
325	1.240793555093323e-5
326	1.245191280072589e-5
327	1.252797261103036e-5
328	1.257684716592184e-5
329	1.263661210506515e-5
330	1.266421058513228e-5
331	1.269342829050717e-5
332	1.274272899141592e-5
333	1.277129244534175e-5
334	1.282243409534504e-5
335	1.282381857854031e-5
336	1.287065780330539e-5
337	1.289968455628216e-5
338	1.294839958140535e-5
339	1.304200802189261e-5
340	1.305861560296802e-5
341	1.313010640497023e-5
342	1.313622893334208e-5
343	1.321532557961963e-5
344	1.327953574703566e-5
345	1.329008081260366e-5
346	1.334272355419495e-5
347	1.338914211284291e-5
348	1.341111628519724e-5
349	1.342176668928081e-5
350	1.347559530879784e-5
351	1.351911402863074e-5
352	1.357634544451312e-5
353	1.359897666248434e-5
354	1.362378311193274e-5
355	1.368344461273808e-5
356	1.373383853860796e-5
357	1.374562021075907e-5
358	1.376534331328034e-5
359	1.381526880786009e-5
360	1.385812868004521e-5
361	1.388222417844235e-5
362	1.394240135483145e-5
363	1.399165741393297e-5
364	1.406359259170023e-5
365	1.407826422618911e-5
366	1.409731864649060e-5
367	1.413200160995000e-5
368	1.418760297319643e-5
369	1.421975475383712e-5
370	1.425708582509454e-5
371	1.429425787910959e-5
372	1.431577352560045e-5
373	1.433551421752800e-5
374	1.438618535062560e-5
375	1.443215675810561e-5
376	1.446710531320594e-5
377	1.455215123814809e-5
378	1.459638387992759e-5
379	1.463641834184322e-5
380	1.464851893528120e-5
381	1.468001019444766e-5
382	1.473109457525759e-5
383	1.475799741311012e-5
384	1.481632670930697e-5
385	1.488281727646807e-5
386	1.492752807195780e-5
387	1.495362535773265e-5
388	1.503228237091793e-5
389	1.506919043192362e-5
390	1.512579950474401e-5
391	1.514232467929192e-5
392	1.521800926757417e-5
393	1.525160306349979e-5
394	1.534687841379735e-5
395	1.536455672521568e-5
396	1.538238485943674e-5
397	1.544369293239936e-5
398	1.550408271028052e-5
399	1.554636960935898e-5
400	1.558399888324161e-5
401	1.560645435265996e-5
402	1.563788635610130e-5
403	1.566819618420238e-5
404	1.571745671776505e-5
405	1.577332447743917e-5
406	1.579468585468381e-5
407	1.584562474117110e-5
408	1.587535461098872e-5
409	1.598291745961474e-5
410	1.600751472147230e-5
411	1.601927095482964e-5
412	1.605323524354925e-5
413	1.613943909400928e-5
414	1.620047170267139e-5
415	1.624740322178090e-5
416	1.627933572289779e-5
417	1.630803282621714e-5
418	1.632716771316022e-5
419	1.637151187548138e-5
420	1.643290277860880e-5
421	1.650051772814369e-5
422	1.653660921144912e-5
423	1.664568378015820e-5
424	1.666273684081798e-5
425	1.670592865808227e-5
426	1.673719530464597e-5
427	1.674000219926322e-5
428	1.679531111805215e-5
429	1.684450148627237e-5
430	1.687750574459551e-5
431	1.692530456100823e-5
432	1.704438492392631e-5
433	1.706285173773919e-5
434	1.713187242864198e-5
435	1.715443708363030e-5
436	1.725991111561448e-5
437	1.728691271043266e-5
438	1.731877359336506e-5
439	1.735433795866985e-5
440	1.738319451000188e-5
441	1.745789492557396e-5
442	1.749677868388849e-5
443	1.756897507505860e-5
444	1.758941489318298e-5
445	1.763184935841005e-5
446	1.769835331952549e-5
447	1.775156939324060e-5
448	1.778461003703685e-5
449	1.786446576878148e-5
450	1.791880211772690e-5
451	1.799597538433890e-5
452	1.804885421956992e-5
453	1.812946469418418e-5
454	1.821642165334485e-5
455	1.825001998435897e-5
456	1.825090184587933e-5
457	1.831213160600585e-5
458	1.842000721868543e-5
459	1.844546067870395e-5
460	1.846485285057023e-5
461	1.853936708272097e-5
462	1.860058878707166e-5
463	1.867915597137619e-5
464	1.875728838770755e-5
465	1.882173444851720e-5
466	1.885794738935758e-5
467	1.890831186044548e-5
468	1.895060436859892e-5
469	1.902012684797816e-5
470	1.906327331039003e-5
471	1.912314515772710e-5
472	1.914714791187640e-5
473	1.921421958592935e-5
474	1.930057309357550e-5
475	1.934264308762767e-5
476	1.940516976129057e-5
477	1.944185511171821e-5
478	1.955738417423170e-5
479	1.963182535607989e-5
480	1.972400248134151e-5
481	1.983102530450024e-5
482	1.989040245428552e-5
483	1.996435576897436e-5
484	2.001398676473386e-5
485	2.002893802363918e-5
486	2.018684060798345e-5
487	2.021819061280459e-5
488	2.028267703778407e-5
489	2.035893872957923e-5
490	2.044949379973759e-5
491	2.050901201475550e-5
492	2.058895931465943e-5
493	2.061805434567265e-5
494	2.071757323897345e-5
495	2.084305819436395e-5
496	2.085082039865823e-5
497	2.095739283553060e-5
498	2.106908034696920e-5
499	2.115285108476198e-5
500	2.126577409522710e-5
501	2.129407777123446e-5
502	2.133132625025009e-5
503	2.146821415592257e-5
504	2.151559067851995e-5
505	2.158013134464767e-5
506	2.165128705166155e-5
507	2.169466989002238e-5
508	2.181923479394292e-5
509	2.196118876139754e-5
510	2.205388685165378e-5
511	2.212558878602444e-5
512	2.222822787487969e-5
513	2.234542248317248e-5
514	2.246177186435396e-5
515	2.251081215396664e-5
516	2.266864528160002e-5
517	2.278447693221604e-5
518	2.284528215648714e-5
519	2.291917483960325e-5
520	2.295820265190625e-5
521	2.312406805072102e-5
522	2.319112387364383e-5
523	2.323905341034755e-5
524	2.346403663660304e-5
525	2.352353337782456e-5
526	2.355462096633613e-5
527	2.360014610490873e-5
528	2.370957751609570e-5
529	2.374781447869640e-5
530	2.388514863755284e-5
531	2.402698443950155e-5
532	2.409794266913807e-5
533	2.418983682069113e-5
534	2.422745357372248e-5
535	2.438732065833754e-5
536	2.447097901809628e-5
537	2.455848805739524e-5
538	2.470496678246821e-5
539	2.475014119807546e-5
540	2.492838999354131e-5
541	2.497820874052116e-5
542	2.513461539460614e-5
543	2.519126586474581e-5
544	2.540114533590670e-5
545	2.552717492785590e-5
546	2.573844701838385e-5
547	2.576922491319940e-5
548	2.597947568842997e-5
549	2.607250753361002e-5
550	2.617633249325470e-5
551	2.627175384485148e-5
552	2.643763548972632e-5
553	2.647086908390888e-5
554	2.653256829510534e-5
555	2.669657756109269e-5
556	2.675284859961762e-5
557	2.686334729509542e-5
558	2.718968408357675e-5
559	2.724256721983806e-5
560	2.742723199197839e-5
561	2.750741143249364e-5
562	2.762459697713653e-5
563	2.770179449535651e-5
564	2.785230533262925e-5
565	2.810426785421691e-5
566	2.824146374506918e-5
567	2.831686087438431e-5
568	2.837716304249577e-5
569	2.852640125965556e-5
570	2.862897040577125e-5
571	2.878772607851913e-5
572	2.894868378825323e-5
573	2.905737546174395e-5
574	2.923203179983115e-5
575	2.930689065110956e-5
576	2.941364266684007e-5
577	2.958178423233325e-5
578	2.966175234169898e-5
579	2.992132765194688e-5
580	3.002532336333484e-5
581	3.027036160448954e-5
582	3.046489144869957e-5
583	3.057367414807843e-5
584	3.072842961049027e-5
585	3.081266825831715e-5
586	3.093332506472311e-5
587	3.097528589197061e-5
588	3.118288617399583e-5
589	3.133519490237080e-5
590	3.168530334263409e-5
591	3.181529610479742e-5
592	3.200158998239049e-5
593	3.213674525207895e-5
594	3.228306888874061e-5
595	3.242150014029189e-5
596	3.260661714884152e-5
597	3.276266251616729e-5
598	3.284987839782730e-5
599	3.324342412430015e-5
600	3.342932027959671e-5
601	3.358990874017163e-5
602	3.384061885655692e-5
603	3.403331170180189e-5
604	3.405697898120134e-5
605	3.427530396119106e-5
606	3.451992621483606e-5
607	3.468474617472826e-5
608	3.483624871003696e-5
609	3.502697138624869e-5
610	3.512694779103477e-5
611	3.529260659971727e-5
612	3.540124761245681e-5
613	3.549823662908965e-5
614	3.574185852062121e-5
615	3.598311418561183e-5
616	3.625967179871912e-5
617	3.645140918122216e-5
618	3.650249632032444e-5
619	3.679734668377340e-5
620	3.711596078851653e-5
621	3.742772779657297e-5
622	3.757864540401530e-5
623	3.781007630019682e-5
624	3.806123724151853e-5
625	3.812398050907863e-5
626	3.836590373556040e-5
627	3.861099128488490e-5
628	3.883795947864733e-5
629	3.902794981334206e-5
630	3.917337046232097e-5
631	3.942382777913902e-5
632	3.949377482146925e-5
633	3.990822191679759e-5
634	4.019629489372406e-5
635	4.031466629974368e-5
636	4.063728746908817e-5
637	4.089837703441871e-5
638	4.100940848213654e-5
639	4.139627446149592e-5
640	4.147122636563042e-5
641	4.163723309294215e-5
642	4.171939968489910e-5
643	4.207558148312565e-5
644	4.287399039068279e-5
645	4.292956720843102e-5
646	4.341289057265765e-5
647	4.354494640977762e-5
648	4.369181907657057e-5
649	4.413908838054512e-5
650	4.431418112203847e-5
651	4.449051748212099e-5
652	4.489730028954962e-5
653	4.518109330236964e-5
654	4.548182564768280e-5
655	4.574636280032827e-5
656	4.586241747146175e-5
657	4.637355825726421e-5
658	4.663378932656566e-5
659	4.688243156259610e-5
660	4.707083721020772e-5
661	4.720538963784430e-5
662	4.766808910183478e-5
663	4.822310533688472e-5
664	4.838338701946899e-5
665	4.856332801826570e-5
666	4.901859340304309e-5
667	4.913146439095114e-5
668	4.924659912039737e-5
669	4.943464959838635e-5
670	5.001369010899757e-5
671	5.020214562267743e-5
672	5.096796345684270e-5
673	5.127039533631131e-5
674	5.144142916639560e-5
675	5.172507586778238e-5
676	5.203859782579578e-5
677	5.239693963887495e-5
678	5.275704657859197e-5
679	5.322363038770850e-5
680	5.346748874944330e-5
681	5.375539902583835e-5
682	5.408006575123028e-5
683	5.460151239235265e-5
684	5.508372794293293e-5
685	5.553499482079666e-5
686	5.616616425351636e-5
687	5.628331505723948e-5
688	5.655434260665386e-5
689	5.749841080492213e-5
690	5.762607047045902e-5
691	5.811965602374884e-5
692	5.845687426664791e-5
693	5.864816796048849e-5
694	5.927465075448131e-5
695	5.946085201578253e-5
696	5.984167870785053e-5
697	6.036261039480543e-5
698	6.071044411169220e-5
699	6.091306945899125e-5
700	6.173677141600748e-5
701	6.199808931535534e-5
702	6.240637629739008e-5
703	6.334078650295350e-5
704	6.388282258752924e-5
705	6.424354392306775e-5
706	6.442098947326931e-5
707	6.567047616687074e-5
708	6.610337029067444e-5
709	6.621960135971322e-5
710	6.648693420614201e-5
711	6.717051195541079e-5
712	6.787828361083442e-5
713	6.810779364026492e-5
714	6.897598423913893e-5
715	6.913031982659408e-5
716	6.964410399253541e-5
717	6.995630989640024e-5
718	7.119382492267491e-5
719	7.129638709403226e-5
720	7.226910246590282e-5
721	7.260634614018947e-5
722	7.332448039900511e-5
723	7.413997971819381e-5
724	7.459094271711682e-5
725	7.479631277611673e-5
726	7.517574714091589e-5
727	7.587421077665871e-5
728	7.653437817121073e-5
729	7.717988125568628e-5
730	7.746509843494904e-5
731	7.884393170130255e-5
732	7.956148568709045e-5
733	7.981579734232234e-5
734	8.027135256983055e-5
735	8.110067928711934e-5
736	8.135401383802503e-5
737	8.227649836228218e-5
738	8.264180415568988e-5
739	8.339650060167296e-5
740	8.434013732163813e-5
741	8.503133681718384e-5
742	8.581837838841340e-5
743	8.670135491411034e-5
744	8.810358782346870e-5
745	8.870884220084974e-5
746	9.033904147109541e-5
747	9.043564110237457e-5
748	9.104825197902690e-5
749	9.233228549737427e-5
750	9.269163644500692e-5
751	9.387015181286209e-5
752	9.520421359487832e-5
753	9.583850439931145e-5
754	9.677417048522546e-5
755	9.789957374719883e-5
756	9.900836037138554e-5
757	1.002674976036166e-4
758	1.014926873948977e-4
759	1.018756990046396e-4
760	1.031804523631402e-4
761	1.050334263167618e-4
762	1.052271070402249e-4
763	1.063049932551683e-4
764	1.074019043898418e-4
765	1.086899943158225e-4
766	1.092647272962578e-4
767	1.102566412173095e-4
768	1.112135373275718e-4
769	1.115186468175099e-4
770	1.125376166632970e-4
771	1.127847350142469e-4
772	1.149805510856898e-4
773	1.159138137708323e-4
774	1.177220645096254e-4
775	1.194553119465710e-4
776	1.197678607191786e-4
777	1.220742156834768e-4
778	1.229384720336155e-4
779	1.238803197448324e-4
780	1.258025677997627e-4
781	1.265596344913448e-4
782	1.279056699613844e-4
783	1.295819990995964e-4
784	1.311689693919347e-4
785	1.314985252230442e-4
786	1.338094286974293e-4
787	1.366876314338926e-4
788	1.372136476477176e-4
789	1.392096868406088e-4
790	1.404577135902428e-4
791	1.411355586226137e-4
792	1.441338720289612e-4
793	1.450924574842639e-4
794	1.464434361637430e-4
795	1.498141050100042e-4
796	1.505962179199227e-4
797	1.525682683153139e-4
798	1.544403277338793e-4
799	1.546515501932097e-4
800	1.557119368063624e-4
801	1.574276350804765e-4
802	1.619198296019212e-4
803	1.648134869595671e-4
804	1.663693527452969e-4
805	1.675262438040166e-4
806	1.689071313847527e-4
807	1.704146093012083e-4
808	1.719178136644773e-4
809	1.724576551653835e-4
810	1.758566915779370e-4
811	1.771930723958831e-4
812	1.782261230036458e-4
813	1.808378960320363e-4
814	1.830610057379060e-4
815	1.883050164238469e-4
816	1.893752455643466e-4
817	1.900126948997819e-4
818	1.953070373959799e-4
819	1.961767680526651e-4
820	1.991298445393660e-4
821	2.011945690403893e-4
822	2.031542606624090e-4
823	2.049756996872868e-4
824	2.084799648858722e-4
825	2.089402710821581e-4
826	2.132583066407422e-4
827	2.158699091758363e-4
828	2.194757254429753e-4
829	2.228955894400098e-4
830	2.278355354076833e-4
831	2.302063328291559e-4
832	2.318689556464097e-4
833	2.381806102176580e-4
834	2.435855994526357e-4
835	2.439298178076808e-4
836	2.494003352911583e-4
837	2.508199704714879e-4
838	2.563320695567470e-4
839	2.605419516476986e-4
840	2.638806569610673e-4
841	2.674832645927323e-4
842	2.713009546554424e-4
843	2.746799416927937e-4
844	2.758093890616732e-4
845	2.840933243615105e-4
846	2.859509016375185e-4
847	2.913804337776218e-4
848	2.962839726155048e-4
849	3.051464568419984e-4
850	3.063766502878442e-4
851	3.082021521426409e-4
852	3.161180350519768e-4
853	3.175450922552334e-4
854	3.235416849431704e-4
855	3.275822417410194e-4
856	3.362330137217253e-4
857	3.377368051962294e-4
858	3.411391863222180e-4
859	3.475939810203960e-4
860	3.531496187910417e-4
861	3.582238219791171e-4
862	3.633026926588320e-4
863	3.653858648504075e-4
864	3.785646900245036e-4
865	3.820599935974489e-4
866	3.929154808231748e-4
867	3.967496010850678e-4
868	4.001483191486738e-4
869	4.027645631535909e-4
870	4.083799321101657e-4
871	4.288388066386810e-4
872	4.312295110516070e-4
873	4.404213462443046e-4
874	4.463253827175100e-4
875	4.518107946505801e-4
876	4.540202764987770e-4
877	4.668128277562437e-4
878	4.742660601994346e-4
879	4.886616385479341e-4
880	4.925486050871089e-4
881	5.070995598133063e-4
882	5.146332753393679e-4
883	5.175113819213354e-4
884	5.253761857891059e-4
885	5.354509148804784e-4
886	5.431769380003077e-4
887	5.642773429525742e-4
888	5.677109409141444e-4
889	5.740202140105292e-4
890	5.817813106445815e-4
891	5.837246181930060e-4
892	5.992856384602172e-4
893	6.108980334184604e-4
894	6.158545032316801e-4
895	6.446238712887019e-4
896	6.707638422730167e-4
897	6.801485775905440e-4
898	6.966798409305995e-4
899	7.013642853891482e-4
900	7.204883032698760e-4
901	7.350014006947073e-4
902	7.437106676427583e-4
903	7.534956620623688e-4
904	7.961184902265152e-4
905	8.103622950696025e-4
906	8.373196395725758e-4
907	8.684283305680142e-4
908	8.781141789930042e-4
909	8.856423544093981e-4
910	9.127699579223198e-4
911	9.228319980394367e-4
912	9.550844820918578e-4
913	9.970566473020406e-4
914	1.016716967715388e-3
915	1.023368662071962e-3
916	1.058914023630344e-3
917	1.074085947409405e-3
918	1.089855403399559e-3
919	1.135307261712245e-3
920	1.166305342308377e-3
921	1.189888737248969e-3
922	1.242707257206074e-3
923	1.310195763211953e-3
924	1.315946785473936e-3
925	1.389930685936634e-3
926	1.473277569330781e-3
927	1.490261578121480e-3
928	1.641563253424937e-3
929	1.671944333901332e-3
930	1.697025990492533e-3
931	1.771969028182208e-3
932	1.776248186402994e-3
933	1.880882518882729e-3
934	1.926907556906202e-3
935	1.988552107879149e-3
936	2.041624744065254e-3
937	2.130927485402048e-3
938	2.225195044641689e-3
939	2.267236028746280e-3
940	2.356286436587352e-3
941	2.460037522275802e-3
942	2.572782604262650e-3
943	2.680756322513794e-3
944	2.819197768247416e-3
945	2.978926374536431e-3
946	3.145685221656115e-3
947	3.238344883302157e-3
948	3.316472943552365e-3
949	3.477333237620298e-3
950	3.566216148251575e-3
951	3.710971315796745e-3
952	3.910140115418458e-3
953	4.161859387477553e-3
954	4.232214437058034e-3
955	4.662609583190773e-3
956	4.704453411100030e-3
957	5.121336454510681e-3
958	5.590638052431194e-3
959	5.970598496875498e-3
960	5.984074420626206e-3
961	6.462948966978298e-3
962	6.816066117679417e-3
963	7.460567429140386e-3
964	7.833598012928818e-3
965	8.373763719629196e-3
966	8.453950276169566e-3
967	9.739848755984439e-3
968	1.022886803119407e-2
969	1.154043065702677e-2
970	1.232643399116972e-2
971	1.263770682290046e-2
972	1.457781009793236e-2
973	1.585996537216126e-2
974	1.670601629599793e-2
975	1.715352970099668e-2
976	1.986983075260086e-2
977	2.186635572593707e-2
978	2.213152935764362e-2
979	2.227317044251655e-2
980	2.327510806596220e-2
981	2.348087729749330e-2
982	2.418048896696591e-2
983	2.488227226449929e-2
984	2.529843370330090e-2
985	2.579149176967276e-2
986	2.630037381208207e-2
987	2.712354782172470e-2
988	2.817387820127530e-2
989	3.146539685429102e-2
990	3.631410558405099e-2
991	3.761757996358072e-2
992	4.852552909600645e-2
993	6.345141198471030e-2
994	8.203757941312786e-2
995	1.496869099053252e-1
996	3.775979125034665e-1
997	1.307450532016447e0
998	4.733099340850571e0
