rank	k	weight	d_k	omega	is_prime	factors
1	1224	4.032575375123e-2	24	3	composite	2^3·3^2·17
2	610	3.516482190649e-2	8	3	composite	2·5·61
3	469	3.342351363803e-2	4	2	composite	7·67
4	466	2.744146870627e-2	4	2	composite	2·233
5	612	2.648138780826e-2	18	3	composite	2^2·3^2·17
6	408	2.584673985143e-2	16	3	composite	2^3·3·17
7	468	2.305756089247e-2	18	3	composite	2^2·3^2·13
8	936	2.078277971414e-2	24	3	composite	2^3·3^2·13
9	938	1.930785860209e-2	8	3	composite	2·7·67
10	1220	1.922018593874e-2	12	3	composite	2^2·5·61
11	613	1.915907512945e-2	2	1	prime	613 (prime)
12	470	1.703727253096e-2	8	3	composite	2·5·47
13	1218	1.573847456065e-2	16	4	composite	2·3·7·29
14	932	1.521017318993e-2	6	2	composite	2^2·233
15	407	1.512296221755e-2	4	2	composite	11·37
16	463	1.501048200756e-2	2	1	prime	463 (prime)
17	609	1.490495048653e-2	8	3	composite	3·7·29
18	607	1.269767973055e-2	2	1	prime	607 (prime)
19	601	1.102126011417e-2	2	1	prime	601 (prime)
20	816	1.093186157704e-2	20	3	composite	2^4·3·17
21	1226	1.081797631391e-2	4	2	composite	2·613
22	591	1.030580037170e-2	4	2	composite	3·197
23	940	1.008639467975e-2	12	3	composite	2^2·5·47
24	930	9.861884114555e-3	16	4	composite	2·3·5·31
25	409	9.620466160596e-3	2	1	prime	409 (prime)
26	411	9.508955294736e-3	4	2	composite	3·137
27	464	8.998519749145e-3	10	2	composite	2^4·29
28	465	8.585221270857e-3	8	3	composite	3·5·31
29	926	8.366513829366e-3	4	2	composite	2·463
30	605	7.862974713204e-3	6	2	composite	5·11^2
31	413	7.642870430537e-3	4	2	composite	7·59
32	417	7.274057170119e-3	4	2	composite	3·139
33	415	7.248237677516e-3	4	2	composite	5·83
34	814	7.112296599546e-3	8	3	composite	2·11·37
35	1214	7.083681654201e-3	4	2	composite	2·607
36	1202	6.780568136155e-3	4	2	composite	2·601
37	599	6.564530677815e-3	2	1	prime	599 (prime)
38	594	6.135862318400e-3	16	3	composite	2·3^3·11
39	588	6.125484953240e-3	18	3	composite	2^2·3·7^2
40	1182	5.768559347058e-3	8	3	composite	2·3·197
41	461	5.631175319741e-3	2	1	prime	461 (prime)
42	614	5.474655076827e-3	4	2	composite	2·307
43	406	5.342638691489e-3	8	3	composite	2·7·29
44	603	5.212141118198e-3	6	2	composite	3^2·67
45	530	5.098431833563e-3	8	3	composite	2·5·53
46	445	5.000118811171e-3	4	2	composite	5·89
47	596	4.697413078618e-3	6	2	composite	2^2·149
48	928	4.684200048282e-3	12	2	composite	2^5·29
49	589	4.683148605722e-3	4	2	composite	19·31
50	818	4.634793046501e-3	4	2	composite	2·409
51	593	4.611680707566e-3	2	1	prime	593 (prime)
52	1221	4.554146690607e-3	8	3	composite	3·11·37
53	447	4.495950684545e-3	4	2	composite	3·149
54	419	4.454517441390e-3	2	1	prime	419 (prime)
55	583	4.441196867344e-3	4	2	composite	11·53
56	586	4.440759799120e-3	4	2	composite	2·293
57	894	4.340647636832e-3	8	3	composite	2·3·149
58	608	4.223419353934e-3	12	2	composite	2^5·19
59	532	4.195961373274e-3	12	3	composite	2^2·7·19
60	1198	4.067775849159e-3	4	2	composite	2·599
61	1210	4.063272773051e-3	12	3	composite	2·5·11^2
62	834	3.925099647231e-3	8	3	composite	2·3·139
63	822	3.866491489471e-3	8	3	composite	2·3·137
64	311	3.814102582048e-3	2	1	prime	311 (prime)
65	1230	3.798470181354e-3	16	4	composite	2·3·5·41
66	524	3.661682556947e-3	6	2	composite	2^2·131
67	1188	3.644502098282e-3	24	3	composite	2^2·3^3·11
68	830	3.637567717485e-3	8	3	composite	2·5·83
69	922	3.627105172639e-3	4	2	composite	2·461
70	826	3.492962965283e-3	8	3	composite	2·7·59
71	585	3.482778731116e-3	12	3	composite	3^2·5·13
72	918	3.463069412125e-3	16	3	composite	2·3^3·17
73	1176	3.363896493875e-3	24	3	composite	2^3·3·7^2
74	597	3.317800459847e-3	4	2	composite	3·199
75	1172	3.316918107052e-3	6	2	composite	2^2·293
76	312	3.146120940172e-3	16	3	composite	2^3·3·13
77	1206	3.107221537887e-3	12	3	composite	2·3^2·67
78	890	3.016234910688e-3	8	3	composite	2·5·89
79	1178	2.956563903363e-3	8	3	composite	2·19·31
80	1233	2.942562755656e-3	6	2	composite	3^2·137
81	1060	2.909911955401e-3	12	3	composite	2^2·5·53
82	1227	2.885841370205e-3	4	2	composite	3·409
83	1192	2.850380967808e-3	8	2	composite	2^3·149
84	449	2.834835936871e-3	2	1	prime	449 (prime)
85	471	2.695064115814e-3	4	2	composite	3·157
86	535	2.693072399252e-3	4	2	composite	5·107
87	1186	2.692496772760e-3	4	2	composite	2·593
88	527	2.682622290081e-3	4	2	composite	17·31
89	615	2.629068443886e-3	8	3	composite	3·5·41
90	428	2.605038681532e-3	6	2	composite	2^2·107
91	812	2.595974495234e-3	12	3	composite	2^2·7·29
92	522	2.584068347777e-3	12	3	composite	2·3^2·29
93	1216	2.521386989574e-3	14	2	composite	2^6·19
94	1239	2.507167627932e-3	8	3	composite	3·7·59
95	912	2.503340995112e-3	20	3	composite	2^4·3·19
96	1245	2.401821547265e-3	8	3	composite	3·5·83
97	453	2.348891504585e-3	4	2	composite	3·151
98	1232	2.307833169506e-3	20	3	composite	2^4·7·11
99	838	2.299583010176e-3	4	2	composite	2·419
100	384	2.291557918507e-3	16	2	composite	2^7·3
101	383	2.280849775474e-3	2	1	prime	383 (prime)
102	598	2.274806186633e-3	8	3	composite	2·13·23
103	1251	2.271930895994e-3	6	2	composite	3^2·139
104	1020	2.245812151317e-3	24	4	composite	2^2·3·5·17
105	1166	2.241253642349e-3	8	3	composite	2·11·53
106	456	2.204081065876e-3	16	3	composite	2^3·3·19
107	906	2.190673358235e-3	8	3	composite	2·3·151
108	451	2.165028285764e-3	4	2	composite	11·41
109	459	2.161881761875e-3	8	2	composite	3^3·17
110	898	2.077410388963e-3	4	2	composite	2·449
111	425	2.064152467970e-3	6	2	composite	5^2·17
112	310	1.989381270451e-3	8	3	composite	2·5·31
113	521	1.978308354165e-3	2	1	prime	521 (prime)
114	1048	1.972229365312e-3	8	2	composite	2^3·131
115	526	1.967553949835e-3	4	2	composite	2·263
116	431	1.900276316986e-3	2	1	prime	431 (prime)
117	458	1.884379881442e-3	4	2	composite	2·229
118	1194	1.870947056339e-3	8	3	composite	2·3·199
119	422	1.831360194588e-3	4	2	composite	2·211
120	1240	1.831322471118e-3	16	3	composite	2^3·5·31
121	604	1.816819805021e-3	6	2	composite	2^2·151
122	592	1.777120144039e-3	10	2	composite	2^4·37
123	1228	1.761651180404e-3	6	2	composite	2^2·307
124	902	1.742580442085e-3	8	3	composite	2·11·41
125	1064	1.675394619674e-3	16	3	composite	2^3·7·19
126	410	1.659739945620e-3	8	3	composite	2·5·41
127	457	1.656822797228e-3	2	1	prime	457 (prime)
128	933	1.621834919885e-3	4	2	composite	3·311
129	434	1.602657613967e-3	8	3	composite	2·7·31
130	534	1.601883103517e-3	8	3	composite	2·3·89
131	533	1.544633232010e-3	4	2	composite	13·41
132	1054	1.526016044113e-3	8	3	composite	2·17·31
133	580	1.507980226400e-3	12	3	composite	2^2·5·29
134	616	1.495860017278e-3	16	3	composite	2^3·7·11
135	455	1.460442527701e-3	8	3	composite	5·7·13
136	915	1.396484315537e-3	8	3	composite	3·5·61
137	1196	1.381566096841e-3	12	3	composite	2^2·13·23
138	856	1.350197484212e-3	8	2	composite	2^3·107
139	1044	1.333556064152e-3	18	3	composite	2^2·3^2·29
140	916	1.319617525034e-3	6	2	composite	2^2·229
141	537	1.308806740496e-3	4	2	composite	3·179
142	1257	1.303398771511e-3	4	2	composite	3·419
143	516	1.266786251897e-3	12	3	composite	2^2·3·43
144	942	1.248681772700e-3	8	3	composite	2·3·157
145	1052	1.236711484787e-3	6	2	composite	2^2·263
146	460	1.231164731709e-3	12	3	composite	2^2·5·23
147	766	1.230940909982e-3	4	2	composite	2·383
148	1284	1.220976537859e-3	12	3	composite	2^2·3·107
149	1208	1.212457063124e-3	8	2	composite	2^3·151
150	420	1.192420940726e-3	24	4	composite	2^2·3·5·7
151	1070	1.191210496049e-3	8	3	composite	2·5·107
152	1184	1.188067046806e-3	12	2	composite	2^5·37
153	850	1.184534417897e-3	12	3	composite	2·5^2·17
154	405	1.182067081401e-3	10	2	composite	3^4·5
155	452	1.178935323666e-3	6	2	composite	2^2·113
156	454	1.163457816752e-3	4	2	composite	2·227
157	426	1.151494269647e-3	8	3	composite	2·3·71
158	582	1.136451437930e-3	8	3	composite	2·3·97
159	433	1.134159965842e-3	2	1	prime	433 (prime)
160	862	1.125701249641e-3	4	2	composite	2·431
161	581	1.124813999796e-3	4	2	composite	7·83
162	440	1.107073192676e-3	16	3	composite	2^3·5·11
163	768	1.106095617991e-3	18	2	composite	2^8·3
164	443	1.097963904852e-3	2	1	prime	443 (prime)
165	1066	1.095608062817e-3	8	3	composite	2·13·41
166	1042	1.071258585128e-3	4	2	composite	2·521
167	617	1.069068126689e-3	2	1	prime	617 (prime)
168	910	1.066483934696e-3	16	4	composite	2·5·7·13
169	525	1.039379629241e-3	12	3	composite	3·5^2·7
170	439	1.014899606888e-3	2	1	prime	439 (prime)
171	577	9.916043188149e-4	2	1	prime	577 (prime)
172	844	9.904207351293e-4	6	2	composite	2^2·211
173	546	9.587700980569e-4	16	4	composite	2·3·7·13
174	442	9.579581022648e-4	8	3	composite	2·13·17
175	528	9.351255170831e-4	20	3	composite	2^4·3·11
176	914	8.769429949442e-4	4	2	composite	2·457
177	523	8.658668190370e-4	2	1	prime	523 (prime)
178	308	8.448871845460e-4	12	3	composite	2^2·7·11
179	699	8.432785953310e-4	4	2	composite	3·233
180	590	8.356212095346e-4	8	3	composite	2·5·59
181	437	8.318923328929e-4	4	2	composite	19·23
182	519	8.268281600254e-4	4	2	composite	3·173
183	840	8.131630255524e-4	32	4	composite	2^3·3·5·7
184	1170	7.969021580242e-4	24	4	composite	2·3^2·5·13
185	1074	7.609841083541e-4	8	3	composite	2·3·179
186	886	7.555134292694e-4	4	2	composite	2·443
187	852	7.517260276120e-4	12	3	composite	2^2·3·71
188	1056	7.356670352782e-4	24	3	composite	2^5·3·11
189	427	7.332132114250e-4	4	2	composite	7·61
190	1275	7.314963890535e-4	12	3	composite	3·5^2·17
191	418	7.285565961609e-4	8	3	composite	2·11·19
192	1032	7.202881013976e-4	16	3	composite	2^3·3·43
193	543	7.124413945406e-4	4	2	composite	3·181
194	1244	7.051386100509e-4	6	2	composite	2^2·311
195	866	6.737681929062e-4	4	2	composite	2·433
196	908	6.637641194139e-4	6	2	composite	2^2·227
197	517	6.525548244904e-4	4	2	composite	11·47
198	436	6.518725002895e-4	6	2	composite	2^2·109
199	1050	6.380408948647e-4	24	4	composite	2·3·5^2·7
200	1164	6.335679282693e-4	12	3	composite	2^2·3·97
201	904	6.331482157384e-4	8	2	composite	2^3·113
202	1154	6.167776455209e-4	4	2	composite	2·577
203	1680	6.094397562373e-4	40	4	composite	2^4·3·5·7
204	1098	6.047664893062e-4	12	3	composite	2·3^2·61
205	1080	5.967830949419e-4	32	3	composite	2^3·3^3·5
206	575	5.871851351201e-4	6	2	composite	5^2·23
207	518	5.867548292318e-4	8	3	composite	2·7·37
208	578	5.777179331559e-4	6	2	composite	2·17^2
209	702	5.748878539096e-4	16	3	composite	2·3^3·13
210	619	5.732630505261e-4	2	1	prime	619 (prime)
211	423	5.676971126879e-4	6	2	composite	3^2·47
212	854	5.617331786662e-4	8	3	composite	2·7·61
213	1326	5.537616801177e-4	16	4	composite	2·3·13·17
214	1068	5.507964588158e-4	12	3	composite	2^2·3·89
215	868	5.507267207322e-4	12	3	composite	2^2·7·31
216	1260	5.473932112814e-4	36	4	composite	2^2·3^2·5·7
217	1149	5.434441293164e-4	4	2	composite	3·383
218	860	5.315904358150e-4	12	3	composite	2^2·5·43
219	846	5.310280654635e-4	12	3	composite	2·3^2·47
220	1266	5.190037794959e-4	8	3	composite	2·3·211
221	1317	5.137506255715e-4	4	2	composite	3·439
222	1162	5.098820894525e-4	8	3	composite	2·7·83
223	1150	5.063974829772e-4	12	3	composite	2·5^2·23
224	313	5.031634506269e-4	2	1	prime	313 (prime)
225	884	4.910861136310e-4	12	3	composite	2^2·13·17
226	820	4.897398476214e-4	12	3	composite	2^2·5·41
227	549	4.869854766824e-4	6	2	composite	3^2·61
228	1015	4.804508370476e-4	8	3	composite	5·7·29
229	540	4.799014032776e-4	24	3	composite	2^2·3^3·5
230	430	4.752097666007e-4	8	3	composite	2·5·43
231	510	4.724283048147e-4	16	4	composite	2·3·5·17
232	1290	4.724159861515e-4	16	4	composite	2·3·5·43
233	579	4.706491219985e-4	4	2	composite	3·193
234	1038	4.641292044568e-4	8	3	composite	2·3·173
235	924	4.577305745024e-4	24	4	composite	2^2·3·7·11
236	1278	4.576272283443e-4	12	3	composite	2·3^2·71
237	1100	4.499424989371e-4	18	3	composite	2^2·5^2·11
238	1046	4.472522740874e-4	4	2	composite	2·523
239	1036	4.458117275510e-4	12	3	composite	2^2·7·37
240	1246	4.402477242749e-4	8	3	composite	2·7·89
241	705	4.354746435567e-4	8	3	composite	3·5·47
242	1034	4.285561285204e-4	8	3	composite	2·11·47
243	550	4.213947870633e-4	12	3	composite	2·5^2·11
244	1180	4.212408922332e-4	12	3	composite	2^2·5·59
245	450	4.185116076643e-4	18	3	composite	2·3^2·5^2
246	1311	4.155838623374e-4	8	3	composite	3·19·23
247	1086	4.148446313049e-4	8	3	composite	2·3·181
248	1112	4.061482706049e-4	8	2	composite	2^3·139
249	1152	4.025985521766e-4	24	2	composite	2^7·3^2
250	1094	4.002102003700e-4	4	2	composite	2·547
251	1085	3.955857864786e-4	8	3	composite	5·7·31
252	1200	3.945782217739e-4	30	3	composite	2^4·3·5^2
253	1122	3.934454693423e-4	16	4	composite	2·3·11·17
254	1293	3.930442928250e-4	4	2	composite	3·431
255	880	3.909381151107e-4	20	3	composite	2^4·5·11
256	920	3.824918616700e-4	16	3	composite	2^3·5·23
257	563	3.811884783480e-4	2	1	prime	563 (prime)
258	544	3.746284546562e-4	12	2	composite	2^5·17
259	1165	3.736533786021e-4	4	2	composite	5·233
260	1234	3.704586725841e-4	4	2	composite	2·617
261	836	3.703290817150e-4	12	3	composite	2^2·11·19
262	1254	3.634713347655e-4	16	4	composite	2·3·11·19
263	696	3.598073960655e-4	16	3	composite	2^3·3·29
264	541	3.533837372189e-4	2	1	prime	541 (prime)
265	878	3.529778261202e-4	4	2	composite	2·439
266	1175	3.396544065342e-4	6	2	composite	5^2·47
267	567	3.337522614429e-4	10	2	composite	3^4·7
268	547	3.295176399045e-4	2	1	prime	547 (prime)
269	1920	3.285825608890e-4	32	3	composite	2^7·3·5
270	623	3.272445633962e-4	4	2	composite	7·89
271	477	3.215663357877e-4	6	2	composite	3^2·53
272	810	3.203350520256e-4	20	3	composite	2·3^4·5
273	1248	3.139262093654e-4	24	3	composite	2^5·3·13
274	1215	3.106296007456e-4	12	2	composite	3^5·5
275	1310	3.068258114898e-4	8	3	composite	2·5·131
276	561	3.064468084863e-4	8	3	composite	3·11·17
277	467	3.017013653169e-4	2	1	prime	467 (prime)
278	538	2.983163074741e-4	4	2	composite	2·269
279	600	2.979829768522e-4	24	3	composite	2^3·3·5^2
280	574	2.945354493607e-4	8	3	composite	2·7·41
281	1106	2.937325224333e-4	8	3	composite	2·7·79
282	552	2.865598949986e-4	16	3	composite	2^3·3·23
283	1212	2.852479070976e-4	12	3	composite	2^2·3·101
284	780	2.830533067654e-4	24	4	composite	2^2·3·5·13
285	1299	2.735104314104e-4	4	2	composite	3·433
286	872	2.721844602642e-4	8	2	composite	2^3·109
287	553	2.711485845117e-4	4	2	composite	7·79
288	720	2.702085975694e-4	30	3	composite	2^4·3^2·5
289	559	2.683692767609e-4	4	2	composite	13·43
290	874	2.679448751656e-4	8	3	composite	2·19·23
291	1076	2.676986480793e-4	6	2	composite	2^2·269
292	571	2.556820784593e-4	2	1	prime	571 (prime)
293	891	2.526555382825e-4	10	2	composite	3^4·11
294	620	2.523475752028e-4	12	3	composite	2^2·5·31
295	1158	2.509922307240e-4	8	3	composite	2·3·193
296	2304	2.451788793934e-4	27	2	composite	2^8·3^2
297	557	2.440112011075e-4	2	1	prime	557 (prime)
298	240	2.370375855163e-4	20	3	composite	2^4·3·5
299	584	2.315914476891e-4	8	2	composite	2^3·73
300	1126	2.292653177324e-4	4	2	composite	2·563
301	570	2.236143974421e-4	16	4	composite	2·3·5·19
302	858	2.211304432206e-4	16	4	composite	2·3·11·13
303	1302	2.207071327671e-4	16	4	composite	2·3·7·31
304	1269	2.196868651230e-4	8	2	composite	3^3·47
305	1082	2.151526342560e-4	4	2	composite	2·541
306	1315	2.130268503154e-4	4	2	composite	5·263
307	789	2.116555313925e-4	4	2	composite	3·263
308	626	2.090876306588e-4	4	2	composite	2·313
309	1160	2.090445946247e-4	16	3	composite	2^3·5·29
310	775	2.066171892355e-4	6	2	composite	5^2·31
311	795	2.057760675044e-4	8	3	composite	3·5·53
312	4224	2.037758689055e-4	32	3	composite	2^7·3·11
313	1104	2.000761972394e-4	20	3	composite	2^4·3·23
314	1134	1.997558503038e-4	20	3	composite	2·3^4·7
315	606	1.992002855209e-4	8	3	composite	2·3·101
316	1281	1.983922554143e-4	8	3	composite	3·7·61
317	1142	1.978516770321e-4	4	2	composite	2·571
318	1238	1.972662347094e-4	4	2	composite	2·619
319	6917	1.957401735907e-4	2	1	prime	6917 (prime)
320	513	1.952759301726e-4	8	2	composite	3^3·19
321	1329	1.935592004103e-4	4	2	composite	3·443
322	1118	1.917404387170e-4	8	3	composite	2·13·43
323	560	1.903438704586e-4	20	3	composite	2^4·5·7
324	622	1.898619110045e-4	4	2	composite	2·311
325	336	1.838192980604e-4	20	3	composite	2^4·3·7
326	414	1.835599522186e-4	12	3	composite	2·3^2·23
327	548	1.818515813015e-4	6	2	composite	2^2·137
328	828	1.784087578761e-4	18	3	composite	2^2·3^2·23
329	476	1.735509380885e-4	12	3	composite	2^2·7·17
330	359	1.724191702664e-4	2	1	prime	359 (prime)
331	2917	1.721437459057e-4	2	1	prime	2917 (prime)
332	1168	1.711860695773e-4	10	2	composite	2^4·73
333	1258	1.710194577491e-4	8	3	composite	2·17·37
334	576	1.702415703320e-4	21	2	composite	2^6·3^2
335	4073	1.702017692240e-4	2	1	prime	4073 (prime)
336	367	1.688461422485e-4	2	1	prime	367 (prime)
337	568	1.654253012716e-4	8	2	composite	2^3·71
338	897	1.649925642230e-4	8	3	composite	3·13·23
339	337	1.643410603897e-4	2	1	prime	337 (prime)
340	744	1.625738583655e-4	16	3	composite	2^3·3·31
341	1308	1.623522437989e-4	12	3	composite	2^2·3·109
342	556	1.601920873787e-4	6	2	composite	2^2·139
343	1030	1.599496200541e-4	8	3	composite	2·5·103
344	900	1.597930995381e-4	27	3	composite	2^2·3^2·5^2
345	372	1.596796348059e-4	12	3	composite	2^2·3·31
346	360	1.580810607616e-4	24	3	composite	2^3·3^2·5
347	954	1.576601873437e-4	12	3	composite	2·3^2·53
348	1092	1.566666385809e-4	24	4	composite	2^2·3·7·13
349	1090	1.557971055621e-4	8	3	composite	2·5·109
350	307	1.546644614040e-4	2	1	prime	307 (prime)
351	364	1.524719318157e-4	12	3	composite	2^2·7·13
352	564	1.518155447737e-4	12	3	composite	2^2·3·47
353	990	1.507467743745e-4	24	4	composite	2·3^2·5·11
354	1078	1.504239684615e-4	12	3	composite	2·7^2·11
355	555	1.503899655273e-4	8	3	composite	3·5·37
356	3600	1.500556096363e-4	45	3	composite	2^4·3^2·5^2
357	515	1.479212654362e-4	4	2	composite	5·103
358	1016	1.461152298079e-4	8	2	composite	2^3·127
359	1332	1.448178301657e-4	18	3	composite	2^2·3^2·37
360	1110	1.419389253039e-4	16	4	composite	2·3·5·37
361	2688	1.415868353129e-4	32	3	composite	2^7·3·7
362	3125	1.414367548512e-4	6	1	composite	5^5
363	2520	1.409057310433e-4	48	4	composite	2^3·3^2·5·7
364	1148	1.402724165095e-4	12	3	composite	2^2·7·41
365	566	1.388751855525e-4	4	2	composite	2·283
366	1669	1.354082720759e-4	2	1	prime	1669 (prime)
367	939	1.339142733614e-4	4	2	composite	3·313
368	792	1.305902881917e-4	24	3	composite	2^3·3^2·11
369	3840	1.294811570754e-4	36	3	composite	2^8·3·5
370	870	1.287943467306e-4	16	4	composite	2·3·5·29
371	381	1.287660828410e-4	4	2	composite	3·127
372	1361	1.276943368096e-4	2	1	prime	1361 (prime)
373	1071	1.269047006404e-4	12	3	composite	3^2·7·17
374	1114	1.267224108586e-4	4	2	composite	2·557
375	1173	1.264201767757e-4	8	3	composite	3·17·23
376	798	1.254082683259e-4	16	4	composite	2·3·7·19
377	1536	1.245954987383e-4	20	2	composite	2^9·3
378	6944	1.237198491219e-4	24	3	composite	2^5·7·31
379	1018	1.229388061288e-4	4	2	composite	2·509
380	687	1.170810728137e-4	4	2	composite	3·229
381	674	1.159833113824e-4	4	2	composite	2·337
382	1108	1.145823719762e-4	6	2	composite	2^2·277
383	973	1.140765718569e-4	4	2	composite	7·139
384	572	1.137180384702e-4	12	3	composite	2^2·11·13
385	3360	1.115799958449e-4	48	4	composite	2^5·3·5·7
386	7560	1.102796508283e-4	64	4	composite	2^3·3^3·5·7
387	545	1.090114602893e-4	4	2	composite	5·109
388	1330	1.087076871168e-4	16	4	composite	2·5·7·19
389	629	1.066530880097e-4	4	2	composite	17·37
390	786	1.066374609739e-4	8	3	composite	2·3·131
391	1913	1.058424923366e-4	2	1	prime	1913 (prime)
392	765	1.053373970086e-4	12	3	composite	3^2·5·17
393	373	1.047144215704e-4	2	1	prime	373 (prime)
394	1318	1.046004428956e-4	4	2	composite	2·659
395	1011	1.044106034930e-4	4	2	composite	3·337
396	2297	1.040950827584e-4	2	1	prime	2297 (prime)
397	565	1.039854910238e-4	4	2	composite	5·113
398	1156	1.030818927704e-4	9	2	composite	2^2·17^2
399	3780	1.023253217661e-4	48	4	composite	2^2·3^3·5·7
400	746	1.022797623201e-4	4	2	composite	2·373
401	263	1.013412524365e-4	2	1	prime	263 (prime)
402	4096	9.804666311231e-5	13	1	composite	2^12
403	435	9.801109014672e-5	8	3	composite	3·5·29
404	879	9.758314869104e-5	4	2	composite	3·293
405	782	9.744469091788e-5	8	3	composite	2·17·23
406	934	9.503647200326e-5	4	2	composite	2·467
407	882	9.481488383601e-5	18	3	composite	2·3^2·7^2
408	1306	9.472342550619e-5	4	2	composite	2·653
409	896	9.454910579113e-5	16	2	composite	2^7·7
410	2503	9.434264378865e-5	2	1	prime	2503 (prime)
411	4992	9.311015468184e-5	32	3	composite	2^7·3·13
412	1333	9.263715774442e-5	4	2	composite	31·43
413	8448	9.193232907967e-5	36	3	composite	2^8·3·11
414	3229	9.185134659102e-5	2	1	prime	3229 (prime)
415	539	8.966084052961e-5	6	2	composite	7^2·11
416	1325	8.850066771602e-5	6	2	composite	5^2·53
417	2909	8.842097421563e-5	2	1	prime	2909 (prime)
418	777	8.808607788500e-5	8	3	composite	3·7·37
419	264	8.600461261981e-5	16	3	composite	2^3·3·11
420	1320	8.540506688598e-5	32	4	composite	2^3·3·5·11
421	1116	8.524823383372e-5	18	3	composite	2^2·3^2·31
422	1101	8.522708364398e-5	4	2	composite	3·367
423	1287	8.485671907489e-5	12	3	composite	3^2·11·13
424	690	8.416220103702e-5	16	4	composite	2·3·5·23
425	536	8.316625023221e-5	8	2	composite	2^3·67
426	441	8.262831216412e-5	9	2	composite	3^2·7^2
427	2496	8.247103442617e-5	28	3	composite	2^6·3·13
428	885	8.079766815557e-5	8	3	composite	3·5·59
429	1144	8.059625475395e-5	16	3	composite	2^3·11·13
430	4229	7.984858602338e-5	2	1	prime	4229 (prime)
431	196	7.918563068518e-5	9	2	composite	2^2·7^2
432	1022	7.902098291755e-5	8	3	composite	2·7·73
433	1789	7.691663642912e-5	2	1	prime	1789 (prime)
434	7681	7.658652994436e-5	2	1	prime	7681 (prime)
435	824	7.624478675596e-5	8	2	composite	2^3·103
436	1084	7.554605208054e-5	6	2	composite	2^2·271
437	1183	7.407467222921e-5	6	2	composite	7·13^2
438	1800	7.394949712649e-5	36	3	composite	2^3·3^2·5^2
439	1128	7.389304685855e-5	16	3	composite	2^3·3·47
440	3584	7.366804224190e-5	20	2	composite	2^9·7
441	7680	7.307986462279e-5	40	3	composite	2^9·3·5
442	573	7.252081105687e-5	4	2	composite	3·191
443	429	7.145368907345e-5	8	3	composite	3·11·13
444	1017	7.128787272727e-5	6	2	composite	3^2·113
445	1105	7.093754345226e-5	8	3	composite	5·13·17
446	2976	7.077970624858e-5	24	3	composite	2^5·3·31
447	956	6.909803563075e-5	6	2	composite	2^2·239
448	5588	6.873392213403e-5	12	3	composite	2^2·11·127
449	1453	6.731311467035e-5	2	1	prime	1453 (prime)
450	448	6.675133362366e-5	14	2	composite	2^6·7
451	745	6.638824495622e-5	4	2	composite	5·149
452	968	6.485883369071e-5	12	2	composite	2^3·11^2
453	508	6.439248194555e-5	6	2	composite	2^2·127
454	1014	6.352015927433e-5	12	3	composite	2·3·13^2
455	432	6.334090298960e-5	20	2	composite	2^4·3^3
456	960	6.251195606201e-5	28	3	composite	2^6·3·5
457	975	6.213878111858e-5	12	3	composite	3·5^2·13
458	412	6.187000029688e-5	6	2	composite	2^2·103
459	653	6.129745695972e-5	2	1	prime	653 (prime)
460	1067	6.127207910306e-5	4	2	composite	11·97
461	1136	6.098702035389e-5	10	2	composite	2^4·71
462	239	6.092820532426e-5	2	1	prime	239 (prime)
463	648	6.039554338734e-5	20	2	composite	2^3·3^4
464	631	6.007533316626e-5	2	1	prime	631 (prime)
465	684	5.975923947760e-5	18	3	composite	2^2·3^2·19
466	2480	5.961573419880e-5	20	3	composite	2^4·5·31
467	3048	5.898907583580e-5	16	3	composite	2^3·3·127
468	913	5.864941149893e-5	4	2	composite	11·83
469	5040	5.824084445297e-5	60	4	composite	2^4·3^2·5·7
470	1693	5.799682376777e-5	2	1	prime	1693 (prime)
471	8389	5.782271706826e-5	2	1	prime	8389 (prime)
472	1132	5.734611822467e-5	6	2	composite	2^2·283
473	3221	5.720085650218e-5	2	1	prime	3221 (prime)
474	642	5.670499958644e-5	8	3	composite	2·3·107
475	421	5.620193927683e-5	2	1	prime	421 (prime)
476	404	5.469658520658e-5	6	2	composite	2^2·101
477	718	5.428082240724e-5	4	2	composite	2·359
478	728	5.411506226874e-5	16	3	composite	2^3·7·13
479	554	5.398739972068e-5	4	2	composite	2·277
480	843	5.392468478129e-5	4	2	composite	3·281
481	1270	5.305585948080e-5	8	3	composite	2·5·127
482	994	5.285735936263e-5	8	3	composite	2·7·71
483	2887	5.254907359468e-5	2	1	prime	2887 (prime)
484	1364	5.228146051391e-5	12	3	composite	2^2·11·31
485	703	5.170794064798e-5	4	2	composite	19·37
486	1008	5.135551346791e-5	30	3	composite	2^4·3^2·7
487	10912	5.124345183902e-5	24	3	composite	2^5·11·31
488	901	5.101023216460e-5	4	2	composite	17·53
489	1096	5.080950650884e-5	8	2	composite	2^3·137
490	498	5.035865417173e-5	8	3	composite	2·3·83
491	473	4.990263818722e-5	4	2	composite	11·43
492	1077	4.986094772582e-5	4	2	composite	3·359
493	801	4.925059663655e-5	6	2	composite	3^2·89
494	985	4.907733305302e-5	4	2	composite	5·197
495	495	4.902056986512e-5	12	3	composite	3^2·5·11
496	1026	4.891987790241e-5	16	3	composite	2·3^3·19
497	944	4.837968114463e-5	10	2	composite	2^4·59
498	697	4.806097166526e-5	4	2	composite	17·41
499	704	4.797981416997e-5	14	2	composite	2^6·11
