rank	k	weight	d_k	omega	is_prime	factors
3991	20000070	3.711822990866e-10	48	5	composite	2·3^2·5·61·3643
3992	20002328	3.711791112601e-10	16	3	composite	2^3·1307·1913
3993	20000430	3.710983073125e-10	96	6	composite	2·3^2·5·29·79·97
3994	20000415	3.710642608094e-10	32	5	composite	3·5·17·41·1913
3995	20002427	3.710445260621e-10	4	2	composite	557·35911
3996	20000199	3.710343271285e-10	8	3	composite	3·557·11969
3997	20000864	3.710254991737e-10	24	3	composite	2^5·13·48079
3998	20001577	3.709181007591e-10	8	3	composite	67·487·613
3999	20001760	3.707789431056e-10	48	4	composite	2^5·5·149·839
4000	20002058	3.707612909905e-10	8	3	composite	2·149·67121
4001	20002207	3.707592169438e-10	4	2	composite	149·134243
4002	20000992	3.707548323840e-10	24	3	composite	2^5·11·56821
4003	20000717	3.707524916867e-10	8	3	composite	11·149·12203
4004	20001637	3.707343951814e-10	4	2	composite	1487·13451
4005	20002275	3.707153511518e-10	24	3	composite	3^3·5^2·29633
4006	20001199	3.706802078712e-10	4	2	composite	661·30259
4007	20002366	3.706760622496e-10	16	4	composite	2·107·151·619
4008	20001840	3.706461068041e-10	40	4	composite	2^4·3·5·83341
4009	20001360	3.706437783217e-10	40	4	composite	2^4·3·5·83339
4010	20002360	3.706176464913e-10	32	4	composite	2^3·5·7·71437
4011	20000120	3.706067774757e-10	32	4	composite	2^3·5·7·71429
4012	20000680	3.705967017768e-10	64	5	composite	2^3·5·7·61·1171
4013	20001462	3.705584923311e-10	32	5	composite	2·3·13·149·1721
4014	20000538	3.704902707195e-10	36	4	composite	2·3^2·41^2·661
4015	20002000	3.703657983851e-10	80	4	composite	2^4·5^3·73·137
4016	20001510	3.701629357894e-10	96	6	composite	2·3^2·5·31·67·107
4017	20001860	3.701068986067e-10	48	5	composite	2^2·5·17·89·661
4018	20000602	3.699214066667e-10	16	4	composite	2·17·761·773
4019	20000628	3.697158644002e-10	48	4	composite	2^2·3^3·109·1699
4020	20002208	3.696523462051e-10	24	3	composite	2^5·223·2803
4021	20001747	3.695569175631e-10	8	3	composite	3·619·10771
4022	20000196	3.695058313678e-10	30	3	composite	2^2·3^4·61729
4023	20000596	3.694130999015e-10	24	4	composite	2^2·7·11·64937
4024	20001539	3.692941112064e-10	8	3	composite	223·257·349
4025	20001015	3.692607516370e-10	48	5	composite	3^2·5·19·149·157
4026	20001924	3.692486771034e-10	48	4	composite	2^2·3^3·167·1109
4027	20002444	3.692384024538e-10	48	5	composite	2^2·7·11·101·643
4028	20000756	3.692157791306e-10	24	4	composite	2^2·47·191·557
4029	20001708	3.690990103273e-10	96	5	composite	2^2·3^3·43·59·73
4030	20000424	3.689781543306e-10	64	5	composite	2^3·3·37·101·223
4031	20000412	3.689236972333e-10	24	3	composite	2^2·3^3·185189
4032	20001276	3.688793697171e-10	48	4	composite	2^2·3^3·41·4517
4033	20001313	3.688526623336e-10	8	3	composite	149·241·557
4034	20001738	3.687864639843e-10	16	4	composite	2·3·127·26249
4035	20000750	3.687798896901e-10	64	5	composite	2·5^3·7·11·1039
4036	20001316	3.687618674360e-10	24	4	composite	2^2·17·223·1319
4037	20002431	3.687250512147e-10	16	4	composite	3·29·223·1031
4038	20001985	3.687207108260e-10	8	3	composite	5·223·17939
4039	20000647	3.687185933248e-10	4	2	composite	223·89689
4040	20000870	3.687183505866e-10	16	4	composite	2·5·223·8969
4041	20000201	3.687064731359e-10	8	3	composite	13·223·6899
4042	20001093	3.686919352738e-10	16	4	composite	3·7·223·4271
4043	20000970	3.685477954568e-10	96	6	composite	2·3^2·5·11·89·227
4044	18350093	3.680692965242e-10	2	1	prime	18350093 (prime)
4045	18350063	3.680691343033e-10	2	1	prime	18350063 (prime)
4046	20002240	3.680500739980e-10	28	3	composite	2^6·5·62507
4047	20000320	3.680405443034e-10	28	3	composite	2^6·5·62501
4048	20001828	3.678240978475e-10	48	5	composite	2^2·3·7·11·21647
4049	20001142	3.676021081279e-10	16	4	composite	2·7·719·1987
4050	20002157	3.675113767868e-10	16	4	composite	7·23·283·439
4051	20001762	3.674610189203e-10	64	5	composite	2·3^3·11·151·223
4052	20001016	3.673856872864e-10	64	4	composite	2^3·7^3·37·197
4053	20001473	3.673364841938e-10	8	3	composite	61·131·2503
4054	20000840	3.672962691347e-10	64	5	composite	2^3·5·17·67·439
4055	20001718	3.670378795266e-10	32	5	composite	2·11·19·109·439
4056	20000568	3.668235395313e-10	128	6	composite	2^3·3·7·17·47·149
4057	20002176	3.666573086397e-10	96	4	composite	2^7·3^2·97·179
4058	20001102	3.665962775285e-10	32	5	composite	2·3·11·179·1693
4059	20002284	3.664649626580e-10	36	4	composite	2^2·3^2·191·2909
4060	20001279	3.663123623326e-10	8	3	composite	3·439·15187
4061	18018017	3.662422813293e-10	2	1	prime	18018017 (prime)
4062	18017981	3.662420799927e-10	2	1	prime	18017981 (prime)
4063	20000232	3.659970414159e-10	72	4	composite	2^3·3^2·7^2·5669
4064	20001212	3.659199955668e-10	36	4	composite	2^2·7^2·11·9277
4065	1703923	3.655033038870e-10	4	2	composite	13·131071
4066	20000509	3.650475629581e-10	8	3	composite	79·409·619
4067	20000911	3.650434154033e-10	8	3	composite	7·1061·2693
4068	20000456	3.649772850557e-10	64	5	composite	2^3·7·31·41·281
4069	20000844	3.646507117630e-10	84	3	composite	2^2·3^6·19^3
4070	20002048	3.645943553052e-10	36	3	composite	2^8·11·7103
4071	20001975	3.643916823645e-10	48	5	composite	3·5^2·7·31·1229
4072	20001735	3.638567542187e-10	80	5	composite	3^4·5·13·29·131
4073	20002356	3.638489716417e-10	96	5	composite	2^2·3^3·11·113·149
4074	20000824	3.637179439641e-10	16	3	composite	2^3·389·6427
4075	20001465	3.636896036305e-10	32	4	composite	3^3·5·11·13469
4076	20002005	3.635876524032e-10	32	4	composite	3^3·5·229·647
4077	20001195	3.635834896095e-10	16	3	composite	3^3·5·148157
4078	20000655	3.635807054053e-10	16	3	composite	3^3·5·148153
4079	20000385	3.635793132014e-10	16	3	composite	3^3·5·148151
4080	20000988	3.632522008314e-10	72	5	composite	2^2·3^2·7·139·571
4081	20002254	3.631269112779e-10	24	4	composite	2·3·31^2·3469
4082	20000703	3.630848076933e-10	16	4	composite	3·89·173·433
4083	20002002	3.629600242328e-10	16	4	composite	2·3·433·7699
4084	20002435	3.629548513401e-10	8	3	composite	5·433·9239
4085	20001533	3.627539576103e-10	4	2	composite	3547·5639
4086	20001744	3.627249493986e-10	60	4	composite	2^4·3^2·7·19843
4087	20000036	3.626234393750e-10	36	4	composite	2^2·7^2·67·1523
4088	20000417	3.620984767406e-10	4	2	composite	571·35027
4089	17301517	3.620784362670e-10	2	1	prime	17301517 (prime)
4090	17301463	3.620781098531e-10	2	1	prime	17301463 (prime)
4091	17297297	3.620529637074e-10	2	1	prime	17297297 (prime)
4092	17297263	3.620527585023e-10	2	1	prime	17297263 (prime)
4093	20001120	3.617697481313e-10	48	4	composite	2^5·3·5·41669
4094	20000012	3.615391157997e-10	24	4	composite	2^2·83·107·563
4095	20002400	3.613617370186e-10	72	4	composite	2^5·5^2·11·2273
4096	20002264	3.612776650487e-10	16	3	composite	2^3·563·4441
4097	20001701	3.611771484279e-10	4	2	composite	563·35527
4098	330810480	3.604811459233e-10	960	7	composite	2^4·3^5·5·7·11·13·17
4099	20002130	3.603360766296e-10	32	5	composite	2·5·31·113·571
4100	20001344	3.599619238865e-10	28	3	composite	2^6·11·28411
4101	20000575	3.598764835224e-10	36	4	composite	5^2·7^2·29·563
4102	20001138	3.591564315011e-10	32	5	composite	2·3·31·191·563
4103	16777199	3.588227847220e-10	2	1	prime	16777199 (prime)
4104	16777183	3.588226826614e-10	2	1	prime	16777183 (prime)
4105	16777099	3.588221460748e-10	2	1	prime	16777099 (prime)
4106	16777049	3.588218266680e-10	2	1	prime	16777049 (prime)
4107	16775177	3.588098652346e-10	2	1	prime	16775177 (prime)
4108	16775153	3.588097115163e-10	2	1	prime	16775153 (prime)
4109	20002416	3.582039553630e-10	80	5	composite	2^4·3·7·59·1009
4110	16646167	3.579795408980e-10	2	1	prime	16646167 (prime)
4111	16646099	3.579791000692e-10	2	1	prime	16646099 (prime)
4112	20000344	3.572221345379e-10	64	5	composite	2^3·7·13·83·331
4113	20000885	3.568605432545e-10	8	3	composite	5·491·8147
4114	20001100	3.564438787002e-10	36	4	composite	2^2·5^2·7·28573
4115	20002112	3.562892770728e-10	56	4	composite	2^6·13·29·829
4116	20000270	3.561447469871e-10	32	5	composite	2·5·31·149·433
4117	20000340	3.558821319034e-10	72	5	composite	2^2·3^2·5·23·4831
4118	20001780	3.558753246012e-10	36	4	composite	2^2·3^2·5·111121
4119	20001420	3.558733501202e-10	36	4	composite	2^2·3^2·5·111119
4120	20000208	3.555395500936e-10	40	4	composite	2^4·3·31·13441
4121	16252967	3.553738175452e-10	2	1	prime	16252967 (prime)
4122	16252919	3.553734923799e-10	2	1	prime	16252919 (prime)
4123	20000890	3.552206183057e-10	64	6	composite	2·5·7·13·31·709
4124	282475249	3.545046557531e-10	11	1	composite	7^10
4125	20000306	3.541184779125e-10	8	3	composite	2·2791·3583
4126	20000250	3.540184087264e-10	64	4	composite	2·3^3·5^3·2963
4127	20001188	3.522973355376e-10	12	3	composite	2^2·1567·3191
4128	20002136	3.519838075403e-10	64	5	composite	2^3·7·11·19·1709
4129	15728681	3.517129147138e-10	2	1	prime	15728681 (prime)
4130	15728611	3.517124107629e-10	2	1	prime	15728611 (prime)
4131	20001559	3.514177453787e-10	8	3	composite	23·571·1523
4132	20001608	3.480745467670e-10	32	4	composite	2^3·11·37·6143
4133	20000904	3.453319930014e-10	128	6	composite	2^3·3·7·11·79·137
4134	20002059	3.445343911880e-10	48	4	composite	3^5·7·11·1069
4135	20001347	3.439322935269e-10	4	2	composite	2797·7151
4136	14680037	3.436734995450e-10	2	1	prime	14680037 (prime)
4137	14679997	3.436731727404e-10	2	1	prime	14679997 (prime)
4138	14679949	3.436727804664e-10	2	1	prime	14679949 (prime)
4139	14678299	3.436593039747e-10	2	1	prime	14678299 (prime)
4140	14678269	3.436590589176e-10	2	1	prime	14678269 (prime)
4141	14565391	3.427305039849e-10	2	1	prime	14565391 (prime)
4142	14565367	3.427303053551e-10	2	1	prime	14565367 (prime)
4143	20000990	3.420385945287e-10	16	4	composite	2·5·1069·1871
4144	14414401	3.414677169452e-10	2	1	prime	14414401 (prime)
4145	14414377	3.414675140792e-10	2	1	prime	14414377 (prime)
4146	1179641	3.410270115027e-10	2	1	prime	1179641 (prime)
4147	1179649	3.410169322296e-10	2	1	prime	1179649 (prime)
4148	14221321	3.398173711492e-10	2	1	prime	14221321 (prime)
4149	14221309	3.398172675661e-10	2	1	prime	14221309 (prime)
4150	20000624	3.387742104194e-10	60	4	composite	2^4·7^2·97·263
4151	62748517	3.381523637588e-10	8	1	composite	13^7
4152	20000035	3.366486995510e-10	16	4	composite	5·11·79·4603
4153	887040	3.355836230047e-10	216	5	composite	2^8·3^2·5·7·11
4154	20000736	3.350689631432e-10	96	4	composite	2^5·3^3·7·3307
4155	13631477	3.345134450268e-10	2	1	prime	13631477 (prime)
4156	13631459	3.345132767544e-10	2	1	prime	13631459 (prime)
4157	13631411	3.345128281921e-10	2	1	prime	13631411 (prime)
4158	13631383	3.345125666654e-10	2	1	prime	13631383 (prime)
4159	13629827	3.344980253486e-10	2	1	prime	13629827 (prime)
4160	13629817	3.344979315724e-10	2	1	prime	13629817 (prime)
4161	20001011	3.341830718411e-10	4	2	composite	3557·5623
4162	13525007	3.335114790887e-10	2	1	prime	13525007 (prime)
4163	13524977	3.335111943970e-10	2	1	prime	13524977 (prime)
4164	20000704	3.334958042947e-10	56	4	composite	2^6·17·31·593
4165	20002242	3.331185801550e-10	32	5	composite	2·3·13·101·2539
4166	20001324	3.313548757679e-10	48	5	composite	2^2·3·7·31·7681
4167	1310560	3.309387803181e-10	24	3	composite	2^5·5·8191
4168	20000426	3.305095943566e-10	16	4	composite	2·19·163·3229
4169	13205509	3.304173023067e-10	2	1	prime	13205509 (prime)
4170	13205477	3.304169859644e-10	2	1	prime	13205477 (prime)
4171	20000768	3.300319923008e-10	52	3	composite	2^12·19·257
4172	20001330	3.295461689534e-10	48	4	composite	2·3^5·5·8231
4173	20001520	3.282305522045e-10	160	6	composite	2^4·5·7·11·17·191
4174	12972959	3.280789595858e-10	2	1	prime	12972959 (prime)
4175	20000790	3.269124273545e-10	32	4	composite	2·3^3·5·74077
4176	12845069	3.267605868367e-10	2	1	prime	12845069 (prime)
4177	12845033	3.267602122716e-10	2	1	prime	12845033 (prime)
4178	20001614	3.242978083368e-10	8	3	composite	2·2521·3967
4179	20000553	3.241306180506e-10	8	3	composite	3·1733·3847
4180	12582893	3.239828575000e-10	2	1	prime	12582893 (prime)
4181	12582853	3.239824258524e-10	2	1	prime	12582853 (prime)
4182	12582821	3.239820802515e-10	2	1	prime	12582821 (prime)
4183	12582803	3.239818859827e-10	2	1	prime	12582803 (prime)
4184	12581407	3.239668179393e-10	2	1	prime	12581407 (prime)
4185	12581357	3.239662780090e-10	2	1	prime	12581357 (prime)
4186	1572861	3.229247554866e-10	4	2	composite	3·524287
4187	12484609	3.229146516221e-10	2	1	prime	12484609 (prime)
4188	12484603	3.229145857377e-10	2	1	prime	12484603 (prime)
4189	19487171	3.222830228718e-10	8	1	composite	11^7
4190	244140625	3.202037391441e-10	13	1	composite	5^12
4191	20001370	3.198593339974e-10	16	4	composite	2·5·929·2153
4192	12189703	3.196172528816e-10	2	1	prime	12189703 (prime)
4193	12189677	3.196169556815e-10	2	1	prime	12189677 (prime)
4194	20000214	3.195570361547e-10	48	5	composite	2·3^2·13·127·673
4195	20002336	3.188988417008e-10	48	4	composite	2^5·17·83·443
4196	20001007	3.187146400222e-10	16	4	composite	13·23·151·443
4197	20000564	3.181503891708e-10	12	3	composite	2^2·443·11287
4198	20001893	3.168995969926e-10	8	3	composite	163·277·443
4199	11927561	3.165645028609e-10	2	1	prime	11927561 (prime)
4200	11927551	3.165643843357e-10	2	1	prime	11927551 (prime)
4201	20002410	3.156197304297e-10	64	5	composite	2·3^3·5·23·3221
4202	20000362	3.148457536677e-10	8	3	composite	2·991·10091
4203	20001600	3.139049810332e-10	168	4	composite	2^6·3^3·5^2·463
4204	20000121	3.128570418763e-10	16	4	composite	3·101·149·443
4205	11534329	3.117549802991e-10	2	1	prime	11534329 (prime)
4206	11534309	3.117547284617e-10	2	1	prime	11534309 (prime)
4207	11534287	3.117544512002e-10	2	1	prime	11534287 (prime)
4208	11534213	3.117535190058e-10	2	1	prime	11534213 (prime)
4209	11532929	3.117373397344e-10	2	1	prime	11532929 (prime)
4210	11532889	3.117368354448e-10	2	1	prime	11532889 (prime)
4211	11531521	3.117195940181e-10	2	1	prime	11531521 (prime)
4212	11531519	3.117195687177e-10	2	1	prime	11531519 (prime)
4213	11444263	3.106123284621e-10	2	1	prime	11444263 (prime)
4214	11444197	3.106114854788e-10	2	1	prime	11444197 (prime)
4215	20002247	3.090841515270e-10	8	3	composite	67·79·3779
4216	11173873	3.070846013113e-10	2	1	prime	11173873 (prime)
4217	20000580	3.066961191266e-10	48	5	composite	2^2·3·5·31·10753
4218	20000841	3.066708986297e-10	16	4	composite	3·7·349·2729
4219	11010059	3.048734025375e-10	2	1	prime	11010059 (prime)
4220	11010037	3.048731020510e-10	2	1	prime	11010037 (prime)
4221	6094848	3.044853420001e-10	68	3	composite	2^16·3·31
4222	10810763	3.021042438504e-10	2	1	prime	10810763 (prime)
4223	20001024	3.005101082470e-10	54	3	composite	2^8·3^2·8681
4224	20000784	2.988175791445e-10	40	4	composite	2^4·3·41·10163
4225	10485751	2.973918308751e-10	2	1	prime	10485751 (prime)
4226	10485731	2.973915334661e-10	2	1	prime	10485731 (prime)
4227	10485697	2.973910273716e-10	2	1	prime	10485697 (prime)
4228	10485667	2.973905808715e-10	2	1	prime	10485667 (prime)
4229	10484483	2.973729489267e-10	2	1	prime	10484483 (prime)
4230	10484471	2.973727705202e-10	2	1	prime	10484471 (prime)
4231	10403857	2.961641129311e-10	2	1	prime	10403857 (prime)
4232	10403839	2.961638410490e-10	2	1	prime	10403839 (prime)
4233	20000594	2.949386967270e-10	8	3	composite	2·2609·3833
4234	20000400	2.941910270754e-10	120	5	composite	2^4·3·5^2·7·2381
4235	10223617	2.934020890661e-10	2	1	prime	10223617 (prime)
4236	10223593	2.934017157191e-10	2	1	prime	10223593 (prime)
4237	20000759	2.930716261086e-10	8	3	composite	73·83·3301
4238	10158097	2.923770660724e-10	2	1	prime	10158097 (prime)
4239	10158079	2.923767828400e-10	2	1	prime	10158079 (prime)
4240	20001705	2.920265411150e-10	16	4	composite	3·5·577·2311
4241	20002282	2.920163586582e-10	8	3	composite	2·577·17333
4242	10092547	2.913400856235e-10	2	1	prime	10092547 (prime)
4243	10092539	2.913399581785e-10	2	1	prime	10092539 (prime)
4244	2555904	2.911380664382e-10	68	3	composite	2^16·3·13
4245	20000000	2.898190635073e-10	72	2	composite	2^8·5^7
4246	20001128	2.881291920448e-10	32	4	composite	2^3·7·577·619
4247	20001072	2.874902597803e-10	160	6	composite	2^4·3·7·13·19·241
4248	20000551	2.866198243261e-10	8	3	composite	17·577·2039
4249	20002246	2.853794041003e-10	16	4	composite	2·11·127·7159
4250	20001960	2.834621950647e-10	96	5	composite	2^3·3^2·5·11·5051
4251	20000964	2.828677555725e-10	24	4	composite	2^2·3·613·2719
4252	20001800	2.820622826643e-10	144	5	composite	2^3·5^2·7^2·13·157
4253	20001450	2.804811149226e-10	96	6	composite	2·3·5^2·7·43·443
4254	9437189	2.802971340227e-10	2	1	prime	9437189 (prime)
4255	9437179	2.802969548643e-10	2	1	prime	9437179 (prime)
4256	823543	2.796079252219e-10	8	1	composite	7^7
4257	9175057	2.755060353821e-10	2	1	prime	9175057 (prime)
4258	9175037	2.755056604518e-10	2	1	prime	9175037 (prime)
4259	20001887	2.742252584833e-10	4	2	composite	1087·18401
4260	882161280	2.681519063148e-10	1280	7	composite	2^7·3^4·5·7·11·13·17
4261	20000800	2.668003192451e-10	72	4	composite	2^5·5^2·23·1087
4262	918918000	2.652869298717e-10	1280	7	composite	2^4·3^3·5^3·7·11·13·17
4263	8650753	2.651953035472e-10	2	1	prime	8650753 (prime)
4264	8650727	2.651947662938e-10	2	1	prime	8650727 (prime)
4265	8648677	2.651524082064e-10	2	1	prime	8648677 (prime)
4266	20000055	2.612218525514e-10	16	4	composite	3·5·617·2161
4267	245044800	2.603359503998e-10	1008	7	composite	2^6·3^2·5^2·7·11·13·17
4268	387420489	2.600660274478e-10	19	1	composite	3^18
4269	8388593	2.596396050296e-10	2	1	prime	8388593 (prime)
4270	8388587	2.596394747103e-10	2	1	prime	8388587 (prime)
4271	8388547	2.596386049489e-10	2	1	prime	8388547 (prime)
4272	8388539	2.596384314673e-10	2	1	prime	8388539 (prime)
4273	8387591	2.596178209042e-10	2	1	prime	8387591 (prime)
4274	8387581	2.596176034985e-10	2	1	prime	8387581 (prime)
4275	8323099	2.582066343408e-10	2	1	prime	8323099 (prime)
4276	8323069	2.582059735890e-10	2	1	prime	8323069 (prime)
4277	612612000	2.572108678057e-10	1152	7	composite	2^5·3^2·5^3·7·11·13·17
4278	20000512	2.562637311966e-10	36	3	composite	2^8·7·11161
4279	2621435	2.546141071326e-10	4	2	composite	5·524287
4280	20002216	2.543443359000e-10	32	4	composite	2^3·13·89·2161
4281	8126473	2.537909934337e-10	2	1	prime	8126473 (prime)
4282	8126453	2.537905353129e-10	2	1	prime	8126453 (prime)
4283	5764801	2.513824680864e-10	9	1	composite	7^8
4284	1261567	2.513433991757e-10	2	1	prime	1261567 (prime)
4285	1261571	2.513396156393e-10	2	1	prime	1261571 (prime)
4286	40353607	2.502284152914e-10	10	1	composite	7^9
4287	20002192	2.496074007981e-10	60	4	composite	2^4·7^2·31·823
4288	20000794	2.482372042135e-10	16	4	composite	2·11·37·24571
4289	20000064	2.478696901435e-10	112	5	composite	2^6·3·7·23·647
4290	7864331	2.476254150197e-10	2	1	prime	7864331 (prime)
4291	7864301	2.476246909757e-10	2	1	prime	7864301 (prime)
4292	1269757	2.437072398916e-10	2	1	prime	1269757 (prime)
4293	1269797	2.436704742201e-10	2	1	prime	1269797 (prime)
4294	20001408	2.436095991553e-10	96	4	composite	2^7·3·7^2·1063
4295	786426	2.382311783130e-10	8	3	composite	2·3·131071
4296	20000610	2.380632504157e-10	96	6	composite	2·3^2·5·7·53·599
4297	3670009	2.374183441295e-10	4	2	composite	7·524287
4298	1277911	2.363166668119e-10	2	1	prime	1277911 (prime)
4299	1277957	2.362755620244e-10	2	1	prime	1277957 (prime)
4300	7340033	2.342425056678e-10	2	1	prime	7340033 (prime)
4301	7340009	2.342418584089e-10	2	1	prime	7340009 (prime)
4302	7339991	2.342413728618e-10	2	1	prime	7339991 (prime)
4303	7339961	2.342405640289e-10	2	1	prime	7339961 (prime)
4304	7339141	2.342184475011e-10	2	1	prime	7339141 (prime)
4305	7339091	2.342170988811e-10	2	1	prime	7339091 (prime)
4306	7282679	2.326861488021e-10	2	1	prime	7282679 (prime)
4307	20000331	2.308391953931e-10	32	4	composite	3^3·13·19·2999
4308	20000011	2.307047526407e-10	8	3	composite	173·193·599
4309	7207223	2.306089770812e-10	2	1	prime	7207223 (prime)
4310	7207181	2.306078114668e-10	2	1	prime	7207181 (prime)
4311	20001808	2.286925714920e-10	20	3	composite	2^4·599·2087
4312	20002407	2.285136963909e-10	8	3	composite	3·599·11131
4313	20001209	2.285011959929e-10	4	2	composite	599·33391
4314	7110659	2.279005341139e-10	2	1	prime	7110659 (prime)
4315	7110647	2.279001938785e-10	2	1	prime	7110647 (prime)
4316	5767157	2.259270111435e-10	4	2	composite	11·524287
4317	536805376	2.248555529246e-10	34	2	composite	2^16·8191
4318	6815731	2.233593938327e-10	4	2	composite	13·524287
4319	536869888	2.228057451023e-10	22	2	composite	2^10·524287
4320	536866816	2.216591540057e-10	26	2	composite	2^12·131071
4321	588107520	2.203540175736e-10	1152	7	composite	2^8·3^3·5·7·11·13·17
4322	6815741	2.192627731939e-10	2	1	prime	6815741 (prime)
4323	6815729	2.192624098231e-10	2	1	prime	6815729 (prime)
4324	6815693	2.192613206496e-10	2	1	prime	6815693 (prime)
4325	6815689	2.192611995918e-10	2	1	prime	6815689 (prime)
4326	6814933	2.192383200403e-10	2	1	prime	6814933 (prime)
4327	6814889	2.192369882420e-10	2	1	prime	6814889 (prime)
4328	20002038	2.178694898710e-10	32	5	composite	2·3·7·89·5351
4329	6762517	2.176424971809e-10	2	1	prime	6762517 (prime)
4330	6762491	2.176417011349e-10	2	1	prime	6762491 (prime)
4331	1300477	2.169157526212e-10	2	1	prime	1300477 (prime)
4332	1300487	2.169074831566e-10	2	1	prime	1300487 (prime)
4333	536870912	2.134516906247e-10	30	1	composite	2^29
4334	6602753	2.126601354788e-10	2	1	prime	6602753 (prime)
4335	6602737	2.126596279481e-10	2	1	prime	6602737 (prime)
4336	6486499	2.089188768299e-10	2	1	prime	6486499 (prime)
4337	6486479	2.089182246976e-10	2	1	prime	6486479 (prime)
4338	1310549	2.087315822668e-10	2	1	prime	1310549 (prime)
4339	1310579	2.087076235704e-10	2	1	prime	1310579 (prime)
4340	1310693	2.086166136414e-10	2	1	prime	1310693 (prime)
4341	1310719	2.085958639681e-10	2	1	prime	1310719 (prime)
4342	6422531	2.068172113360e-10	2	1	prime	6422531 (prime)
4343	6422519	2.068168135354e-10	2	1	prime	6422519 (prime)
4344	20001114	2.042970857194e-10	48	4	composite	2·3^3·7^2·7559
4345	6291449	2.024119343371e-10	2	1	prime	6291449 (prime)
4346	6291437	2.024115250337e-10	2	1	prime	6291437 (prime)
4347	6291421	2.024109793386e-10	2	1	prime	6291421 (prime)
4348	6291403	2.024103649962e-10	2	1	prime	6291403 (prime)
4349	6290693	2.023861353020e-10	2	1	prime	6290693 (prime)
4350	6290681	2.023857260073e-10	2	1	prime	6290681 (prime)
4351	20001280	2.016918004012e-10	80	4	composite	2^9·5·13·601
4352	20002140	2.015614621197e-10	60	4	composite	2^2·3^4·5·12347
4353	20000288	2.008695062365e-10	48	4	composite	2^5·7·11·8117
4354	6242263	2.007238915240e-10	2	1	prime	6242263 (prime)
4355	20001060	1.995257048281e-10	48	4	composite	2^2·3^3·5·37039
4356	1048574	1.977719799657e-10	4	2	composite	2·524287
4357	6094859	1.955466293801e-10	2	1	prime	6094859 (prime)
4358	6094807	1.955447713946e-10	2	1	prime	6094807 (prime)
4359	4325376	1.953784905481e-10	72	3	composite	2^17·3·11
4360	1330559	1.932892161985e-10	2	1	prime	1330559 (prime)
4361	1330577	1.932757966230e-10	2	1	prime	1330577 (prime)
4362	48828125	1.927047114474e-10	12	1	composite	5^11
4363	9765625	1.915601848992e-10	11	1	composite	5^10
4364	5963791	1.907889546118e-10	2	1	prime	5963791 (prime)
4365	5963773	1.907882911277e-10	2	1	prime	5963773 (prime)
4366	20000078	1.887523079317e-10	16	4	composite	2·7·601·2377
4367	20000679	1.886467265680e-10	8	3	composite	3·601·11093
4368	20001881	1.871204560807e-10	8	3	composite	23·601·1447
4369	20002304	1.870623284047e-10	40	3	composite	2^9·7·5581
4370	872413568	1.854017019648e-10	32	3	composite	2^7·13·524287
4371	872408576	1.846648963690e-10	40	3	composite	2^9·13·131071
4372	872308736	1.838895836390e-10	56	3	composite	2^13·13·8191
4373	5767169	1.833662601580e-10	2	1	prime	5767169 (prime)
4374	5767129	1.833647144828e-10	2	1	prime	5767129 (prime)
4375	5767109	1.833639416572e-10	2	1	prime	5767109 (prime)
4376	865599488	1.833556772344e-10	80	3	composite	2^19·13·127
4377	5766469	1.833392026646e-10	2	1	prime	5766469 (prime)
4378	5766463	1.833389709524e-10	2	1	prime	5766463 (prime)
4379	5765779	1.833125268818e-10	2	1	prime	5765779 (prime)
4380	5765731	1.833106709107e-10	2	1	prime	5765731 (prime)
4381	441080640	1.818739875774e-10	1120	7	composite	2^6·3^4·5·7·11·13·17
4382	738191872	1.816658007523e-10	40	3	composite	2^9·11·131071
4383	5722117	1.816154507851e-10	2	1	prime	5722117 (prime)
4384	5722111	1.816152161573e-10	2	1	prime	5722111 (prime)
4385	738196096	1.810341813281e-10	32	3	composite	2^7·11·524287
4386	20001603	1.794787092404e-10	16	4	composite	3·31·449·479
4387	20001804	1.792169334847e-10	24	4	composite	2^2·3·197·8461
4388	738107392	1.789585610896e-10	56	3	composite	2^13·11·8191
4389	732430336	1.788847147167e-10	80	3	composite	2^19·11·127
4390	422576128	1.776546285855e-10	84	3	composite	2^20·13·31
4391	5586961	1.762468790698e-10	2	1	prime	5586961 (prime)
4392	5586943	1.762461522578e-10	2	1	prime	5586943 (prime)
4393	980179200	1.757896284839e-10	1296	7	composite	2^8·3^2·5^2·7·11·13·17
4394	20002052	1.745587413726e-10	48	5	composite	2^2·7·37·43·449
4395	20000705	1.745289147447e-10	16	4	composite	5·59·151·449
4396	20001154	1.740890081662e-10	8	3	composite	2·449·22273
4397	357564416	1.730956205648e-10	84	3	composite	2^20·11·31
4398	5505037	1.729057909771e-10	2	1	prime	5505037 (prime)
4399	5505023	1.729052137373e-10	2	1	prime	5505023 (prime)
4400	4826809	1.727116993327e-10	7	1	composite	13^6
4401	939409408	1.725957104101e-10	60	3	composite	2^14·7·8191
4402	20000256	1.715251104895e-10	80	4	composite	2^9·3·29·449
4403	5405447	1.687531696073e-10	2	1	prime	5405447 (prime)
4404	5405381	1.687503842144e-10	2	1	prime	5405381 (prime)
4405	939516928	1.642487667343e-10	44	3	composite	2^10·7·131071
4406	939522304	1.640133578947e-10	36	3	composite	2^8·7·524287
4407	95420416	1.636510295419e-10	84	3	composite	2^20·7·13
