rank	k	weight	d_k	omega	is_prime	factors
2013	4328	2.718177896856e-9	8	2	composite	2^3·541
2014	5020	2.709547205075e-9	12	3	composite	2^2·5·251
2015	4402	2.707997462692e-9	8	3	composite	2·31·71
2016	2350	2.681870466252e-9	12	3	composite	2·5^2·47
2017	2649	2.681700814609e-9	4	2	composite	3·883
2018	3463	2.670322457968e-9	2	1	prime	3463 (prime)
2019	2671	2.664651284518e-9	2	1	prime	2671 (prime)
2020	2528	2.664617727048e-9	12	2	composite	2^5·79
2021	3216	2.661915235422e-9	20	3	composite	2^4·3·67
2022	2185	2.661282882460e-9	8	3	composite	5·19·23
2023	2542	2.660362463152e-9	8	3	composite	2·31·41
2024	4407	2.654710013713e-9	8	3	composite	3·13·113
2025	4209	2.639736286728e-9	8	3	composite	3·23·61
2026	3838	2.639087127400e-9	8	3	composite	2·19·101
2027	3125	2.637339497340e-9	6	1	composite	5^5
2028	3668	2.630945843645e-9	12	3	composite	2^2·7·131
2029	81919	2.628283486132e-9	2	1	prime	81919 (prime)
2030	3164	2.625422778061e-9	12	3	composite	2^2·7·113
2031	4418	2.619311956098e-9	6	2	composite	2·47^2
2032	4172	2.613768248412e-9	12	3	composite	2^2·7·149
2033	4895	2.613654940729e-9	8	3	composite	5·11·89
2034	4274	2.610760764685e-9	4	2	composite	2·2137
2035	2056	2.604020092030e-9	8	2	composite	2^3·257
2036	81901	2.600294151699e-9	2	1	prime	81901 (prime)
2037	2538	2.600066953040e-9	16	3	composite	2·3^3·47
2038	2642	2.596739077706e-9	4	2	composite	2·1321
2039	4354	2.595571871599e-9	8	3	composite	2·7·311
2040	3320	2.594738105672e-9	16	3	composite	2^3·5·83
2041	3398	2.594670900110e-9	4	2	composite	2·1699
2042	3298	2.589772810305e-9	8	3	composite	2·17·97
2043	2910	2.586293079085e-9	16	4	composite	2·3·5·97
2044	2725	2.577304067782e-9	6	2	composite	5^2·109
2045	2933	2.557369439770e-9	4	2	composite	7·419
2046	3233	2.556020526626e-9	4	2	composite	53·61
2047	3947	2.548827657852e-9	2	1	prime	3947 (prime)
2048	5154	2.548128095495e-9	8	3	composite	2·3·859
2049	4220	2.547426257215e-9	12	3	composite	2^2·5·211
2050	2670	2.545991678232e-9	16	4	composite	2·3·5·89
2051	2423	2.541904396637e-9	2	1	prime	2423 (prime)
2052	4310	2.536422616105e-9	8	3	composite	2·5·431
2053	4211	2.535437214081e-9	2	1	prime	4211 (prime)
2054	2484	2.529878360441e-9	24	3	composite	2^2·3^3·23
2055	672	2.526333155700e-9	24	3	composite	2^5·3·7
2056	4158	2.525764416554e-9	32	4	composite	2·3^3·7·11
2057	2497	2.513677661947e-9	4	2	composite	11·227
2058	4420	2.508615980062e-9	24	4	composite	2^2·5·13·17
2059	2318	2.500750027567e-9	8	3	composite	2·19·61
2060	3927	2.496828359598e-9	16	4	composite	3·7·11·17
2061	3339	2.495919051223e-9	12	3	composite	3^2·7·53
2062	4290	2.490904566688e-9	32	5	composite	2·3·5·11·13
2063	4683	2.486149141780e-9	8	3	composite	3·7·223
2064	3819	2.478008547897e-9	8	3	composite	3·19·67
2065	2601	2.473075213908e-9	9	2	composite	3^2·17^2
2066	4676	2.472140969361e-9	12	3	composite	2^2·7·167
2067	4615	2.471995280127e-9	8	3	composite	5·13·71
2068	4491	2.470117308090e-9	6	2	composite	3^2·499
2069	4076	2.469183108453e-9	6	2	composite	2^2·1019
2070	3616	2.455463323939e-9	12	2	composite	2^5·113
2071	2638	2.455326489391e-9	4	2	composite	2·1319
2072	3363	2.454992591241e-9	8	3	composite	3·19·59
2073	4798	2.450576369042e-9	4	2	composite	2·2399
2074	4966	2.449984714180e-9	8	3	composite	2·13·191
2075	2311	2.443173681293e-9	2	1	prime	2311 (prime)
2076	3379	2.440731227828e-9	4	2	composite	31·109
2077	2936	2.438925139798e-9	8	2	composite	2^3·367
2078	4883	2.435036964605e-9	4	2	composite	19·257
2079	3973	2.434213731306e-9	4	2	composite	29·137
2080	3392	2.430742497399e-9	14	2	composite	2^6·53
2081	2999	2.424274646621e-9	2	1	prime	2999 (prime)
2082	3415	2.423109576858e-9	4	2	composite	5·683
2083	2687	2.421054933900e-9	2	1	prime	2687 (prime)
2084	3345	2.417512863673e-9	8	3	composite	3·5·223
2085	3009	2.408328041816e-9	8	3	composite	3·17·59
2086	5064	2.406468107061e-9	16	3	composite	2^3·3·211
2087	4931	2.402648805646e-9	2	1	prime	4931 (prime)
2088	2834	2.400090271930e-9	8	3	composite	2·13·109
2089	4903	2.398829119507e-9	2	1	prime	4903 (prime)
2090	4586	2.374275800480e-9	4	2	composite	2·2293
2091	4399	2.370642501114e-9	4	2	composite	53·83
2092	3517	2.368671030798e-9	2	1	prime	3517 (prime)
2093	2980	2.366236708183e-9	12	3	composite	2^2·5·149
2094	2060	2.364541801587e-9	12	3	composite	2^2·5·103
2095	4314	2.363707267572e-9	8	3	composite	2·3·719
2096	5144	2.360286891848e-9	8	2	composite	2^3·643
2097	4137	2.354061113210e-9	8	3	composite	3·7·197
2098	4609	2.347888767808e-9	4	2	composite	11·419
2099	4006	2.342852212030e-9	4	2	composite	2·2003
2100	2057	2.338027997506e-9	6	2	composite	11^2·17
2101	5066	2.332490036900e-9	8	3	composite	2·17·149
2102	3442	2.325526323180e-9	4	2	composite	2·1721
2103	2495	2.320451454385e-9	4	2	composite	5·499
2104	3719	2.309830918662e-9	2	1	prime	3719 (prime)
2105	2526	2.301347293935e-9	8	3	composite	2·3·421
2106	3190	2.300819258624e-9	16	4	composite	2·5·11·29
2107	3630	2.298621267881e-9	24	4	composite	2·3·5·11^2
2108	3449	2.296516848811e-9	2	1	prime	3449 (prime)
2109	4323	2.291303586078e-9	8	3	composite	3·11·131
2110	4189	2.287678504847e-9	4	2	composite	59·71
2111	5106	2.275662153795e-9	16	4	composite	2·3·23·37
2112	2301	2.271376560357e-9	8	3	composite	3·13·59
2113	2182	2.271061066114e-9	4	2	composite	2·1091
2114	4389	2.267854423761e-9	16	4	composite	3·7·11·19
2115	4477	2.263042801716e-9	6	2	composite	11^2·37
2116	4733	2.259223334900e-9	2	1	prime	4733 (prime)
2117	3156	2.255271053927e-9	12	3	composite	2^2·3·263
2118	4442	2.253154275180e-9	4	2	composite	2·2221
2119	2009	2.248691316751e-9	6	2	composite	7^2·41
2120	2250	2.247979946556e-9	24	3	composite	2·3^2·5^3
2121	4612	2.247838660659e-9	6	2	composite	2^2·1153
2122	16	2.246546259313e-9	5	1	composite	2^4
2123	3692	2.239340370358e-9	12	3	composite	2^2·13·71
2124	4501	2.237892825855e-9	4	2	composite	7·643
2125	3618	2.233422961586e-9	16	3	composite	2·3^3·67
2126	3330	2.228322054581e-9	24	4	composite	2·3^2·5·37
2127	3191	2.217426923858e-9	2	1	prime	3191 (prime)
2128	2944	2.215688137475e-9	16	2	composite	2^7·23
2129	2015	2.200649982272e-9	8	3	composite	5·13·31
2130	2546	2.191215743417e-9	8	3	composite	2·19·67
2131	3083	2.190533094826e-9	2	1	prime	3083 (prime)
2132	3081	2.188379729508e-9	8	3	composite	3·13·79
2133	2130	2.182293729267e-9	16	4	composite	2·3·5·71
2134	4953	2.181372521169e-9	8	3	composite	3·13·127
2135	4444	2.174068928494e-9	12	3	composite	2^2·11·101
2136	4123	2.172436280617e-9	8	3	composite	7·19·31
2137	4503	2.165384871698e-9	8	3	composite	3·19·79
2138	3098	2.164168195711e-9	4	2	composite	2·1549
2139	2970	2.161315928688e-9	32	4	composite	2·3^3·5·11
2140	3141	2.159218108213e-9	6	2	composite	3^2·349
2141	2565	2.147114909212e-9	16	3	composite	3^3·5·19
2142	66	2.141012524226e-9	8	3	composite	2·3·11
2143	4653	2.139378745748e-9	12	3	composite	3^2·11·47
2144	4391	2.139066724036e-9	2	1	prime	4391 (prime)
2145	4192	2.137840876607e-9	12	2	composite	2^5·131
2146	4558	2.135827565360e-9	8	3	composite	2·43·53
2147	3259	2.132213549432e-9	2	1	prime	3259 (prime)
2148	3552	2.125824158600e-9	24	3	composite	2^5·3·37
2149	4056	2.124968531863e-9	24	3	composite	2^3·3·13^2
2150	3043	2.124551031753e-9	4	2	composite	17·179
2151	3160	2.118293919595e-9	16	3	composite	2^3·5·79
2152	4485	2.117303427346e-9	16	4	composite	3·5·13·23
2153	3886	2.112114954928e-9	8	3	composite	2·29·67
2154	4230	2.104110549791e-9	24	4	composite	2·3^2·5·47
2155	3700	2.101902077461e-9	18	3	composite	2^2·5^2·37
2156	4995	2.101190358591e-9	16	3	composite	3^3·5·37
2157	3652	2.093440395338e-9	12	3	composite	2^2·11·83
2158	2887	2.092622529686e-9	2	1	prime	2887 (prime)
2159	3476	2.090490864341e-9	12	3	composite	2^2·11·79
2160	4498	2.090239354244e-9	8	3	composite	2·13·173
2161	3959	2.086151816170e-9	4	2	composite	37·107
2162	131	2.084529994901e-9	2	1	prime	131 (prime)
2163	4584	2.084249685466e-9	16	3	composite	2^3·3·191
2164	4729	2.081677156481e-9	2	1	prime	4729 (prime)
2165	4168	2.081371952632e-9	8	2	composite	2^3·521
2166	4544	2.073827775469e-9	14	2	composite	2^6·71
2167	4365	2.069376157235e-9	12	3	composite	3^2·5·97
2168	3675	2.068072171049e-9	18	3	composite	3·5^2·7^2
2169	3427	2.064690318044e-9	4	2	composite	23·149
2170	2828	2.063678259790e-9	12	3	composite	2^2·7·101
2171	4440	2.063368553002e-9	32	4	composite	2^3·3·5·37
2172	3711	2.063222796533e-9	4	2	composite	3·1237
2173	2431	2.056723014996e-9	8	3	composite	11·13·17
2174	59049	2.047684804490e-9	11	1	composite	3^10
2175	42	2.046043824069e-9	8	3	composite	2·3·7
2176	4119	2.044859913493e-9	4	2	composite	3·1373
2177	3321	2.038120239966e-9	10	2	composite	3^4·41
2178	3241	2.035864967488e-9	4	2	composite	7·463
2179	2771	2.029274701256e-9	4	2	composite	17·163
2180	5156	2.024923161567e-9	6	2	composite	2^2·1289
2181	2265	2.003877310628e-9	8	3	composite	3·5·151
2182	3486	2.003211693309e-9	16	4	composite	2·3·7·83
2183	3361	2.000942005490e-9	2	1	prime	3361 (prime)
2184	2988	2.000373816349e-9	18	3	composite	2^2·3^2·83
2185	4865	1.996135645937e-9	8	3	composite	5·7·139
2186	2884	1.989126862545e-9	12	3	composite	2^2·7·103
2187	4611	1.988306505590e-9	8	3	composite	3·29·53
2188	2627	1.983855841011e-9	4	2	composite	37·71
2189	4055	1.979083864413e-9	4	2	composite	5·811
2190	4127	1.977099749045e-9	2	1	prime	4127 (prime)
2191	2862	1.974724105792e-9	16	3	composite	2·3^3·53
2192	2524	1.974148615743e-9	6	2	composite	2^2·631
2193	4727	1.973697230191e-9	4	2	composite	29·163
2194	4871	1.969459806635e-9	2	1	prime	4871 (prime)
2195	4649	1.969007409138e-9	2	1	prime	4649 (prime)
2196	5155	1.968194181707e-9	4	2	composite	5·1031
2197	5105	1.966255124103e-9	4	2	composite	5·1021
2198	5121	1.955706298870e-9	6	2	composite	3^2·569
2199	2937	1.952457823395e-9	8	3	composite	3·11·89
2200	4757	1.949383301584e-9	4	2	composite	67·71
2201	2121	1.943734032090e-9	8	3	composite	3·7·101
2202	5068	1.942886540098e-9	12	3	composite	2^2·7·181
2203	2869	1.939933684149e-9	4	2	composite	19·151
2204	2333	1.935977866956e-9	2	1	prime	2333 (prime)
2205	3492	1.934314920062e-9	18	3	composite	2^2·3^2·97
2206	3439	1.934277812828e-9	4	2	composite	19·181
2207	4222	1.933956310158e-9	4	2	composite	2·2111
2208	3280	1.930441035298e-9	20	3	composite	2^4·5·41
2209	3091	1.930420196267e-9	4	2	composite	11·281
2210	2425	1.929144820189e-9	6	2	composite	5^2·97
2211	4067	1.924338445944e-9	6	2	composite	7^2·83
2212	2379	1.916428534229e-9	8	3	composite	3·13·61
2213	5152	1.915653771700e-9	24	3	composite	2^5·7·23
2214	2924	1.912969407401e-9	12	3	composite	2^2·17·43
2215	4000	1.889793167512e-9	24	2	composite	2^5·5^3
2216	4231	1.876811710755e-9	2	1	prime	4231 (prime)
2217	3946	1.876162632245e-9	4	2	composite	2·1973
2218	3824	1.875376787658e-9	10	2	composite	2^4·239
2219	2142	1.871592217013e-9	24	4	composite	2·3^2·7·17
2220	3857	1.870762230507e-9	8	3	composite	7·19·29
2221	4807	1.868284708889e-9	8	3	composite	11·19·23
2222	4234	1.867151488365e-9	8	3	composite	2·29·73
2223	5108	1.862585657602e-9	6	2	composite	2^2·1277
2224	2625	1.858285789671e-9	16	3	composite	3·5^3·7
2225	373	1.858248057929e-9	2	1	prime	373 (prime)
2226	2072	1.857617104769e-9	16	3	composite	2^3·7·37
2227	3331	1.857134647752e-9	2	1	prime	3331 (prime)
2228	2271	1.856742281105e-9	4	2	composite	3·757
2229	3126	1.854226549337e-9	8	3	composite	2·3·521
2230	2989	1.851664957148e-9	6	2	composite	7^2·61
2231	4569	1.850157723402e-9	4	2	composite	3·1523
2232	2812	1.848436111615e-9	12	3	composite	2^2·19·37
2233	2793	1.846396082756e-9	12	3	composite	3·7^2·19
2234	4899	1.845270210431e-9	8	3	composite	3·23·71
2235	4306	1.840148621989e-9	4	2	composite	2·2153
2236	4754	1.840104006631e-9	4	2	composite	2·2377
2237	4864	1.839164360033e-9	18	2	composite	2^8·19
2238	4812	1.834214885058e-9	12	3	composite	2^2·3·401
2239	108	1.833307678458e-9	12	2	composite	2^2·3^3
2240	3147	1.829834622539e-9	4	2	composite	3·1049
2241	4719	1.825863289499e-9	12	3	composite	3·11^2·13
2242	4387	1.825304769080e-9	4	2	composite	41·107
2243	3074	1.824044409595e-9	8	3	composite	2·29·53
2244	3162	1.823852826460e-9	16	4	composite	2·3·17·31
2245	4228	1.822360505970e-9	12	3	composite	2^2·7·151
2246	4388	1.816355576049e-9	6	2	composite	2^2·1097
2247	3878	1.812798832111e-9	8	3	composite	2·7·277
2248	3056	1.810212344647e-9	10	2	composite	2^4·191
2249	3778	1.809534655450e-9	4	2	composite	2·1889
2250	3901	1.803717809231e-9	4	2	composite	47·83
2251	2752	1.800565375953e-9	14	2	composite	2^6·43
2252	3713	1.796104923166e-9	4	2	composite	47·79
2253	5142	1.795919577155e-9	8	3	composite	2·3·857
2254	3154	1.794142660127e-9	8	3	composite	2·19·83
2255	2934	1.790593804616e-9	12	3	composite	2·3^2·163
2256	4639	1.789630178555e-9	2	1	prime	4639 (prime)
2257	4051	1.782889313350e-9	2	1	prime	4051 (prime)
2258	2556	1.772596316048e-9	18	3	composite	2^2·3^2·71
2259	3995	1.767345252110e-9	8	3	composite	5·17·47
2260	4542	1.760576260409e-9	8	3	composite	2·3·757
2261	3724	1.760198544371e-9	18	3	composite	2^2·7^2·19
2262	4448	1.756506110392e-9	12	2	composite	2^5·139
2263	2915	1.756381502500e-9	8	3	composite	5·11·53
2264	5110	1.755764668555e-9	16	4	composite	2·5·7·73
2265	4680	1.753766451203e-9	48	4	composite	2^3·3^2·5·13
2266	2587	1.749796639965e-9	4	2	composite	13·199
2267	3942	1.749675759562e-9	16	3	composite	2·3^3·73
2268	5150	1.748032827462e-9	12	3	composite	2·5^2·103
2269	3211	1.747894937693e-9	6	2	composite	13^2·19
2270	3271	1.747044585492e-9	2	1	prime	3271 (prime)
2271	2921	1.744343193886e-9	4	2	composite	23·127
2272	4226	1.737051016556e-9	4	2	composite	2·2113
2273	5381	1.735072420561e-9	2	1	prime	5381 (prime)
2274	2801	1.732906640650e-9	2	1	prime	2801 (prime)
2275	2472	1.731794638678e-9	16	3	composite	2^3·3·103
2276	2948	1.724858088956e-9	12	3	composite	2^2·11·67
2277	3981	1.724047711739e-9	4	2	composite	3·1327
2278	3914	1.723738126702e-9	8	3	composite	2·19·103
2279	81281	1.721514989051e-9	2	1	prime	81281 (prime)
2280	4236	1.721106308793e-9	12	3	composite	2^2·3·353
2281	877	1.716862803844e-9	2	1	prime	877 (prime)
2282	5017	1.710080068926e-9	4	2	composite	29·173
2283	3856	1.699962091914e-9	10	2	composite	2^4·241
2284	3820	1.692108537811e-9	12	3	composite	2^2·5·191
2285	3499	1.689404466070e-9	2	1	prime	3499 (prime)
2286	5939	1.687442080106e-9	2	1	prime	5939 (prime)
2287	3079	1.678865430417e-9	2	1	prime	3079 (prime)
2288	4221	1.678031493042e-9	12	3	composite	3^2·7·67
2289	4024	1.673798317205e-9	8	2	composite	2^3·503
2290	3887	1.669338849613e-9	6	2	composite	13^2·23
2291	81239	1.668086994484e-9	2	1	prime	81239 (prime)
2292	3199	1.663384353275e-9	4	2	composite	7·457
2293	4949	1.658985227244e-9	6	2	composite	7^2·101
2294	4940	1.658924650433e-9	24	4	composite	2^2·5·13·19
2295	2090	1.656668805252e-9	16	4	composite	2·5·11·19
2296	2811	1.654819388419e-9	4	2	composite	3·937
2297	5026	1.650240906674e-9	8	3	composite	2·7·359
2298	5062	1.648443719440e-9	4	2	composite	2·2531
2299	2883	1.645789890694e-9	6	2	composite	3·31^2
2300	4177	1.640288850492e-9	2	1	prime	4177 (prime)
2301	3793	1.635610263258e-9	2	1	prime	3793 (prime)
2302	5051	1.634860943802e-9	2	1	prime	5051 (prime)
2303	2124	1.632775963553e-9	18	3	composite	2^2·3^2·59
2304	2550	1.632312991257e-9	24	4	composite	2·3·5^2·17
2305	4574	1.628804154600e-9	4	2	composite	2·2287
2306	2532	1.626071173952e-9	12	3	composite	2^2·3·211
2307	5147	1.624889855543e-9	2	1	prime	5147 (prime)
2308	2820	1.623387758812e-9	24	4	composite	2^2·3·5·47
2309	2356	1.623165503070e-9	12	3	composite	2^2·19·31
2310	4789	1.622218315278e-9	2	1	prime	4789 (prime)
2311	4559	1.618133663177e-9	4	2	composite	47·97
2312	4785	1.617886742467e-9	16	4	composite	3·5·11·29
2313	4496	1.615574914218e-9	10	2	composite	2^4·281
2314	3994	1.614124623778e-9	4	2	composite	2·1997
2315	2629	1.613485891461e-9	4	2	composite	11·239
2316	3788	1.612378576357e-9	6	2	composite	2^2·947
2317	3732	1.611390487690e-9	12	3	composite	2^2·3·311
2318	5060	1.607396086207e-9	24	4	composite	2^2·5·11·23
2319	4735	1.603227087833e-9	4	2	composite	5·947
2320	4022	1.603020623261e-9	4	2	composite	2·2011
2321	2968	1.602639625186e-9	16	3	composite	2^3·7·53
2322	3936	1.601944856864e-9	24	3	composite	2^5·3·41
2323	3854	1.598955672013e-9	8	3	composite	2·41·47
2324	3311	1.598712932252e-9	8	3	composite	7·11·43
2325	2335	1.593264952780e-9	4	2	composite	5·467
2326	2960	1.588944138001e-9	20	3	composite	2^4·5·37
2327	3498	1.586444396434e-9	16	4	composite	2·3·11·53
2328	3269	1.586025440292e-9	4	2	composite	7·467
2329	2641	1.585426097847e-9	4	2	composite	19·139
2330	2698	1.584737260829e-9	8	3	composite	2·19·71
2331	3001	1.575837036681e-9	2	1	prime	3001 (prime)
2332	3537	1.573560036686e-9	8	2	composite	3^3·131
2333	3461	1.573436156914e-9	2	1	prime	3461 (prime)
2334	3664	1.573294718648e-9	10	2	composite	2^4·229
2335	3478	1.572040564658e-9	8	3	composite	2·37·47
2336	4216	1.572012216795e-9	16	3	composite	2^3·17·31
2337	2110	1.568119618140e-9	8	3	composite	2·5·211
2338	2263	1.567249654178e-9	4	2	composite	31·73
2339	2038	1.566218667671e-9	4	2	composite	2·1019
2340	4218	1.565578008179e-9	16	4	composite	2·3·19·37
2341	3538	1.564827228986e-9	8	3	composite	2·29·61
2342	2717	1.563375630194e-9	8	3	composite	11·13·19
2343	3567	1.562988825062e-9	8	3	composite	3·29·41
2344	2765	1.554513899115e-9	8	3	composite	5·7·79
2345	4247	1.552378677405e-9	4	2	composite	31·137
2346	2399	1.548968533855e-9	2	1	prime	2399 (prime)
2347	3045	1.548630522676e-9	16	4	composite	3·5·7·29
2348	4015	1.547883173468e-9	8	3	composite	5·11·73
2349	5098	1.545290671404e-9	4	2	composite	2·2549
2350	2866	1.545087611475e-9	4	2	composite	2·1433
2351	3375	1.545013739200e-9	16	2	composite	3^3·5^3
2352	280	1.544016887997e-9	16	3	composite	2^3·5·7
2353	3741	1.540209154591e-9	8	3	composite	3·29·43
2354	4352	1.538401092012e-9	18	2	composite	2^8·17
2355	3093	1.536271373541e-9	4	2	composite	3·1031
2356	4669	1.533740300949e-9	8	3	composite	7·23·29
2357	4694	1.530854976851e-9	4	2	composite	2·2347
2358	4174	1.528281591070e-9	4	2	composite	2·2087
2359	2175	1.527683980882e-9	12	3	composite	3·5^2·29
2360	3955	1.527448243152e-9	8	3	composite	5·7·113
2361	4607	1.526099933795e-9	4	2	composite	17·271
2362	3451	1.525278691467e-9	8	3	composite	7·17·29
2363	4017	1.523907052337e-9	8	3	composite	3·13·103
2364	4572	1.523418424503e-9	18	3	composite	2^2·3^2·127
2365	5134	1.519837139925e-9	8	3	composite	2·17·151
2366	2285	1.518064531218e-9	4	2	composite	5·457
2367	4706	1.516977512638e-9	8	3	composite	2·13·181
2368	4447	1.510974682620e-9	2	1	prime	4447 (prime)
2369	3930	1.509303735809e-9	16	4	composite	2·3·5·131
2370	2471	1.502836511219e-9	4	2	composite	7·353
2371	3247	1.491918790500e-9	4	2	composite	17·191
2372	3267	1.487322814126e-9	12	2	composite	3^3·11^2
2373	3833	1.483876208913e-9	2	1	prime	3833 (prime)
2374	4486	1.482138622522e-9	4	2	composite	2·2243
2375	3349	1.477716096611e-9	4	2	composite	17·197
2376	3110	1.476680765618e-9	8	3	composite	2·5·311
2377	2070	1.470397839788e-9	24	4	composite	2·3^2·5·23
2378	2557	1.469623028251e-9	2	1	prime	2557 (prime)
2379	3725	1.469107094828e-9	6	2	composite	5^2·149
2380	3344	1.466578063845e-9	20	3	composite	2^4·11·19
2381	4002	1.447111165399e-9	16	4	composite	2·3·23·29
2382	2951	1.444597931032e-9	4	2	composite	13·227
2383	4455	1.439320742189e-9	20	3	composite	3^4·5·11
2384	3726	1.439263595001e-9	20	3	composite	2·3^4·23
2385	4152	1.437559634676e-9	16	3	composite	2^3·3·173
2386	4129	1.436259318473e-9	2	1	prime	4129 (prime)
2387	2838	1.429420879825e-9	16	4	composite	2·3·11·43
2388	3518	1.429304794198e-9	4	2	composite	2·1759
2389	4353	1.427326183350e-9	4	2	composite	3·1451
2390	3615	1.427300779938e-9	8	3	composite	3·5·241
2391	3242	1.425291869898e-9	4	2	composite	2·1621
2392	2900	1.424024902082e-9	18	3	composite	2^2·5^2·29
2393	4425	1.423334373175e-9	12	3	composite	3·5^2·59
2394	2850	1.420368695377e-9	24	4	composite	2·3·5^2·19
2395	4663	1.419640840790e-9	2	1	prime	4663 (prime)
2396	4673	1.419280660576e-9	2	1	prime	4673 (prime)
2397	3304	1.417237262328e-9	16	3	composite	2^3·7·59
2398	5004	1.416265386603e-9	18	3	composite	2^2·3^2·139
2399	3657	1.409305843676e-9	8	3	composite	3·23·53
2400	2591	1.408967891545e-9	2	1	prime	2591 (prime)
2401	3046	1.407440915185e-9	4	2	composite	2·1523
2402	4848	1.406808914937e-9	20	3	composite	2^4·3·101
2403	2537	1.403591273003e-9	4	2	composite	43·59
2404	93	1.402861924733e-9	4	2	composite	3·31
2405	4075	1.402654719429e-9	6	2	composite	5^2·163
2406	2393	1.398872156820e-9	2	1	prime	2393 (prime)
2407	4944	1.391971830572e-9	20	3	composite	2^4·3·103
2408	3355	1.391797902419e-9	8	3	composite	5·11·61
2409	3977	1.382398090221e-9	4	2	composite	41·97
2410	4635	1.382211217522e-9	12	3	composite	3^2·5·103
2411	3131	1.379365404488e-9	4	2	composite	31·101
2412	2308	1.377887463125e-9	6	2	composite	2^2·577
2413	3859	1.373650913399e-9	4	2	composite	17·227
2414	4581	1.372656399529e-9	6	2	composite	3^2·509
2415	4892	1.369393134410e-9	6	2	composite	2^2·1223
2416	4208	1.368811128596e-9	10	2	composite	2^4·263
2417	2024	1.367590248664e-9	16	3	composite	2^3·11·23
2418	2666	1.365131955518e-9	8	3	composite	2·31·43
2419	4155	1.362205579829e-9	8	3	composite	3·5·277
2420	98	1.361498840821e-9	6	2	composite	2·7^2
2421	2194	1.357165943588e-9	4	2	composite	2·1097
2422	4743	1.352490104726e-9	12	3	composite	3^2·17·31
2423	3372	1.351183736007e-9	12	3	composite	2^2·3·281
2424	3516	1.346531762529e-9	12	3	composite	2^2·3·293
2425	3450	1.346353185391e-9	24	4	composite	2·3·5^2·23
2426	4251	1.345829856510e-9	8	3	composite	3·13·109
2427	2905	1.342662245145e-9	8	3	composite	5·7·83
2428	2481	1.341699984936e-9	4	2	composite	3·827
2429	3803	1.337559404132e-9	2	1	prime	3803 (prime)
2430	4745	1.336643219464e-9	8	3	composite	5·13·73
2431	4313	1.330243372634e-9	4	2	composite	19·227
2432	4164	1.326683925327e-9	12	3	composite	2^2·3·347
2433	2720	1.324454367480e-9	24	3	composite	2^5·5·17
2434	4590	1.323741575009e-9	32	4	composite	2·3^3·5·17
2435	3591	1.323208652035e-9	16	3	composite	3^3·7·19
2436	227	1.322791559447e-9	2	1	prime	227 (prime)
2437	3871	1.320928291537e-9	6	2	composite	7^2·79
2438	3146	1.318526578986e-9	12	3	composite	2·11^2·13
2439	3260	1.317134642628e-9	12	3	composite	2^2·5·163
2440	3180	1.317055774361e-9	24	4	composite	2^2·3·5·53
2441	2504	1.316091775575e-9	8	2	composite	2^3·313
2442	2283	1.315850342125e-9	4	2	composite	3·761
2443	3132	1.314842243362e-9	24	3	composite	2^2·3^3·29
2444	3731	1.313695660210e-9	8	3	composite	7·13·41
2445	2422	1.305150268078e-9	8	3	composite	2·7·173
2446	3775	1.300271054079e-9	6	2	composite	5^2·151
2447	4947	1.296038427417e-9	8	3	composite	3·17·97
2448	3818	1.295606058649e-9	8	3	composite	2·23·83
2449	4322	1.294576222440e-9	4	2	composite	2·2161
2450	3329	1.293791712708e-9	2	1	prime	3329 (prime)
2451	3799	1.290706663875e-9	4	2	composite	29·131
2452	2120	1.287582338150e-9	16	3	composite	2^3·5·53
2453	4718	1.287097967153e-9	8	3	composite	2·7·337
2454	4756	1.285802026127e-9	12	3	composite	2^2·29·41
2455	4295	1.284160467226e-9	4	2	composite	5·859
2456	3099	1.282865772742e-9	4	2	composite	3·1033
2457	39929	1.281470411767e-9	2	1	prime	39929 (prime)
2458	3144	1.277555992108e-9	16	3	composite	2^3·3·131
2459	2359	1.276119925992e-9	4	2	composite	7·337
2460	4810	1.270696055131e-9	16	4	composite	2·5·13·37
2461	4421	1.269711497776e-9	2	1	prime	4421 (prime)
2462	2844	1.263717543047e-9	18	3	composite	2^2·3^2·79
2463	3596	1.263629088907e-9	12	3	composite	2^2·29·31
2464	4736	1.261794615455e-9	16	2	composite	2^7·37
2465	2877	1.261329264500e-9	8	3	composite	3·7·137
2466	4292	1.261290347078e-9	12	3	composite	2^2·29·37
2467	2190	1.255514397565e-9	16	4	composite	2·3·5·73
2468	4565	1.255292622499e-9	8	3	composite	5·11·83
2469	4471	1.253839150496e-9	4	2	composite	17·263
2470	2493	1.252265092600e-9	6	2	composite	3^2·277
2471	3999	1.249160239384e-9	8	3	composite	3·31·43
2472	2406	1.247421342181e-9	8	3	composite	2·3·401
2473	4601	1.247243320391e-9	4	2	composite	43·107
2474	4479	1.247179096056e-9	4	2	composite	3·1493
2475	2444	1.245597146950e-9	12	3	composite	2^2·13·47
2476	4925	1.240716794319e-9	6	2	composite	5^2·197
2477	2293	1.240366228159e-9	2	1	prime	2293 (prime)
2478	3443	1.237642494604e-9	4	2	composite	11·313
2479	3491	1.232512615862e-9	2	1	prime	3491 (prime)
2480	3754	1.228229932218e-9	4	2	composite	2·1877
2481	2551	1.228214482650e-9	2	1	prime	2551 (prime)
2482	343	1.225777754024e-9	4	1	composite	7^3
2483	3155	1.221194820075e-9	4	2	composite	5·631
