j	k	G_jk	abs_G_jk	product_maxjk
1151	1231	9.881990386743859e-4	9.881990386743859e-4	1.216473016608169e0
1151	1241	9.792030998763120e-4	9.792030998763120e-4	1.215191046946503e0
1151	1251	9.706446991803332e-4	9.706446991803332e-4	1.214276518674597e0
1151	1261	9.624851074475054e-4	9.624851074475054e-4	1.213693720491304e0
1151	1271	9.546846504953927e-4	9.546846504953927e-4	1.213404190779644e0
1151	1281	9.472577811073025e-4	9.472577811073025e-4	1.213437217598454e0
1151	1291	9.400737837670456e-4	9.400737837670456e-4	1.213635254843256e0
1151	1301	9.331497381452399e-4	9.331497381452399e-4	1.214027809326957e0
1151	1311	9.265536304701913e-4	9.265536304701913e-4	1.214711809546421e0
1151	1321	9.201105984126211e-4	9.201105984126211e-4	1.215466100503072e0
1151	1331	9.138825136618327e-4	9.138825136618327e-4	1.216377625683899e0
1151	1341	9.081655715311123e-4	9.081655715311123e-4	1.217850031423222e0
1151	1351	9.021123767270961e-4	9.021123767270961e-4	1.218753820958307e0
1151	1361	8.964655580969635e-4	8.964655580969635e-4	1.220089624569967e0
1151	1371	8.910735010531397e-4	8.910735010531397e-4	1.221661769943855e0
1151	1381	8.864275987402152e-4	8.864275987402152e-4	1.224156513860237e0
1151	1391	8.805969731623411e-4	8.805969731623411e-4	1.224910389668816e0
1151	1401	8.754453448567109e-4	8.754453448567109e-4	1.226498928144252e0
1151	1411	8.705737810559099e-4	8.705737810559099e-4	1.228379605069889e0
1151	1421	8.659329227346332e-4	8.659329227346332e-4	1.230490683205914e0
1151	1431	8.616798555211603e-4	8.616798555211603e-4	1.233063873250780e0
1151	1441	8.576332364986135e-4	8.576332364986135e-4	1.235849493794502e0
1151	1451	8.524484907807456e-4	8.524484907807456e-4	1.236902760122862e0
1151	1461	8.478483667386006e-4	8.478483667386006e-4	1.238706463805096e0
1151	1471	8.435412210779013e-4	8.435412210779013e-4	1.240849136205593e0
1151	1481	8.395570889586369e-4	8.395570889586369e-4	1.243384048747741e0
1151	1491	8.354139093937380e-4	8.354139093937380e-4	1.245602138906063e0
1151	1501	8.316128185302227e-4	8.316128185302227e-4	1.248250840613864e0
1151	1511	8.280483336450046e-4	8.280483336450046e-4	1.251181032137602e0
1151	1521	8.247924547376871e-4	8.247924547376871e-4	1.254509323656022e0
1151	1531	8.221328012084191e-4	8.221328012084191e-4	1.258685318650090e0
1151	1541	8.180534063226084e-4	8.180534063226084e-4	1.260620299143139e0
1151	1551	8.135251694340204e-4	8.135251694340204e-4	1.261777537792166e0
1151	1561	8.094763738877410e-4	8.094763738877410e-4	1.263592619638764e0
1151	1571	8.057130654467049e-4	8.057130654467049e-4	1.265775225816773e0
1151	1581	8.021895890352340e-4	8.021895890352340e-4	1.268261740264705e0
1151	1591	7.987001420492287e-4	7.987001420492287e-4	1.270731926000323e0
1151	1601	7.954674131359629e-4	7.954674131359629e-4	1.273543328430677e0
1151	1611	7.927169628397711e-4	7.927169628397711e-4	1.277067027134871e0
1151	1621	7.891392204730092e-4	7.891392204730092e-4	1.279194676386748e0
1151	1631	7.860358953111949e-4	7.860358953111949e-4	1.282024545252559e0
1151	1641	7.831313558914974e-4	7.831313558914974e-4	1.285118555017947e0
1151	1651	7.802630159139744e-4	7.802630159139744e-4	1.288214239273972e0
1151	1661	7.775828934679362e-4	7.775828934679362e-4	1.291565186050242e0
1151	1671	7.749886860351528e-4	7.749886860351528e-4	1.295006094364740e0
1151	1681	7.725957648333764e-4	7.725957648333764e-4	1.298733480684906e0
1151	1691	7.703873449451251e-4	7.703873449451251e-4	1.302725000302206e0
1151	1701	7.684328441190768e-4	7.684328441190768e-4	1.307104267846550e0
1151	1711	7.668201043741821e-4	7.668201043741821e-4	1.312029198584226e0
1151	1721	7.657936164053868e-4	7.657936164053868e-4	1.317930813833671e0
1151	1731	7.632437139168201e-4	7.632437139168201e-4	1.321174868790016e0
1151	1741	7.586328411867027e-4	7.586328411867027e-4	1.320779776506049e0
1151	1751	7.546734245505378e-4	7.546734245505378e-4	1.321433166387992e0
1151	1761	7.510773181404563e-4	7.510773181404563e-4	1.322647157245344e0
1151	1771	7.477477799861264e-4	7.477477799861264e-4	1.324261318355430e0
1151	1781	7.445793139753242e-4	7.445793139753242e-4	1.326095758190053e0
1151	1791	7.416313236739184e-4	7.416313236739184e-4	1.328261700699988e0
1151	1801	7.387124337049271e-4	7.387124337049271e-4	1.330421093102574e0
1151	1811	7.360167389026797e-4	7.360167389026797e-4	1.332926314152753e0
1151	1821	7.332880331319486e-4	7.332880331319486e-4	1.335317508333278e0
1151	1831	7.307606121112586e-4	7.307606121112586e-4	1.338022680775715e0
1151	1841	7.285874655811258e-4	7.285874655811258e-4	1.341329524134853e0
1151	1851	7.258203746410968e-4	7.258203746410968e-4	1.343493513460670e0
1151	1861	7.233720886516229e-4	7.233720886516229e-4	1.346195456980670e0
1151	1871	7.211415193291733e-4	7.211415193291733e-4	1.349255782664883e0
1151	1881	7.188651810223997e-4	7.188651810223997e-4	1.352185405503134e0
1151	1891	7.168002641146130e-4	7.168002641146130e-4	1.355469299440733e0
1151	1901	7.148767819011533e-4	7.148767819011533e-4	1.358980762394093e0
1151	1911	7.132504117908976e-4	7.132504117908976e-4	1.363021536932405e0
1151	1921	7.115490769024177e-4	7.115490769024177e-4	1.366885776729544e0
1151	1931	7.086850825535926e-4	7.086850825535926e-4	1.368470894410987e0
1151	1941	7.062331490952336e-4	7.062331490952336e-4	1.370798542393848e0
1151	1951	7.039848607827820e-4	7.039848607827820e-4	1.373474463387208e0
1151	1961	7.018762044828237e-4	7.018762044828237e-4	1.376379236990817e0
1151	1971	6.999259713636770e-4	6.999259713636770e-4	1.379554089557807e0
1151	1981	6.979337776758236e-4	6.979337776758236e-4	1.382606813575807e0
1151	1991	6.960830561919994e-4	6.960830561919994e-4	1.385901364878271e0
1161	1161	1.085099117196461e-3	1.085099117196461e-3	1.259800075065091e0
1161	1171	1.063894763992232e-3	1.063894763992232e-3	1.245820768634903e0
1161	1181	1.048011857756306e-3	1.048011857756306e-3	1.237702004010198e0
1161	1191	1.034195428622123e-3	1.034195428622123e-3	1.231726755488949e0
1161	1201	1.021742166538630e-3	1.021742166538630e-3	1.227112342012895e0
1161	1211	1.010297983655325e-3	1.010297983655325e-3	1.223470858206599e0
1161	1221	9.996665465093868e-4	9.996665465093868e-4	1.220592853287961e0
1161	1231	9.897086639703079e-4	9.897086639703079e-4	1.218331365347449e0
1161	1241	9.803285138137597e-4	9.803285138137597e-4	1.216587685642876e0
1161	1251	9.714652808032247e-4	9.714652808032247e-4	1.215303066284834e0
1161	1261	9.629986665197399e-4	9.629986665197399e-4	1.214341318481392e0
1161	1271	9.549490500344723e-4	9.549490500344723e-4	1.213740242593814e0
1161	1281	9.472567590245644e-4	9.472567590245644e-4	1.213435908310467e0
1161	1291	9.399598788073497e-4	9.399598788073497e-4	1.213488203540289e0
1161	1301	9.328077500684502e-4	9.328077500684502e-4	1.213582882839054e0
1161	1311	9.259952305350532e-4	9.259952305350532e-4	1.213979747231455e0
1161	1321	9.194465556284306e-4	9.194465556284306e-4	1.214588899985157e0
1161	1331	9.131413144240025e-4	9.131413144240025e-4	1.215391089498347e0
1161	1341	9.069560353450165e-4	9.069560353450165e-4	1.216228043397667e0
1161	1351	9.012102570623076e-4	9.012102570623076e-4	1.217535057291178e0
1161	1361	8.953608383277204e-4	8.953608383277204e-4	1.218586100964028e0
1161	1371	8.897338336685497e-4	8.897338336685497e-4	1.219825085959582e0
1161	1381	8.843782087991263e-4	8.843782087991263e-4	1.221326306351594e0
1161	1391	8.795660518991563e-4	8.795660518991563e-4	1.223476378191726e0
1161	1401	8.741277845215087e-4	8.741277845215087e-4	1.224653026114634e0
1161	1411	8.689825680768072e-4	8.689825680768072e-4	1.226134403556375e0
1161	1421	8.641743372017282e-4	8.641743372017282e-4	1.227991733163656e0
1161	1431	8.595222575260754e-4	8.595222575260754e-4	1.229976350519814e0
1161	1441	8.552295324034912e-4	8.552295324034912e-4	1.232385756193431e0
1161	1451	8.517228877771034e-4	8.517228877771034e-4	1.235849910164577e0
1161	1461	8.463575423203703e-4	8.463575423203703e-4	1.236528369330061e0
1161	1471	8.417446787232240e-4	8.417446787232240e-4	1.238206422401863e0
1161	1481	8.374291301260743e-4	8.374291301260743e-4	1.240232541716716e0
1161	1491	8.334514480080205e-4	8.334514480080205e-4	1.242676108979959e0
1161	1501	8.293702109590145e-4	8.293702109590145e-4	1.244884686649481e0
1161	1511	8.255914742657661e-4	8.255914742657661e-4	1.247468717615573e0
1161	1521	8.219805620035130e-4	8.219805620035130e-4	1.250232434807343e0
1161	1531	8.186729508009063e-4	8.186729508009063e-4	1.253388287676187e0
1161	1541	8.158153639681472e-4	8.158153639681472e-4	1.257171475874915e0
1161	1551	8.127318381282648e-4	8.127318381282648e-4	1.260547080936939e0
1161	1561	8.079979576834594e-4	8.079979576834594e-4	1.261284811943880e0
1161	1571	8.038933929350216e-4	8.038933929350216e-4	1.262916520300919e0
1161	1581	8.000981960226576e-4	8.000981960226576e-4	1.264955247911822e0
1161	1591	7.965252188873451e-4	7.965252188873451e-4	1.267271623249766e0
1161	1601	7.931082077741923e-4	7.931082077741923e-4	1.269766240646482e0
1161	1611	7.898305369319875e-4	7.898305369319875e-4	1.272416994997432e0
1161	1621	7.868585121451568e-4	7.868585121451568e-4	1.275497648187299e0
1161	1631	7.837017780135947e-4	7.837017780135947e-4	1.278217599940173e0
1161	1641	7.804966377265815e-4	7.804966377265815e-4	1.280794982509320e0
1161	1651	7.775540122305901e-4	7.775540122305901e-4	1.283741674192704e0
1161	1661	7.748060763204724e-4	7.748060763204724e-4	1.286952892768304e0
1161	1671	7.720136590456491e-4	7.720136590456491e-4	1.290034824265280e0
1161	1681	7.694418138302552e-4	7.694418138302552e-4	1.293431689048659e0
1161	1691	7.670093426233952e-4	7.670093426233952e-4	1.297012798376161e0
1161	1701	7.647461478801137e-4	7.647461478801137e-4	1.300833197544073e0
1161	1711	7.627092648484708e-4	7.627092648484708e-4	1.304995552155733e0
1161	1721	7.609385399868168e-4	7.609385399868168e-4	1.309575227317312e0
1161	1731	7.595983416321078e-4	7.595983416321078e-4	1.314864729365179e0
1161	1741	7.592592379389918e-4	7.592592379389918e-4	1.321870333251785e0
1161	1751	7.543081722336517e-4	7.543081722336517e-4	1.320793609581124e0
1161	1761	7.501503698193920e-4	7.501503698193920e-4	1.321014801251949e0
1161	1771	7.464479581252915e-4	7.464479581252915e-4	1.321959333839891e0
1161	1781	7.430411118722854e-4	7.430411118722854e-4	1.323356220244540e0
1161	1791	7.398418257624692e-4	7.398418257624692e-4	1.325056709940582e0
1161	1801	7.368155529774978e-4	7.368155529774978e-4	1.327004810912473e0
1161	1811	7.339280940248798e-4	7.339280940248798e-4	1.329143778279057e0
1161	1821	7.312020196263413e-4	7.312020196263413e-4	1.331518877739567e0
1161	1831	7.284950423255835e-4	7.284950423255835e-4	1.333874422498143e0
1161	1841	7.259114078566429e-4	7.259114078566429e-4	1.336402901864080e0
1161	1851	7.235223973648234e-4	7.235223973648234e-4	1.339239957522288e0
1161	1861	7.211822623881092e-4	7.211822623881092e-4	1.342120190304271e0
1161	1871	7.186069047910767e-4	7.186069047910767e-4	1.344513518864104e0
1161	1881	7.162682463343476e-4	7.162682463343476e-4	1.347300571354908e0
1161	1891	7.140474070917750e-4	7.140474070917750e-4	1.350263646810546e0
1161	1901	7.119240534679398e-4	7.119240534679398e-4	1.353367625642554e0
1161	1911	7.099214031627236e-4	7.099214031627236e-4	1.356659801443965e0
1161	1921	7.081254303250330e-4	7.081254303250330e-4	1.360308951654388e0
1161	1931	7.066839181666649e-4	7.066839181666649e-4	1.364606645979830e0
1161	1941	7.044152331579211e-4	7.044152331579211e-4	1.367269967559525e0
1161	1951	7.017788160981359e-4	7.017788160981359e-4	1.369170470207463e0
1161	1961	6.994427752295847e-4	6.994427752295847e-4	1.371607282225216e0
1161	1971	6.972870542237934e-4	6.972870542237934e-4	1.374352783875097e0
1161	1981	6.952427943354779e-4	6.952427943354779e-4	1.377275975578582e0
1161	1991	6.933897982466506e-4	6.933897982466506e-4	1.380539088309081e0
1171	1171	1.075838967158689e-3	1.075838967158689e-3	1.259807430542825e0
1171	1181	1.054963040316358e-3	1.054963040316358e-3	1.245911350613619e0
1171	1191	1.039316688431217e-3	1.039316688431217e-3	1.237826175921580e0
1171	1201	1.025703574249204e-3	1.025703574249204e-3	1.231869992673295e0
1171	1211	1.013422854320811e-3	1.013422854320811e-3	1.227255076582502e0
1171	1221	1.002141619015456e-3	1.002141619015456e-3	1.223614916817871e0
1171	1231	9.916588160171482e-4	9.916588160171482e-4	1.220732002517110e0
1171	1241	9.818379811612711e-4	9.818379811612711e-4	1.218460934621137e0
1171	1251	9.725794654621811e-4	9.725794654621811e-4	1.216696911293188e0
1171	1261	9.638632074498889e-4	9.638632074498889e-4	1.215431504594310e0
1171	1271	9.554835818360188e-4	9.554835818360188e-4	1.214419632513580e0
1171	1281	9.475348334647490e-4	9.475348334647490e-4	1.213792121668344e0
1171	1291	9.399471504872963e-4	9.399471504872963e-4	1.213471771279100e0
1171	1301	9.327996921988296e-4	9.327996921988296e-4	1.213572399550677e0
1171	1311	9.256629212339870e-4	9.256629212339870e-4	1.213544089737757e0
1171	1321	9.189646634262745e-4	9.189646634262745e-4	1.213952320386109e0
1171	1331	9.124600424511910e-4	9.124600424511910e-4	1.214484316502535e0
1171	1341	9.062962297673242e-4	9.062962297673242e-4	1.215343244117982e0
1171	1351	9.001637081316606e-4	9.001637081316606e-4	1.216121169685873e0
1171	1361	8.943955305966534e-4	8.943955305966534e-4	1.217272317142045e0
1171	1371	8.887304957928225e-4	8.887304957928225e-4	1.218449509731960e0
1171	1381	8.830954936476099e-4	8.830954936476099e-4	1.219554876727349e0
1171	1391	8.778079720226402e-4	8.778079720226402e-4	1.221030889083492e0
1171	1401	8.729213623167611e-4	8.729213623167611e-4	1.222962828605782e0
1171	1411	8.677798419406904e-4	8.677798419406904e-4	1.224437356978314e0
1171	1421	8.626277285922631e-4	8.626277285922631e-4	1.225794002329606e0
1171	1431	8.579204804589355e-4	8.579204804589355e-4	1.227684207536737e0
1171	1441	8.532465723087972e-4	8.532465723087972e-4	1.229528310696977e0
1171	1451	8.489079679706584e-4	8.489079679706584e-4	1.231765461525425e0
1171	1461	8.451423597563029e-4	8.451423597563029e-4	1.234752987603958e0
1171	1471	8.403933600882714e-4	8.403933600882714e-4	1.236218632689847e0
1171	1481	8.357256253505467e-4	8.357256253505467e-4	1.237709651144160e0
1171	1491	8.314594912132465e-4	8.314594912132465e-4	1.239706101398951e0
1171	1501	8.273875304588358e-4	8.273875304588358e-4	1.241908683218713e0
1171	1511	8.234446544322093e-4	8.234446544322093e-4	1.244224872847068e0
1171	1521	8.196588284653687e-4	8.196588284653687e-4	1.246701078095826e0
1171	1531	8.160582337727371e-4	8.160582337727371e-4	1.249385155906060e0
1171	1541	8.126916334190409e-4	8.126916334190409e-4	1.252357807098742e0
1171	1551	8.097026795594749e-4	8.097026795594749e-4	1.255848855996746e0
1171	1561	8.075927218285486e-4	8.075927218285486e-4	1.260652238774364e0
1171	1571	8.026058444401597e-4	8.026058444401597e-4	1.260893781615491e0
1171	1581	7.984137848920770e-4	7.984137848920770e-4	1.262292193914374e0
1171	1591	7.945842983549785e-4	7.945842983549785e-4	1.264183618682771e0
1171	1601	7.909963223000613e-4	7.909963223000613e-4	1.266385112002398e0
1171	1611	7.876761868001247e-4	7.876761868001247e-4	1.268946336935001e0
1171	1621	7.843302203834226e-4	7.843302203834226e-4	1.271399287241528e0
1171	1631	7.812505160662806e-4	7.812505160662806e-4	1.274219591704104e0
1171	1641	7.784550438468843e-4	7.784550438468843e-4	1.277444726952737e0
1171	1651	7.750951930092436e-4	7.750951930092436e-4	1.279682163658261e0
1171	1661	7.721180335154794e-4	7.721180335154794e-4	1.282488053669211e0
1171	1671	7.693936326830251e-4	7.693936326830251e-4	1.285656760213335e0
1171	1681	7.665874242723393e-4	7.665874242723393e-4	1.288633460201802e0
1171	1691	7.640562268787666e-4	7.640562268787666e-4	1.292019079651994e0
1171	1701	7.615344373257075e-4	7.615344373257075e-4	1.295370077891028e0
1171	1711	7.592437406962607e-4	7.592437406962607e-4	1.299066040331302e0
1171	1721	7.571153917472585e-4	7.571153917472585e-4	1.302995589197032e0
1171	1731	7.552437088585058e-4	7.552437088585058e-4	1.307326860034074e0
1171	1741	7.536952212841561e-4	7.536952212841561e-4	1.312183380255716e0
1171	1751	7.527180380798039e-4	7.527180380798039e-4	1.318009284677737e0
1171	1761	7.502557619326624e-4	7.502557619326624e-4	1.321200396763418e0
1171	1771	7.457867527515513e-4	7.457867527515513e-4	1.320788339122997e0
1171	1781	7.419465275312278e-4	7.419465275312278e-4	1.321406765533117e0
1171	1791	7.384662320036834e-4	7.384662320036834e-4	1.322593021518597e0
1171	1801	7.352216359159309e-4	7.352216359159309e-4	1.324134166284592e0
1171	1811	7.321607943475314e-4	7.321607943475314e-4	1.325943198563379e0
1171	1821	7.292914619305808e-4	7.292914619305808e-4	1.328039752175588e0
1171	1831	7.264528688123410e-4	7.264528688123410e-4	1.330135202795396e0
1171	1841	7.238878587083491e-4	7.238878587083491e-4	1.332677547882071e0
1171	1851	7.211825506841897e-4	7.211825506841897e-4	1.334908901316435e0
1171	1861	7.187132396764911e-4	7.187132396764911e-4	1.337525339037950e0
1171	1871	7.165032696023687e-4	7.165032696023687e-4	1.340577617426032e0
1171	1881	7.139755468742397e-4	7.139755468742397e-4	1.342988003670445e0
1171	1891	7.115707930078105e-4	7.115707930078105e-4	1.345580369577770e0
1171	1901	7.093498041243496e-4	7.093498041243496e-4	1.348473977640389e0
1171	1911	7.071551253778002e-4	7.071551253778002e-4	1.351373444596976e0
1171	1921	7.051078677697214e-4	7.051078677697214e-4	1.354512213985635e0
1171	1931	7.032110717386614e-4	7.032110717386614e-4	1.357900579527355e0
1171	1941	7.015374083091917e-4	7.015374083091917e-4	1.361684109528141e0
1171	1951	7.003811676804387e-4	7.003811676804387e-4	1.366443658144536e0
1171	1961	6.975041466564422e-4	6.975041466564422e-4	1.367805631593283e0
1171	1971	6.950321907190051e-4	6.950321907190051e-4	1.369908447907159e0
1171	1981	6.928066583017235e-4	6.928066583017235e-4	1.372449990095714e0
1171	1991	6.907494292783072e-4	6.907494292783072e-4	1.375282113693109e0
1181	1181	1.066735530446239e-3	1.066735530446239e-3	1.259814661457008e0
1181	1191	1.046180268306293e-3	1.046180268306293e-3	1.246000699552795e0
1181	1201	1.030765889801150e-3	1.030765889801150e-3	1.237949833651180e0
1181	1211	1.017347563674008e-3	1.017347563674008e-3	1.232007899609224e0
1181	1221	1.005242283845115e-3	1.005242283845115e-3	1.227400828574886e0
1181	1231	9.941183602055817e-4	9.941183602055817e-4	1.223759701413071e0
1181	1241	9.837789789587889e-4	9.837789789587889e-4	1.220869712887857e0
1181	1251	9.740973642144349e-4	9.740973642144349e-4	1.218595802632258e0
1181	1261	9.649593349146463e-4	9.649593349146463e-4	1.216813721327369e0
1181	1271	9.563235494561735e-4	9.563235494561735e-4	1.215487231358797e0
1181	1281	9.480919136940888e-4	9.480919136940888e-4	1.214505741442128e0
1181	1291	9.402415280685487e-4	9.402415280685487e-4	1.213851812736496e0
1181	1301	9.327607104680666e-4	9.327607104680666e-4	1.213521684318955e0
1181	1311	9.256150026888595e-4	9.256150026888595e-4	1.213481268525095e0
1181	1321	9.186349342487675e-4	9.186349342487675e-4	1.213516748142622e0
1181	1331	9.120554967709740e-4	9.120554967709740e-4	1.213945866202166e0
1181	1341	9.055833087754526e-4	9.055833087754526e-4	1.214387217067882e0
1181	1351	8.995837845404766e-4	8.995837845404766e-4	1.215337692914184e0
1181	1361	8.934148241428820e-4	8.934148241428820e-4	1.215937575658462e0
1181	1371	8.877041167022065e-4	8.877041167022065e-4	1.217042343998725e0
1181	1381	8.822234904171971e-4	8.822234904171971e-4	1.218350640266149e0
1181	1391	8.765818366554541e-4	8.765818366554541e-4	1.219325334787737e0
1181	1401	8.713259803902711e-4	8.713259803902711e-4	1.220727698526770e0
1181	1411	8.664227427695568e-4	8.664227427695568e-4	1.222522490047845e0
1181	1421	8.615592680751465e-4	8.615592680751465e-4	1.224275719934783e0
1181	1431	8.563645678409795e-4	8.563645678409795e-4	1.225457696580442e0
1181	1441	8.516106389742328e-4	8.516106389742328e-4	1.227170930761869e0
1181	1451	8.470185858719236e-4	8.470185858719236e-4	1.229023968100161e0
1181	1461	8.427036363754506e-4	8.427036363754506e-4	1.231190012744533e0
1181	1471	8.388204599247156e-4	8.388204599247156e-4	1.233904896549257e0
1181	1481	8.345633076402467e-4	8.345633076402467e-4	1.235988258615205e0
1181	1491	8.298237238350634e-4	8.298237238350634e-4	1.237267172238079e0
1181	1501	8.255284714467849e-4	8.255284714467849e-4	1.239118235641624e0
1181	1511	8.214676658972525e-4	8.214676658972525e-4	1.241237643170749e0
1181	1521	8.176469993890663e-4	8.176469993890663e-4	1.243641086070770e0
1181	1531	8.137897151925437e-4	8.137897151925437e-4	1.245912053959785e0
1181	1541	8.101926402214758e-4	8.101926402214758e-4	1.248506858581294e0
1181	1551	8.068205017910564e-4	8.068205017910564e-4	1.251378598277928e0
1181	1561	8.037503294621154e-4	8.037503294621154e-4	1.254654264290362e0
1181	1571	8.012439963165666e-4	8.012439963165666e-4	1.258754318213326e0
1181	1581	7.973645785859213e-4	7.973645785859213e-4	1.260633398744342e0
1181	1591	7.930440825499353e-4	7.930440825499353e-4	1.261733135336947e0
1181	1601	7.891783124631129e-4	7.891783124631129e-4	1.263474478253444e0
1181	1611	7.856093170836128e-4	7.856093170836128e-4	1.265616609821700e0
1181	1621	7.822005990386329e-4	7.822005990386329e-4	1.267947171041624e0
1181	1631	7.788998813389755e-4	7.788998813389755e-4	1.270385706463869e0
1181	1641	7.757871818897581e-4	7.757871818897581e-4	1.273066765481093e0
1181	1651	7.730211421297206e-4	7.730211421297206e-4	1.276257905656169e0
1181	1661	7.698180687674215e-4	7.698180687674215e-4	1.278667812222687e0
1181	1671	7.667854454796761e-4	7.667854454796761e-4	1.281298479396539e0
1181	1681	7.639741058533360e-4	7.639741058533360e-4	1.284240471939458e0
1181	1691	7.612928601969812e-4	7.612928601969812e-4	1.287346226593095e0
1181	1701	7.586420138126562e-4	7.586420138126562e-4	1.290450065495328e0
1181	1711	7.561633237436925e-4	7.561633237436925e-4	1.293795446925458e0
1181	1721	7.538276948709897e-4	7.538276948709897e-4	1.297337462872973e0
1181	1731	7.516602637655463e-4	7.516602637655463e-4	1.301123916578161e0
1181	1741	7.496982492054102e-4	7.496982492054102e-4	1.305224651866619e0
1181	1751	7.480076433513845e-4	7.480076433513845e-4	1.309761383508274e0
1181	1761	7.467249094961720e-4	7.467249094961720e-4	1.314982565622759e0
1181	1771	7.464107951232615e-4	7.464107951232615e-4	1.321893518163296e0
1181	1781	7.416133707577459e-4	7.416133707577459e-4	1.320813413319545e0
1181	1791	7.375813833841334e-4	7.375813833841334e-4	1.321008257640983e0
1181	1801	7.339894109939372e-4	7.339894109939372e-4	1.321914929200081e0
1181	1811	7.306923188599780e-4	7.306923188599780e-4	1.323283789455420e0
1181	1821	7.275770065225369e-4	7.275770065225369e-4	1.324917728877540e0
1181	1831	7.246388909868240e-4	7.246388909868240e-4	1.326813809396875e0
1181	1841	7.218391526125130e-4	7.218391526125130e-4	1.328905879959636e0
1181	1851	7.191690242649674e-4	7.191690242649674e-4	1.331181863914455e0
1181	1861	7.165709093196710e-4	7.165709093196710e-4	1.333538462243908e0
1181	1871	7.140517322670665e-4	7.140517322670665e-4	1.335990791071681e0
1181	1881	7.116926430208367e-4	7.116926430208367e-4	1.338693861522194e0
1181	1891	7.095603955347251e-4	7.095603955347251e-4	1.341778707956165e0
1181	1901	7.069705649292395e-4	7.069705649292395e-4	1.343951043930484e0
1181	1911	7.046726720781598e-4	7.046726720781598e-4	1.346629476341363e0
1181	1921	7.025388408187269e-4	7.025388408187269e-4	1.349577113212774e0
1181	1931	7.004240765118681e-4	7.004240765118681e-4	1.352518891744417e0
1181	1941	6.984574135267808e-4	6.984574135267808e-4	1.355705839655482e0
1181	1951	6.966534874499925e-4	6.966534874499925e-4	1.359170954014935e0
1181	1961	6.951181642195438e-4	6.951181642195438e-4	1.363126720034525e0
1181	1971	6.935072470257636e-4	6.935072470257636e-4	1.366902783887780e0
1181	1981	6.907768174229894e-4	6.907768174229894e-4	1.368428875314942e0
1181	1991	6.884350794661980e-4	6.884350794661980e-4	1.370674243217200e0
1191	1191	1.057784862254626e-3	1.057784862254626e-3	1.259821770945260e0
1191	1201	1.037542748994647e-3	1.037542748994647e-3	1.246088841542571e0
1191	1211	1.022354260956670e-3	1.022354260956670e-3	1.238071010018527e0
1191	1221	1.009128853314928e-3	1.009128853314928e-3	1.232146329897527e0
1191	1231	9.971941615451489e-4	9.971941615451489e-4	1.227546012862078e0
1191	1241	9.862253794513554e-4	9.862253794513554e-4	1.223905695899132e0
1191	1251	9.760282569813505e-4	9.760282569813505e-4	1.221011349483669e0
1191	1261	9.664867818986497e-4	9.664867818986497e-4	1.218739831974197e0
1191	1271	9.574649080314118e-4	9.574649080314118e-4	1.216937898107924e0
1191	1281	9.489203510341598e-4	9.489203510341598e-4	1.215566969674759e0
1191	1291	9.408249405605224e-4	9.408249405605224e-4	1.214604998263634e0
1191	1301	9.330681304051822e-4	9.330681304051822e-4	1.213921637657142e0
1191	1311	9.256997199506494e-4	9.256997199506494e-4	1.213592332855301e0
1191	1321	9.185786120009137e-4	9.185786120009137e-4	1.213442346453207e0
1191	1331	9.117314913857648e-4	9.117314913857648e-4	1.213514615034453e0
1191	1341	9.052734385254899e-4	9.052734385254899e-4	1.213971681062682e0
1191	1351	8.988241277825733e-4	8.988241277825733e-4	1.214311396634256e0
1191	1361	8.930067827207387e-4	8.930067827207387e-4	1.215382231282925e0
1191	1371	8.867995423830279e-4	8.867995423830279e-4	1.215802172607131e0
1191	1381	8.811287143988013e-4	8.811287143988013e-4	1.216838754584745e0
1191	1391	8.758513943603225e-4	8.758513943603225e-4	1.218309289555209e0
1191	1401	8.701885013956695e-4	8.701885013956695e-4	1.219134090455333e0
1191	1411	8.649587860578011e-4	8.649587860578011e-4	1.220456847127557e0
1191	1421	8.600502173979956e-4	8.600502173979956e-4	1.222131358922552e0
1191	1431	8.554816368173107e-4	8.554816368173107e-4	1.224194222285572e0
1191	1441	8.502165366387564e-4	8.502165366387564e-4	1.225162029296448e0
1191	1451	8.454557022101241e-4	8.454557022101241e-4	1.226756223906890e0
1191	1461	8.409211877250183e-4	8.409211877250183e-4	1.228585855266252e0
1191	1471	8.366208158387568e-4	8.366208158387568e-4	1.230669220098811e0
1191	1481	8.326593547338520e-4	8.326593547338520e-4	1.233168504360835e0
1191	1491	8.288917962813029e-4	8.288917962813029e-4	1.235877668255423e0
1191	1501	8.240276304906179e-4	8.240276304906179e-4	1.236865473366418e0
1191	1511	8.197104487464854e-4	8.197104487464854e-4	1.238582488055939e0
1191	1521	8.156636645030173e-4	8.156636645030173e-4	1.240624433709089e0
1191	1531	8.120013245904035e-4	8.120013245904035e-4	1.243174027947908e0
1191	1541	8.080502831078848e-4	8.080502831078848e-4	1.245205486269251e0
1191	1551	8.044627397498764e-4	8.044627397498764e-4	1.247721709352058e0
1191	1561	8.010599369183841e-4	8.010599369183841e-4	1.250454561529598e0
1191	1571	7.979343871785183e-4	7.979343871785183e-4	1.253554922257452e0
1191	1581	7.952365964822930e-4	7.952365964822930e-4	1.257269059038505e0
1191	1591	7.923133008791891e-4	7.923133008791891e-4	1.260570461698790e0
