a	b	strip	stirling_b	ft_a	tsum_delta	formula	lhs	identity_err	gap_algebraic	gap_numerical	gap_match
28	51	1.890756302521008e-2	5.111007872702208e-3	6.950238545679074e-3	-3.211972377551745e-3	2.722491590862001e-2	2.775683706603962e-2	5.319212e-4	3.206345010707716e-3	3.738266168127330e-3	5.319212e-4
29	51	1.893171061528059e-2	5.111007872702208e-3	7.202037347230260e-3	-3.922416577987425e-3	2.674102737766663e-2	2.732233925722564e-2	5.813119e-4	2.698308889683831e-3	3.279620769242835e-3	5.813119e-4
31	51	1.897533206831119e-2	5.111007872702208e-3	6.968097805016906e-3	-4.458240233432560e-3	2.597906950092869e-2	2.659619751259775e-2	6.171280e-4	1.892729559915290e-3	2.509857571584346e-3	6.171280e-4
32	51	1.899509803921568e-2	5.111007872702208e-3	7.079168078395649e-3	-4.911138485402099e-3	2.565985595169680e-2	2.627413550491144e-2	6.142796e-4	1.553750039778907e-3	2.168029592993549e-3	6.142796e-4
35	51	1.904761904761905e-2	5.111007872702208e-3	6.420575985443998e-3	-5.095991258472305e-3	2.489359858410474e-2	2.548321164729295e-2	5.896131e-4	7.349716637834865e-4	1.324584726971692e-3	5.896131e-4
37	51	1.907790143084261e-2	5.111007872702208e-3	6.705893177154526e-3	-5.874270540888571e-3	2.438105913916137e-2	2.502053193981077e-2	6.394728e-4	1.921498356165535e-4	8.316226362659556e-4	6.394728e-4
38	51	1.909184726522188e-2	5.111007872702208e-3	6.956442863231307e-3	-6.347520791741002e-3	2.422541386203172e-2	2.481177720941439e-2	5.863633e-4	2.255872410763554e-5	6.089220714903048e-4	5.863633e-4
40	51	1.911764705882353e-2	5.111007872702208e-3	6.607499235193695e-3	-6.398549499994654e-3	2.384202451741156e-2	2.443760466672478e-2	5.955801e-4	-3.866304141141786e-4	2.089497351990414e-4	5.955801e-4
41	51	1.912960306073649e-2	5.111007872702208e-3	6.389095951454352e-3	-6.298540496024983e-3	2.372081894210384e-2	2.433116638886807e-2	6.103474e-4	-5.197919913348622e-4	9.055545542936905e-5	6.103474e-4
43	51	1.915184678522572e-2	5.111007872702208e-3	6.611901966936190e-3	-6.828835771153663e-3	2.349561539201538e-2	2.404592085371045e-2	5.503055e-4	-7.672392659125496e-4	-2.169338042174727e-4	5.503055e-4
44	51	1.916221033868093e-2	5.111007872702208e-3	6.663368757313274e-3	-6.949513731911844e-3	2.342916734398701e-2	2.398707323678457e-2	5.579059e-4	-8.440508673961252e-4	-2.861449745985691e-4	5.579059e-4
46	51	1.918158567774936e-2	5.111007872702208e-3	6.853890660692355e-3	-7.115470740982291e-3	2.338294326900208e-2	2.403101347016164e-2	6.480702e-4	-9.096502814494892e-4	-2.615800802899349e-4	6.480702e-4
47	51	1.919065498539841e-2	5.111007872702208e-3	7.030141930116233e-3	-7.352156239756381e-3	2.341233053642040e-2	2.397964854846047e-2	5.673180e-4	-8.893323216802262e-4	-3.220143096401476e-4	5.673180e-4
49	51	1.920768307322929e-2	5.111007872702208e-3	7.416517787321132e-3	-7.553498867941471e-3	2.362339425529341e-2	2.418170986531116e-2	5.583156e-4	-6.952966906380894e-4	-1.369810806203395e-4	5.583156e-4
50	51	1.921568627450980e-2	5.111007872702208e-3	7.728590799646826e-3	-7.521401726635551e-3	2.385211977111312e-2	2.453388322022329e-2	6.817634e-4	-4.745743760988959e-4	2.071890730112743e-4	6.817634e-4
3	52	1.282051282051282e-2	5.012719259765627e-3	2.553081511573636e-2	-2.433674532742252e-309	4.272857034951969e-2	4.336404719601480e-2	6.354768e-4	2.489533826924124e-2	2.553081511573636e-2	6.354768e-4
5	52	1.538461538461539e-2	5.012719259765627e-3	2.099092447907846e-2	-7.283828406982232e-4	4.034494228770494e-2	4.065987628276125e-2	3.149340e-4	1.994760764332393e-2	2.026254163838024e-2	3.149340e-4
7	52	1.648351648351648e-2	5.012719259765627e-3	1.808638996658781e-2	-9.714685494327958e-4	3.818124905211260e-2	3.861115716043713e-2	4.299081e-4	1.668501330883049e-2	1.711492141715501e-2	4.299081e-4
9	52	1.709401709401710e-2	5.012719259765627e-3	1.566579992614060e-2	-6.321162146183309e-4	3.641147076200469e-2	3.714042006530499e-2	7.289493e-4	1.430473440822197e-2	1.503368371152227e-2	7.289493e-4
11	52	1.748251748251748e-2	5.012719259765627e-3	1.412124115455733e-2	-1.282000929560368e-3	3.481658197456935e-2	3.533447696728007e-2	5.178950e-4	1.232134523228623e-2	1.283924022499696e-2	5.178950e-4
15	52	1.794871794871795e-2	5.012719259765627e-3	1.190792767513576e-2	-2.179055682262768e-3	3.223711074655854e-2	3.269030920135656e-2	4.531985e-4	9.275673538074970e-3	9.728871992872987e-3	4.531985e-4
17	52	1.809954751131222e-2	5.012719259765627e-3	1.246591061907687e-2	-3.163186776513272e-3	3.175368535647105e-2	3.241499061364144e-2	6.613053e-4	8.641418585393204e-3	9.302723842563596e-3	6.613053e-4
19	52	1.821862348178137e-2	5.012719259765627e-3	9.914665917636756e-3	-2.428807155335650e-3	3.021739863711977e-2	3.071720150384811e-2	4.998029e-4	6.986055895572768e-3	7.485858762301107e-3	4.998029e-4
21	52	1.831501831501832e-2	5.012719259765627e-3	9.423277859392790e-3	-2.878971181744831e-3	2.932050780106474e-2	2.987204425243190e-2	5.515365e-4	5.992770226280798e-3	6.544306677647959e-3	5.515365e-4
23	52	1.839464882943144e-2	5.012719259765627e-3	9.766046628944655e-3	-3.924550628938045e-3	2.861791908746028e-2	2.924886408920368e-2	6.309450e-4	5.210550998263218e-3	5.841496000006610e-3	6.309450e-4
25	52	1.846153846153846e-2	5.012719259765627e-3	1.006138046563536e-2	-4.553840121637935e-3	2.846614602198206e-2	2.898179806530151e-2	5.156520e-4	4.991888300677975e-3	5.507540343997424e-3	5.156520e-4
27	52	1.851851851851852e-2	5.012719259765627e-3	6.331527670490587e-3	-1.492748296918491e-3	2.773632786708652e-2	2.837001715185624e-2	6.336893e-4	4.205090088802368e-3	4.838779373572097e-3	6.336893e-4
29	52	1.856763925729443e-2	5.012719259765627e-3	6.822989182013887e-3	-3.367676947629937e-3	2.649128189378550e-2	2.703567075144401e-2	5.443889e-4	2.910923376725440e-3	3.455312234383951e-3	5.443889e-4
31	52	1.861042183622829e-2	5.012719259765627e-3	7.245062054738104e-3	-4.588892784676430e-3	2.571201710632690e-2	2.627931036605559e-2	5.672933e-4	2.088876010332984e-3	2.656169270061674e-3	5.672933e-4
33	52	1.864801864801865e-2	5.012719259765627e-3	7.094154736637316e-3	-5.039119402612262e-3	2.507838952435947e-2	2.571577324180933e-2	6.373837e-4	1.417651616575197e-3	2.055035334025054e-3	6.373837e-4
35	52	1.868131868131868e-2	5.012719259765627e-3	6.016150806280659e-3	-4.509975178770728e-3	2.468908687919745e-2	2.520021356859424e-2	5.111267e-4	9.950489381131459e-4	1.506175627509931e-3	5.111267e-4
37	52	1.871101871101871e-2	5.012719259765627e-3	6.590995773434959e-3	-5.614325425363707e-3	2.408091077511319e-2	2.470040831885559e-2	6.194975e-4	3.571728043288494e-4	9.766703480712515e-4	6.194975e-4
41	52	1.876172607879925e-2	5.012719259765627e-3	6.515905025463396e-3	-6.360204247394747e-3	2.336434683793177e-2	2.393014611663353e-2	5.657993e-4	-4.100985006331116e-4	1.557007780686493e-4	5.657993e-4
43	52	1.878354203935599e-2	5.012719259765627e-3	6.546361846717777e-3	-6.656450633081012e-3	2.312780304118265e-2	2.368617251275839e-2	5.583695e-4	-6.684582579389663e-4	-1.100887863632344e-4	5.583695e-4
45	52	1.880341880341880e-2	5.012719259765627e-3	6.575133977289226e-3	-6.855901883787375e-3	2.297932403107782e-2	2.353537015668628e-2	5.560461e-4	-8.368140321066132e-4	-2.807679064981498e-4	5.560461e-4
47	52	1.882160392798691e-2	5.012719259765627e-3	6.755981624441224e-3	-7.002902182299748e-3	2.294176231886182e-2	2.358740262989401e-2	6.456403e-4	-8.925608688907126e-4	-2.469205578585250e-4	6.456403e-4
49	52	1.883830455259027e-2	5.012719259765627e-3	7.059047212182056e-3	-7.361363268083575e-3	2.304952197637472e-2	2.354870775645438e-2	4.991858e-4	-8.015018359811770e-4	-3.023160559015184e-4	4.991858e-4
51	52	1.885369532428356e-2	5.012719259765627e-3	7.587229354451787e-3	-7.375387483484356e-3	2.340646774941948e-2	2.407825645501662e-2	6.717887e-4	-4.599468346297065e-4	2.118418709674319e-4	6.717887e-4
2	53	9.433962264150943e-3	4.918139651090804e-3	2.876881668486357e-2	3.215927061123689e-309	4.279729888043671e-2	4.312091860010531e-2	3.236197e-4	2.844519696519497e-2	2.876881668486357e-2	3.236197e-4
3	53	1.257861635220126e-2	4.918139651090804e-3	2.509007712291226e-2	-1.564505056762876e-308	4.210124782406238e-2	4.258683312620432e-2	4.855853e-4	2.460449182077032e-2	2.509007712291226e-2	4.855853e-4
4	53	1.415094339622642e-2	4.918139651090804e-3	2.278080860355710e-2	-7.822525283814380e-309	4.096458020152718e-2	4.184989165087432e-2	8.853114e-4	2.189549715420995e-2	2.278080860355710e-2	8.853114e-4
5	53	1.509433962264151e-2	4.918139651090804e-3	2.067899079338867e-2	-5.471908712327672e-4	3.976239772058909e-2	4.014427919588821e-2	3.818815e-4	1.974991844685678e-2	2.013179992215590e-2	3.818815e-4
6	53	1.572327044025157e-2	4.918139651090804e-3	1.883969646011245e-2	-3.201074237584787e-4	3.873719753314261e-2	3.916099912769635e-2	4.238016e-4	1.809578744180023e-2	1.851958903635397e-2	4.238016e-4
7	53	1.617250673854448e-2	4.918139651090804e-3	1.790542055310821e-2	-7.902107566049924e-4	3.763930671391783e-2	3.820585618613849e-2	5.665495e-4	1.654866032428255e-2	1.711520979650321e-2	5.665495e-4
8	53	1.650943396226415e-2	4.918139651090804e-3	1.670890263798834e-2	-8.177821209242470e-4	3.670455122616796e-2	3.731869413041904e-2	6.141429e-4	1.527697761281300e-2	1.589112051706409e-2	6.141429e-4
9	53	1.677148846960168e-2	4.918139651090804e-3	1.523440542120861e-2	-3.298736191001086e-4	3.603406355103046e-2	3.659415992280098e-2	5.600964e-4	1.434443543033798e-2	1.490453180210850e-2	5.600964e-4
10	53	1.698113207547170e-2	4.918139651090804e-3	1.524378477526018e-2	-1.672570994438168e-3	3.508455341247808e-2	3.547048550738451e-2	3.859321e-4	1.318528168591558e-2	1.357121378082201e-2	3.859321e-4
11	53	1.715265866209262e-2	4.918139651090804e-3	1.379512624951970e-2	-9.028727240428867e-4	3.442179148306751e-2	3.496305183866025e-2	5.412604e-4	1.235099316988408e-2	1.289225352547682e-2	5.412604e-4
12	53	1.729559748427673e-2	4.918139651090804e-3	1.369087756000288e-2	-1.692742987836596e-3	3.361857126028351e-2	3.421187170753382e-2	5.933004e-4	1.140483412491598e-2	1.199813457216628e-2	5.933004e-4
13	53	1.741654571843251e-2	4.918139651090804e-3	1.397746508674078e-2	-2.265764228822840e-3	3.336352573529532e-2	3.404638622744126e-2	6.828605e-4	1.102884036577200e-2	1.171170085791794e-2	6.828605e-4
14	53	1.752021563342318e-2	4.918139651090804e-3	1.198731424118766e-2	-1.295601592184507e-3	3.245801461885228e-2	3.313006793351714e-2	6.720533e-4	1.001965933433829e-2	1.069171264900315e-2	6.720533e-4
15	53	1.761006289308176e-2	4.918139651090804e-3	1.221681598225652e-2	-2.414574012445838e-3	3.180643630645177e-2	3.233044451398324e-2	5.240082e-4	9.278233762279211e-3	9.802241969810681e-3	5.240082e-4
16	53	1.768867924528302e-2	4.918139651090804e-3	1.175421206539856e-2	-2.505142816972391e-3	3.130766835002578e-2	3.185588814479999e-2	5.482198e-4	8.700849453651953e-3	9.249069248426169e-3	5.482198e-4
17	53	1.775804661487236e-2	4.918139651090804e-3	1.203461229772427e-2	-3.067342927420342e-3	3.110983661003426e-2	3.164345563626710e-2	5.336190e-4	8.433650344071092e-3	8.967269370303926e-3	5.336190e-4
18	53	1.781970649895178e-2	4.918139651090804e-3	9.242622271261755e-3	-6.112790985779523e-4	3.084443031624882e-2	3.136918932272639e-2	5.247590e-4	8.106584166206233e-3	8.631343172683803e-3	5.247590e-4
19	53	1.787487586891758e-2	4.918139651090804e-3	9.699882597723872e-3	-1.999187463108785e-3	2.989979122870998e-2	3.049371065462347e-2	5.939194e-4	7.106775708701596e-3	7.700695134615087e-3	5.939194e-4
20	53	1.792452830188679e-2	4.918139651090804e-3	9.670161052407644e-3	-2.674725625422954e-3	2.933116318149574e-2	2.983810337996229e-2	5.069402e-4	6.488495228518144e-3	6.995435426984690e-3	5.069402e-4
21	53	1.796945193171608e-2	4.918139651090804e-3	1.006151473066508e-2	-3.454978107398546e-3	2.894424942368420e-2	2.949412820607342e-2	5.498788e-4	6.056657840877316e-3	6.606536623266534e-3	5.498788e-4
22	53	1.801029159519726e-2	4.918139651090804e-3	9.522579450357806e-3	-3.354488616299205e-3	2.850515962246939e-2	2.909652208034666e-2	5.913625e-4	5.576728376181326e-3	6.168090834058602e-3	5.913625e-4
23	53	1.804757998359311e-2	4.918139651090804e-3	9.422192103300151e-3	-3.605289864172855e-3	2.819995302203404e-2	2.878262187381121e-2	5.826689e-4	5.234233387350131e-3	5.816902239127296e-3	5.826689e-4
24	53	1.808176100628931e-2	4.918139651090804e-3	9.586995035496133e-3	-3.926486149730946e-3	2.798648388040951e-2	2.866040954314530e-2	6.739257e-4	4.986583223029393e-3	5.660508885765186e-3	6.739257e-4
25	53	1.811320754716981e-2	4.918139651090804e-3	9.710437008154663e-3	-4.372648152172478e-3	2.790848475597673e-2	2.836913605424280e-2	4.606513e-4	4.877137557716114e-3	5.337788855982184e-3	4.606513e-4
26	53	1.814223512336720e-2	4.918139651090804e-3	1.012186395002568e-2	-4.490020164911523e-3	2.806954997813397e-2	2.869221855957216e-2	6.226686e-4	5.009175203675969e-3	5.631843785114160e-3	6.226686e-4
27	53	1.816911250873515e-2	4.918139651090804e-3	5.901050264784436e-3	-7.652564045332581e-4	2.770941410125432e-2	2.822304602007713e-2	5.136319e-4	4.622161941428364e-3	5.135793860251178e-3	5.136319e-4
28	53	1.819407008086254e-2	4.918139651090804e-3	6.419139094499320e-3	-2.032237839287238e-3	2.686727649411567e-2	2.749911098716542e-2	6.318345e-4	3.755066762162332e-3	4.386901255212082e-3	6.318345e-4
29	53	1.821730644111906e-2	4.918139651090804e-3	6.634790999928978e-3	-3.001473028987905e-3	2.627464744352524e-2	2.676876406315094e-2	4.941166e-4	3.139201351315370e-3	3.633317970941073e-3	4.941166e-4
30	53	1.823899371069182e-2	4.918139651090804e-3	6.859546715798135e-3	-3.671464104612618e-3	2.580790710707867e-2	2.634521597296815e-2	5.373089e-4	2.650773745296045e-3	3.188082611185518e-3	5.373089e-4
31	53	1.825928180158247e-2	4.918139651090804e-3	6.870970062644380e-3	-4.143558046368567e-3	2.541701466966905e-2	2.590483346894909e-2	4.878188e-4	2.239593216995779e-3	2.727412016275813e-3	4.878188e-4
32	53	1.827830188679245e-2	4.918139651090804e-3	6.600156578308777e-3	-4.131870113616213e-3	2.510707711358427e-2	2.566472800257582e-2	5.576509e-4	1.910635575701015e-3	2.468286464692564e-3	5.576509e-4
33	53	1.829616923956547e-2	4.918139651090804e-3	6.942230266718020e-3	-4.779706023663486e-3	2.478247663401836e-2	2.537683313371080e-2	5.943565e-4	1.568167743362085e-3	2.162524243054534e-3	5.943565e-4
34	53	1.831298557158713e-2	4.918139651090804e-3	7.005854426267470e-3	-5.148857013273594e-3	2.453463346404054e-2	2.508812263567180e-2	5.534892e-4	1.303508241362607e-3	1.856997412993875e-3	5.534892e-4
35	53	1.832884097035040e-2	4.918139651090804e-3	7.317989113346740e-3	-5.590680191908816e-3	2.439902543982761e-2	2.497428954287913e-2	5.752641e-4	1.152044818386403e-3	1.727308921437925e-3	5.752641e-4
36	53	1.834381551362683e-2	4.918139651090804e-3	6.053011410792638e-3	-4.660114691098657e-3	2.410025444026149e-2	2.465485188441162e-2	5.545974e-4	8.382992755438526e-4	1.392896719693982e-3	5.545974e-4
37	53	1.835798062213156e-2	4.918139651090804e-3	6.335930454147853e-3	-5.258174481982967e-3	2.379937918234787e-2	2.435387624538726e-2	5.544971e-4	5.232589091255004e-4	1.077755972164885e-3	5.544971e-4
38	53	1.837140019860973e-2	4.918139651090804e-3	6.295910003052625e-3	-5.427846607749809e-3	2.357482296193880e-2	2.415760324500335e-2	5.827803e-4	2.852831122382634e-4	8.680633953028158e-4	5.827803e-4
39	53	1.838413159167876e-2	4.918139651090804e-3	6.530113345467188e-3	-5.911644571333424e-3	2.338625815775698e-2	2.392074001690333e-2	5.344819e-4	8.398691498741519e-5	6.184687741337638e-4	5.344819e-4
40	53	1.839622641509434e-2	4.918139651090804e-3	6.019744343055434e-3	-5.587980538373391e-3	2.324395059762818e-2	2.374612987086719e-2	5.021793e-4	-7.041546855696838e-5	4.317638046820428e-4	5.021793e-4
41	53	1.840773124712379e-2	4.918139651090804e-3	6.297714369019828e-3	-6.057894858393076e-3	2.304359657161996e-2	2.356569040884135e-2	5.220938e-4	-2.822743265946332e-4	2.398195106267523e-4	5.220938e-4
42	53	1.841868823000898e-2	4.918139651090804e-3	6.446438835836447e-3	-6.314371170563869e-3	2.290928530626634e-2	2.346889554637237e-2	5.596102e-4	-4.275425748334459e-4	1.320676652725786e-4	5.596102e-4
43	53	1.842913558578324e-2	4.918139651090804e-3	6.280441211563854e-3	-6.224322259710403e-3	2.278456345300089e-2	2.340339418872750e-2	6.188307e-4	-5.627117838731494e-4	5.611895185345250e-5	6.188307e-4
44	53	1.843910806174957e-2	4.918139651090804e-3	6.486072069522046e-3	-6.588043601825536e-3	2.268907207151341e-2	2.325527618053689e-2	5.662041e-4	-6.681756413269649e-4	-1.019715323034908e-4	5.662041e-4
45	53	1.844863731656185e-2	4.918139651090804e-3	6.418346638798685e-3	-6.668907424530284e-3	2.260273890157271e-2	2.311621618192105e-2	5.134773e-4	-7.640380660799385e-4	-2.505607857315993e-4	5.134773e-4
46	53	1.845775225594750e-2	4.918139651090804e-3	6.459975564741089e-3	-6.762396258352746e-3	2.254751128884836e-2	2.307347121342665e-2	5.259599e-4	-8.283806181899401e-4	-3.024206936116574e-4	5.259599e-4
47	53	1.846647932557206e-2	4.918139651090804e-3	6.584226406152614e-3	-6.865470665468346e-3	2.251928931506320e-2	2.310337471734713e-2	5.840854e-4	-8.653296615996615e-4	-2.812442593157335e-4	5.840854e-4
48	53	1.847484276729560e-2	4.918139651090804e-3	6.647955539227170e-3	-6.892819145860385e-3	2.251778240447400e-2	2.314811881175319e-2	6.303364e-4	-8.752000139124011e-4	-2.448636066332145e-4	6.303364e-4
49	53	1.848286484405083e-2	4.918139651090804e-3	6.762726233379982e-3	-7.102423564043855e-3	2.255186672736609e-2	2.306130716447776e-2	5.094404e-4	-8.491377677755377e-4	-3.396973306638728e-4	5.094404e-4
50	53	1.849056603773585e-2	4.918139651090804e-3	6.944531769622215e-3	-7.227331650606491e-3	2.262759910901358e-2	2.312590580784238e-2	4.983067e-4	-7.811065798130676e-4	-2.827998809842752e-4	4.983067e-4
51	53	1.849796522382538e-2	4.918139651090804e-3	7.156062480002360e-3	-7.268894317825544e-3	2.275934239048959e-2	2.330327303709300e-2	5.439306e-4	-6.567624844265907e-4	-1.128318378231840e-4	5.439306e-4
52	53	1.850507982583454e-2	4.918139651090804e-3	7.450990523321408e-3	-7.234908144174995e-3	2.297720641902048e-2	2.363930185607176e-2	6.620954e-4	-4.460130579048668e-4	2.160823791464132e-4	6.620954e-4
5	54	1.481481481481482e-2	4.827062990885419e-3	2.025784868559928e-2	-3.028243666359400e-4	3.924703381597249e-2	3.959690212466357e-2	3.498683e-4	1.960515601027226e-2	1.995502431896334e-2	3.498683e-4
7	54	1.587301587301587e-2	4.827062990885419e-3	1.754345376560401e-2	-5.657481090667775e-4	3.713878130473248e-2	3.767778452043852e-2	5.390032e-4	1.643870244083118e-2	1.697770565653723e-2	5.390032e-4
11	54	1.683501683501683e-2	4.827062990885419e-3	1.337695561662935e-2	-4.742541686283262e-4	3.411245224368675e-2	3.456478127390328e-2	4.523290e-4	1.245037241778450e-2	1.290270144800102e-2	4.523290e-4
13	54	1.709401709401710e-2	4.827062990885419e-3	1.355886639906467e-2	-2.185299535989393e-3	3.274159341078133e-2	3.329464694797778e-2	5.530535e-4	1.082051332587882e-2	1.137356686307527e-2	5.530535e-4
17	54	1.742919389978214e-2	4.827062990885419e-3	1.171170391919852e-2	-2.913385307443736e-3	3.056740788965156e-2	3.105457550242234e-2	4.871676e-4	8.311150998984006e-3	8.798318611754787e-3	4.871676e-4
19	54	1.754385964912281e-2	4.827062990885419e-3	9.459902945195600e-3	-1.551874443584803e-3	2.962596968571907e-2	3.027895114161902e-2	6.529815e-4	7.255047045710841e-3	7.908028501610797e-3	6.529815e-4
23	54	1.771336553945249e-2	4.827062990885419e-3	9.489345406606649e-3	-3.646354435802164e-3	2.782164415158285e-2	2.838341950114240e-2	5.617753e-4	5.281215621244934e-3	5.842990970804486e-3	5.617753e-4
25	54	1.777777777777778e-2	4.827062990885419e-3	9.414956760669415e-3	-4.128281647575651e-3	2.742079302432794e-2	2.789151588175696e-2	4.707229e-4	4.815952255664743e-3	5.286675113093764e-3	4.707229e-4
29	54	1.787994891443167e-2	4.827062990885419e-3	6.452874429598316e-3	-2.465253474997321e-3	2.609245597573841e-2	2.669463285991809e-2	6.021769e-4	3.385444070421314e-3	3.987620954600995e-3	6.021769e-4
31	54	1.792114695340502e-2	4.827062990885419e-3	6.588784939455923e-3	-3.647086204532830e-3	2.517679549028767e-2	2.568990867921353e-2	5.131132e-4	2.428585545997230e-3	2.941698734923093e-3	5.131132e-4
