t	energy
42.4100	1.199117
42.4200	1.205998
42.4300	1.210959
42.4400	1.213984
42.4500	1.215083
42.4600	1.214292
42.4700	1.211677
42.4800	1.207329
42.4900	1.201370
42.5000	1.193949
42.5100	1.185246
42.5200	1.175468
42.5300	1.164851
42.5400	1.153659
42.5500	1.142183
42.5600	1.130740
42.5700	1.119671
42.5800	1.109342
42.5900	1.100138
42.6000	1.092467
42.6100	1.086753
42.6200	1.083436
42.6300	1.082969
42.6400	1.085817
42.6500	1.092451
42.6600	1.103349
42.6700	1.118990
42.6800	1.139854
42.6900	1.166414
42.7000	1.199140
42.7100	1.238488
42.7200	1.284903
42.7300	1.338811
42.7400	1.400619
42.7500	1.470711
42.7600	1.549442
42.7700	1.637141
42.7800	1.734101
42.7900	1.840581
42.8000	1.956802
42.8100	2.082942
42.8200	2.219137
42.8300	2.365478
42.8400	2.522008
42.8500	2.688719
42.8600	2.865555
42.8700	3.052407
42.8800	3.249111
42.8900	3.455452
42.9000	3.671161
42.9100	3.895912
42.9200	4.129328
42.9300	4.370979
42.9400	4.620381
42.9500	4.877000
42.9600	5.140252
42.9700	5.409506
42.9800	5.684085
42.9900	5.963269
43.0000	6.246298
43.0100	6.532377
43.0200	6.820672
43.0300	7.110324
43.0400	7.400444
43.0500	7.690122
43.0600	7.978429
43.0700	8.264422
43.0800	8.547150
43.0900	8.825654
43.1000	9.098976
43.1100	9.366163
43.1200	9.626271
43.1300	9.878368
43.1400	10.121543
43.1500	10.354906
43.1600	10.577596
43.1700	10.788785
43.1800	10.987679
43.1900	11.173527
43.2000	11.345621
43.2100	11.503303
43.2200	11.645965
43.2300	11.773054
43.2400	11.884078
43.2500	11.978601
43.2600	12.056254
43.2700	12.116729
43.2800	12.159788
43.2900	12.185257
43.3000	12.193035
43.3100	12.183086
43.3200	12.155445
43.3300	12.110215
43.3400	12.047568
43.3500	11.967744
43.3600	11.871047
43.3700	11.757846
43.3800	11.628573
43.3900	11.483719
43.4000	11.323831
43.4100	11.149511
43.4200	10.961412
43.4300	10.760234
43.4400	10.546719
43.4500	10.321650
43.4600	10.085845
43.4700	9.840152
43.4800	9.585445
43.4900	9.322621
43.5000	9.052595
43.5100	8.776293
43.5200	8.494649
43.5300	8.208601
43.5400	7.919084
43.5500	7.627030
43.5600	7.333357
43.5700	7.038971
43.5800	6.744759
43.5900	6.451583
43.6000	6.160280
43.6100	5.871657
43.6200	5.586486
43.6300	5.305504
43.6400	5.029408
43.6500	4.758852
43.6600	4.494447
43.6700	4.236758
43.6800	3.986300
43.6900	3.743541
43.7000	3.508900
43.7100	3.282742
43.7200	3.065383
43.7300	2.857089
43.7400	2.658072
43.7500	2.468496
43.7600	2.288475
43.7700	2.118075
43.7800	1.957313
43.7900	1.806163
43.8000	1.664555
43.8100	1.532377
43.8200	1.409478
43.8300	1.295670
43.8400	1.190730
43.8500	1.094406
43.8600	1.006414
43.8700	0.926446
43.8800	0.854171
43.8900	0.789238
43.9000	0.731278
43.9100	0.679909
43.9200	0.634738
43.9300	0.595364
43.9400	0.561379
43.9500	0.532377
43.9600	0.507947
43.9700	0.487685
43.9800	0.471189
43.9900	0.458068
44.0000	0.447938
44.0100	0.440428
44.0200	0.435181
44.0300	0.431853
44.0400	0.430121
44.0500	0.429675
44.0600	0.430226
44.0700	0.431507
44.0800	0.433269
44.0900	0.435284
44.1000	0.437347
44.1100	0.439274
44.1200	0.440901
44.1300	0.442088
44.1400	0.442713
44.1500	0.442678
44.1600	0.441901
44.1700	0.440322
44.1800	0.437897
44.1900	0.434600
44.2000	0.430423
44.2100	0.425370
44.2200	0.419459
44.2300	0.412724
44.2400	0.405205
44.2500	0.396956
44.2600	0.388038
44.2700	0.378518
44.2800	0.368472
44.2900	0.357977
44.3000	0.347115
44.3100	0.335971
44.3200	0.324629
44.3300	0.313174
44.3400	0.301689
44.3500	0.290257
44.3600	0.278954
44.3700	0.267856
44.3800	0.257032
44.3900	0.246547
44.4000	0.236459
44.4100	0.226822
44.4200	0.217681
44.4300	0.209075
44.4400	0.201037
44.4500	0.193593
44.4600	0.186760
44.4700	0.180550
44.4800	0.174968
44.4900	0.170012
44.5000	0.165673
44.5100	0.161938
44.5200	0.158787
44.5300	0.156195
44.5400	0.154134
44.5500	0.152569
44.5600	0.151465
44.5700	0.150780
44.5800	0.150474
44.5900	0.150502
44.6000	0.150819
44.6100	0.151378
44.6200	0.152134
44.6300	0.153040
44.6400	0.154051
44.6500	0.155124
44.6600	0.156217
44.6700	0.157289
44.6800	0.158303
44.6900	0.159225
44.7000	0.160023
44.7100	0.160669
44.7200	0.161137
44.7300	0.161408
44.7400	0.161463
44.7500	0.161289
44.7600	0.160876
44.7700	0.160218
44.7800	0.159312
44.7900	0.158160
44.8000	0.156765
44.8100	0.155136
44.8200	0.153284
44.8300	0.151221
44.8400	0.148963
44.8500	0.146529
44.8600	0.143938
44.8700	0.141211
44.8800	0.138373
44.8900	0.135446
44.9000	0.132455
44.9100	0.129425
44.9200	0.126380
44.9300	0.123345
44.9400	0.120344
44.9500	0.117401
44.9600	0.114537
44.9700	0.111773
44.9800	0.109129
44.9900	0.106622
45.0000	0.104268
45.0100	0.102081
45.0200	0.100073
45.0300	0.098252
45.0400	0.096628
45.0500	0.095203
45.0600	0.093983
45.0700	0.092967
45.0800	0.092153
45.0900	0.091539
45.1000	0.091118
45.1100	0.090883
45.1200	0.090824
45.1300	0.090932
45.1400	0.091192
45.1500	0.091593
45.1600	0.092118
45.1700	0.092752
45.1800	0.093480
45.1900	0.094283
45.2000	0.095145
45.2100	0.096048
45.2200	0.096975
45.2300	0.097909
45.2400	0.098833
45.2500	0.099731
45.2600	0.100588
45.2700	0.101389
45.2800	0.102122
45.2900	0.102774
45.3000	0.103334
45.3100	0.103793
45.3200	0.104143
45.3300	0.104377
45.3400	0.104491
45.3500	0.104481
45.3600	0.104345
45.3700	0.104083
45.3800	0.103697
45.3900	0.103189
45.4000	0.102564
45.4100	0.101827
45.4200	0.100985
45.4300	0.100048
45.4400	0.099023
45.4500	0.097921
45.4600	0.096754
45.4700	0.095533
45.4800	0.094271
45.4900	0.092980
45.5000	0.091675
45.5100	0.090368
45.5200	0.089072
45.5300	0.087802
45.5400	0.086570
45.5500	0.085389
45.5600	0.084271
45.5700	0.083227
45.5800	0.082268
45.5900	0.081405
45.6000	0.080645
45.6100	0.079997
45.6200	0.079468
45.6300	0.079062
45.6400	0.078785
45.6500	0.078639
45.6600	0.078625
45.6700	0.078745
45.6800	0.078997
45.6900	0.079378
45.7000	0.079886
45.7100	0.080515
45.7200	0.081258
45.7300	0.082110
45.7400	0.083061
45.7500	0.084103
45.7600	0.085224
45.7700	0.086414
45.7800	0.087662
45.7900	0.088955
45.8000	0.090280
45.8100	0.091625
45.8200	0.092976
45.8300	0.094321
45.8400	0.095645
45.8500	0.096937
45.8600	0.098184
45.8700	0.099373
45.8800	0.100494
45.8900	0.101537
45.9000	0.102490
45.9100	0.103347
45.9200	0.104099
45.9300	0.104739
45.9400	0.105263
45.9500	0.105668
45.9600	0.105950
45.9700	0.106109
45.9800	0.106146
45.9900	0.106063
46.0000	0.105863
46.0100	0.105552
46.0200	0.105136
46.0300	0.104624
46.0400	0.104025
46.0500	0.103350
46.0600	0.102610
46.0700	0.101819
46.0800	0.100992
46.0900	0.100142
46.1000	0.099287
46.1100	0.098441
46.1200	0.097622
46.1300	0.096847
46.1400	0.096133
46.1500	0.095496
46.1600	0.094953
46.1700	0.094520
46.1800	0.094214
46.1900	0.094047
46.2000	0.094034
46.2100	0.094188
46.2200	0.094518
46.2300	0.095034
46.2400	0.095745
46.2500	0.096656
46.2600	0.097770
46.2700	0.099091
46.2800	0.100617
46.2900	0.102347
46.3000	0.104276
46.3100	0.106397
46.3200	0.108701
46.3300	0.111179
46.3400	0.113816
46.3500	0.116597
46.3600	0.119506
46.3700	0.122524
46.3800	0.125631
46.3900	0.128806
46.4000	0.132024
46.4100	0.135264
46.4200	0.138500
46.4300	0.141707
46.4400	0.144862
46.4500	0.147938
46.4600	0.150912
46.4700	0.153760
46.4800	0.156460
46.4900	0.158991
46.5000	0.161333
46.5100	0.163469
46.5200	0.165384
46.5300	0.167066
46.5400	0.168505
46.5500	0.169694
46.5600	0.170632
46.5700	0.171317
46.5800	0.171754
46.5900	0.171952
46.6000	0.171920
46.6100	0.171676
46.6200	0.171239
46.6300	0.170631
46.6400	0.169880
46.6500	0.169017
46.6600	0.168076
46.6700	0.167094
46.6800	0.166111
46.6900	0.165171
46.7000	0.164319
46.7100	0.163601
46.7200	0.163066
46.7300	0.162764
46.7400	0.162743
46.7500	0.163054
46.7600	0.163745
46.7700	0.164864
46.7800	0.166456
46.7900	0.168565
46.8000	0.171230
46.8100	0.174487
46.8200	0.178369
46.8300	0.182902
46.8400	0.188109
46.8500	0.194004
46.8600	0.200598
46.8700	0.207893
46.8800	0.215885
46.8900	0.224562
46.9000	0.233905
46.9100	0.243886
46.9200	0.254472
46.9300	0.265620
46.9400	0.277279
46.9500	0.289393
46.9600	0.301897
46.9700	0.314721
46.9800	0.327787
46.9900	0.341013
47.0000	0.354314
47.0100	0.367597
47.0200	0.380770
47.0300	0.393738
47.0400	0.406405
47.0500	0.418675
47.0600	0.430456
47.0700	0.441657
47.0800	0.452193
47.0900	0.461985
47.1000	0.470961
47.1100	0.479060
47.1200	0.486230
47.1300	0.492432
47.1400	0.497641
47.1500	0.501847
47.1600	0.505059
47.1700	0.507302
47.1800	0.508622
47.1900	0.509085
47.2000	0.508783
47.2100	0.507826
47.2200	0.506352
47.2300	0.504524
47.2400	0.502529
47.2500	0.500581
47.2600	0.498922
47.2700	0.497818
47.2800	0.497564
47.2900	0.498480
47.3000	0.500913
47.3100	0.505232
47.3200	0.511833
47.3300	0.521134
47.3400	0.533574
47.3500	0.549611
47.3600	0.569722
47.3700	0.594398
47.3800	0.624145
47.3900	0.659479
47.4000	0.700924
47.4100	0.749007
47.4200	0.804261
47.4300	0.867215
47.4400	0.938392
47.4500	1.018309
47.4600	1.107471
47.4700	1.206366
47.4800	1.315464
47.4900	1.435209
47.5000	1.566023
47.5100	1.708292
47.5200	1.862371
47.5300	2.028576
47.5400	2.207180
47.5500	2.398413
47.5600	2.602456
47.5700	2.819436
47.5800	3.049430
47.5900	3.292455
47.6000	3.548469
47.6100	3.817370
47.6200	4.098992
47.6300	4.393102
47.6400	4.699405
47.6500	5.017536
47.6600	5.347065
47.6700	5.687493
47.6800	6.038256
47.6900	6.398722
47.7000	6.768195
47.7100	7.145915
47.7200	7.531062
47.7300	7.922755
47.7400	8.320058
47.7500	8.721980
47.7600	9.127482
47.7700	9.535479
47.7800	9.944842
47.7900	10.354408
47.8000	10.762980
47.8100	11.169333
47.8200	11.572221
47.8300	11.970382
47.8400	12.362543
47.8500	12.747427
47.8600	13.123756
47.8700	13.490264
47.8800	13.845694
47.8900	14.188811
47.9000	14.518408
47.9100	14.833308
47.9200	15.132374
47.9300	15.414510
47.9400	15.678676
47.9500	15.923882
47.9600	16.149202
47.9700	16.353776
47.9800	16.536814
47.9900	16.697602
48.0000	16.835506
48.0100	16.949974
48.0200	17.040540
48.0300	17.106829
48.0400	17.148556
48.0500	17.165531
48.0600	17.157657
48.0700	17.124936
48.0800	17.067462
48.0900	16.985430
48.1000	16.879128
48.1100	16.748939
48.1200	16.595339
48.1300	16.418897
48.1400	16.220267
48.1500	16.000191
48.1600	15.759492
48.1700	15.499070
48.1800	15.219902
48.1900	14.923029
48.2000	14.609559
48.2100	14.280659
48.2200	13.937545
48.2300	13.581483
48.2400	13.213779
48.2500	12.835770
48.2600	12.448825
48.2700	12.054329
48.2800	11.653684
48.2900	11.248297
48.3000	10.839576
48.3100	10.428924
48.3200	10.017726
48.3300	9.607352
48.3400	9.199141
48.3500	8.794402
48.3600	8.394404
48.3700	8.000371
48.3800	7.613476
48.3900	7.234837
48.4000	6.865512
48.4100	6.506492
48.4200	6.158701
48.4300	5.822989
48.4400	5.500129
48.4500	5.190816
48.4600	4.895662
48.4700	4.615198
48.4800	4.349868
48.4900	4.100032
48.5000	3.865963
48.5100	3.647847
48.5200	3.445786
48.5300	3.259796
48.5400	3.089813
48.5500	2.935687
48.5600	2.797194
48.5700	2.674031
48.5800	2.565824
48.5900	2.472130
48.6000	2.392440
48.6100	2.326185
48.6200	2.272739
48.6300	2.231428
48.6400	2.201527
48.6500	2.182276
48.6600	2.172876
48.6700	2.172501
48.6800	2.180301
48.6900	2.195410
48.7000	2.216949
48.7100	2.244035
48.7200	2.275786
48.7300	2.311327
48.7400	2.349795
48.7500	2.390346
48.7600	2.432162
48.7700	2.474453
48.7800	2.516465
48.7900	2.557482
48.8000	2.596837
48.8100	2.633909
48.8200	2.668133
48.8300	2.698998
48.8400	2.726057
48.8500	2.748925
48.8600	2.767286
48.8700	2.780889
48.8800	2.789556
48.8900	2.793182
48.9000	2.791732
48.9100	2.785247
48.9200	2.773840
48.9300	2.757698
48.9400	2.737078
48.9500	2.712311
48.9600	2.683796
48.9700	2.651996
48.9800	2.617442
48.9900	2.580724
49.0000	2.542490
49.0100	2.503443
49.0200	2.464335
49.0300	2.425961
49.0400	2.389159
49.0500	2.354802
49.0600	2.323791
49.0700	2.297053
49.0800	2.275532
49.0900	2.260185
49.1000	2.251975
49.1100	2.251864
49.1200	2.260810
49.1300	2.279754
49.1400	2.309622
49.1500	2.351313
49.1600	2.405694
49.1700	2.473593
49.1800	2.555796
49.1900	2.653039
49.2000	2.766000
49.2100	2.895300
49.2200	3.041490
49.2300	3.205054
49.2400	3.386397
49.2500	3.585847
49.2600	3.803649
49.2700	4.039960
49.2800	4.294848
49.2900	4.568290
49.3000	4.860168
49.3100	5.170270
49.3200	5.498288
49.3300	5.843816
49.3400	6.206352
49.3500	6.585299
49.3600	6.979964
49.3700	7.389564
49.3800	7.813220
49.3900	8.249970
49.4000	8.698764
49.4100	9.158474
49.4200	9.627891
49.4300	10.105738
49.4400	10.590668
49.4500	11.081274
49.4600	11.576095
49.4700	12.073618
49.4800	12.572289
49.4900	13.070518
49.5000	13.566687
49.5100	14.059158
49.5200	14.546277
49.5300	15.026387
49.5400	15.497832
49.5500	15.958967
49.5600	16.408163
49.5700	16.843820
49.5800	17.264370
49.5900	17.668286
49.6000	18.054090
49.6100	18.420362
49.6200	18.765744
49.6300	19.088947
49.6400	19.388761
49.6500	19.664056
49.6600	19.913792
49.6700	20.137022
49.6800	20.332898
49.6900	20.500671
49.7000	20.639703
49.7100	20.749463
49.7200	20.829531
49.7300	20.879602
49.7400	20.899488
49.7500	20.889114
49.7600	20.848524
49.7700	20.777878
49.7800	20.677449
49.7900	20.547625
49.8000	20.388907
49.8100	20.201900
49.8200	19.987319
49.8300	19.745976
49.8400	19.478784
49.8500	19.186744
49.8600	18.870947
49.8700	18.532562
49.8800	18.172834
49.8900	17.793076
49.9000	17.394662
49.9100	16.979020
49.9200	16.547626
49.9300	16.101992
49.9400	15.643666
49.9500	15.174215
49.9600	14.695225
49.9700	14.208290
49.9800	13.715002
49.9900	13.216948
50.0000	12.715699
50.0100	12.212803
50.0200	11.709782
50.0300	11.208117
50.0400	10.709249
50.0500	10.214570
50.0600	9.725416
50.0700	9.243065
50.0800	8.768726
50.0900	8.303543
50.1000	7.848581
50.1100	7.404833
50.1200	6.973207
50.1300	6.554531
50.1400	6.149548
50.1500	5.758913
50.1600	5.383196
50.1700	5.022878
50.1800	4.678354
50.1900	4.349930
50.2000	4.037830
50.2100	3.742191
50.2200	3.463070
50.2300	3.200444
50.2400	2.954215
50.2500	2.724212
50.2600	2.510193
50.2700	2.311853
50.2800	2.128825
50.2900	1.960687
50.3000	1.806964
50.3100	1.667136
50.3200	1.540640
50.3300	1.426877
50.3400	1.325219
50.3500	1.235009
50.3600	1.155571
50.3700	1.086214
50.3800	1.026236
50.3900	0.974929
50.4000	0.931585
50.4100	0.895500
50.4200	0.865979
50.4300	0.842338
50.4400	0.823911
50.4500	0.810050
50.4600	0.800134
50.4700	0.793565
50.4800	0.789775
50.4900	0.788228
50.5000	0.788421
50.5100	0.789886
50.5200	0.792192
50.5300	0.794945
50.5400	0.797787
50.5500	0.800402
50.5600	0.802509
50.5700	0.803866
50.5800	0.804269
50.5900	0.803548
50.6000	0.801571
50.6100	0.798237
50.6200	0.793480
50.6300	0.787262
50.6400	0.779574
50.6500	0.770433
50.6600	0.759880
50.6700	0.747979
50.6800	0.734810
50.6900	0.720473
50.7000	0.705081
50.7100	0.688758
50.7200	0.671638
50.7300	0.653863
50.7400	0.635577
50.7500	0.616929
50.7600	0.598066
50.7700	0.579136
50.7800	0.560281
50.7900	0.541639
50.8000	0.523340
50.8100	0.505506
50.8200	0.488251
50.8300	0.471676
50.8400	0.455873
50.8500	0.440920
50.8600	0.426885
50.8700	0.413819
50.8800	0.401765
50.8900	0.390750
50.9000	0.380789
50.9100	0.371884
50.9200	0.364027
50.9300	0.357197
50.9400	0.351364
50.9500	0.346486
50.9600	0.342515
50.9700	0.339393
50.9800	0.337057
50.9900	0.335437
51.0000	0.334460
51.0100	0.334049
51.0200	0.334125
51.0300	0.334606
51.0400	0.335412
51.0500	0.336465
51.0600	0.337686
51.0700	0.339002
51.0800	0.340341
51.0900	0.341638
51.1000	0.342832
51.1100	0.343868
51.1200	0.344697
51.1300	0.345278
51.1400	0.345575
51.1500	0.345561
51.1600	0.345215
51.1700	0.344523
51.1800	0.343481
51.1900	0.342087
51.2000	0.340350
51.2100	0.338282
51.2200	0.335903
51.2300	0.333236
51.2400	0.330312
51.2500	0.327161
51.2600	0.323821
51.2700	0.320331
51.2800	0.316730
51.2900	0.313061
51.3000	0.309366
51.3100	0.305687
51.3200	0.302066
51.3300	0.298541
51.3400	0.295152
51.3500	0.291933
51.3600	0.288916
51.3700	0.286130
51.3800	0.283598
51.3900	0.281341
51.4000	0.279374
51.4100	0.277709
51.4200	0.276353
51.4300	0.275306
51.4400	0.274566
51.4500	0.274126
51.4600	0.273973
51.4700	0.274094
51.4800	0.274468
51.4900	0.275073
51.5000	0.275884
51.5100	0.276874
51.5200	0.278014
51.5300	0.279273
51.5400	0.280622
51.5500	0.282028
51.5600	0.283461
51.5700	0.284893
51.5800	0.286295
51.5900	0.287642
51.6000	0.288911
51.6100	0.290082
51.6200	0.291140
51.6300	0.292070
51.6400	0.292865
51.6500	0.293521
51.6600	0.294038
51.6700	0.294420
51.6800	0.294678
51.6900	0.294824
51.7000	0.294876
51.7100	0.294858
51.7200	0.294794
51.7300	0.294713
51.7400	0.294649
51.7500	0.294635
51.7600	0.294709
51.7700	0.294909
51.7800	0.295273
51.7900	0.295841
51.8000	0.296650
51.8100	0.297739
51.8200	0.299143
51.8300	0.300895
51.8400	0.303025
51.8500	0.305558
51.8600	0.308516
51.8700	0.311916
51.8800	0.315770
51.8900	0.320083
51.9000	0.324854
51.9100	0.330078
51.9200	0.335740
51.9300	0.341821
51.9400	0.348295
51.9500	0.355129
51.9600	0.362285
51.9700	0.369717
51.9800	0.377377
51.9900	0.385210
52.0000	0.393157
52.0100	0.401157
52.0200	0.409144
52.0300	0.417053
52.0400	0.424818
52.0500	0.432373
52.0600	0.439652
52.0700	0.446595
52.0800	0.453144
52.0900	0.459248
52.1000	0.464860
52.1100	0.469942
52.1200	0.474467
52.1300	0.478415
52.1400	0.481778
52.1500	0.484563
52.1600	0.486787
52.1700	0.488484
52.1800	0.489701
52.1900	0.490503
52.2000	0.490970
52.2100	0.491198
52.2200	0.491302
52.2300	0.491415
52.2400	0.491683
52.2500	0.492274
52.2600	0.493369
52.2700	0.495167
52.2800	0.497883
52.2900	0.501743
52.3000	0.506989
52.3100	0.513876
52.3200	0.522667
52.3300	0.533636
52.3400	0.547063
52.3500	0.563234
52.3600	0.582439
52.3700	0.604968
52.3800	0.631112
52.3900	0.661156
52.4000	0.695383
52.4100	0.734064
52.4200	0.777463
52.4300	0.825829
52.4400	0.879397
52.4500	0.938384
52.4600	1.002986
52.4700	1.073377
52.4800	1.149706
52.4900	1.232098
52.5000	1.320646
52.5100	1.415414
52.5200	1.516434
52.5300	1.623705
52.5400	1.737190
52.5500	1.856818
52.5600	1.982479
52.5700	2.114028
52.5800	2.251283
52.5900	2.394021
52.6000	2.541986
52.6100	2.694883
52.6200	2.852379
52.6300	3.014109
52.6400	3.179673
52.6500	3.348638
52.6600	3.520540
52.6700	3.694887
52.6800	3.871159
52.6900	4.048814
52.7000	4.227287
52.7100	4.405993
52.7200	4.584333
52.7300	4.761695
52.7400	4.937456
52.7500	5.110988
52.7600	5.281660
52.7700	5.448840
52.7800	5.611902
52.7900	5.770226
52.8000	5.923204
52.8100	6.070243
52.8200	6.210765
52.8300	6.344216
52.8400	6.470064
52.8500	6.587807
52.8600	6.696970
52.8700	6.797114
52.8800	6.887832
52.8900	6.968757
52.9000	7.039561
52.9100	7.099959
52.9200	7.149708
52.9300	7.188608
52.9400	7.216508
52.9500	7.233302
52.9600	7.238929
52.9700	7.233377
52.9800	7.216682
52.9900	7.188925
53.0000	7.150234
53.0100	7.100781
53.0200	7.040783
53.0300	6.970500
53.0400	6.890232
53.0500	6.800319
53.0600	6.701137
53.0700	6.593098
53.0800	6.476643
53.0900	6.352248
53.1000	6.220409
53.1100	6.081652
53.1200	5.936519
53.1300	5.785572
53.1400	5.629388
53.1500	5.468553
53.1600	5.303663
53.1700	5.135318
53.1800	4.964118
53.1900	4.790666
53.2000	4.615555
53.2100	4.439373
53.2200	4.262698
53.2300	4.086094
53.2400	3.910109
53.2500	3.735272
53.2600	3.562092
53.2700	3.391055
53.2800	3.222622
53.2900	3.057228
53.3000	2.895279
53.3100	2.737153
53.3200	2.583196
53.3300	2.433722
53.3400	2.289015
53.3500	2.149325
53.3600	2.014870
53.3700	1.885833
53.3800	1.762366
53.3900	1.644589
53.4000	1.532589
53.4100	1.426422
53.4200	1.326115
53.4300	1.231663
53.4400	1.143035
53.4500	1.060175
53.4600	0.982998
53.4700	0.911398
53.4800	0.845246
53.4900	0.784393
53.5000	0.728673
53.5100	0.677900
53.5200	0.631877
53.5300	0.590391
53.5400	0.553221
53.5500	0.520134
53.5600	0.490893
53.5700	0.465253
53.5800	0.442968
53.5900	0.423787
53.6000	0.407463
53.6100	0.393746
53.6200	0.382394
53.6300	0.373164
53.6400	0.365824
53.6500	0.360145
53.6600	0.355909
53.6700	0.352905
53.6800	0.350933
53.6900	0.349803
53.7000	0.349338
53.7100	0.349372
53.7200	0.349750
53.7300	0.350331
53.7400	0.350988
53.7500	0.351605
53.7600	0.352079
53.7700	0.352322
53.7800	0.352256
53.7900	0.351816
53.8000	0.350949
53.8100	0.349616
53.8200	0.347785
53.8300	0.345437
53.8400	0.342561
53.8500	0.339158
53.8600	0.335235
53.8700	0.330807
53.8800	0.325897
53.8900	0.320533
53.9000	0.314751
53.9100	0.308588
53.9200	0.302088
53.9300	0.295296
53.9400	0.288261
53.9500	0.281034
53.9600	0.273665
53.9700	0.266206
53.9800	0.258709
53.9900	0.251224
54.0000	0.243799
54.0100	0.236484
54.0200	0.229322
54.0300	0.222357
54.0400	0.215627
54.0500	0.209168
54.0600	0.203013
54.0700	0.197190
54.0800	0.191724
54.0900	0.186635
54.1000	0.181939
54.1100	0.177649
54.1200	0.173772
54.1300	0.170313
54.1400	0.167270
54.1500	0.164641
54.1600	0.162416
54.1700	0.160586
54.1800	0.159135
54.1900	0.158045
54.2000	0.157298
54.2100	0.156869
54.2200	0.156733
54.2300	0.156865
54.2400	0.157236
54.2500	0.157815
54.2600	0.158573
54.2700	0.159479
54.2800	0.160500
54.2900	0.161607
54.3000	0.162769
54.3100	0.163954
54.3200	0.165135
54.3300	0.166283
54.3400	0.167372
54.3500	0.168376
54.3600	0.169274
54.3700	0.170044
54.3800	0.170668
54.3900	0.171129
54.4000	0.171415
54.4100	0.171515
54.4200	0.171419
54.4300	0.171123
54.4400	0.170623
54.4500	0.169920
54.4600	0.169016
54.4700	0.167915
54.4800	0.166627
54.4900	0.165160
54.5000	0.163527
54.5100	0.161742
54.5200	0.159822
54.5300	0.157784
54.5400	0.155649
54.5500	0.153436
54.5600	0.151169
54.5700	0.148870
54.5800	0.146563
54.5900	0.144270
54.6000	0.142017
54.6100	0.139827
54.6200	0.137723
54.6300	0.135728
54.6400	0.133864
54.6500	0.132150
54.6600	0.130607
54.6700	0.129251
54.6800	0.128098
54.6900	0.127163
54.7000	0.126456
54.7100	0.125987
54.7200	0.125763
54.7300	0.125787
54.7400	0.126062
54.7500	0.126588
54.7600	0.127359
54.7700	0.128371
54.7800	0.129615
54.7900	0.131078
54.8000	0.132749
54.8100	0.134610
54.8200	0.136644
54.8300	0.138830
54.8400	0.141147
54.8500	0.143572
54.8600	0.146080
54.8700	0.148644
54.8800	0.151240
54.8900	0.153839
54.9000	0.156416
54.9100	0.158942
54.9200	0.161392
54.9300	0.163741
54.9400	0.165963
54.9500	0.168036
54.9600	0.169939
54.9700	0.171652
54.9800	0.173160
54.9900	0.174446
55.0000	0.175501
55.0100	0.176316
55.0200	0.176885
55.0300	0.177207
55.0400	0.177284
55.0500	0.177121
55.0600	0.176726
55.0700	0.176113
55.0800	0.175298
55.0900	0.174299
55.1000	0.173141
55.1100	0.171849
55.1200	0.170453
55.1300	0.168984
55.1400	0.167477
55.1500	0.165969
55.1600	0.164498
55.1700	0.163104
55.1800	0.161827
55.1900	0.160710
55.2000	0.159793
55.2100	0.159117
55.2200	0.158723
55.2300	0.158649
55.2400	0.158932
55.2500	0.159607
55.2600	0.160704
55.2700	0.162252
55.2800	0.164275
55.2900	0.166793
55.3000	0.169821
55.3100	0.173371
55.3200	0.177446
55.3300	0.182046
55.3400	0.187165
55.3500	0.192791
55.3600	0.198907
55.3700	0.205487
55.3800	0.212502
55.3900	0.219916
55.4000	0.227689
55.4100	0.235773
55.4200	0.244117
55.4300	0.252665
55.4400	0.261358
55.4500	0.270133
55.4600	0.278923
55.4700	0.287660
55.4800	0.296277
55.4900	0.304703
55.5000	0.312870
55.5100	0.320711
55.5200	0.328161
55.5300	0.335158
55.5400	0.341647
55.5500	0.347575
55.5600	0.352900
55.5700	0.357583
55.5800	0.361596
55.5900	0.364922
55.6000	0.367552
55.6100	0.369491
55.6200	0.370754
55.6300	0.371371
55.6400	0.371384
55.6500	0.370853
55.6600	0.369848
55.6700	0.368459
55.6800	0.366788
55.6900	0.364957
55.7000	0.363099
55.7100	0.361367
55.7200	0.359927
55.7300	0.358962
55.7400	0.358667
55.7500	0.359255
55.7600	0.360948
55.7700	0.363983
55.7800	0.368607
55.7900	0.375078
55.8000	0.383661
55.8100	0.394630
55.8200	0.408262
55.8300	0.424839
55.8400	0.444646
55.8500	0.467966
55.8600	0.495081
55.8700	0.526268
55.8800	0.561801
55.8900	0.601941
55.9000	0.646941
55.9100	0.697042
55.9200	0.752469
55.9300	0.813430
55.9400	0.880115
55.9500	0.952690
55.9600	1.031302
55.9700	1.116071
55.9800	1.207090
55.9900	1.304423
56.0000	1.408107
56.0100	1.518146
56.0200	1.634510
56.0300	1.757140
56.0400	1.885938
56.0500	2.020775
56.0600	2.161485
56.0700	2.307868
56.0800	2.459687
56.0900	2.616671
56.1000	2.778514
56.1100	2.944878
56.1200	3.115389
56.1300	3.289643
56.1400	3.467207
56.1500	3.647618
56.1600	3.830385
56.1700	4.014994
56.1800	4.200907
56.1900	4.387568
56.2000	4.574399
56.2100	4.760812
56.2200	4.946204
56.2300	5.129962
56.2400	5.311469
56.2500	5.490104
56.2600	5.665244
56.2700	5.836272
56.2800	6.002577
56.2900	6.163557
56.3000	6.318622
56.3100	6.467200
56.3200	6.608737
56.3300	6.742702
56.3400	6.868586
56.3500	6.985913
56.3600	7.094233
56.3700	7.193129
56.3800	7.282223
56.3900	7.361171
