k	lambda_k
1068	2.577436667839720e-7
1069	2.577662931723347e-7
1070	2.578231941403042e-7
1071	2.578813383935704e-7
1072	2.579877573088050e-7
1073	2.580026992821663e-7
1074	2.580811248750702e-7
1075	2.581274093624220e-7
1076	2.581805558287516e-7
1077	2.582154127859107e-7
1078	2.582682861384819e-7
1079	2.583058795792496e-7
1080	2.584618537824669e-7
1081	2.585084173729319e-7
1082	2.585475966083404e-7
1083	2.585931415393933e-7
1084	2.586679770709852e-7
1085	2.587802512641667e-7
1086	2.587975705603208e-7
1087	2.588398006844391e-7
1088	2.588742507627532e-7
1089	2.589177519278692e-7
1090	2.590131106033385e-7
1091	2.590503639999014e-7
1092	2.591091179514133e-7
1093	2.591236947910182e-7
1094	2.592042213341367e-7
1095	2.592593480529632e-7
1096	2.593411278906419e-7
1097	2.593565447606146e-7
1098	2.593967174322832e-7
1099	2.594299330378877e-7
1100	2.594961488095918e-7
1101	2.595669641017764e-7
1102	2.596221108605309e-7
1103	2.596582580745999e-7
1104	2.597779990695686e-7
1105	2.598231613552595e-7
1106	2.598392275103096e-7
1107	2.598620086961158e-7
1108	2.599751857926360e-7
1109	2.600222619277850e-7
1110	2.600756779903043e-7
1111	2.601522825297767e-7
1112	2.601876232250021e-7
1113	2.602558558165678e-7
1114	2.602856401569436e-7
1115	2.603369361120321e-7
1116	2.604141100276180e-7
1117	2.604505831155829e-7
1118	2.605600781665765e-7
1119	2.605974091694511e-7
1120	2.606169532624510e-7
1121	2.606838165816449e-7
1122	2.607028815985059e-7
1123	2.608307717592588e-7
1124	2.608900999457240e-7
1125	2.609694767535171e-7
1126	2.610099192067687e-7
1127	2.610302699674061e-7
1128	2.610674693463759e-7
1129	2.611334933571140e-7
1130	2.611695793342914e-7
1131	2.612315207605209e-7
1132	2.612619893673571e-7
1133	2.613112758199091e-7
1134	2.613586723984449e-7
1135	2.613869002421438e-7
1136	2.614916834169527e-7
1137	2.615248217780956e-7
1138	2.615594028115662e-7
1139	2.616247912006225e-7
1140	2.616681888978772e-7
1141	2.617235960825058e-7
1142	2.617359010612870e-7
1143	2.617913796628892e-7
1144	2.618364895575234e-7
1145	2.618594122491506e-7
1146	2.619432259104472e-7
1147	2.619603040546519e-7
1148	2.620153879093812e-7
1149	2.620396362356207e-7
1150	2.620790404472824e-7
1151	2.621629958465268e-7
1152	2.622036119265362e-7
1153	2.622295394043507e-7
1154	2.623145823075116e-7
1155	2.623675699067359e-7
1156	2.623990236738338e-7
1157	2.624406525556301e-7
1158	2.624825369392062e-7
1159	2.626025041145820e-7
1160	2.626372995454813e-7
1161	2.626696570951386e-7
1162	2.626839513014826e-7
1163	2.627000286827945e-7
1164	2.627684023351429e-7
1165	2.627823534446777e-7
1166	2.628366659742657e-7
1167	2.628564739523544e-7
1168	2.628898994598686e-7
1169	2.629319665087149e-7
1170	2.629888512308272e-7
1171	2.630571194576813e-7
1172	2.630863066735717e-7
1173	2.631175371278571e-7
1174	2.631556596202302e-7
1175	2.631779315259418e-7
1176	2.632177565609750e-7
1177	2.632603388975128e-7
1178	2.632903246288681e-7
1179	2.633230132196632e-7
1180	2.633674623101762e-7
1181	2.634099398040572e-7
1182	2.634470312355876e-7
1183	2.634731597577273e-7
1184	2.635377838655156e-7
1185	2.635675480199848e-7
1186	2.635998571500809e-7
1187	2.636329251612965e-7
1188	2.636739290945172e-7
1189	2.636959057094209e-7
1190	2.637445226240722e-7
1191	2.638034935756401e-7
1192	2.638325390930414e-7
1193	2.638570416154356e-7
1194	2.638851977639759e-7
1195	2.639555118488053e-7
1196	2.639899788345766e-7
1197	2.640454984008879e-7
1198	2.640639096966025e-7
1199	2.640885154745627e-7
1200	2.641510534063805e-7
1201	2.641714950928276e-7
1202	2.642012402971756e-7
1203	2.642367312837990e-7
1204	2.642631595341391e-7
1205	2.642810499894512e-7
1206	2.643294658063657e-7
1207	2.643501580735222e-7
1208	2.644114760709184e-7
1209	2.644549010907227e-7
1210	2.644625006429762e-7
1211	2.645130258613772e-7
1212	2.645579263336715e-7
1213	2.645978037953758e-7
1214	2.646409654193938e-7
1215	2.646899321757598e-7
1216	2.647049652237387e-7
1217	2.647177087464989e-7
1218	2.647440445332242e-7
1219	2.647809309179890e-7
1220	2.648254425053428e-7
1221	2.648579133819151e-7
1222	2.649022331963538e-7
1223	2.649319981365770e-7
1224	2.649604651417861e-7
1225	2.650311988631837e-7
1226	2.650702112591151e-7
1227	2.651046141429275e-7
1228	2.651341687543503e-7
1229	2.651684592821690e-7
1230	2.652338745190369e-7
1231	2.652456594494870e-7
1232	2.653249763941855e-7
1233	2.653419387292159e-7
1234	2.653743839681441e-7
1235	2.653906334437796e-7
1236	2.654344172681716e-7
1237	2.654700116153308e-7
1238	2.655127410768359e-7
1239	2.655352632761474e-7
1240	2.655948852204558e-7
1241	2.656255530784535e-7
1242	2.656807859343917e-7
1243	2.657088949561256e-7
1244	2.657295315180015e-7
1245	2.657867569252067e-7
1246	2.658348005887900e-7
1247	2.658555555760046e-7
1248	2.658879055964005e-7
1249	2.659645566345644e-7
1250	2.659805458110641e-7
1251	2.660617481549674e-7
1252	2.660702338560672e-7
1253	2.661080576782582e-7
1254	2.661167529943415e-7
1255	2.661638200761272e-7
1256	2.661798386594641e-7
1257	2.662060035297511e-7
1258	2.662324018060307e-7
1259	2.662766554920384e-7
1260	2.663151590387159e-7
1261	2.663606620125980e-7
1262	2.664379055086945e-7
1263	2.664458007935916e-7
1264	2.665042743809488e-7
1265	2.665239037416288e-7
1266	2.665667565497959e-7
1267	2.666021366669701e-7
1268	2.666365176918625e-7
1269	2.666647132758030e-7
1270	2.666898429579808e-7
1271	2.667381056901962e-7
1272	2.667836130354640e-7
1273	2.668047183167492e-7
1274	2.668588281528229e-7
1275	2.668931440889964e-7
1276	2.669248407171125e-7
1277	2.669575412741848e-7
1278	2.669697757062789e-7
1279	2.669848761566510e-7
1280	2.670510137949047e-7
1281	2.670694802280096e-7
1282	2.671131907365705e-7
1283	2.671489561696319e-7
1284	2.671794645724948e-7
1285	2.672411053460865e-7
1286	2.672679902501945e-7
1287	2.673002108040960e-7
1288	2.673512230361810e-7
1289	2.673612623563641e-7
1290	2.674011684112961e-7
1291	2.674442600772818e-7
1292	2.674592787174593e-7
1293	2.674892759907111e-7
1294	2.675411540797056e-7
1295	2.675701676924940e-7
1296	2.676005875604638e-7
1297	2.676177440474927e-7
1298	2.676405424260008e-7
1299	2.676726628771581e-7
1300	2.677074736506369e-7
1301	2.677770693360284e-7
1302	2.677922522611677e-7
1303	2.678137549283648e-7
1304	2.678364139906879e-7
1305	2.678641367934920e-7
1306	2.678962253894164e-7
1307	2.679102722640086e-7
1308	2.679299485186512e-7
1309	2.679874946384562e-7
1310	2.679950062336718e-7
1311	2.680225096489266e-7
1312	2.680447269576540e-7
1313	2.680867472592270e-7
1314	2.681116286296486e-7
1315	2.681929218521403e-7
1316	2.682237029146753e-7
1317	2.682534566794786e-7
1318	2.682926711999747e-7
1319	2.683404657035809e-7
1320	2.683749239306122e-7
1321	2.683945445432696e-7
1322	2.684219147208748e-7
1323	2.684636481640923e-7
1324	2.684873276665821e-7
1325	2.685259216577413e-7
1326	2.685329701879097e-7
1327	2.685638947648158e-7
1328	2.685800870461552e-7
1329	2.686327406600546e-7
1330	2.686619337409457e-7
1331	2.687181377031066e-7
1332	2.687261910839682e-7
1333	2.687671845378468e-7
1334	2.688000331688052e-7
1335	2.688267914712045e-7
1336	2.688463467185654e-7
1337	2.688717990799104e-7
1338	2.688868123498646e-7
1339	2.689227042439450e-7
1340	2.689376528128750e-7
1341	2.689887913574857e-7
1342	2.690211471731066e-7
1343	2.690431713113300e-7
1344	2.690701715083008e-7
1345	2.691130452778416e-7
1346	2.691440904367567e-7
1347	2.691512260690861e-7
1348	2.692094441064218e-7
1349	2.692247031791851e-7
1350	2.692481896349005e-7
1351	2.693007322821778e-7
1352	2.693437397530278e-7
1353	2.693703764750380e-7
1354	2.693864674477888e-7
1355	2.694228193354107e-7
1356	2.694737567244915e-7
1357	2.694944813574846e-7
1358	2.695290812496800e-7
1359	2.695419123287889e-7
1360	2.695648641863634e-7
1361	2.695936312921305e-7
1362	2.696019025819045e-7
1363	2.696161745042594e-7
1364	2.696446631749627e-7
1365	2.696683358883677e-7
1366	2.696962217733526e-7
1367	2.697311799755908e-7
1368	2.697558226603036e-7
1369	2.697622790875253e-7
1370	2.698273025108864e-7
1371	2.698492362779394e-7
1372	2.698657984107721e-7
1373	2.698758673655411e-7
1374	2.699091283680606e-7
1375	2.699377338604176e-7
1376	2.699698690206685e-7
1377	2.700039437746586e-7
1378	2.700155412775269e-7
1379	2.700699658817071e-7
1380	2.700961848238081e-7
1381	2.701018164662127e-7
1382	2.701220850499462e-7
1383	2.701471154587103e-7
1384	2.701653002792458e-7
1385	2.702190728901481e-7
1386	2.702280055377365e-7
1387	2.702452028844789e-7
1388	2.702582675453561e-7
1389	2.702890756748589e-7
1390	2.703038232046103e-7
1391	2.703521702521862e-7
1392	2.703633761096446e-7
1393	2.703856124895544e-7
1394	2.703906055869255e-7
1395	2.704105094304155e-7
1396	2.704357884872563e-7
1397	2.704633644201277e-7
1398	2.704771883090625e-7
1399	2.705445631822208e-7
1400	2.705454654846669e-7
1401	2.705622205976405e-7
1402	2.705735038765508e-7
1403	2.705895736111529e-7
1404	2.706236733500531e-7
1405	2.706447434360021e-7
1406	2.706814993415568e-7
1407	2.706952115552954e-7
1408	2.707188019219396e-7
1409	2.707328593561717e-7
1410	2.707772162263439e-7
1411	2.707839181271730e-7
1412	2.708204519626806e-7
1413	2.708357425108958e-7
1414	2.708392947774752e-7
1415	2.708675056408871e-7
1416	2.708792499601391e-7
1417	2.709052733653260e-7
1418	2.709200374343058e-7
1419	2.709464642586017e-7
1420	2.709618396686744e-7
1421	2.709913360806700e-7
1422	2.710232872477778e-7
1423	2.710258859280061e-7
1424	2.710573805082139e-7
1425	2.710715343530707e-7
1426	2.711236514263590e-7
1427	2.711380738246269e-7
1428	2.711697219278340e-7
1429	2.711953579913637e-7
1430	2.712152121085044e-7
1431	2.712566087953475e-7
1432	2.713114734530059e-7
1433	2.713315309509335e-7
1434	2.713641424511816e-7
1435	2.713772465331768e-7
1436	2.713965431422304e-7
1437	2.714066301427984e-7
1438	2.714223089466291e-7
1439	2.714523071597665e-7
1440	2.714582118506511e-7
1441	2.714735302010809e-7
1442	2.715131575146204e-7
1443	2.715498309740499e-7
1444	2.715600265642230e-7
1445	2.715841595011291e-7
1446	2.716088299256990e-7
1447	2.716129676994253e-7
1448	2.716239005273052e-7
1449	2.716640494296103e-7
1450	2.716816525659638e-7
1451	2.717011062441419e-7
1452	2.717213767432672e-7
1453	2.717344469219408e-7
1454	2.717713360396834e-7
1455	2.717829934415266e-7
1456	2.718429706108461e-7
1457	2.718485827365370e-7
1458	2.718714177051508e-7
1459	2.719002962666454e-7
1460	2.719141975700833e-7
1461	2.719388301866423e-7
1462	2.719583290680661e-7
1463	2.719722078204012e-7
1464	2.719960538530661e-7
1465	2.720133540867901e-7
1466	2.720541465536034e-7
1467	2.720825845742396e-7
1468	2.720871576604812e-7
1469	2.721190557408432e-7
1470	2.721557199690926e-7
1471	2.721725576370860e-7
1472	2.721967919306494e-7
1473	2.722069518076358e-7
1474	2.722311614797736e-7
1475	2.722528370732054e-7
1476	2.722831441636664e-7
1477	2.722938958368291e-7
1478	2.723123397490408e-7
1479	2.723508432942260e-7
1480	2.723776743134335e-7
1481	2.723942820347509e-7
1482	2.724090192233218e-7
1483	2.724407298241066e-7
1484	2.724600474890083e-7
1485	2.724622763934124e-7
1486	2.724890738109927e-7
1487	2.725108308343455e-7
1488	2.725271169860094e-7
1489	2.725579398260699e-7
1490	2.725860219329661e-7
1491	2.726006211623818e-7
1492	2.726093237177732e-7
1493	2.726287285538698e-7
1494	2.726741048348433e-7
1495	2.726879258911528e-7
1496	2.726925490683679e-7
1497	2.727337824871027e-7
1498	2.727576882063698e-7
1499	2.727665833852690e-7
1500	2.727936908831879e-7
1501	2.728097820624779e-7
1502	2.728274931496023e-7
1503	2.728367392289114e-7
1504	2.728553363581100e-7
1505	2.728905497634509e-7
1506	2.729183311025991e-7
1507	2.729518802272624e-7
1508	2.729745759054818e-7
1509	2.729994800426835e-7
1510	2.730065808340010e-7
1511	2.730290977905187e-7
1512	2.730529790951765e-7
1513	2.730744391900959e-7
1514	2.730895696968190e-7
1515	2.731144870224756e-7
1516	2.731589048494599e-7
1517	2.731628227899515e-7
1518	2.732031520410806e-7
1519	2.732214235595382e-7
1520	2.732445343588866e-7
1521	2.732772865028811e-7
1522	2.732923355866638e-7
1523	2.733084041623596e-7
1524	2.733316039748834e-7
1525	2.733705751644994e-7
1526	2.733795065780089e-7
1527	2.733957962479650e-7
1528	2.734196331989841e-7
1529	2.734405159813721e-7
1530	2.734624835102211e-7
1531	2.734994104162870e-7
1532	2.735155098503825e-7
1533	2.735331684677374e-7
1534	2.735435399396753e-7
1535	2.735663354289803e-7
1536	2.735794248905278e-7
1537	2.735984924178195e-7
1538	2.736408413700377e-7
1539	2.736607739089538e-7
1540	2.736714558389715e-7
1541	2.737261876470176e-7
1542	2.737726100725646e-7
1543	2.737896593066607e-7
1544	2.738369754184809e-7
1545	2.738488112750264e-7
1546	2.738646294158843e-7
1547	2.738717139349906e-7
1548	2.739121670292707e-7
1549	2.739261083656148e-7
1550	2.739570346932432e-7
1551	2.739847108461148e-7
1552	2.739910331517831e-7
1553	2.740072774828123e-7
1554	2.740276541446461e-7
1555	2.740587650813085e-7
1556	2.741119261970307e-7
1557	2.741244736324531e-7
1558	2.741584079884176e-7
1559	2.741860041187369e-7
1560	2.742041174296221e-7
1561	2.742291342262643e-7
1562	2.742368148776048e-7
1563	2.742623982330474e-7
1564	2.743132751370633e-7
1565	2.743403634917962e-7
1566	2.743602580575290e-7
1567	2.743834280712407e-7
1568	2.743900578687904e-7
1569	2.744089803155804e-7
1570	2.744285495176126e-7
1571	2.744438327685559e-7
1572	2.744670430739637e-7
1573	2.744868109134495e-7
1574	2.745536748594193e-7
1575	2.745683902374472e-7
1576	2.746006796035777e-7
1577	2.746265640402603e-7
1578	2.746581422838022e-7
1579	2.746766379705644e-7
1580	2.747035175161837e-7
1581	2.747338812776765e-7
1582	2.747440785689218e-7
1583	2.748029619134891e-7
1584	2.748047119638603e-7
1585	2.748256084007003e-7
1586	2.748679939100417e-7
1587	2.748758016518747e-7
1588	2.749060315326801e-7
1589	2.749482113127713e-7
1590	2.749959488793197e-7
1591	2.750039664462554e-7
1592	2.750379599886944e-7
1593	2.750637729495901e-7
1594	2.750692994161012e-7
1595	2.750839791349213e-7
1596	2.750948392708256e-7
1597	2.751027132006398e-7
1598	2.751583448097333e-7
1599	2.751763945447789e-7
1600	2.751896923633767e-7
1601	2.752098551800435e-7
1602	2.752699573767310e-7
1603	2.752806069538145e-7
1604	2.753276065819485e-7
1605	2.753681491138812e-7
1606	2.753802642539940e-7
1607	2.753977611284418e-7
1608	2.754339700453989e-7
1609	2.754552449484175e-7
1610	2.754826217935054e-7
1611	2.755242224191356e-7
1612	2.755588815838927e-7
1613	2.755778455546244e-7
1614	2.755837157476088e-7
1615	2.756433677410634e-7
1616	2.756505300560504e-7
1617	2.756604155060550e-7
1618	2.757210731579227e-7
1619	2.757406245315811e-7
1620	2.757707204291753e-7
1621	2.757950746796104e-7
1622	2.758050769530444e-7
1623	2.758378688481902e-7
1624	2.758472595539421e-7
1625	2.758713951941092e-7
1626	2.759170606671602e-7
1627	2.759425741650825e-7
1628	2.759708234405952e-7
1629	2.759810200697886e-7
1630	2.759896705130510e-7
1631	2.760350711804741e-7
1632	2.760601543216063e-7
1633	2.760981338379374e-7
1634	2.761161412051583e-7
1635	2.761319833291452e-7
1636	2.762000929333610e-7
1637	2.762285087092254e-7
1638	2.762518387734937e-7
1639	2.762826975922573e-7
1640	2.763109617144366e-7
1641	2.763363154170203e-7
1642	2.763617128699284e-7
1643	2.763958330523022e-7
1644	2.764418206480222e-7
1645	2.764776136119490e-7
1646	2.764899858942523e-7
1647	2.765010936971614e-7
1648	2.765396337040662e-7
1649	2.765591610496997e-7
1650	2.766022562526304e-7
1651	2.766266306166335e-7
1652	2.766585227116829e-7
1653	2.766913530337821e-7
1654	2.767281564509540e-7
1655	2.767766515775278e-7
1656	2.767981987668219e-7
1657	2.768321625737589e-7
1658	2.768606914192086e-7
1659	2.768946568466853e-7
1660	2.769494478013164e-7
1661	2.769782895222079e-7
1662	2.770158492137935e-7
1663	2.770399448572350e-7
1664	2.770721101344705e-7
1665	2.770953273957462e-7
1666	2.771261677500508e-7
1667	2.771678201342381e-7
1668	2.771864825370901e-7
1669	2.772298734448105e-7
1670	2.772769474419351e-7
1671	2.772839955828208e-7
1672	2.773091472142937e-7
1673	2.773255792528131e-7
1674	2.773483725430356e-7
1675	2.773906304936314e-7
1676	2.774575652107889e-7
1677	2.775072431186331e-7
1678	2.775533070889405e-7
1679	2.775652862971707e-7
1680	2.776099284357930e-7
1681	2.776366386448055e-7
1682	2.776729683480403e-7
1683	2.776918734049033e-7
1684	2.777083362670523e-7
1685	2.777199755212445e-7
1686	2.777632004432930e-7
1687	2.778298527452537e-7
1688	2.778670498504013e-7
1689	2.779177807750296e-7
1690	2.779540111284213e-7
1691	2.779799726317773e-7
1692	2.780174205059856e-7
1693	2.780450334688192e-7
1694	2.780799093436894e-7
1695	2.781241214353154e-7
1696	2.781998195448605e-7
1697	2.782135407905212e-7
1698	2.782503611843349e-7
1699	2.783382686173201e-7
1700	2.783764957688251e-7
1701	2.784150963793641e-7
1702	2.784250115747214e-7
1703	2.784681769692286e-7
1704	2.784847218698530e-7
1705	2.785680916432387e-7
1706	2.785729818814852e-7
1707	2.786626847929967e-7
1708	2.786676041981415e-7
1709	2.787086634755462e-7
1710	2.787722449499437e-7
1711	2.787848596843254e-7
1712	2.788042252812367e-7
1713	2.788098328081422e-7
1714	2.788832021037936e-7
1715	2.788940376229435e-7
1716	2.789350973888241e-7
1717	2.789643857550323e-7
1718	2.790338303570376e-7
1719	2.790674806692297e-7
1720	2.791427786984725e-7
1721	2.791699677314456e-7
1722	2.791905320892604e-7
1723	2.792429851784687e-7
1724	2.792927799641508e-7
1725	2.793092896237491e-7
1726	2.793859047506983e-7
1727	2.794076267994852e-7
1728	2.794314556451332e-7
1729	2.794687356659169e-7
1730	2.794722610753683e-7
1731	2.795280347523713e-7
1732	2.795615650689270e-7
1733	2.796165814856908e-7
1734	2.796563679451536e-7
1735	2.797248601057525e-7
1736	2.797546364439826e-7
1737	2.798101522196689e-7
1738	2.798404875592075e-7
1739	2.798773335992010e-7
1740	2.798863024266180e-7
1741	2.799905577478011e-7
1742	2.800081985706948e-7
1743	2.800527698627636e-7
1744	2.801359273641568e-7
1745	2.801702897029933e-7
1746	2.802125679878648e-7
1747	2.802420944104969e-7
1748	2.803194618390730e-7
1749	2.803476749228995e-7
1750	2.803814659407162e-7
1751	2.803909076447854e-7
1752	2.804601265626882e-7
1753	2.805153129968528e-7
1754	2.805339633886619e-7
1755	2.805828228523491e-7
1756	2.805916034392937e-7
1757	2.806641772141275e-7
1758	2.807483888367869e-7
1759	2.807828870514444e-7
1760	2.808077054987187e-7
1761	2.808820583928922e-7
1762	2.808922299541019e-7
1763	2.809313211893636e-7
1764	2.809621532214486e-7
1765	2.810546439256570e-7
1766	2.810814404315049e-7
1767	2.811332484781297e-7
1768	2.811711675434732e-7
1769	2.812400182689151e-7
1770	2.812877009006695e-7
1771	2.813304426949713e-7
1772	2.813665550298201e-7
1773	2.813969572534778e-7
