k	lambda_k
17996	7.666641653569504e-7
17997	7.666912464483617e-7
17998	7.667681813691993e-7
17999	7.668247893039758e-7
18000	7.668419183586080e-7
18001	7.668729068485125e-7
18002	7.668903851583053e-7
18003	7.669461556303893e-7
18004	7.669857810538084e-7
18005	7.670380629557545e-7
18006	7.670759544448352e-7
18007	7.671272001674732e-7
18008	7.671891771456278e-7
18009	7.672477376642189e-7
18010	7.672597961905697e-7
18011	7.673676499142956e-7
18012	7.674059390650980e-7
18013	7.674405957397799e-7
18014	7.675099148463539e-7
18015	7.675346201685086e-7
18016	7.675645081244814e-7
18017	7.676118848235236e-7
18018	7.676772454969877e-7
18019	7.676997692510961e-7
18020	7.677698841747476e-7
18021	7.678185121969743e-7
18022	7.679083244300594e-7
18023	7.679239180452068e-7
18024	7.679668411803685e-7
18025	7.680003196397387e-7
18026	7.680843907206126e-7
18027	7.681081420588608e-7
18028	7.681820134324852e-7
18029	7.682028287849237e-7
18030	7.682741606276180e-7
18031	7.682858460141039e-7
18032	7.683378589843204e-7
18033	7.684181944890079e-7
18034	7.684762157180183e-7
18035	7.685100070828802e-7
18036	7.685647765429129e-7
18037	7.685977954645846e-7
18038	7.686549156362334e-7
18039	7.687105853749701e-7
18040	7.687856284042858e-7
18041	7.687933826502336e-7
18042	7.688394292011977e-7
18043	7.688693287675856e-7
18044	7.689016958657177e-7
18045	7.689808733385919e-7
18046	7.690674882971370e-7
18047	7.690688266557733e-7
18048	7.691698372292671e-7
18049	7.691918449162893e-7
18050	7.692355746548367e-7
18051	7.692702473119117e-7
18052	7.692943538271985e-7
18053	7.693275996528934e-7
18054	7.693675181814060e-7
18055	7.694395112630518e-7
18056	7.695155587213650e-7
18057	7.695543777770820e-7
18058	7.695857174253707e-7
18059	7.696369910762888e-7
18060	7.696816950998715e-7
18061	7.697042827755265e-7
18062	7.697232232024405e-7
18063	7.698077587806442e-7
18064	7.698617508707036e-7
18065	7.698818602602709e-7
18066	7.699377496088224e-7
18067	7.699752665836725e-7
18068	7.700429546978328e-7
18069	7.701415805805883e-7
18070	7.701721644095162e-7
18071	7.702115334569244e-7
18072	7.702597840831095e-7
18073	7.702839505944098e-7
18074	7.703473789066800e-7
18075	7.704145656325106e-7
18076	7.704401858478586e-7
18077	7.704887074351343e-7
18078	7.705457200176169e-7
18079	7.705531257684607e-7
18080	7.706041339850441e-7
18081	7.706434066730367e-7
18082	7.706844056140442e-7
18083	7.707366707195867e-7
18084	7.708399446362326e-7
18085	7.708945830540872e-7
18086	7.709181617667947e-7
18087	7.709730835932411e-7
18088	7.710082119099878e-7
18089	7.710315224007980e-7
18090	7.710905378665398e-7
18091	7.711368160027259e-7
18092	7.711998239160784e-7
18093	7.712471313516633e-7
18094	7.713455924085135e-7
18095	7.713816062128264e-7
18096	7.714022064324150e-7
18097	7.714584185445334e-7
18098	7.715575432312811e-7
18099	7.716047703013990e-7
18100	7.716349412903357e-7
18101	7.716484444573125e-7
18102	7.717238936284998e-7
18103	7.717626937553306e-7
18104	7.718283799683223e-7
18105	7.718677495904010e-7
18106	7.719982074026842e-7
18107	7.720214247630507e-7
18108	7.720854801423835e-7
18109	7.721432847106656e-7
18110	7.721684508582604e-7
18111	7.721856542892059e-7
18112	7.722431443215745e-7
18113	7.722788260785985e-7
18114	7.723280241995362e-7
18115	7.724269046923305e-7
18116	7.724636232110231e-7
18117	7.724805381235321e-7
18118	7.725426999998471e-7
18119	7.725647607838015e-7
18120	7.726046871286189e-7
18121	7.726313204321260e-7
18122	7.726832484467542e-7
18123	7.727237513566994e-7
18124	7.727613073155629e-7
18125	7.728256036690909e-7
18126	7.728829831560990e-7
18127	7.729665510482295e-7
18128	7.729837552057477e-7
18129	7.730414665485319e-7
18130	7.731363696692210e-7
18131	7.732007845748015e-7
18132	7.732217374616901e-7
18133	7.732238556275931e-7
18134	7.732700629811298e-7
18135	7.733685627324635e-7
18136	7.734187998678771e-7
18137	7.734599228802250e-7
18138	7.734813572227018e-7
18139	7.735121896309793e-7
18140	7.735640035100416e-7
18141	7.736781162678236e-7
18142	7.737154513588859e-7
18143	7.738072461969990e-7
18144	7.738166903065824e-7
18145	7.738616807170493e-7
18146	7.739280609552789e-7
18147	7.739491737120404e-7
18148	7.740164527310775e-7
18149	7.740638540314055e-7
18150	7.740722451539411e-7
18151	7.741049892878945e-7
18152	7.741672500175710e-7
18153	7.742172483038261e-7
18154	7.742618806789984e-7
18155	7.742988580950310e-7
18156	7.743639308746551e-7
18157	7.743897842280555e-7
18158	7.744144799707900e-7
18159	7.745064098887076e-7
18160	7.745106047340864e-7
18161	7.746656067694307e-7
18162	7.746895987374714e-7
18163	7.747340169204372e-7
18164	7.747682956481485e-7
18165	7.747987938069196e-7
18166	7.748648004640677e-7
18167	7.749045700275538e-7
18168	7.749309068237466e-7
18169	7.749798625375843e-7
18170	7.750559034012314e-7
18171	7.750691284982763e-7
18172	7.751136105338153e-7
18173	7.751489268169007e-7
18174	7.751952496949640e-7
18175	7.752795254734860e-7
18176	7.753263610916321e-7
18177	7.753665245466150e-7
18178	7.754175268693819e-7
18179	7.754826971949683e-7
18180	7.755786737194014e-7
18181	7.756006766754355e-7
18182	7.756681068880397e-7
18183	7.756950299367325e-7
18184	7.757571288913469e-7
18185	7.758108982380791e-7
18186	7.758207077944162e-7
18187	7.758740391247329e-7
18188	7.758989783445629e-7
18189	7.759582301853858e-7
18190	7.760493789995436e-7
18191	7.760847135659176e-7
18192	7.761917242688444e-7
18193	7.762182938730180e-7
18194	7.762418203689504e-7
18195	7.762834058910846e-7
18196	7.763230868631496e-7
18197	7.763322134113089e-7
18198	7.764478981861379e-7
18199	7.764918500329331e-7
18200	7.765370623897080e-7
18201	7.765641497361626e-7
18202	7.765991436883429e-7
18203	7.766294323379546e-7
18204	7.766673567793008e-7
18205	7.767099603063804e-7
18206	7.767405140453056e-7
18207	7.767639890590904e-7
18208	7.768729161766020e-7
18209	7.769459449531640e-7
18210	7.770250203383836e-7
18211	7.770570909940761e-7
18212	7.771331371316358e-7
18213	7.771537442278679e-7
18214	7.771749955525889e-7
18215	7.771967882386463e-7
18216	7.773191799769706e-7
18217	7.773221918625439e-7
18218	7.773752067435439e-7
18219	7.774356054591743e-7
18220	7.775049019186849e-7
18221	7.775272717016057e-7
18222	7.775707145922349e-7
18223	7.776068573250630e-7
18224	7.776601277631074e-7
18225	7.776889672961464e-7
18226	7.777158195558123e-7
18227	7.777989697915988e-7
18228	7.778427552036973e-7
18229	7.779081246696270e-7
18230	7.779510827859075e-7
18231	7.779877594467650e-7
18232	7.780080665068574e-7
18233	7.780869958167660e-7
18234	7.781240069062207e-7
18235	7.781392395887040e-7
18236	7.781908512673158e-7
18237	7.782246957278760e-7
18238	7.782630627808360e-7
18239	7.783219750786466e-7
18240	7.784606171175958e-7
18241	7.784810082494650e-7
18242	7.785508712326764e-7
18243	7.785808704848380e-7
18244	7.786277118891920e-7
18245	7.786836397510000e-7
18246	7.786899244779172e-7
18247	7.787373143993666e-7
18248	7.787632823848157e-7
18249	7.788773936876744e-7
18250	7.789042625809286e-7
18251	7.789814099525235e-7
18252	7.790624746912173e-7
18253	7.790816429805848e-7
18254	7.791102178417140e-7
18255	7.791304964116843e-7
18256	7.791790995220334e-7
18257	7.792307068410692e-7
18258	7.792749680713438e-7
18259	7.793203626475108e-7
18260	7.793584732261336e-7
18261	7.794071005969653e-7
18262	7.794346661167456e-7
18263	7.795316681727166e-7
18264	7.795838238427146e-7
18265	7.796195117172877e-7
18266	7.797015108327315e-7
18267	7.797200667078127e-7
18268	7.797396846786310e-7
18269	7.797931601373360e-7
18270	7.798257510372255e-7
18271	7.798316214713832e-7
18272	7.799283463892299e-7
18273	7.799738831072000e-7
18274	7.800153030381781e-7
18275	7.800688035459308e-7
18276	7.801477912119770e-7
18277	7.801573233635061e-7
18278	7.801729941033243e-7
18279	7.802559688017096e-7
18280	7.803586665704488e-7
18281	7.803795627462264e-7
18282	7.804438686238802e-7
18283	7.804545602138009e-7
18284	7.804898359956496e-7
18285	7.805311794951063e-7
18286	7.806074901807386e-7
18287	7.806422768736424e-7
18288	7.807200710491998e-7
18289	7.807448654652005e-7
18290	7.807570066907944e-7
18291	7.808140758668711e-7
18292	7.808426315697496e-7
18293	7.808956250401834e-7
18294	7.809061963365580e-7
18295	7.809714450829206e-7
18296	7.809752378020032e-7
18297	7.810648857562732e-7
18298	7.810861375933301e-7
18299	7.811273732741815e-7
18300	7.811508290317486e-7
18301	7.812148665925170e-7
18302	7.812214538886063e-7
18303	7.812939190848280e-7
18304	7.813309314082146e-7
18305	7.813835934236276e-7
18306	7.814062672953307e-7
18307	7.814177554842445e-7
18308	7.814545279308198e-7
18309	7.815517436442509e-7
18310	7.815833763814769e-7
18311	7.816246392400329e-7
18312	7.816991651325454e-7
18313	7.817650474700605e-7
18314	7.818131972893224e-7
18315	7.818276504755329e-7
18316	7.818645974856682e-7
18317	7.819020828879267e-7
18318	7.819260449061746e-7
18319	7.819820917614346e-7
18320	7.820199858287914e-7
18321	7.820316636958209e-7
18322	7.820627899794765e-7
18323	7.821283491878136e-7
18324	7.821844950838441e-7
18325	7.822376867952276e-7
18326	7.822405070236252e-7
18327	7.823179118898576e-7
18328	7.823259693725047e-7
18329	7.823786851686692e-7
18330	7.823938630784324e-7
18331	7.824919737632913e-7
18332	7.825017117994454e-7
18333	7.825273953015316e-7
18334	7.825490320557581e-7
18335	7.826000724039949e-7
18336	7.826171425418487e-7
18337	7.826905528073177e-7
18338	7.827169873364032e-7
18339	7.827707250814557e-7
18340	7.827769823463235e-7
18341	7.828369058483089e-7
18342	7.828529627180846e-7
18343	7.829059085292723e-7
18344	7.829836181558954e-7
18345	7.830298420501788e-7
18346	7.830537800349817e-7
18347	7.830724506269996e-7
18348	7.831266952327702e-7
18349	7.831654216252007e-7
18350	7.831875249548747e-7
18351	7.832024684175864e-7
18352	7.832130569452351e-7
18353	7.832507376226735e-7
18354	7.833448409906813e-7
18355	7.833578514162713e-7
18356	7.834179071067546e-7
18357	7.834602251942057e-7
18358	7.835166871989690e-7
18359	7.835245881387342e-7
18360	7.835444438830606e-7
18361	7.836087515046514e-7
18362	7.836655645914668e-7
18363	7.836767025627197e-7
18364	7.837077749852277e-7
18365	7.837338873255942e-7
18366	7.837537707316439e-7
18367	7.838075162189812e-7
18368	7.838681121677777e-7
18369	7.838985781196435e-7
18370	7.839091989647439e-7
18371	7.839599344284158e-7
18372	7.840057602864089e-7
18373	7.840263499028149e-7
18374	7.840696426442127e-7
18375	7.841004435766713e-7
18376	7.841403103623164e-7
18377	7.841497761807149e-7
18378	7.841543423351323e-7
18379	7.842175998903582e-7
18380	7.842427033465238e-7
18381	7.842901351679707e-7
18382	7.842991870123625e-7
18383	7.843234471302121e-7
18384	7.843494666473827e-7
18385	7.843875409072527e-7
18386	7.844388376122915e-7
18387	7.844426272363956e-7
18388	7.844919425749154e-7
18389	7.845144365900436e-7
18390	7.845298856271367e-7
18391	7.845734196094182e-7
18392	7.845835873051518e-7
18393	7.846229130491069e-7
18394	7.846521440583064e-7
18395	7.846710484415280e-7
18396	7.847048341697901e-7
18397	7.847304655626674e-7
18398	7.847431858531292e-7
18399	7.847489236782487e-7
18400	7.847984008536668e-7
18401	7.848216109205697e-7
18402	7.848444581179473e-7
18403	7.849026798592978e-7
18404	7.849215231016188e-7
18405	7.849260923414480e-7
18406	7.849285080003463e-7
18407	7.849679110953374e-7
18408	7.849769882368049e-7
18409	7.850138388789781e-7
18410	7.850293324360306e-7
18411	7.850532676498929e-7
18412	7.850765617962115e-7
18413	7.850919412912853e-7
18414	7.851160875727737e-7
18415	7.851423169195163e-7
18416	7.851510593030451e-7
18417	7.851707107195629e-7
18418	7.851858175829001e-7
18419	7.852052539344389e-7
18420	7.852304332355301e-7
18421	7.852483811899192e-7
18422	7.852700608836124e-7
18423	7.852845889742200e-7
18424	7.852995523340461e-7
18425	7.853168968028209e-7
18426	7.853283143005068e-7
18427	7.853508849644378e-7
18428	7.853574029246619e-7
18429	7.853976217727350e-7
18430	7.854375507860552e-7
18431	7.854426791951832e-7
18432	7.854533758496091e-7
18433	7.854602049042169e-7
18434	7.854893090159590e-7
18435	7.855232421894124e-7
18436	7.855350508766784e-7
18437	7.855467778940216e-7
18438	7.855593058774400e-7
18439	7.855880717887461e-7
18440	7.856037689777016e-7
18441	7.856159143826979e-7
18442	7.856370246482532e-7
18443	7.856572054358328e-7
18444	7.856834745436585e-7
18445	7.856956618576698e-7
18446	7.857094442517385e-7
18447	7.857297069629491e-7
18448	7.857379285218870e-7
18449	7.857663750031434e-7
18450	7.857930691105441e-7
18451	7.858213766437568e-7
18452	7.858352648460777e-7
18453	7.858418057084421e-7
18454	7.858638983209377e-7
18455	7.858839022721163e-7
18456	7.859023632717833e-7
18457	7.859326090420751e-7
18458	7.859519341958088e-7
18459	7.859609706942273e-7
18460	7.859685672137936e-7
18461	7.859814789030219e-7
18462	7.859969200632887e-7
18463	7.860269446145716e-7
18464	7.860511101546241e-7
18465	7.860599163625298e-7
18466	7.860970784381809e-7
18467	7.861043875493736e-7
18468	7.861160003786343e-7
18469	7.861362233958381e-7
18470	7.861560598425148e-7
18471	7.861740237280489e-7
18472	7.861958188912622e-7
18473	7.862043947006913e-7
18474	7.862146233543343e-7
18475	7.862623590181160e-7
18476	7.862850242017301e-7
18477	7.863058983048023e-7
18478	7.863374863081346e-7
18479	7.863662116559214e-7
18480	7.863725711350187e-7
18481	7.864084051095841e-7
18482	7.864144991820757e-7
18483	7.864451439175834e-7
18484	7.864575429390572e-7
18485	7.864804066481397e-7
18486	7.864861463125963e-7
18487	7.865259141386835e-7
18488	7.865328212880681e-7
18489	7.865724212874862e-7
18490	7.865804698477441e-7
18491	7.866010311807644e-7
18492	7.866142579194197e-7
18493	7.866228386240934e-7
18494	7.866632868719079e-7
18495	7.866678282157545e-7
18496	7.866843205070027e-7
18497	7.867232993840563e-7
18498	7.867274461260688e-7
18499	7.867730831361610e-7
18500	7.868118530873462e-7
18501	7.868169907994700e-7
18502	7.868364900125430e-7
18503	7.868609402309050e-7
18504	7.868679387098835e-7
18505	7.868955222538649e-7
18506	7.869567717728697e-7
18507	7.869614685264035e-7
18508	7.869950861150845e-7
18509	7.870225510607505e-7
18510	7.870315816187570e-7
18511	7.870557128582870e-7
18512	7.870591053472324e-7
18513	7.870848173458920e-7
18514	7.871087586963578e-7
18515	7.871492057857318e-7
18516	7.871636724985859e-7
18517	7.872018494805357e-7
18518	7.872208399827455e-7
18519	7.872386242457279e-7
18520	7.872893169258046e-7
18521	7.873016721022506e-7
18522	7.873253752698029e-7
18523	7.873408176503506e-7
18524	7.873770403961531e-7
18525	7.873790002320206e-7
18526	7.874056144413949e-7
18527	7.874399041213100e-7
18528	7.874688618626546e-7
18529	7.874733128769928e-7
18530	7.875098167005732e-7
18531	7.875268784120668e-7
18532	7.875547261666899e-7
18533	7.875771669029269e-7
18534	7.875888802622890e-7
18535	7.876044939506943e-7
18536	7.876476300749796e-7
18537	7.876794980791942e-7
18538	7.877020899788142e-7
18539	7.877192067580535e-7
18540	7.877256867200255e-7
18541	7.877455547550106e-7
18542	7.877610798714683e-7
18543	7.878077726347714e-7
18544	7.878416234112311e-7
18545	7.878478126417007e-7
18546	7.878743609312034e-7
18547	7.878778747334751e-7
18548	7.879176358449133e-7
18549	7.879290523786905e-7
18550	7.879584176923981e-7
18551	7.880100646136950e-7
18552	7.880240338082233e-7
18553	7.880483063529260e-7
18554	7.880593150526117e-7
18555	7.881105119634120e-7
18556	7.881331259910382e-7
18557	7.881361870158550e-7
18558	7.881715635529995e-7
18559	7.882052497812397e-7
18560	7.882229888082350e-7
18561	7.882679852692418e-7
18562	7.882811094759460e-7
18563	7.883111188100572e-7
18564	7.883358153237632e-7
18565	7.883546600895756e-7
18566	7.883853364959628e-7
18567	7.883976343244411e-7
18568	7.884104739713039e-7
18569	7.884615406933246e-7
18570	7.884733262569388e-7
18571	7.884803123390733e-7
18572	7.885070448851400e-7
18573	7.885356569580474e-7
18574	7.885705357747842e-7
18575	7.885932955292471e-7
18576	7.886186863177651e-7
18577	7.886313588865897e-7
18578	7.886507206152891e-7
18579	7.886688098638816e-7
18580	7.886851288667897e-7
18581	7.887168633527831e-7
18582	7.887445539224916e-7
18583	7.887746867742261e-7
18584	7.887878293399681e-7
18585	7.888445055645615e-7
18586	7.888595000577627e-7
18587	7.888826849309006e-7
18588	7.889137603063026e-7
18589	7.889332121900403e-7
18590	7.889708321535919e-7
18591	7.889887891435531e-7
18592	7.890132025144608e-7
18593	7.890252278815684e-7
18594	7.890381120966338e-7
18595	7.890759802463620e-7
18596	7.890893737400640e-7
18597	7.891482751208100e-7
18598	7.891696066179689e-7
18599	7.892333236357566e-7
18600	7.892563413203380e-7
18601	7.892641291184171e-7
18602	7.892802878227774e-7
18603	7.893064065612905e-7
18604	7.893451796050507e-7
18605	7.893637202792419e-7
18606	7.893975031068096e-7
18607	7.894137659067271e-7
18608	7.894271145842450e-7
18609	7.894479208740243e-7
18610	7.894728323389744e-7
18611	7.894997775023426e-7
18612	7.895281965014798e-7
18613	7.895549165828016e-7
18614	7.895716232800453e-7
18615	7.896362298085235e-7
18616	7.896471166444018e-7
18617	7.896582751222502e-7
18618	7.896958089811665e-7
18619	7.897048685145579e-7
18620	7.897241885486199e-7
18621	7.897632724698895e-7
18622	7.897738582557237e-7
18623	7.898050466316933e-7
18624	7.898502287760386e-7
18625	7.898814998457011e-7
18626	7.899185861754740e-7
18627	7.899367150045182e-7
18628	7.899574144713104e-7
18629	7.900009903720124e-7
18630	7.900262763369695e-7
18631	7.900503508295038e-7
18632	7.900664313686819e-7
18633	7.901032543930956e-7
18634	7.901191753719739e-7
18635	7.901568705003452e-7
18636	7.902026713389706e-7
18637	7.902106293120459e-7
18638	7.902496770401125e-7
18639	7.902820140703118e-7
18640	7.903046055039255e-7
18641	7.903301469614643e-7
18642	7.903531704894678e-7
18643	7.903872752943877e-7
18644	7.904282578480571e-7
18645	7.904540183164900e-7
18646	7.904826641199642e-7
18647	7.905021957414143e-7
18648	7.905081652290624e-7
18649	7.905344875282546e-7
18650	7.905724396549635e-7
18651	7.906061313758755e-7
18652	7.906491870617652e-7
18653	7.906824849368244e-7
18654	7.907013796848112e-7
18655	7.907415523859846e-7
18656	7.907842613815696e-7
18657	7.908253839160245e-7
18658	7.908483065526512e-7
18659	7.908670767265275e-7
18660	7.908980896111356e-7
18661	7.909352256043776e-7
18662	7.909609979381704e-7
18663	7.909975487829929e-7
18664	7.910306581130017e-7
18665	7.910358670112326e-7
18666	7.910817332071243e-7
18667	7.910987602810240e-7
18668	7.911431072919978e-7
18669	7.911566719346083e-7
18670	7.912162049467559e-7
18671	7.912222534817669e-7
18672	7.912700948365000e-7
18673	7.912809882618102e-7
18674	7.913205900584543e-7
18675	7.913456295282688e-7
18676	7.913795192929447e-7
18677	7.914163662175643e-7
18678	7.914365289254480e-7
18679	7.914654186867424e-7
18680	7.914814366698382e-7
18681	7.915099723917384e-7
18682	7.915493358447648e-7
18683	7.915819993723800e-7
18684	7.916162180279732e-7
18685	7.916609970339448e-7
18686	7.917262777715728e-7
18687	7.917631008987377e-7
18688	7.917656019824814e-7
18689	7.917979912494426e-7
18690	7.918435260776348e-7
18691	7.918630608025611e-7
18692	7.919240651819171e-7
18693	7.919481773732365e-7
18694	7.919649925139996e-7
18695	7.919817305875554e-7
18696	7.920321514304167e-7
18697	7.920707254959546e-7
18698	7.920901787061614e-7
18699	7.921154588390517e-7
18700	7.921904077946433e-7
18701	7.922005886858215e-7
18702	7.922414804031424e-7
18703	7.922576092199567e-7
18704	7.923039509634078e-7
18705	7.923459530070499e-7
18706	7.923938283501458e-7
18707	7.924301501781510e-7
18708	7.925024399998382e-7
18709	7.925172930312767e-7
18710	7.925474444830072e-7
18711	7.925801648880504e-7
18712	7.926010896785118e-7
18713	7.926362961804922e-7
18714	7.926754714212113e-7
18715	7.927105080343639e-7
18716	7.927377554293216e-7
18717	7.927772130476209e-7
18718	7.928136610266179e-7
18719	7.928352176677963e-7
18720	7.928803696299305e-7
18721	7.929182479531435e-7
18722	7.929816744353508e-7
18723	7.930128627882431e-7
18724	7.930398031052089e-7
18725	7.930795340906736e-7
18726	7.931177807427969e-7
18727	7.931418382313897e-7
18728	7.932121030801668e-7
18729	7.932208268823052e-7
18730	7.932497977002310e-7
18731	7.932617146183556e-7
18732	7.933474850328280e-7
18733	7.933678088740123e-7
18734	7.933881120933412e-7
18735	7.934427506941608e-7
18736	7.934605327471769e-7
18737	7.935050440845252e-7
18738	7.935710126872784e-7
18739	7.936380160337914e-7
18740	7.936489869182314e-7
18741	7.936880717718506e-7
18742	7.937057676422966e-7
18743	7.937224021642835e-7
18744	7.937441880825570e-7
18745	7.938062376450203e-7
18746	7.938476985703022e-7
18747	7.939083448236165e-7
18748	7.939205240287073e-7
18749	7.939561704052368e-7
18750	7.939818522784681e-7
18751	7.940628875972948e-7
18752	7.940732557235611e-7
18753	7.940881146250654e-7
18754	7.941461131358058e-7
18755	7.941506471675286e-7
18756	7.942324684755170e-7
18757	7.942866725879342e-7
18758	7.943265122989008e-7
18759	7.943583919646423e-7
18760	7.943987099122144e-7
18761	7.944534797696018e-7
18762	7.944715146992508e-7
18763	7.945090917477949e-7
18764	7.945600422624752e-7
18765	7.945989916189314e-7
18766	7.946296386206375e-7
18767	7.946518345741927e-7
18768	7.947473167694904e-7
18769	7.947667476297971e-7
18770	7.948202168734490e-7
18771	7.948637743156155e-7
18772	7.949019853022658e-7
18773	7.949461869562098e-7
18774	7.950031960628690e-7
18775	7.950312962209990e-7
18776	7.950544821744204e-7
18777	7.950954360268472e-7
18778	7.951946497724965e-7
18779	7.952384213232983e-7
18780	7.952611129472095e-7
18781	7.953107604666599e-7
18782	7.953212268072222e-7
18783	7.953639775769415e-7
18784	7.954143431151666e-7
18785	7.954524867179883e-7
18786	7.954636495689839e-7
18787	7.955494917878135e-7
18788	7.956268172420233e-7
18789	7.956693510108161e-7
18790	7.956974128967250e-7
18791	7.957433833459444e-7
18792	7.957790971250709e-7
18793	7.958501736280865e-7
18794	7.958571964221261e-7
18795	7.959142201256539e-7
18796	7.959753544753252e-7
18797	7.959957818372207e-7
18798	7.960191896975079e-7
18799	7.960365484607287e-7
18800	7.961126648983250e-7
18801	7.961615624934358e-7
18802	7.961952091512423e-7
18803	7.962038657694706e-7
18804	7.962510826211966e-7
18805	7.962890696852584e-7
18806	7.962975640432839e-7
18807	7.963354255656041e-7
18808	7.963863656131200e-7
18809	7.964267870219989e-7
18810	7.965113955870112e-7
18811	7.965242768146630e-7
18812	7.965425396119155e-7
18813	7.965602340120962e-7
18814	7.966215817713172e-7
18815	7.966804671278561e-7
18816	7.967450089762838e-7
18817	7.968400887329056e-7
18818	7.968649060888359e-7
18819	7.968847694594339e-7
18820	7.969078409402572e-7
18821	7.969751889937365e-7
18822	7.969970456033611e-7
18823	7.970349492036463e-7
18824	7.970874910024814e-7
18825	7.971730102951951e-7
18826	7.971809691813492e-7
18827	7.972270424153879e-7
18828	7.972896930467078e-7
18829	7.973262707974924e-7
18830	7.973496034892370e-7
18831	7.973779075368006e-7
18832	7.974052322839027e-7
18833	7.974782970424585e-7
18834	7.975385944783918e-7
18835	7.975892606799643e-7
18836	7.976056713753106e-7
18837	7.976773032048016e-7
18838	7.977078014687332e-7
18839	7.977266744183550e-7
18840	7.977651098266266e-7
18841	7.977850174949420e-7
18842	7.978976676725693e-7
18843	7.979098776704759e-7
18844	7.979253737124294e-7
18845	7.979967814372106e-7
18846	7.980628254432898e-7
18847	7.981024340575037e-7
18848	7.981561524634578e-7
18849	7.981992539179672e-7
18850	7.982302480242098e-7
18851	7.982875216147304e-7
18852	7.983023151437139e-7
18853	7.983381435419528e-7
18854	7.983808597410528e-7
18855	7.984255370628749e-7
18856	7.984629121858926e-7
18857	7.985264840872824e-7
18858	7.985348111637795e-7
18859	7.985975846712181e-7
18860	7.986120503201293e-7
18861	7.986412235413277e-7
18862	7.986965729204742e-7
18863	7.987385770780416e-7
18864	7.987764597420479e-7
18865	7.988313992660263e-7
18866	7.989187324370052e-7
18867	7.989751638070494e-7
18868	7.989801170245624e-7
18869	7.989872947068729e-7
18870	7.990499211440565e-7
18871	7.991033562233271e-7
18872	7.991443861958572e-7
18873	7.991949615760713e-7
18874	7.992407292140966e-7
18875	7.992844795755014e-7
18876	7.993077313033368e-7
18877	7.993868723493916e-7
18878	7.994284162528399e-7
18879	7.994626042264665e-7
18880	7.995008703010346e-7
18881	7.995397187471567e-7
18882	7.996029346666315e-7
18883	7.996080406298089e-7
18884	7.996378528248781e-7
18885	7.997005008174185e-7
18886	7.997427848050387e-7
18887	7.998054837121429e-7
18888	7.998348052982948e-7
18889	7.998904056290576e-7
18890	7.999208145136317e-7
18891	7.999908407598020e-7
18892	8.000108208972335e-7
18893	8.000681051710866e-7
18894	8.001196390758886e-7
18895	8.001686126555799e-7
18896	8.001941872552886e-7
18897	8.002443475777936e-7
18898	8.002544512998859e-7
18899	8.003309272374413e-7
18900	8.003586627552817e-7
18901	8.003933017499854e-7
18902	8.004547467234198e-7
18903	8.004736746313188e-7
18904	8.005079768481682e-7
18905	8.005376565031570e-7
18906	8.006061774471024e-7
18907	8.006463402743838e-7
18908	8.006507703560617e-7
18909	8.007145452903552e-7
18910	8.007385759550940e-7
18911	8.007737204885105e-7
18912	8.008231854902133e-7
18913	8.008501390988057e-7
18914	8.008814602776307e-7
18915	8.009020189273933e-7
18916	8.009257507895069e-7
18917	8.009841236476984e-7
18918	8.010173503564053e-7
18919	8.010459166314205e-7
18920	8.010999667247482e-7
18921	8.011060092723113e-7
18922	8.011660520855380e-7
18923	8.011930539644166e-7
18924	8.012655648863882e-7
18925	8.012955440574238e-7
18926	8.013356484041244e-7
18927	8.013906759442435e-7
18928	8.014147393023923e-7
18929	8.014601814405021e-7
18930	8.014779175015173e-7
18931	8.015151573593111e-7
18932	8.015804055764983e-7
18933	8.016201991524275e-7
18934	8.016589554899814e-7
18935	8.016818431366655e-7
18936	8.016953540879432e-7
18937	8.017264403178849e-7
18938	8.017811826656441e-7
18939	8.018220820095791e-7
18940	8.018718313952489e-7
18941	8.018902245695961e-7
18942	8.019235053271213e-7
18943	8.019617294152664e-7
18944	8.020413036128542e-7
18945	8.020860437492823e-7
18946	8.021121469725338e-7
18947	8.021179785515558e-7
18948	8.021604353619682e-7
18949	8.021771469306011e-7
18950	8.022056887098154e-7
18951	8.022615963745418e-7
18952	8.023299721660900e-7
18953	8.023529374361303e-7
18954	8.024157350208712e-7
18955	8.024250072419697e-7
18956	8.024652539104424e-7
18957	8.025028208270687e-7
18958	8.025287249405344e-7
18959	8.025390296365647e-7
18960	8.025694054045989e-7
18961	8.026284235671879e-7
18962	8.026761689593687e-7
18963	8.027042004117013e-7
18964	8.027421680541965e-7
18965	8.027936742607730e-7
18966	8.028240400657416e-7
18967	8.028343671841954e-7
18968	8.028926548099773e-7
18969	8.029768996934082e-7
18970	8.029894818975872e-7
18971	8.030095218893526e-7
18972	8.030590175105978e-7
18973	8.030681935605948e-7
18974	8.031173258809746e-7
18975	8.031589764007966e-7
18976	8.032273511636675e-7
18977	8.032358987435877e-7
18978	8.032661629849262e-7
18979	8.033019457102417e-7
18980	8.033305472644924e-7
18981	8.033870772461721e-7
18982	8.034114197348149e-7
18983	8.034369220749880e-7
18984	8.034848008813177e-7
18985	8.034992688552296e-7
18986	8.035276169464138e-7
18987	8.035485591987364e-7
18988	8.036069722267692e-7
18989	8.036679044334497e-7
18990	8.036787684105013e-7
18991	8.037298433023795e-7
18992	8.037594071633389e-7
18993	8.037847858338915e-7
18994	8.038333910582922e-7
