k	eigenvalue	dominant_omega	purity	P_0	P_1	P_2	P_3	P_4
1186	4.580666947745729e-7	2	0.41892093	0.00000000	0.11093482	0.41892093	0.37439326	0.09575098
1187	4.581912365153816e-7	3	0.42591090	0.00000000	0.08439643	0.40742437	0.42591090	0.08226830
1188	4.583878630626021e-7	2	0.42092231	0.00000000	0.09062697	0.42092231	0.41889627	0.06955445
1189	4.586039730259762e-7	3	0.42228652	0.00000000	0.08692814	0.41889271	0.42228652	0.07189263
1190	4.587423829275259e-7	2	0.42884396	0.00000000	0.09629132	0.42884396	0.39653655	0.07832817
1191	4.588703642247729e-7	3	0.44535835	0.00000000	0.08983353	0.38857543	0.44535835	0.07623269
1192	4.590896337831666e-7	3	0.42515989	0.00000000	0.08960154	0.42119122	0.42515989	0.06404736
1193	4.592848095811028e-7	2	0.42019957	0.00000000	0.08743165	0.42019957	0.41819753	0.07417124
1194	4.595486708344429e-7	2	0.41853663	0.00000000	0.08292356	0.41853663	0.39876326	0.09977656
1195	4.596498664764097e-7	2	0.41654883	0.00000000	0.08772222	0.41654883	0.40265939	0.09306956
1196	4.598309002718003e-7	2	0.43072526	0.00000000	0.08161291	0.43072526	0.41526139	0.07240044
1197	4.599586967645479e-7	2	0.43124342	0.00000000	0.10316161	0.43124342	0.36930976	0.09628521
1198	4.602153243154200e-7	2	0.41956493	0.00000000	0.08380578	0.41956493	0.41085163	0.08577767
1199	4.603223335470045e-7	3	0.41697007	0.00000000	0.08513420	0.40853022	0.41697007	0.08936551
1200	4.604525947635318e-7	3	0.43673861	0.00000000	0.08591781	0.40538487	0.43673861	0.07195871
1201	4.605313798906142e-7	3	0.43901505	0.00000000	0.08523147	0.39494133	0.43901505	0.08081215
1202	4.606849403098908e-7	2	0.42153617	0.00000000	0.07774703	0.42153617	0.39622829	0.10448851
1203	4.609557824152734e-7	2	0.42925192	0.00000000	0.07149959	0.42925192	0.40931942	0.08992906
1204	4.610314489759302e-7	3	0.41549653	0.00000000	0.09130360	0.40651364	0.41549653	0.08668623
1205	4.612461815559745e-7	2	0.44718113	0.00000000	0.08295489	0.44718113	0.38122288	0.08864110
1206	4.613386570501832e-7	2	0.42996625	0.00000000	0.09414935	0.42996625	0.38746040	0.08842400
1207	4.613985561878593e-7	3	0.43833095	0.00000000	0.07334975	0.40843667	0.43833095	0.07988264
1208	4.616478343434079e-7	2	0.42626783	0.00000000	0.09945213	0.42626783	0.38681201	0.08746802
1209	4.618373337228604e-7	2	0.44377087	0.00000000	0.09134125	0.44377087	0.37613835	0.08874952
1210	4.620552196398070e-7	2	0.40928233	0.00000000	0.08591061	0.40928233	0.40496520	0.09984186
1211	4.623189742941834e-7	2	0.42520699	0.00000000	0.08274656	0.42520699	0.39675054	0.09529591
1212	4.625533685690696e-7	2	0.46144342	0.00000000	0.08001132	0.46144342	0.37989405	0.07865120
1213	4.626854210257692e-7	3	0.42534791	0.00000000	0.08702538	0.41278825	0.42534791	0.07483846
1214	4.627281549949343e-7	2	0.42354675	0.00000000	0.08610686	0.42354675	0.41057024	0.07977615
1215	4.629801790675515e-7	2	0.42794894	0.00000000	0.08943069	0.42794894	0.40862595	0.07399441
1216	4.632295399622108e-7	2	0.44138207	0.00000000	0.08614265	0.44138207	0.38308764	0.08938765
1217	4.632492779605795e-7	2	0.41594684	0.00000000	0.08616615	0.41594684	0.41538903	0.08249798
1218	4.634081296760127e-7	2	0.41891154	0.00000000	0.09299756	0.41891154	0.39427384	0.09381706
1219	4.639078903383973e-7	2	0.42320698	0.00000000	0.10143894	0.42320698	0.37628710	0.09906698
1220	4.639199288207768e-7	2	0.41255349	0.00000000	0.08642128	0.41255349	0.39555677	0.10546845
1221	4.640676091306293e-7	3	0.42043733	0.00000000	0.07411355	0.41722450	0.42043733	0.08822462
1222	4.642559899264092e-7	2	0.42342504	0.00000000	0.08767317	0.42342504	0.41184601	0.07705579
1223	4.645282945451832e-7	3	0.41594802	0.00000000	0.07997530	0.40207473	0.41594802	0.10200195
1224	4.646679348018789e-7	2	0.42246666	0.00000000	0.08448872	0.42246666	0.41511755	0.07792707
1225	4.647984523056726e-7	3	0.41875284	0.00000000	0.08538475	0.40112797	0.41875284	0.09473444
1226	4.650134550732439e-7	3	0.41714641	0.00000000	0.08837635	0.40121327	0.41714641	0.09326397
1227	4.652774939614029e-7	2	0.42226542	0.00000000	0.09970549	0.42226542	0.39309652	0.08493257
1228	4.655035583132560e-7	3	0.41113713	0.00000000	0.08879475	0.39188303	0.41113713	0.10818509
1229	4.656713440691386e-7	3	0.43868732	0.00000000	0.08190413	0.39166654	0.43868732	0.08774201
1230	4.658124023927037e-7	3	0.41451341	0.00000000	0.09637240	0.37352986	0.41451341	0.11558433
1231	4.659179527749295e-7	2	0.43121805	0.00000000	0.09508397	0.43121805	0.39691003	0.07678795
1232	4.662015703925915e-7	2	0.42650650	0.00000000	0.09142373	0.42650650	0.40587334	0.07619643
1233	4.662930348391764e-7	3	0.43179200	0.00000000	0.09047176	0.38797142	0.43179200	0.08976482
1234	4.663943238928467e-7	3	0.43997737	0.00000000	0.07542387	0.39617170	0.43997737	0.08842706
1235	4.667073271301885e-7	2	0.42713592	0.00000000	0.08466201	0.42713592	0.40587738	0.08232468
1236	4.669805654450183e-7	2	0.43228792	0.00000000	0.08181845	0.43228792	0.40779909	0.07809454
1237	4.671262159018906e-7	2	0.42747776	0.00000000	0.09557647	0.42747776	0.40344519	0.07350058
1238	4.674142080051314e-7	2	0.42408305	0.00000000	0.07427167	0.42408305	0.40958141	0.09206386
1239	4.677546221267146e-7	3	0.41953527	0.00000000	0.08947322	0.40138410	0.41953527	0.08960741
1240	4.678088144236012e-7	3	0.42306093	0.00000000	0.08210706	0.41622678	0.42306093	0.07860523
1241	4.680405515843913e-7	2	0.43054008	0.00000000	0.09215230	0.43054008	0.36377406	0.11353356
1242	4.680852014663239e-7	2	0.43241878	0.00000000	0.09212618	0.43241878	0.40011905	0.07533599
1243	4.684431759644478e-7	3	0.43600429	0.00000000	0.07544867	0.40011331	0.43600429	0.08843374
1244	4.686459961323893e-7	3	0.44050015	0.00000000	0.07994840	0.38604812	0.44050015	0.09350332
1245	4.688116718807659e-7	2	0.42764629	0.00000000	0.08926463	0.42764629	0.40444116	0.07864792
1246	4.689865533673189e-7	3	0.41982602	0.00000000	0.07930530	0.40127820	0.41982602	0.09959048
1247	4.692090946303234e-7	3	0.42765796	0.00000000	0.08804002	0.39636146	0.42765796	0.08794057
1248	4.695708196370934e-7	3	0.43210202	0.00000000	0.08899887	0.38633664	0.43210202	0.09256247
1249	4.697245885548432e-7	2	0.41258642	0.00000000	0.08473701	0.41258642	0.40726054	0.09541603
1250	4.698778544295833e-7	3	0.43065242	0.00000000	0.07073122	0.39830432	0.43065242	0.10031204
1251	4.699488537206525e-7	3	0.41516540	0.00000000	0.08124342	0.40807569	0.41516540	0.09551549
1252	4.701397447640375e-7	3	0.42101422	0.00000000	0.07910052	0.40170300	0.42101422	0.09818226
1253	4.703323044953064e-7	3	0.43305208	0.00000000	0.08538281	0.39914169	0.43305208	0.08242342
1254	4.703480418277978e-7	3	0.40432748	0.00000000	0.08987520	0.39914151	0.40432748	0.10665580
1255	4.708249031237150e-7	3	0.42959354	0.00000000	0.07665860	0.38757389	0.42959354	0.10617397
1256	4.708811582647853e-7	2	0.42306945	0.00000000	0.07311874	0.42306945	0.40708217	0.09672965
1257	4.712984552975339e-7	3	0.41936356	0.00000000	0.08698418	0.40072359	0.41936356	0.09292867
1258	4.714808829848866e-7	3	0.41596327	0.00000000	0.08007519	0.39928073	0.41596327	0.10468081
1259	4.716121784935382e-7	3	0.43309344	0.00000000	0.08378287	0.39069007	0.43309344	0.09243362
1260	4.719844761773804e-7	3	0.40753931	0.00000000	0.08223040	0.39450268	0.40753931	0.11572761
1261	4.720089838950007e-7	2	0.43052856	0.00000000	0.07413344	0.43052856	0.41303009	0.08230790
1262	4.721625858508383e-7	2	0.42290517	0.00000000	0.07972270	0.42290517	0.41130046	0.08607167
1263	4.723380533645244e-7	3	0.43729090	0.00000000	0.07218006	0.39699098	0.43729090	0.09353806
1264	4.726653688396465e-7	3	0.43446462	0.00000000	0.07336458	0.40330241	0.43446462	0.08886838
1265	4.728677850024481e-7	2	0.40926277	0.00000000	0.07487233	0.40926277	0.40802260	0.10784230
1266	4.729269064298615e-7	3	0.44639036	0.00000000	0.07731389	0.39372383	0.44639036	0.08257191
1267	4.732534658381345e-7	3	0.42049933	0.00000000	0.08414781	0.39375767	0.42049933	0.10159520
1268	4.734026526544923e-7	2	0.42783711	0.00000000	0.08024971	0.42783711	0.40720014	0.08471304
1269	4.735294851409191e-7	3	0.40883804	0.00000000	0.07560966	0.39812076	0.40883804	0.11743154
1270	4.736871228327985e-7	2	0.40798045	0.00000000	0.08054620	0.40798045	0.40744453	0.10402882
1271	4.739189660387339e-7	3	0.43804913	0.00000000	0.06672265	0.39735739	0.43804913	0.09787083
1272	4.742488943467732e-7	2	0.41357455	0.00000000	0.07588594	0.41357455	0.40597177	0.10456774
1273	4.745478822795953e-7	3	0.41889816	0.00000000	0.08475370	0.39724199	0.41889816	0.09910614
1274	4.747233494452026e-7	3	0.41452361	0.00000000	0.08717399	0.39284861	0.41452361	0.10545380
1275	4.748168987453244e-7	3	0.41246130	0.00000000	0.08126592	0.40846015	0.41246130	0.09781262
1276	4.749139026745428e-7	3	0.42313832	0.00000000	0.09511694	0.38380237	0.42313832	0.09794237
1277	4.751802308301851e-7	3	0.44749095	0.00000000	0.07043526	0.38688851	0.44749095	0.09518528
1278	4.753027757255108e-7	3	0.43860959	0.00000000	0.07041316	0.38579677	0.43860959	0.10518048
1279	4.754574919372066e-7	3	0.42620345	0.00000000	0.07163608	0.40644964	0.42620345	0.09571082
1280	4.758298901750881e-7	3	0.43234779	0.00000000	0.08566404	0.39945568	0.43234779	0.08253249
1281	4.759201746550222e-7	3	0.42447864	0.00000000	0.08371264	0.39444876	0.42447864	0.09735996
1282	4.762842013083276e-7	3	0.41621487	0.00000000	0.08527392	0.39509524	0.41621487	0.10341598
1283	4.764148262936264e-7	3	0.42468085	0.00000000	0.07706464	0.39978611	0.42468085	0.09846840
1284	4.765792808361112e-7	3	0.43200831	0.00000000	0.08101891	0.39299073	0.43200831	0.09398206
1285	4.767381577318678e-7	3	0.44648018	0.00000000	0.06794415	0.38713056	0.44648018	0.09844511
1286	4.770322564943730e-7	3	0.44452059	0.00000000	0.09708938	0.36130533	0.44452059	0.09708471
1287	4.773255507443491e-7	3	0.42698394	0.00000000	0.07915469	0.37918544	0.42698394	0.11467593
1288	4.775421666198799e-7	3	0.43485093	0.00000000	0.07782161	0.37741627	0.43485093	0.10991119
1289	4.776106010648250e-7	3	0.42764347	0.00000000	0.08720184	0.38024749	0.42764347	0.10490720
1290	4.777389376915767e-7	3	0.46459111	0.00000000	0.07632592	0.37713007	0.46459111	0.08195291
1291	4.778704299803282e-7	3	0.41561397	0.00000000	0.07774363	0.40435528	0.41561397	0.10228712
1292	4.780451458396690e-7	3	0.41841349	0.00000000	0.08030440	0.39541088	0.41841349	0.10587123
1293	4.783152024884953e-7	3	0.41925557	0.00000000	0.08598446	0.39701318	0.41925557	0.09774678
1294	4.786266934101026e-7	3	0.41398992	0.00000000	0.10013423	0.39384741	0.41398992	0.09202843
1295	4.787473129660340e-7	3	0.42893650	0.00000000	0.08771506	0.39093722	0.42893650	0.09241122
1296	4.788445506338081e-7	3	0.42059181	0.00000000	0.08013708	0.40933895	0.42059181	0.08993215
1297	4.790322472369776e-7	3	0.44126661	0.00000000	0.07024219	0.38744549	0.44126661	0.10104572
1298	4.793446141310270e-7	3	0.43778451	0.00000000	0.07820847	0.39324796	0.43778451	0.09075906
1299	4.795311118139619e-7	3	0.42391423	0.00000000	0.08020955	0.40225575	0.42391423	0.09362047
1300	4.795793857411854e-7	3	0.44840909	0.00000000	0.06961650	0.37537026	0.44840909	0.10660415
1301	4.797108614105995e-7	3	0.42973564	0.00000000	0.08114275	0.38195586	0.42973564	0.10716574
1302	4.803059689043064e-7	3	0.44589450	0.00000000	0.07707451	0.38101690	0.44589450	0.09601409
1303	4.804756546493793e-7	3	0.42886551	0.00000000	0.08521764	0.38600122	0.42886551	0.09991563
1304	4.808257714268534e-7	3	0.42240663	0.00000000	0.07342674	0.39587238	0.42240663	0.10829426
1305	4.809091078050869e-7	3	0.42444198	0.00000000	0.07802115	0.38711741	0.42444198	0.11041947
1306	4.809916896210357e-7	3	0.44991185	0.00000000	0.07357165	0.37608347	0.44991185	0.10043304
1307	4.811609347756682e-7	3	0.39092597	0.00000000	0.08782449	0.38515254	0.39092597	0.13609700
1308	4.812555698099173e-7	3	0.43465850	0.00000000	0.08626297	0.35670978	0.43465850	0.12236875
1309	4.814417830156385e-7	3	0.47023017	0.00000000	0.08718290	0.36315754	0.47023017	0.07942939
1310	4.817096993133955e-7	3	0.40981497	0.00000000	0.07125321	0.39700605	0.40981497	0.12192577
1311	4.819129568496183e-7	3	0.47507098	0.00000000	0.08126914	0.33937779	0.47507098	0.10428209
1312	4.821032978659077e-7	3	0.45508852	0.00000000	0.07764061	0.36592858	0.45508852	0.10134229
1313	4.822297999312334e-7	3	0.45830613	0.00000000	0.06586701	0.37783782	0.45830613	0.09798904
1314	4.824683128755824e-7	3	0.45275877	0.00000000	0.07299245	0.36972353	0.45275877	0.10452525
1315	4.825591901210501e-7	3	0.43638698	0.00000000	0.06554151	0.39470911	0.43638698	0.10336240
1316	4.828485440452509e-7	3	0.42904963	0.00000000	0.08295503	0.39439398	0.42904963	0.09360136
1317	4.829498700903989e-7	3	0.46390736	0.00000000	0.08205787	0.36678445	0.46390736	0.08725033
1318	4.831826517095924e-7	3	0.42552672	0.00000000	0.08105173	0.38682746	0.42552672	0.10659409
1319	4.833925217941139e-7	3	0.41181562	0.00000000	0.07343809	0.37790366	0.41181562	0.13684263
1320	4.835419713019609e-7	3	0.44610316	0.00000000	0.06719251	0.38592887	0.44610316	0.10077546
1321	4.837295406504574e-7	3	0.47476034	0.00000000	0.07737922	0.37561322	0.47476034	0.07224721
1322	4.839855875742575e-7	3	0.46004124	0.00000000	0.08695214	0.36276351	0.46004124	0.09024311
1323	4.841266461688897e-7	3	0.42115602	0.00000000	0.07596304	0.41294857	0.42115602	0.08993236
1324	4.843930843422290e-7	3	0.44322485	0.00000000	0.07863650	0.38185042	0.44322485	0.09628823
1325	4.846600938783711e-7	3	0.42163061	0.00000000	0.07818283	0.36844026	0.42163061	0.13174631
1326	4.846808887542786e-7	3	0.42152096	0.00000000	0.08344019	0.38951817	0.42152096	0.10552068
1327	4.849755263904290e-7	3	0.47396001	0.00000000	0.08135658	0.34989861	0.47396001	0.09478479
1328	4.850719971383500e-7	3	0.43902921	0.00000000	0.08083291	0.37290786	0.43902921	0.10723002
1329	4.853809870437339e-7	3	0.45840845	0.00000000	0.07747077	0.36228537	0.45840845	0.10183541
1330	4.854667402656939e-7	3	0.44064478	0.00000000	0.07664704	0.36469753	0.44064478	0.11801065
1331	4.856851778190476e-7	3	0.43364769	0.00000000	0.08249951	0.37164339	0.43364769	0.11220941
1332	4.857859710088750e-7	3	0.43025939	0.00000000	0.08549695	0.37769982	0.43025939	0.10654384
1333	4.859390213301586e-7	3	0.47360624	0.00000000	0.08769193	0.33912837	0.47360624	0.09957345
1334	4.860652403531908e-7	3	0.42531789	0.00000000	0.07312261	0.40844107	0.42531789	0.09311843
1335	4.860904550615433e-7	3	0.43914069	0.00000000	0.07167482	0.36503029	0.43914069	0.12415420
1336	4.863274366474667e-7	3	0.45782903	0.00000000	0.06982761	0.36978568	0.45782903	0.10255767
1337	4.864550963654145e-7	3	0.46283342	0.00000000	0.07184607	0.36250776	0.46283342	0.10281275
1338	4.866427032070740e-7	3	0.43901721	0.00000000	0.08204526	0.37289888	0.43901721	0.10603865
1339	4.869547126429330e-7	3	0.44753848	0.00000000	0.07589668	0.36751956	0.44753848	0.10904528
1340	4.870071324216516e-7	3	0.42915674	0.00000000	0.07656581	0.37348837	0.42915674	0.12078908
1341	4.872930484270679e-7	3	0.42732624	0.00000000	0.07821909	0.39300984	0.42732624	0.10144483
1342	4.874465451063170e-7	3	0.44912543	0.00000000	0.07137689	0.38144626	0.44912543	0.09805142
1343	4.875694621637264e-7	3	0.41873749	0.00000000	0.07681332	0.39372765	0.41873749	0.11072154
1344	4.878528574120945e-7	3	0.41837669	0.00000000	0.07139148	0.38915994	0.41837669	0.12107189
1345	4.879792608703352e-7	3	0.41926039	0.00000000	0.08352307	0.39364888	0.41926039	0.10356767
1346	4.882107231602230e-7	3	0.44128653	0.00000000	0.07276450	0.39482635	0.44128653	0.09112262
1347	4.882663857890748e-7	3	0.45484322	0.00000000	0.06922435	0.35752818	0.45484322	0.11840426
1348	4.884657420406494e-7	3	0.41499081	0.00000000	0.07379075	0.41188813	0.41499081	0.09933031
1349	4.886816540496299e-7	3	0.41227297	0.00000000	0.06820908	0.38330097	0.41227297	0.13621697
1350	4.888235352578775e-7	3	0.45972577	0.00000000	0.06637917	0.38536021	0.45972577	0.08853485
1351	4.889466195004579e-7	3	0.47579603	0.00000000	0.06797220	0.35054993	0.47579603	0.10568184
1352	4.892605069597616e-7	2	0.40678063	0.00000000	0.07485282	0.40678063	0.39523517	0.12313137
1353	4.894082769061306e-7	3	0.42607170	0.00000000	0.07916958	0.36530696	0.42607170	0.12945177
1354	4.894432800376049e-7	3	0.43001554	0.00000000	0.07137838	0.37821489	0.43001554	0.12039120
1355	4.895782714152307e-7	3	0.45556922	0.00000000	0.06930844	0.37772038	0.45556922	0.09740195
1356	4.898575721763402e-7	3	0.48595727	0.00000000	0.06443223	0.35825395	0.48595727	0.09135655
1357	4.899610153809057e-7	3	0.45222508	0.00000000	0.06803067	0.35634873	0.45222508	0.12339552
1358	4.902269033002826e-7	3	0.42591816	0.00000000	0.07263429	0.37987676	0.42591816	0.12157080
1359	4.902714928981397e-7	3	0.42162431	0.00000000	0.07419408	0.37728997	0.42162431	0.12689164
1360	4.905029102037189e-7	3	0.46925141	0.00000000	0.07291275	0.35979998	0.46925141	0.09803586
1361	4.906189519546798e-7	3	0.42747027	0.00000000	0.07270092	0.35946158	0.42747027	0.14036723
1362	4.908044925544071e-7	3	0.44848054	0.00000000	0.07495368	0.34041108	0.44848054	0.13615470
1363	4.909705958015512e-7	3	0.45677274	0.00000000	0.07426370	0.35316727	0.45677274	0.11579629
1364	4.910873406561228e-7	3	0.43740167	0.00000000	0.07003293	0.37305570	0.43740167	0.11950970
1365	4.913065249638168e-7	3	0.45942183	0.00000000	0.07536300	0.33989398	0.45942183	0.12532119
1366	4.915823875169672e-7	3	0.46074167	0.00000000	0.06099690	0.36629045	0.46074167	0.11197098
1367	4.917508218385622e-7	3	0.45628083	0.00000000	0.06447101	0.37356957	0.45628083	0.10567859
1368	4.920371530730900e-7	3	0.42796850	0.00000000	0.06989280	0.38600354	0.42796850	0.11613516
1369	4.920690881913019e-7	3	0.43973906	0.00000000	0.07019423	0.39300067	0.43973906	0.09706604
1370	4.923718140042593e-7	3	0.43543894	0.00000000	0.07187342	0.37514019	0.43543894	0.11754745
1371	4.925863478155197e-7	3	0.46164881	0.00000000	0.06899197	0.36741535	0.46164881	0.10194387
1372	4.926859210854542e-7	3	0.45416987	0.00000000	0.07036842	0.35115448	0.45416987	0.12430724
1373	4.928039697038375e-7	3	0.42916187	0.00000000	0.06851162	0.38234098	0.42916187	0.11998553
1374	4.930147014117734e-7	3	0.45777015	0.00000000	0.06916878	0.36224461	0.45777015	0.11081646
1375	4.930410998515112e-7	3	0.41541230	0.00000000	0.07002948	0.36132898	0.41541230	0.15322924
1376	4.934422951678699e-7	3	0.45603670	0.00000000	0.06961110	0.34276995	0.45603670	0.13158225
1377	4.934814102533532e-7	3	0.43728166	0.00000000	0.06720843	0.36647962	0.43728166	0.12903028
1378	4.936857021361798e-7	3	0.44863842	0.00000000	0.05516160	0.37975862	0.44863842	0.11644136
1379	4.940590567239856e-7	3	0.46579924	0.00000000	0.06690008	0.35324037	0.46579924	0.11406032
1380	4.941321493268214e-7	3	0.44788667	0.00000000	0.06004206	0.35438074	0.44788667	0.13769053
1381	4.943115527599984e-7	3	0.44571274	0.00000000	0.07531427	0.35553416	0.44571274	0.12343882
1382	4.943754673676633e-7	3	0.41961909	0.00000000	0.07097067	0.37939803	0.41961909	0.13001221
1383	4.945272992946377e-7	3	0.44602374	0.00000000	0.06575699	0.35541807	0.44602374	0.13280121
1384	4.946153689908031e-7	3	0.47142105	0.00000000	0.06738199	0.34251205	0.47142105	0.11868491
1385	4.947924145190884e-7	3	0.40464468	0.00000000	0.08213117	0.38160504	0.40464468	0.13161912
1386	4.949138349873770e-7	3	0.43686612	0.00000000	0.06664039	0.35453012	0.43686612	0.14196337
1387	4.952544235822150e-7	3	0.46738745	0.00000000	0.06583117	0.35718210	0.46738745	0.10959928
1388	4.954020883848047e-7	3	0.45533376	0.00000000	0.06565266	0.36699684	0.45533376	0.11201674
1389	4.954509429911202e-7	3	0.42221108	0.00000000	0.06911298	0.35946219	0.42221108	0.14921375
1390	4.955999624706320e-7	3	0.43781859	0.00000000	0.06847025	0.37394152	0.43781859	0.11976964
1391	4.957752728048574e-7	3	0.43336131	0.00000000	0.06403661	0.36727149	0.43336131	0.13533059
1392	4.959827786859036e-7	3	0.45523162	0.00000000	0.06288290	0.35826006	0.45523162	0.12362542
1393	4.960793932825043e-7	3	0.42915866	0.00000000	0.05973563	0.37292273	0.42915866	0.13818298
1394	4.963204625509078e-7	3	0.41944340	0.00000000	0.06806005	0.37906932	0.41944340	0.13342724
1395	4.966328534206104e-7	3	0.44390194	0.00000000	0.07089135	0.36166990	0.44390194	0.12353681
1396	4.966796937425725e-7	3	0.44709147	0.00000000	0.06961973	0.36987639	0.44709147	0.11341241
1397	4.969137533131403e-7	3	0.44129099	0.00000000	0.07868430	0.35109260	0.44129099	0.12893210
1398	4.969938625481252e-7	3	0.42581640	0.00000000	0.06488578	0.35024773	0.42581640	0.15905009
1399	4.972727220982680e-7	3	0.43601267	0.00000000	0.06514616	0.36255439	0.43601267	0.13628678
1400	4.973616384694249e-7	3	0.42834274	0.00000000	0.06294430	0.38294054	0.42834274	0.12577242
1401	4.974867440582904e-7	3	0.43789109	0.00000000	0.06573183	0.37072046	0.43789109	0.12565662
1402	4.978221888152235e-7	3	0.44985561	0.00000000	0.07283365	0.36448308	0.44985561	0.11282766
1403	4.978754948578666e-7	3	0.43937446	0.00000000	0.05568763	0.37412493	0.43937446	0.13081298
1404	4.981222175518683e-7	3	0.45506680	0.00000000	0.06496189	0.33991281	0.45506680	0.14005850
1405	4.983336092638351e-7	3	0.44537713	0.00000000	0.06634308	0.36344914	0.44537713	0.12483065
1406	4.984653981294930e-7	3	0.46339387	0.00000000	0.07271301	0.34945570	0.46339387	0.11443742
1407	4.986951735604479e-7	3	0.44484243	0.00000000	0.05942731	0.37967451	0.44484243	0.11605576
1408	4.988101458063012e-7	3	0.44586787	0.00000000	0.06475984	0.36896301	0.44586787	0.12040928
1409	4.989079923016306e-7	3	0.47215840	0.00000000	0.06774751	0.33270326	0.47215840	0.12739083
1410	4.993542325157962e-7	3	0.45584581	0.00000000	0.05606562	0.37302123	0.45584581	0.11506734
1411	4.994385284297513e-7	3	0.43694850	0.00000000	0.06838539	0.34477008	0.43694850	0.14989603
1412	4.996182996593618e-7	3	0.46469822	0.00000000	0.07411751	0.34297997	0.46469822	0.11820431
1413	4.997259666423747e-7	3	0.42951991	0.00000000	0.06205793	0.37518238	0.42951991	0.13323977
1414	4.999019045676746e-7	3	0.43130934	0.00000000	0.07106618	0.38119902	0.43130934	0.11642546
1415	5.001044936085256e-7	3	0.45870420	0.00000000	0.06199304	0.35461305	0.45870420	0.12468970
1416	5.001471751870964e-7	3	0.43014639	0.00000000	0.05574514	0.36847455	0.43014639	0.14563392
1417	5.002330154579934e-7	3	0.47851016	0.00000000	0.06647254	0.33153514	0.47851016	0.12348216
1418	5.005318779295602e-7	3	0.47363414	0.00000000	0.06078924	0.32779529	0.47363414	0.13778132
1419	5.006196607035027e-7	3	0.47030638	0.00000000	0.06403044	0.33503107	0.47030638	0.13063210
1420	5.009440786158407e-7	3	0.45633265	0.00000000	0.06120870	0.34376880	0.45633265	0.13868985
1421	5.011266504481747e-7	3	0.44837174	0.00000000	0.06527728	0.35537400	0.44837174	0.13097698
1422	5.012424527042103e-7	3	0.43606628	0.00000000	0.06665314	0.35655746	0.43606628	0.14072312
1423	5.014467738594165e-7	3	0.45150463	0.00000000	0.07247773	0.36038707	0.45150463	0.11563057
1424	5.016121102873566e-7	3	0.46002921	0.00000000	0.06249270	0.34501307	0.46002921	0.13246503
1425	5.018390445743159e-7	3	0.42986863	0.00000000	0.06180601	0.36759525	0.42986863	0.14073011
1426	5.019908940767073e-7	3	0.45468914	0.00000000	0.06993201	0.35710175	0.45468914	0.11827710
1427	5.021677537860838e-7	3	0.42363685	0.00000000	0.06151596	0.36252102	0.42363685	0.15232617
1428	5.024741697083140e-7	3	0.46860846	0.00000000	0.06178512	0.31561655	0.46860846	0.15398988
1429	5.027271550697649e-7	3	0.45308628	0.00000000	0.07128405	0.34719515	0.45308628	0.12843451
1430	5.027892555600557e-7	3	0.47101084	0.00000000	0.06532279	0.32072524	0.47101084	0.14294113
1431	5.029142515341709e-7	3	0.45294751	0.00000000	0.07039266	0.34457901	0.45294751	0.13208081
1432	5.031276479635960e-7	3	0.47254722	0.00000000	0.06712846	0.34645397	0.47254722	0.11387036
1433	5.031794765709647e-7	3	0.45164991	0.00000000	0.06800844	0.35327521	0.45164991	0.12706644
1434	5.034315183811618e-7	3	0.44318810	0.00000000	0.06723119	0.35479448	0.44318810	0.13478623
1435	5.036636271948955e-7	3	0.49016379	0.00000000	0.06129654	0.33876353	0.49016379	0.10977614
1436	5.038848107793281e-7	3	0.44084959	0.00000000	0.06435549	0.35491579	0.44084959	0.13987914
1437	5.039646035768381e-7	3	0.42971912	0.00000000	0.06939891	0.37482984	0.42971912	0.12605213
1438	5.040462443256706e-7	3	0.45071483	0.00000000	0.06880877	0.35830941	0.45071483	0.12216699
1439	5.043773582552191e-7	3	0.46183991	0.00000000	0.05991421	0.33729449	0.46183991	0.14095139
1440	5.043984344107299e-7	3	0.45184078	0.00000000	0.06817320	0.35882826	0.45184078	0.12115776
1441	5.045522438494198e-7	3	0.45960331	0.00000000	0.05891445	0.35117086	0.45960331	0.13031138
1442	5.047150589950664e-7	3	0.49952468	0.00000000	0.06037367	0.32497857	0.49952468	0.11512308
1443	5.050332607531015e-7	3	0.48593405	0.00000000	0.05790135	0.32545497	0.48593405	0.13070963
1444	5.052680226946869e-7	3	0.46420085	0.00000000	0.07135195	0.34193365	0.46420085	0.12251355
1445	5.052777543977601e-7	3	0.43037369	0.00000000	0.07298186	0.37956570	0.43037369	0.11707875
1446	5.055451868921221e-7	3	0.42032896	0.00000000	0.05908214	0.38463208	0.42032896	0.13595681
1447	5.056278199736761e-7	3	0.45507427	0.00000000	0.06211138	0.33223772	0.45507427	0.15057663
1448	5.057960974940390e-7	3	0.44941660	0.00000000	0.06135239	0.32643677	0.44941660	0.16279424
1449	5.060128458256324e-7	3	0.46715472	0.00000000	0.06212232	0.33236154	0.46715472	0.13836142
1450	5.061475634531934e-7	3	0.45674520	0.00000000	0.06364814	0.33621544	0.45674520	0.14339123
1451	5.064597465785197e-7	3	0.44999486	0.00000000	0.05865449	0.30940705	0.44999486	0.18194360
1452	5.066713741702195e-7	3	0.45080061	0.00000000	0.06167604	0.37873309	0.45080061	0.10879026
1453	5.067172138070958e-7	3	0.43934241	0.00000000	0.06136974	0.35083154	0.43934241	0.14845630
