k	eigenvalue	dominant_omega	purity	P_0	P_1	P_2	P_3	P_4
272	2.468315888117890e-6	2	0.47718480	0.00000000	0.13997246	0.47718480	0.34505751	0.03778523
273	2.471168887561268e-6	2	0.45089460	0.00000000	0.13275230	0.45089460	0.37880473	0.03754837
274	2.485025729312545e-6	2	0.44995260	0.00000000	0.18327519	0.44995260	0.31372018	0.05305204
275	2.489255326233628e-6	2	0.44954787	0.00000000	0.16160985	0.44954787	0.34838900	0.04045327
276	2.498103453332551e-6	2	0.39844558	0.00000000	0.22551316	0.39844558	0.34612055	0.02992071
277	2.509172813104576e-6	2	0.47822277	0.00000000	0.14173941	0.47822277	0.34160232	0.03843550
278	2.519198063265916e-6	2	0.43370446	0.00000000	0.15122023	0.43370446	0.37320774	0.04186756
279	2.528968917895283e-6	2	0.48857885	0.00000000	0.15982789	0.48857885	0.31237182	0.03922144
280	2.544225270366903e-6	2	0.51582693	0.00000000	0.13544817	0.51582693	0.30782157	0.04090332
281	2.552960450670886e-6	2	0.46169281	0.00000000	0.18709116	0.46169281	0.33301832	0.01819770
282	2.561229625240136e-6	2	0.47389029	0.00000000	0.14832879	0.47389029	0.35696252	0.02081839
283	2.571542733206401e-6	2	0.47286906	0.00000000	0.13247855	0.47286906	0.35094909	0.04370330
284	2.574008704116667e-6	2	0.44776614	0.00000000	0.19520863	0.44776614	0.31516534	0.04185988
285	2.581351040132083e-6	2	0.49491841	0.00000000	0.13428692	0.49491841	0.32067383	0.05012085
286	2.588004953850855e-6	2	0.48046894	0.00000000	0.14793829	0.48046894	0.33519266	0.03640011
287	2.603198699892665e-6	2	0.46736980	0.00000000	0.14424655	0.46736980	0.35742574	0.03095792
288	2.604711789378475e-6	2	0.47490622	0.00000000	0.13386624	0.47490622	0.34681513	0.04441241
289	2.619682483091243e-6	2	0.45696703	0.00000000	0.12499976	0.45696703	0.38121143	0.03682178
290	2.628300050298742e-6	2	0.52930038	0.00000000	0.10024793	0.52930038	0.33970620	0.03074550
291	2.633517729188687e-6	2	0.45817703	0.00000000	0.19622545	0.45817703	0.31913417	0.02646335
292	2.635754802272915e-6	2	0.46692553	0.00000000	0.17932462	0.46692553	0.30441888	0.04933098
293	2.646049757735069e-6	2	0.47201895	0.00000000	0.14385540	0.47201895	0.33162650	0.05249915
294	2.659945015768335e-6	2	0.48592174	0.00000000	0.15610840	0.48592174	0.31632096	0.04164890
295	2.672591104956127e-6	2	0.51597363	0.00000000	0.14009301	0.51597363	0.31844513	0.02548823
296	2.682503871668267e-6	2	0.50669743	0.00000000	0.12241388	0.50669743	0.33581318	0.03507550
297	2.700630378673868e-6	2	0.46430777	0.00000000	0.14107931	0.46430777	0.34996091	0.04465201
298	2.707469258372565e-6	2	0.55382097	0.00000000	0.10867484	0.55382097	0.30906920	0.02843499
299	2.714439813351434e-6	2	0.47306689	0.00000000	0.14356521	0.47306689	0.33915188	0.04421603
300	2.724328377337564e-6	2	0.45437100	0.00000000	0.16134204	0.45437100	0.33071181	0.05357516
301	2.729435348903484e-6	2	0.50062125	0.00000000	0.14536520	0.50062125	0.30906824	0.04494531
302	2.740680106848986e-6	2	0.51290635	0.00000000	0.10421856	0.51290635	0.33762558	0.04524951
303	2.747462752455806e-6	2	0.46212153	0.00000000	0.16698368	0.46212153	0.32961908	0.04127571
304	2.756243540775337e-6	2	0.49217074	0.00000000	0.15812463	0.49217074	0.30994654	0.03975809
305	2.767244005432189e-6	2	0.46919440	0.00000000	0.16470302	0.46919440	0.32120637	0.04489621
306	2.770817366980553e-6	2	0.46363132	0.00000000	0.19092290	0.46363132	0.30833913	0.03710664
307	2.794564887397791e-6	2	0.50330035	0.00000000	0.12018580	0.50330035	0.32745490	0.04905896
308	2.799825309446450e-6	2	0.41699852	0.00000000	0.14523414	0.41699852	0.38695814	0.05080921
309	2.808232006039073e-6	2	0.49267401	0.00000000	0.12255244	0.49267401	0.33323559	0.05153795
310	2.817429866741268e-6	2	0.46435585	0.00000000	0.15026606	0.46435585	0.36629231	0.01908578
311	2.834808593467427e-6	2	0.44490188	0.00000000	0.13841615	0.44490188	0.37449724	0.04218472
312	2.840077403765633e-6	2	0.47216405	0.00000000	0.19248250	0.47216405	0.29170657	0.04364687
313	2.848984849656582e-6	2	0.46921915	0.00000000	0.13028521	0.46921915	0.36386719	0.03662845
314	2.852365055269276e-6	2	0.48564656	0.00000000	0.17161293	0.48564656	0.31098206	0.03175845
315	2.863250814653767e-6	2	0.50201726	0.00000000	0.15045317	0.50201726	0.29962392	0.04790565
316	2.867170265155176e-6	2	0.45272666	0.00000000	0.15284783	0.45272666	0.34986380	0.04456171
317	2.877496083971602e-6	2	0.48031932	0.00000000	0.12785175	0.48031932	0.34777744	0.04405149
318	2.885823766936012e-6	2	0.48315305	0.00000000	0.16441493	0.48315305	0.31810239	0.03432963
319	2.892356507417989e-6	2	0.49666310	0.00000000	0.13869570	0.49666310	0.32713744	0.03750376
320	2.916483779147307e-6	2	0.44102503	0.00000000	0.19415419	0.44102503	0.32739408	0.03742670
321	2.922540127040354e-6	2	0.49095957	0.00000000	0.16946217	0.49095957	0.31611902	0.02345923
322	2.939334308058677e-6	2	0.44077125	0.00000000	0.14885996	0.44077125	0.37723906	0.03312973
323	2.948926535258897e-6	2	0.45339297	0.00000000	0.13979517	0.45339297	0.37423643	0.03257544
324	2.955771933306428e-6	2	0.46710977	0.00000000	0.12642614	0.46710977	0.37609688	0.03036721
325	2.963299540932477e-6	2	0.41879226	0.00000000	0.20722620	0.41879226	0.31678465	0.05719689
326	2.973117702977316e-6	2	0.50523729	0.00000000	0.10259203	0.50523729	0.34062552	0.05154516
327	2.981267984895509e-6	2	0.46256368	0.00000000	0.16514053	0.46256368	0.33725632	0.03503947
328	2.992255826597750e-6	2	0.44505709	0.00000000	0.20269338	0.44505709	0.31025612	0.04199341
329	3.003251336039465e-6	2	0.48045108	0.00000000	0.12742563	0.48045108	0.34492190	0.04720138
330	3.018057920323779e-6	2	0.48957059	0.00000000	0.14174737	0.48957059	0.31031203	0.05837001
331	3.029941755601984e-6	2	0.47231707	0.00000000	0.16772971	0.47231707	0.33513971	0.02481351
332	3.036808539165218e-6	2	0.49596144	0.00000000	0.16182861	0.49596144	0.31448603	0.02772392
333	3.045079511071242e-6	2	0.50293430	0.00000000	0.13052589	0.50293430	0.33457676	0.03196305
334	3.052477102321621e-6	2	0.48429763	0.00000000	0.19009179	0.48429763	0.29209516	0.03351542
335	3.065432434181096e-6	2	0.46508096	0.00000000	0.16692999	0.46508096	0.32931593	0.03867312
336	3.072495172367900e-6	2	0.49355030	0.00000000	0.16321192	0.49355030	0.29419390	0.04904388
337	3.075985724149286e-6	2	0.44468095	0.00000000	0.15102570	0.44468095	0.38232814	0.02196521
338	3.085197095531084e-6	2	0.51515149	0.00000000	0.13285684	0.51515149	0.31560042	0.03639124
339	3.097805366884040e-6	2	0.54060388	0.00000000	0.11291365	0.54060388	0.31824773	0.02823474
340	3.113409968004385e-6	2	0.47740600	0.00000000	0.16536787	0.47740600	0.30538955	0.05183658
341	3.121458411556141e-6	2	0.44954694	0.00000000	0.15067162	0.44954694	0.35952428	0.04025716
342	3.134916079953998e-6	2	0.48860003	0.00000000	0.13340434	0.48860003	0.34872626	0.02926937
343	3.137438827835037e-6	2	0.48264513	0.00000000	0.18214994	0.48264513	0.29538271	0.03982222
344	3.148555636229854e-6	2	0.49548445	0.00000000	0.16670321	0.49548445	0.29422861	0.04358373
345	3.156682392371593e-6	2	0.51274797	0.00000000	0.14734250	0.51274797	0.31026291	0.02964662
346	3.175151571444048e-6	2	0.43584220	0.00000000	0.16990017	0.43584220	0.36306918	0.03118846
347	3.182795873555525e-6	2	0.46376302	0.00000000	0.14235596	0.46376302	0.34855702	0.04532400
348	3.196535603741426e-6	2	0.42883599	0.00000000	0.18060885	0.42883599	0.35035269	0.04020248
349	3.214980685501728e-6	2	0.44145430	0.00000000	0.17857743	0.44145430	0.35206498	0.02790330
350	3.230601416162598e-6	2	0.40446373	0.00000000	0.21246807	0.40446373	0.34303509	0.04003311
351	3.240888793185261e-6	2	0.46854266	0.00000000	0.13761114	0.46854266	0.35407135	0.03977485
352	3.244433018258212e-6	2	0.41997121	0.00000000	0.16890732	0.41997121	0.35594188	0.05517959
353	3.268271778533235e-6	2	0.44592435	0.00000000	0.18113271	0.44592435	0.32175808	0.05118486
354	3.277434135405012e-6	2	0.53968318	0.00000000	0.16703398	0.53968318	0.26066194	0.03262089
355	3.283985006528726e-6	2	0.44470135	0.00000000	0.13449995	0.44470135	0.39674651	0.02405218
356	3.295814068528950e-6	2	0.46448856	0.00000000	0.21998804	0.46448856	0.28366459	0.03185882
357	3.306427085268040e-6	2	0.48073646	0.00000000	0.11089413	0.48073646	0.35973288	0.04863652
358	3.312670701343346e-6	2	0.51580042	0.00000000	0.15402407	0.51580042	0.27867782	0.05149769
359	3.334109958118442e-6	2	0.47055543	0.00000000	0.16261749	0.47055543	0.32874207	0.03808501
360	3.341707976453942e-6	2	0.50841405	0.00000000	0.12614811	0.50841405	0.32561149	0.03982636
361	3.355278651785339e-6	2	0.44644415	0.00000000	0.18424781	0.44644415	0.32803911	0.04126894
362	3.357975519677677e-6	2	0.43617691	0.00000000	0.17705356	0.43617691	0.35580425	0.03096528
363	3.375564593335313e-6	2	0.43397620	0.00000000	0.15163809	0.43397620	0.38436743	0.03001828
364	3.385396285250487e-6	2	0.43476507	0.00000000	0.15006303	0.43476507	0.38679566	0.02837624
365	3.394092432079322e-6	2	0.47230869	0.00000000	0.17921336	0.47230869	0.31349178	0.03498617
366	3.403919609263216e-6	2	0.44570173	0.00000000	0.10928081	0.44570173	0.41111812	0.03389934
367	3.421046464073773e-6	2	0.42920229	0.00000000	0.12710225	0.42920229	0.39658040	0.04711505
368	3.440018584408023e-6	2	0.46240039	0.00000000	0.14408111	0.46240039	0.35680129	0.03671722
369	3.445385930797059e-6	2	0.45067759	0.00000000	0.17567550	0.45067759	0.33344614	0.04020077
370	3.461222955594708e-6	2	0.48221436	0.00000000	0.11935571	0.48221436	0.35466514	0.04376480
371	3.471506911950931e-6	2	0.45404647	0.00000000	0.12841274	0.45404647	0.38523738	0.03230341
372	3.475227357096083e-6	2	0.44603427	0.00000000	0.19019731	0.44603427	0.32839832	0.03537009
373	3.494863853444769e-6	2	0.49204607	0.00000000	0.14180576	0.49204607	0.33444509	0.03170308
374	3.517879431521993e-6	2	0.45244649	0.00000000	0.12031824	0.45244649	0.39894254	0.02829273
375	3.530563751671685e-6	2	0.45266156	0.00000000	0.16871932	0.45266156	0.32490519	0.05371393
376	3.539968900703412e-6	2	0.49717287	0.00000000	0.15720423	0.49717287	0.30175738	0.04386552
377	3.546300863223940e-6	2	0.46930534	0.00000000	0.18916900	0.46930534	0.31125142	0.03027425
378	3.569088466099460e-6	2	0.43154559	0.00000000	0.12432584	0.43154559	0.39499216	0.04913641
379	3.584558200643870e-6	2	0.47707179	0.00000000	0.13087473	0.47707179	0.34419111	0.04786237
380	3.596416282866220e-6	2	0.53655615	0.00000000	0.12692885	0.53655615	0.30016368	0.03635132
381	3.607074133058997e-6	2	0.49361056	0.00000000	0.14787987	0.49361056	0.32800265	0.03050693
382	3.620994526996195e-6	2	0.43906725	0.00000000	0.14350809	0.43906725	0.36890513	0.04851953
383	3.630051159245681e-6	2	0.43273298	0.00000000	0.14175479	0.43273298	0.37835357	0.04715866
384	3.651347409552260e-6	2	0.51730811	0.00000000	0.13408132	0.51730811	0.30931084	0.03929973
385	3.677723449880865e-6	2	0.47225293	0.00000000	0.13456319	0.47225293	0.34869808	0.04448580
386	3.679908996242476e-6	2	0.45817368	0.00000000	0.12777537	0.45817368	0.36474863	0.04930232
387	3.686023299716338e-6	2	0.47782129	0.00000000	0.13020433	0.47782129	0.32984694	0.06212745
388	3.693325191260928e-6	2	0.43131558	0.00000000	0.16285094	0.43131558	0.36492112	0.04091236
389	3.706111423117610e-6	2	0.42475507	0.00000000	0.16403040	0.42475507	0.34482977	0.06638476
390	3.731484590373508e-6	2	0.52965842	0.00000000	0.11941080	0.52965842	0.30882253	0.04210825
391	3.746574363216996e-6	2	0.42762779	0.00000000	0.12525249	0.42762779	0.39959591	0.04752381
392	3.756434507583453e-6	2	0.45523624	0.00000000	0.12924152	0.45523624	0.38897970	0.02654255
393	3.766810675860736e-6	2	0.47309945	0.00000000	0.13911404	0.47309945	0.34398250	0.04380402
394	3.778324537358448e-6	2	0.41111501	0.00000000	0.13306119	0.41111501	0.40061323	0.05521058
395	3.808324392454436e-6	2	0.41991522	0.00000000	0.13663681	0.41991522	0.39268779	0.05076018
396	3.815961816340057e-6	2	0.47125328	0.00000000	0.14665390	0.47125328	0.32122752	0.06086530
397	3.833070817310682e-6	2	0.41774531	0.00000000	0.14278949	0.41774531	0.41385722	0.02560798
398	3.848063034686279e-6	2	0.44534190	0.00000000	0.12647663	0.44534190	0.37661824	0.05156324
399	3.860361920137043e-6	2	0.48618432	0.00000000	0.13622233	0.48618432	0.32616898	0.05142437
400	3.889260419101668e-6	2	0.50391332	0.00000000	0.11924009	0.50391332	0.33025314	0.04659345
401	3.898640536573567e-6	2	0.49626287	0.00000000	0.11034082	0.49626287	0.34159690	0.05179942
402	3.905009355070578e-6	2	0.50701302	0.00000000	0.10393773	0.50701302	0.33742698	0.05162227
403	3.921040509003345e-6	2	0.46289665	0.00000000	0.12836504	0.46289665	0.37344686	0.03529144
404	3.931813424363307e-6	2	0.45443928	0.00000000	0.13575467	0.45443928	0.36755498	0.04225106
405	3.953741303211064e-6	2	0.52303816	0.00000000	0.14608688	0.52303816	0.28628145	0.04459351
406	3.969041824559986e-6	2	0.45664797	0.00000000	0.12055433	0.45664797	0.39072310	0.03207460
407	3.978457024497243e-6	3	0.43119054	0.00000000	0.10417227	0.41585196	0.43119054	0.04878522
408	3.981932748606735e-6	2	0.42807483	0.00000000	0.10965914	0.42807483	0.42102547	0.04124056
409	3.995241276255646e-6	2	0.47121166	0.00000000	0.13067734	0.47121166	0.36244359	0.03566741
410	4.022615672282165e-6	2	0.43500726	0.00000000	0.13572883	0.43500726	0.36844060	0.06082331
411	4.049235119439840e-6	2	0.47199195	0.00000000	0.10702415	0.47199195	0.37172716	0.04925675
412	4.052872003658449e-6	2	0.46223660	0.00000000	0.14268201	0.46223660	0.35585814	0.03922325
413	4.075617298097062e-6	2	0.43918187	0.00000000	0.11254068	0.43918187	0.39921526	0.04906219
414	4.092054011362756e-6	2	0.52007791	0.00000000	0.09652444	0.52007791	0.33469272	0.04870493
415	4.108650720212084e-6	2	0.46839898	0.00000000	0.14511689	0.46839898	0.35242892	0.03405522
416	4.127298612200763e-6	2	0.47225632	0.00000000	0.13091585	0.47225632	0.35440089	0.04242693
417	4.143882108075489e-6	2	0.43450821	0.00000000	0.13577339	0.43450821	0.35708889	0.07262952
418	4.150233001711287e-6	2	0.44781297	0.00000000	0.12553927	0.44781297	0.37765523	0.04899252
419	4.157511022739354e-6	2	0.46288140	0.00000000	0.09202982	0.46288140	0.40077151	0.04431727
420	4.171204505125660e-6	2	0.42189062	0.00000000	0.13732311	0.42189062	0.39003263	0.05075363
421	4.180902269325277e-6	2	0.44074487	0.00000000	0.12921205	0.44074487	0.37374859	0.05629449
422	4.212328541470372e-6	2	0.45538088	0.00000000	0.10889265	0.45538088	0.40019532	0.03553114
423	4.225186278138493e-6	2	0.42924608	0.00000000	0.14260283	0.42924608	0.38608819	0.04206290
424	4.236546293026859e-6	2	0.45146604	0.00000000	0.13105409	0.45146604	0.37556078	0.04191909
425	4.267491901839769e-6	2	0.47829555	0.00000000	0.13024047	0.47829555	0.34982604	0.04163793
426	4.285402914001551e-6	2	0.46374616	0.00000000	0.09323856	0.46374616	0.39608426	0.04693102
427	4.306685316994367e-6	2	0.47811618	0.00000000	0.11432730	0.47811618	0.36121186	0.04634466
428	4.324935289276690e-6	2	0.47959275	0.00000000	0.15170535	0.47959275	0.31326556	0.05543635
429	4.348743956557471e-6	2	0.41517055	0.00000000	0.17486205	0.41517055	0.34133911	0.06862829
430	4.354081749597500e-6	2	0.44574224	0.00000000	0.11140016	0.44574224	0.40909126	0.03376633
431	4.376423591255572e-6	2	0.45818292	0.00000000	0.12585833	0.45818292	0.35454814	0.06141061
432	4.382013850987213e-6	2	0.46528660	0.00000000	0.12166999	0.46528660	0.35045758	0.06258584
433	4.406986210986955e-6	2	0.49436632	0.00000000	0.15082730	0.49436632	0.33248731	0.02231907
434	4.413607826564687e-6	2	0.46679895	0.00000000	0.11515025	0.46679895	0.36849563	0.04955517
435	4.423163162821095e-6	2	0.44684096	0.00000000	0.12606480	0.44684096	0.35923599	0.06785824
436	4.442905349764031e-6	2	0.47948753	0.00000000	0.13280143	0.47948753	0.34860515	0.03910590
437	4.457165288005103e-6	2	0.47842733	0.00000000	0.13327748	0.47842733	0.36597419	0.02232100
438	4.497190862184127e-6	2	0.45730629	0.00000000	0.12522975	0.45730629	0.37501605	0.04244791
439	4.500052640077299e-6	2	0.47140479	0.00000000	0.10933609	0.47140479	0.38637800	0.03288112
440	4.536895091701017e-6	2	0.42978614	0.00000000	0.10350716	0.42978614	0.39100706	0.07569964
441	4.544121291713954e-6	2	0.42972032	0.00000000	0.14005510	0.42972032	0.38509721	0.04512738
442	4.556775595859964e-6	2	0.43968805	0.00000000	0.12450278	0.43968805	0.39349622	0.04231295
443	4.565202396860485e-6	2	0.53091180	0.00000000	0.10656040	0.53091180	0.28185823	0.08066956
444	4.611140734942803e-6	2	0.47652498	0.00000000	0.11526206	0.47652498	0.36681935	0.04139360
445	4.617699875180036e-6	2	0.43575485	0.00000000	0.14741686	0.43575485	0.34652343	0.07030485
446	4.634684712709816e-6	2	0.47304125	0.00000000	0.13095457	0.47304125	0.35982526	0.03617891
447	4.640695937474530e-6	2	0.47044672	0.00000000	0.12638329	0.47044672	0.37172775	0.03144225
448	4.667057255514638e-6	2	0.45738024	0.00000000	0.12597762	0.45738024	0.38237476	0.03426738
449	4.691901732226920e-6	2	0.50324759	0.00000000	0.10385728	0.50324759	0.33991228	0.05298285
450	4.719645715333736e-6	2	0.50835823	0.00000000	0.13843606	0.50835823	0.29308597	0.06011973
451	4.750742187478941e-6	2	0.42973053	0.00000000	0.16820331	0.42973053	0.36205530	0.04001086
452	4.772687176808479e-6	2	0.46395489	0.00000000	0.12586672	0.46395489	0.37172237	0.03845602
453	4.805782809362697e-6	2	0.42548337	0.00000000	0.15587251	0.42548337	0.38460295	0.03404117
454	4.823100597355196e-6	2	0.49707828	0.00000000	0.11782557	0.49707828	0.31228267	0.07281348
455	4.838144383506154e-6	2	0.44864590	0.00000000	0.11827763	0.44864590	0.39230988	0.04076659
456	4.855982023009258e-6	2	0.45562767	0.00000000	0.12438323	0.45562767	0.36990147	0.05008762
457	4.875914668890900e-6	3	0.43138847	0.00000000	0.13489082	0.40982769	0.43138847	0.02389302
458	4.885340046884982e-6	2	0.49212343	0.00000000	0.13511102	0.49212343	0.34699089	0.02577467
459	4.924661076808043e-6	2	0.45794417	0.00000000	0.13193407	0.45794417	0.37412235	0.03599941
460	4.930246650555062e-6	2	0.47597108	0.00000000	0.13120547	0.47597108	0.32281221	0.07001123
461	4.950012572154718e-6	2	0.44815889	0.00000000	0.12886818	0.44815889	0.37558567	0.04738726
462	4.969594287999881e-6	2	0.44369413	0.00000000	0.15698293	0.44369413	0.31780771	0.08151522
463	4.989983148195925e-6	2	0.49815538	0.00000000	0.15415566	0.49815538	0.31434422	0.03334474
464	5.026666997984830e-6	2	0.46054140	0.00000000	0.12175990	0.46054140	0.36177768	0.05592103
465	5.041433718458243e-6	2	0.48296578	0.00000000	0.13914472	0.48296578	0.32979520	0.04809430
466	5.043100296880856e-6	2	0.47238088	0.00000000	0.13585804	0.47238088	0.35782983	0.03393126
467	5.071460026850836e-6	2	0.44382411	0.00000000	0.14573857	0.44382411	0.35794315	0.05249416
468	5.077700194956858e-6	3	0.44788427	0.00000000	0.11790501	0.40231620	0.44788427	0.03189452
469	5.114291638828160e-6	2	0.46800834	0.00000000	0.16623882	0.46800834	0.32802380	0.03772904
470	5.126366308994495e-6	2	0.46830447	0.00000000	0.13083322	0.46830447	0.36142087	0.03944144
471	5.150671987455299e-6	2	0.45856817	0.00000000	0.13977408	0.45856817	0.36992608	0.03173167
472	5.175029956847475e-6	2	0.45771160	0.00000000	0.13309591	0.45771160	0.36830800	0.04088449
473	5.186354807846000e-6	2	0.46537309	0.00000000	0.17955532	0.46537309	0.31270935	0.04236223
474	5.211381340086584e-6	2	0.42910485	0.00000000	0.17289862	0.42910485	0.35928300	0.03871354
475	5.221795072245726e-6	2	0.45115233	0.00000000	0.13899066	0.45115233	0.36499054	0.04486646
476	5.231668348148275e-6	2	0.51413498	0.00000000	0.11573091	0.51413498	0.30088820	0.06924592
477	5.240276231598901e-6	2	0.51500406	0.00000000	0.14783877	0.51500406	0.30555377	0.03160340
478	5.271059128355840e-6	2	0.42555531	0.00000000	0.16605086	0.42555531	0.35481060	0.05358323
479	5.317774238291354e-6	2	0.43133309	0.00000000	0.16955208	0.43133309	0.34163439	0.05748044
480	5.330750991659789e-6	2	0.48762168	0.00000000	0.14765670	0.48762168	0.32060916	0.04411246
481	5.367702937970980e-6	2	0.51113314	0.00000000	0.14116252	0.51113314	0.32395327	0.02375106
482	5.373374995110858e-6	2	0.43822947	0.00000000	0.17070404	0.43822947	0.35511574	0.03595075
483	5.405735989494980e-6	2	0.48920117	0.00000000	0.12050684	0.48920117	0.35227328	0.03801872
484	5.421608189004404e-6	2	0.50411968	0.00000000	0.10680072	0.50411968	0.35060312	0.03847649
485	5.428045211399242e-6	2	0.48995061	0.00000000	0.14664282	0.48995061	0.34051892	0.02288766
486	5.459061658948042e-6	2	0.48183742	0.00000000	0.18367413	0.48183742	0.30601195	0.02847649
487	5.482018520533473e-6	2	0.52337502	0.00000000	0.14281078	0.52337502	0.30940794	0.02440626
488	5.491349688255623e-6	2	0.51812493	0.00000000	0.14899881	0.51812493	0.28183006	0.05104621
489	5.520022456052118e-6	2	0.44279329	0.00000000	0.16823418	0.44279329	0.35234839	0.03662414
490	5.548892032687504e-6	2	0.48418962	0.00000000	0.14642324	0.48418962	0.30727260	0.06211454
491	5.575287901322598e-6	2	0.48009633	0.00000000	0.15166336	0.48009633	0.32500326	0.04323705
492	5.589886573230005e-6	2	0.46524746	0.00000000	0.12817323	0.46524746	0.35802448	0.04855483
493	5.598906831066338e-6	2	0.51188616	0.00000000	0.15263478	0.51188616	0.29551776	0.03996129
494	5.624974230660449e-6	2	0.42768500	0.00000000	0.15214007	0.42768500	0.37319067	0.04698426
495	5.656255896839693e-6	2	0.46499591	0.00000000	0.15827886	0.46499591	0.33673154	0.03999370
496	5.669105822648682e-6	2	0.51559914	0.00000000	0.12606324	0.51559914	0.33258532	0.02575231
497	5.671936606058256e-6	2	0.43242915	0.00000000	0.13236587	0.43242915	0.39345417	0.04175081
498	5.689570619605065e-6	2	0.50193156	0.00000000	0.13477171	0.50193156	0.31411159	0.04918514
499	5.707975586085627e-6	2	0.48070254	0.00000000	0.11858998	0.48070254	0.35195873	0.04874874
500	5.773351155644774e-6	2	0.51091569	0.00000000	0.12703827	0.51091569	0.33440290	0.02764314
501	5.803440333185389e-6	2	0.48975536	0.00000000	0.14175865	0.48975536	0.34400063	0.02448537
502	5.811099953464963e-6	2	0.48287200	0.00000000	0.14431329	0.48287200	0.35119607	0.02161864
503	5.831572494677314e-6	2	0.48823713	0.00000000	0.12755791	0.48823713	0.34834387	0.03586109
504	5.854596668160704e-6	2	0.47319958	0.00000000	0.13904718	0.47319958	0.35514643	0.03260681
505	5.899455861206248e-6	2	0.46850576	0.00000000	0.12857195	0.46850576	0.35328506	0.04963723
506	5.902322325570600e-6	2	0.44536596	0.00000000	0.17098461	0.44536596	0.35236161	0.03128783
507	5.917843158731137e-6	2	0.51612197	0.00000000	0.13117302	0.51612197	0.33393844	0.01876657
508	5.944885922690660e-6	2	0.49263914	0.00000000	0.15350650	0.49263914	0.32373271	0.03012165
509	5.969286773040925e-6	2	0.49238910	0.00000000	0.12671951	0.49238910	0.35148094	0.02941045
510	5.976081024590907e-6	2	0.48470308	0.00000000	0.15946855	0.48470308	0.30915354	0.04667483
511	5.997819947972198e-6	2	0.42679882	0.00000000	0.13403819	0.42679882	0.38437818	0.05478480
512	6.000933445230255e-6	2	0.47951254	0.00000000	0.11809116	0.47951254	0.35591176	0.04648454
513	6.057129358604561e-6	2	0.46261203	0.00000000	0.14863695	0.46261203	0.34735352	0.04139750
514	6.082546259585332e-6	2	0.51439102	0.00000000	0.12149286	0.51439102	0.33072981	0.03338631
515	6.098204535105174e-6	2	0.51451234	0.00000000	0.13125051	0.51451234	0.33104246	0.02319468
516	6.117731912511798e-6	2	0.52002759	0.00000000	0.11590743	0.52002759	0.33011917	0.03394581
517	6.128580936021392e-6	2	0.51820297	0.00000000	0.15128145	0.51820297	0.29596254	0.03455304
518	6.152132103527614e-6	2	0.45521662	0.00000000	0.13748811	0.45521662	0.37019586	0.03709941
519	6.163444926557082e-6	2	0.47449401	0.00000000	0.11752833	0.47449401	0.36971760	0.03826005
520	6.200336645793913e-6	2	0.47559272	0.00000000	0.17199351	0.47559272	0.31014947	0.04226430
521	6.241387859631095e-6	2	0.48397823	0.00000000	0.15639270	0.48397823	0.33124265	0.02838642
522	6.281140027160616e-6	2	0.45840314	0.00000000	0.12954086	0.45840314	0.37508215	0.03697386
523	6.290428691607274e-6	2	0.41671518	0.00000000	0.14778792	0.41671518	0.40318396	0.03231294
524	6.315252781210572e-6	2	0.49932588	0.00000000	0.12779082	0.49932588	0.31425805	0.05862525
525	6.334362511939428e-6	2	0.46905457	0.00000000	0.15575389	0.46905457	0.33098215	0.04420939
526	6.350145468027133e-6	2	0.48760081	0.00000000	0.13234528	0.48760081	0.34298237	0.03707154
527	6.379601643155793e-6	2	0.43919503	0.00000000	0.15186963	0.43919503	0.37668645	0.03224890
528	6.389097182610370e-6	2	0.48299435	0.00000000	0.11977556	0.48299435	0.36282058	0.03440951
529	6.399023647687111e-6	2	0.49371187	0.00000000	0.11763147	0.49371187	0.34881693	0.03983973
530	6.426720832233350e-6	2	0.51057304	0.00000000	0.13709131	0.51057304	0.31884625	0.03348941
531	6.455768246862005e-6	2	0.51066957	0.00000000	0.12340595	0.51066957	0.32534300	0.04058148
532	6.477215716178448e-6	2	0.48728426	0.00000000	0.15089513	0.48728426	0.31664887	0.04517173
533	6.496144706036594e-6	2	0.49743395	0.00000000	0.12105556	0.49743395	0.34808773	0.03342276
534	6.511951198570045e-6	2	0.50774985	0.00000000	0.13884072	0.50774985	0.32451872	0.02889071
535	6.534341415740749e-6	2	0.50771850	0.00000000	0.10664016	0.50771850	0.35753841	0.02810293
536	6.581922027898828e-6	2	0.42568369	0.00000000	0.20034645	0.42568369	0.32377870	0.05019116
537	6.591675248110969e-6	2	0.44287209	0.00000000	0.14101167	0.44287209	0.37320210	0.04291413
538	6.630898317897223e-6	2	0.45504534	0.00000000	0.13280401	0.45504534	0.37537956	0.03677110
539	6.653069796407724e-6	2	0.47137102	0.00000000	0.15515815	0.47137102	0.33082161	0.04264922
540	6.671328691967275e-6	2	0.45742646	0.00000000	0.12266329	0.45742646	0.37271070	0.04719955
541	6.695608090399999e-6	2	0.49909064	0.00000000	0.14374542	0.49909064	0.34109470	0.01606924
542	6.748803720302666e-6	2	0.51653346	0.00000000	0.14233619	0.51653346	0.29960549	0.04152486
543	6.786602215832595e-6	2	0.52031885	0.00000000	0.14390765	0.52031885	0.29446412	0.04130938
544	6.800830358106079e-6	2	0.48277163	0.00000000	0.17123504	0.48277163	0.29366581	0.05232751
