k	eigenvalue	dominant_omega	purity	P_0	P_1	P_2	P_3	P_4
609	8.397939249849343e-7	3	0.41325029	0.00000000	0.11565502	0.41306237	0.41325029	0.05803232
610	8.401709164967886e-7	2	0.41543397	0.00000000	0.10856654	0.41543397	0.38931946	0.08668004
611	8.408180070034664e-7	2	0.45116017	0.00000000	0.09851946	0.45116017	0.37448543	0.07583494
612	8.420467590674429e-7	2	0.46230163	0.00000000	0.11536732	0.46230163	0.34331697	0.07901408
613	8.432044458653339e-7	2	0.43255163	0.00000000	0.12602111	0.43255163	0.38208564	0.05934162
614	8.439142650718228e-7	2	0.43907788	0.00000000	0.12056482	0.43907788	0.37255146	0.06780584
615	8.457811788644719e-7	2	0.45304972	0.00000000	0.11762154	0.45304972	0.35193275	0.07739599
616	8.465483141710959e-7	2	0.42140714	0.00000000	0.09727814	0.42140714	0.39734958	0.08396514
617	8.472774464668014e-7	2	0.45568736	0.00000000	0.11529298	0.45568736	0.37240661	0.05661305
618	8.482592589239482e-7	2	0.42088781	0.00000000	0.09958009	0.42088781	0.41989490	0.05963721
619	8.486098879335492e-7	2	0.44372420	0.00000000	0.08498030	0.44372420	0.38933151	0.08196398
620	8.500506001159667e-7	2	0.45619686	0.00000000	0.10688137	0.45619686	0.36017043	0.07675135
621	8.501412134742707e-7	2	0.42659168	0.00000000	0.10535097	0.42659168	0.38725512	0.08080223
622	8.517876476798692e-7	2	0.42701823	0.00000000	0.08887201	0.42701823	0.38131729	0.10279247
623	8.523044203588248e-7	2	0.41726625	0.00000000	0.08867510	0.41726625	0.41025190	0.08380676
624	8.530251794480406e-7	3	0.42297574	0.00000000	0.11655567	0.39516503	0.42297574	0.06530355
625	8.544016978002344e-7	2	0.42890380	0.00000000	0.10689299	0.42890380	0.38278563	0.08141758
626	8.565696455308888e-7	3	0.41375264	0.00000000	0.10277986	0.40741216	0.41375264	0.07605534
627	8.575704928776657e-7	2	0.42010359	0.00000000	0.10017546	0.42010359	0.39652556	0.08319539
628	8.582408458932652e-7	3	0.41512912	0.00000000	0.10999533	0.40366383	0.41512912	0.07121172
629	8.588757089482298e-7	2	0.42833318	0.00000000	0.12642672	0.42833318	0.35121530	0.09402480
630	8.595447563137365e-7	3	0.39796388	0.00000000	0.13163501	0.39023975	0.39796388	0.08016136
631	8.601736212829268e-7	2	0.43072003	0.00000000	0.11479160	0.43072003	0.37820818	0.07628019
632	8.609029391483342e-7	2	0.43801249	0.00000000	0.10492286	0.43801249	0.37828721	0.07877744
633	8.619672887397404e-7	2	0.44895972	0.00000000	0.09955163	0.44895972	0.35323055	0.09825811
634	8.625058512988803e-7	2	0.41802443	0.00000000	0.10873724	0.41802443	0.41117222	0.06206611
635	8.638302501662174e-7	2	0.40115190	0.00000000	0.11562001	0.40115190	0.38803690	0.09519119
636	8.646238769141483e-7	2	0.41781692	0.00000000	0.11040904	0.41781692	0.38580096	0.08597308
637	8.664076168101852e-7	2	0.40689040	0.00000000	0.13032186	0.40689040	0.39467460	0.06811314
638	8.671668359623858e-7	2	0.39582479	0.00000000	0.12915846	0.39582479	0.38801212	0.08700464
639	8.682622504330983e-7	2	0.43866480	0.00000000	0.10214517	0.43866480	0.38910726	0.07008277
640	8.692303217448303e-7	2	0.41975223	0.00000000	0.10482021	0.41975223	0.39880519	0.07662237
641	8.714818469329030e-7	3	0.43361613	0.00000000	0.09605681	0.40614265	0.43361613	0.06418441
642	8.725984761325219e-7	3	0.40286487	0.00000000	0.12629455	0.39988051	0.40286487	0.07096007
643	8.732514564022129e-7	2	0.44197865	0.00000000	0.11062709	0.44197865	0.37037318	0.07702109
644	8.747869513144429e-7	3	0.41950930	0.00000000	0.09621995	0.39476173	0.41950930	0.08950903
645	8.751423385315337e-7	2	0.42156220	0.00000000	0.09927402	0.42156220	0.39801511	0.08114867
646	8.758693684005370e-7	2	0.43090380	0.00000000	0.12408641	0.43090380	0.37439977	0.07061002
647	8.763945585288076e-7	3	0.41381261	0.00000000	0.11639769	0.40337327	0.41381261	0.06641643
648	8.773734634691423e-7	2	0.42934367	0.00000000	0.11387468	0.42934367	0.38077534	0.07600631
649	8.774695052749439e-7	3	0.43758698	0.00000000	0.13098714	0.36543841	0.43758698	0.06598747
650	8.798292318275832e-7	2	0.45324877	0.00000000	0.09894194	0.45324877	0.35025276	0.09755652
651	8.804339814818537e-7	3	0.42042129	0.00000000	0.08275760	0.41588220	0.42042129	0.08093890
652	8.811341666636296e-7	2	0.41966088	0.00000000	0.09574213	0.41966088	0.40338962	0.08120737
653	8.831604541855402e-7	2	0.41807503	0.00000000	0.12043242	0.41807503	0.38923296	0.07225959
654	8.839935468949841e-7	2	0.41822918	0.00000000	0.11143153	0.41822918	0.39349664	0.07684265
655	8.849192433867702e-7	2	0.40932649	0.00000000	0.11933001	0.40932649	0.39413623	0.07720727
656	8.860591523810318e-7	2	0.43878638	0.00000000	0.09711751	0.43878638	0.38964588	0.07445023
657	8.869607762478326e-7	2	0.44430517	0.00000000	0.11979721	0.44430517	0.37341406	0.06248356
658	8.874489242386565e-7	3	0.40836851	0.00000000	0.12426922	0.38013105	0.40836851	0.08723123
659	8.876366654838016e-7	2	0.42860595	0.00000000	0.09662747	0.42860595	0.39245788	0.08230870
660	8.890010669669921e-7	2	0.42617890	0.00000000	0.11980551	0.42617890	0.39697947	0.05703613
661	8.902699368116837e-7	2	0.43864494	0.00000000	0.09196709	0.43864494	0.40555627	0.06383170
662	8.915659978355457e-7	2	0.41247613	0.00000000	0.10682329	0.41247613	0.40213814	0.07856244
663	8.923092202332241e-7	2	0.44063450	0.00000000	0.09232830	0.44063450	0.40751935	0.05951785
664	8.928375546261492e-7	2	0.41885127	0.00000000	0.12207740	0.41885127	0.37805536	0.08101597
665	8.952174600079874e-7	2	0.41884065	0.00000000	0.10984676	0.41884065	0.37385270	0.09745990
666	8.954222399904379e-7	3	0.42521694	0.00000000	0.09458575	0.38490285	0.42521694	0.09529447
667	8.963704966501617e-7	2	0.42815501	0.00000000	0.08329105	0.42815501	0.39986244	0.08869150
668	8.970735819183463e-7	3	0.41913163	0.00000000	0.10807307	0.40642687	0.41913163	0.06636843
669	9.004245786196637e-7	2	0.40561927	0.00000000	0.12734087	0.40561927	0.37505033	0.09198952
670	9.010378329723559e-7	2	0.41282964	0.00000000	0.12815774	0.41282964	0.38822664	0.07078597
671	9.019085548048041e-7	2	0.39714399	0.00000000	0.12795347	0.39714399	0.39711878	0.07778376
672	9.028576634149756e-7	2	0.41042658	0.00000000	0.09787326	0.41042658	0.39245283	0.09924733
673	9.038363645389473e-7	3	0.42399237	0.00000000	0.10707616	0.36508350	0.42399237	0.10384798
674	9.050611143858394e-7	2	0.43269199	0.00000000	0.10021670	0.43269199	0.39015751	0.07693381
675	9.053021201115705e-7	2	0.43976927	0.00000000	0.09379717	0.43976927	0.39982109	0.06661246
676	9.072313887050449e-7	3	0.41912976	0.00000000	0.11076737	0.40241542	0.41912976	0.06768744
677	9.077003221679534e-7	2	0.43958216	0.00000000	0.11766673	0.43958216	0.37833562	0.06441550
678	9.088571398370945e-7	2	0.46428442	0.00000000	0.10846632	0.46428442	0.36392104	0.06332823
679	9.096558219692919e-7	2	0.42898172	0.00000000	0.08257338	0.42898172	0.40031337	0.08813154
680	9.100404117563751e-7	2	0.40834047	0.00000000	0.10761654	0.40834047	0.39516546	0.08887754
681	9.112491712543236e-7	2	0.43420530	0.00000000	0.09377538	0.43420530	0.39343627	0.07858305
682	9.128005716402650e-7	3	0.43221415	0.00000000	0.10113718	0.37177036	0.43221415	0.09487831
683	9.136291072891466e-7	3	0.44477755	0.00000000	0.09510192	0.39578772	0.44477755	0.06433280
684	9.141995820316490e-7	2	0.42824213	0.00000000	0.11583186	0.42824213	0.38534315	0.07058286
685	9.153565330770206e-7	2	0.43982507	0.00000000	0.10801925	0.43982507	0.38466459	0.06749109
686	9.165343359239400e-7	3	0.41734335	0.00000000	0.11287210	0.40090043	0.41734335	0.06888412
687	9.174389836858503e-7	2	0.47053160	0.00000000	0.08165079	0.47053160	0.35971096	0.08810665
688	9.189687058518416e-7	2	0.43121294	0.00000000	0.10550032	0.43121294	0.40848880	0.05479794
689	9.202754325621843e-7	2	0.42296145	0.00000000	0.10482516	0.42296145	0.39234098	0.07987241
690	9.220747125680366e-7	3	0.41951337	0.00000000	0.11233217	0.40583040	0.41951337	0.06232406
691	9.227272865701038e-7	3	0.40526855	0.00000000	0.09523164	0.39633753	0.40526855	0.10316228
692	9.242245543617307e-7	2	0.42643312	0.00000000	0.10090486	0.42643312	0.40665369	0.06600833
693	9.257500727785600e-7	3	0.44552529	0.00000000	0.08126465	0.40659943	0.44552529	0.06661063
694	9.265346301846551e-7	3	0.43257782	0.00000000	0.09452409	0.37509750	0.43257782	0.09780058
695	9.287145961927836e-7	2	0.45850320	0.00000000	0.11076340	0.45850320	0.36880189	0.06193152
696	9.289604472736155e-7	2	0.40785014	0.00000000	0.09616282	0.40785014	0.40531651	0.09067053
697	9.302712056549512e-7	3	0.40989349	0.00000000	0.10310342	0.39988840	0.40989349	0.08711469
698	9.316672734492810e-7	2	0.43440202	0.00000000	0.11950496	0.43440202	0.37809845	0.06799457
699	9.331233331773664e-7	2	0.41137364	0.00000000	0.11011383	0.41137364	0.40029219	0.07822034
700	9.350073521671176e-7	2	0.43115580	0.00000000	0.10389675	0.43115580	0.40970547	0.05524199
701	9.354649096894370e-7	2	0.42591293	0.00000000	0.10305291	0.42591293	0.39787531	0.07315885
702	9.376644733620489e-7	2	0.42717647	0.00000000	0.08690129	0.42717647	0.40549440	0.08042785
703	9.384023603661944e-7	3	0.44736315	0.00000000	0.12425068	0.35679417	0.44736315	0.07159201
704	9.402101283384988e-7	3	0.44222322	0.00000000	0.09951077	0.38591907	0.44222322	0.07234694
705	9.405345752922789e-7	2	0.41537132	0.00000000	0.09926897	0.41537132	0.38824686	0.09711285
706	9.411400098892761e-7	3	0.42199437	0.00000000	0.10403239	0.38771748	0.42199437	0.08625577
707	9.433554008807650e-7	2	0.42381161	0.00000000	0.10921804	0.42381161	0.40680735	0.06016300
708	9.434314469515614e-7	2	0.40402115	0.00000000	0.12082751	0.40402115	0.40345495	0.07169639
709	9.439990403586067e-7	3	0.44057928	0.00000000	0.09087502	0.38732034	0.44057928	0.08122536
710	9.457782982994445e-7	3	0.42637478	0.00000000	0.10986584	0.37632776	0.42637478	0.08743162
711	9.471807436179212e-7	3	0.43832676	0.00000000	0.09263184	0.40493807	0.43832676	0.06410333
712	9.481146200362206e-7	3	0.42425412	0.00000000	0.09679421	0.42127403	0.42425412	0.05767765
713	9.486903298115951e-7	3	0.44650686	0.00000000	0.08982251	0.39887324	0.44650686	0.06479740
714	9.495764152298044e-7	2	0.40521654	0.00000000	0.10377936	0.40521654	0.39552188	0.09548222
715	9.507407154682977e-7	3	0.42920920	0.00000000	0.12458204	0.37398883	0.42920920	0.07221993
716	9.527740954561999e-7	2	0.43041443	0.00000000	0.10022647	0.43041443	0.40275371	0.06660538
717	9.537210113280789e-7	2	0.42923207	0.00000000	0.10000241	0.42923207	0.40343937	0.06732614
718	9.544041087438349e-7	2	0.41443384	0.00000000	0.12190415	0.41443384	0.38901875	0.07464326
719	9.555769958227715e-7	2	0.44848672	0.00000000	0.09996071	0.44848672	0.37792734	0.07362523
720	9.565532550826281e-7	2	0.42540368	0.00000000	0.08335786	0.42540368	0.40157741	0.08966106
721	9.591952630636631e-7	3	0.41450482	0.00000000	0.09479500	0.41344031	0.41450482	0.07725987
722	9.606445158136835e-7	2	0.44088650	0.00000000	0.08777777	0.44088650	0.37835343	0.09298230
723	9.613417233579284e-7	3	0.41211472	0.00000000	0.12077942	0.39526082	0.41211472	0.07184504
724	9.627057077114426e-7	3	0.42630211	0.00000000	0.07969622	0.42163834	0.42630211	0.07236333
725	9.633863220173721e-7	2	0.41230745	0.00000000	0.09807108	0.41230745	0.38074673	0.10887474
726	9.653165495878124e-7	2	0.39876759	0.00000000	0.11569082	0.39876759	0.39861745	0.08692414
727	9.670795725655218e-7	2	0.41158391	0.00000000	0.09424269	0.41158391	0.40182688	0.09234652
728	9.680250013456249e-7	3	0.40644218	0.00000000	0.11684511	0.39303813	0.40644218	0.08367458
729	9.687770055563669e-7	3	0.42863093	0.00000000	0.09948872	0.39922683	0.42863093	0.07265352
730	9.717701103046705e-7	3	0.42093744	0.00000000	0.08148024	0.40846874	0.42093744	0.08911358
731	9.727643406484133e-7	3	0.41595336	0.00000000	0.09269636	0.41394962	0.41595336	0.07740066
732	9.728474629636929e-7	3	0.41338850	0.00000000	0.09807063	0.39867411	0.41338850	0.08986677
733	9.736456062942573e-7	3	0.39514130	0.00000000	0.12497832	0.39507337	0.39514130	0.08480701
734	9.747962717867760e-7	3	0.41234827	0.00000000	0.10733089	0.39552752	0.41234827	0.08479332
735	9.780942119959861e-7	3	0.40895700	0.00000000	0.10235048	0.39126922	0.40895700	0.09742330
736	9.784685018332094e-7	3	0.43317994	0.00000000	0.07971760	0.41291619	0.43317994	0.07418627
737	9.796936827183933e-7	3	0.44628840	0.00000000	0.08622671	0.39785514	0.44628840	0.06962975
738	9.799547629557879e-7	2	0.43804896	0.00000000	0.07796825	0.43804896	0.40279523	0.08118755
739	9.823314695948219e-7	3	0.43233007	0.00000000	0.09075356	0.39508395	0.43233007	0.08183242
740	9.834667975954315e-7	3	0.41179422	0.00000000	0.09370892	0.40726188	0.41179422	0.08723498
741	9.849883793232991e-7	3	0.42011827	0.00000000	0.11015921	0.40766179	0.42011827	0.06206073
742	9.855639289940823e-7	2	0.44169894	0.00000000	0.09599543	0.44169894	0.39024062	0.07206501
743	9.858084187581794e-7	2	0.45511387	0.00000000	0.07752612	0.45511387	0.37965915	0.08770086
744	9.882910351586742e-7	3	0.43095356	0.00000000	0.09664600	0.40464438	0.43095356	0.06775606
745	9.899645831105156e-7	2	0.40909380	0.00000000	0.09677179	0.40909380	0.40040805	0.09372636
746	9.906794694406272e-7	2	0.40347274	0.00000000	0.10583685	0.40347274	0.39532530	0.09536511
747	9.922183421371489e-7	2	0.44370175	0.00000000	0.09422945	0.44370175	0.38058326	0.08148553
748	9.935881998299773e-7	3	0.42427154	0.00000000	0.09564307	0.40736792	0.42427154	0.07271747
749	9.943577078007142e-7	2	0.39646337	0.00000000	0.09825813	0.39646337	0.39561362	0.10966487
750	9.962136792069861e-7	2	0.42946699	0.00000000	0.09726381	0.42946699	0.41433000	0.05893919
751	9.973068359563996e-7	2	0.40891609	0.00000000	0.11283960	0.40891609	0.39331236	0.08493194
752	9.992672970432071e-7	3	0.42469564	0.00000000	0.09915953	0.37691159	0.42469564	0.09923325
753	1.001746221087806e-6	3	0.42095108	0.00000000	0.09050178	0.39560492	0.42095108	0.09294222
754	1.002477467575746e-6	2	0.42284270	0.00000000	0.08471133	0.42284270	0.41160660	0.08083937
755	1.004915263694962e-6	3	0.43660951	0.00000000	0.09420426	0.38898273	0.43660951	0.08020349
756	1.005465768889066e-6	3	0.43881606	0.00000000	0.08701556	0.40542845	0.43881606	0.06873993
757	1.006589758447008e-6	2	0.42422914	0.00000000	0.09181992	0.42422914	0.40782875	0.07612219
758	1.007503205633039e-6	3	0.41554286	0.00000000	0.10453540	0.41344095	0.41554286	0.06648079
759	1.008142673995044e-6	3	0.42270742	0.00000000	0.11576609	0.37947694	0.42270742	0.08204956
760	1.010015794143843e-6	3	0.42396428	0.00000000	0.09628643	0.40246078	0.42396428	0.07728851
761	1.011082322836766e-6	2	0.42113791	0.00000000	0.08650418	0.42113791	0.38991903	0.10243888
762	1.012535749707120e-6	3	0.43691743	0.00000000	0.09604323	0.38263110	0.43691743	0.08440824
763	1.013318277599553e-6	3	0.41668876	0.00000000	0.10364453	0.39159654	0.41668876	0.08807016
764	1.014274932521988e-6	3	0.46405465	0.00000000	0.09399235	0.37101641	0.46405465	0.07093660
765	1.014777263183878e-6	2	0.42677696	0.00000000	0.08404969	0.42677696	0.39406107	0.09511228
766	1.017484635084880e-6	3	0.43213684	0.00000000	0.08828714	0.38549375	0.43213684	0.09408227
767	1.018671160088839e-6	3	0.43764154	0.00000000	0.08299887	0.40369998	0.43764154	0.07565961
768	1.020424794093511e-6	2	0.44561647	0.00000000	0.09842407	0.44561647	0.38339667	0.07256280
769	1.022998694074567e-6	3	0.41591429	0.00000000	0.10340143	0.38046822	0.41591429	0.10021605
770	1.023645383986601e-6	3	0.41138523	0.00000000	0.11542760	0.39262906	0.41138523	0.08055812
771	1.025262741020185e-6	3	0.43791774	0.00000000	0.10176582	0.38342074	0.43791774	0.07689571
772	1.026294106742225e-6	2	0.41598200	0.00000000	0.09599354	0.41598200	0.40686178	0.08116268
773	1.027428238680696e-6	2	0.42106627	0.00000000	0.07750024	0.42106627	0.42071122	0.08072227
774	1.030276079551618e-6	2	0.42600097	0.00000000	0.09135114	0.42600097	0.41812265	0.06452524
775	1.031108495779071e-6	3	0.45299231	0.00000000	0.07876021	0.39768506	0.45299231	0.07056242
776	1.031567465791036e-6	3	0.44437258	0.00000000	0.08713655	0.37411918	0.44437258	0.09437169
777	1.033452238077650e-6	2	0.43917038	0.00000000	0.08296069	0.43917038	0.38392782	0.09394110
778	1.034055348475119e-6	2	0.41711046	0.00000000	0.10045556	0.41711046	0.40138362	0.08105036
779	1.035719197277304e-6	2	0.42140701	0.00000000	0.08508359	0.42140701	0.40272205	0.09078734
780	1.036599781829678e-6	2	0.41444907	0.00000000	0.09267984	0.41444907	0.40080828	0.09206281
781	1.037322204091633e-6	2	0.42144165	0.00000000	0.08754821	0.42144165	0.39803696	0.09297317
782	1.040431586894075e-6	3	0.41253103	0.00000000	0.09663163	0.38923916	0.41253103	0.10159819
783	1.040526090410519e-6	2	0.40853661	0.00000000	0.09000849	0.40853661	0.40317878	0.09827612
784	1.042381967339698e-6	2	0.44681031	0.00000000	0.08103828	0.44681031	0.38390716	0.08824424
785	1.044706818522110e-6	2	0.44533923	0.00000000	0.09091205	0.44533923	0.39803590	0.06571282
786	1.045708213434583e-6	2	0.42520390	0.00000000	0.08449664	0.42520390	0.39988749	0.09041197
787	1.046239132988503e-6	3	0.41806416	0.00000000	0.10344910	0.40764471	0.41806416	0.07084203
788	1.046680419586287e-6	3	0.40686729	0.00000000	0.09756299	0.38855767	0.40686729	0.10701206
789	1.050444659962467e-6	3	0.44209852	0.00000000	0.09010473	0.38753882	0.44209852	0.08025793
790	1.050714647786310e-6	2	0.41538242	0.00000000	0.10342475	0.41538242	0.39049128	0.09070155
791	1.052246883233585e-6	2	0.42312814	0.00000000	0.09359727	0.42312814	0.38268719	0.10058739
792	1.054068510636493e-6	3	0.42875052	0.00000000	0.10243656	0.39053045	0.42875052	0.07828247
793	1.055542041883434e-6	3	0.42512831	0.00000000	0.11881295	0.37236379	0.42512831	0.08369496
794	1.056289481417511e-6	3	0.39681318	0.00000000	0.10324140	0.39534897	0.39681318	0.10459645
795	1.058005995532873e-6	3	0.43675078	0.00000000	0.08372915	0.41206288	0.43675078	0.06745719
796	1.058302974809337e-6	3	0.41922162	0.00000000	0.09756913	0.38694349	0.41922162	0.09626576
797	1.061953175132487e-6	3	0.44456303	0.00000000	0.08725141	0.40596467	0.44456303	0.06222089
798	1.063719167920632e-6	3	0.42987101	0.00000000	0.08831153	0.40904177	0.42987101	0.07277570
799	1.064930984514450e-6	3	0.42667605	0.00000000	0.08414259	0.40754799	0.42667605	0.08163336
800	1.065954151755142e-6	3	0.41993467	0.00000000	0.09737236	0.38581417	0.41993467	0.09687880
801	1.067435165151456e-6	3	0.42829874	0.00000000	0.08189319	0.40444861	0.42829874	0.08535946
802	1.068776245572502e-6	3	0.42816083	0.00000000	0.08339636	0.41426657	0.42816083	0.07417624
803	1.070405987105472e-6	3	0.42033766	0.00000000	0.09905355	0.41048389	0.42033766	0.07012490
804	1.071303015179855e-6	2	0.43418685	0.00000000	0.08972612	0.43418685	0.41560018	0.06048684
805	1.073887401378712e-6	3	0.47300995	0.00000000	0.08232354	0.35161443	0.47300995	0.09305208
806	1.075032069695389e-6	3	0.45209556	0.00000000	0.07730057	0.41620751	0.45209556	0.05439636
807	1.075864905183696e-6	3	0.42680151	0.00000000	0.10242543	0.38963727	0.42680151	0.08113579
808	1.077736859099741e-6	3	0.44151460	0.00000000	0.09832501	0.38452487	0.44151460	0.07563552
809	1.079420697524289e-6	2	0.41863298	0.00000000	0.09751998	0.41863298	0.41055389	0.07329315
810	1.079809879327375e-6	2	0.40649347	0.00000000	0.10777880	0.40649347	0.40383343	0.08189431
811	1.083847544189916e-6	2	0.41782219	0.00000000	0.12363928	0.41782219	0.39102854	0.06750998
812	1.084681355413479e-6	2	0.42629054	0.00000000	0.08260434	0.42629054	0.41677675	0.07432837
813	1.086431621976631e-6	3	0.41839486	0.00000000	0.09464608	0.41680551	0.41839486	0.07015354
814	1.086595344035836e-6	2	0.43839605	0.00000000	0.07340547	0.43839605	0.38110170	0.10709677
815	1.088051228770529e-6	2	0.42912772	0.00000000	0.09374938	0.42912772	0.39798938	0.07913352
816	1.090780356940596e-6	2	0.41758261	0.00000000	0.09654669	0.41758261	0.40913131	0.07673939
817	1.091620802708074e-6	2	0.43212416	0.00000000	0.07296008	0.43212416	0.42308238	0.07183338
818	1.093943344693776e-6	2	0.42019598	0.00000000	0.10019245	0.42019598	0.38669477	0.09291680
819	1.096439672281319e-6	3	0.43647798	0.00000000	0.07464219	0.41120837	0.43647798	0.07767145
820	1.096490047985739e-6	3	0.41409449	0.00000000	0.09382579	0.40515899	0.41409449	0.08692073
821	1.098047696434761e-6	3	0.42964909	0.00000000	0.07692855	0.41732218	0.42964909	0.07610017
822	1.100144572866152e-6	3	0.42131253	0.00000000	0.08828893	0.41369522	0.42131253	0.07670332
823	1.102290155997848e-6	3	0.42909186	0.00000000	0.08954391	0.38674695	0.42909186	0.09461728
824	1.104541870124869e-6	2	0.40049407	0.00000000	0.10998727	0.40049407	0.38539441	0.10412426
825	1.105424411784849e-6	2	0.41314615	0.00000000	0.10645458	0.41314615	0.38631339	0.09408588
826	1.106195150275714e-6	2	0.41141303	0.00000000	0.09898864	0.41141303	0.40965555	0.07994278
827	1.108282363115342e-6	2	0.42905859	0.00000000	0.08509785	0.42905859	0.41192276	0.07392081
828	1.109363968702378e-6	3	0.41783471	0.00000000	0.09069039	0.41603176	0.41783471	0.07544313
829	1.112144342083096e-6	3	0.44167380	0.00000000	0.08153013	0.40806821	0.44167380	0.06872786
830	1.115381393488893e-6	3	0.43838398	0.00000000	0.08378988	0.38905810	0.43838398	0.08876804
831	1.116666460920307e-6	3	0.43438333	0.00000000	0.09201691	0.38606554	0.43438333	0.08753422
832	1.116919906887872e-6	2	0.44747763	0.00000000	0.09554638	0.44747763	0.37595195	0.08102404
833	1.117362782601228e-6	3	0.43805037	0.00000000	0.08527009	0.41133593	0.43805037	0.06534361
834	1.121021539852411e-6	3	0.42354453	0.00000000	0.08514400	0.40304493	0.42354453	0.08826654
835	1.121940831698501e-6	3	0.42967640	0.00000000	0.08610299	0.39921413	0.42967640	0.08500648
836	1.123592280233307e-6	3	0.42561379	0.00000000	0.08960699	0.39514374	0.42561379	0.08963547
837	1.124443395646672e-6	2	0.44266155	0.00000000	0.09333945	0.44266155	0.37642246	0.08757654
838	1.125655394680104e-6	2	0.41236209	0.00000000	0.09538400	0.41236209	0.40044784	0.09180607
839	1.128990681443737e-6	2	0.41273378	0.00000000	0.10008483	0.41273378	0.40857387	0.07860752
840	1.129954970305958e-6	2	0.44424604	0.00000000	0.09759693	0.44424604	0.39415843	0.06399860
841	1.130857201054160e-6	2	0.42385870	0.00000000	0.08880436	0.42385870	0.39220781	0.09512913
842	1.131683211183705e-6	2	0.43269865	0.00000000	0.08722994	0.43269865	0.39801495	0.08205646
843	1.132413578215491e-6	2	0.42166612	0.00000000	0.08554110	0.42166612	0.39128462	0.10150816
844	1.134051946315554e-6	3	0.46258185	0.00000000	0.09007960	0.38423559	0.46258185	0.06310296
845	1.134601939150757e-6	3	0.42324577	0.00000000	0.09875685	0.39327028	0.42324577	0.08472710
846	1.137161364542717e-6	2	0.44939088	0.00000000	0.08517497	0.44939088	0.38851017	0.07692398
847	1.139634221620436e-6	2	0.41935094	0.00000000	0.08658376	0.41935094	0.40069731	0.09336798
848	1.141853553514954e-6	3	0.44312829	0.00000000	0.09950229	0.38191367	0.44312829	0.07545575
849	1.144208430078619e-6	3	0.44489317	0.00000000	0.09013424	0.39030790	0.44489317	0.07466469
850	1.145941940282535e-6	2	0.43507872	0.00000000	0.08351975	0.43507872	0.41006701	0.07133452
851	1.147553448795472e-6	3	0.41921003	0.00000000	0.09279496	0.40806344	0.41921003	0.07993156
852	1.148596971022640e-6	3	0.45052461	0.00000000	0.09357881	0.38078694	0.45052461	0.07510964
853	1.149846830936581e-6	2	0.43852771	0.00000000	0.09755700	0.43852771	0.38775371	0.07616158
854	1.152850556089381e-6	2	0.43448614	0.00000000	0.09561957	0.43448614	0.40445000	0.06544430
855	1.153506354578018e-6	3	0.41081766	0.00000000	0.09733826	0.40536734	0.41081766	0.08647674
856	1.154826765186107e-6	3	0.42086029	0.00000000	0.07815764	0.41981235	0.42086029	0.08116972
857	1.156658756774420e-6	3	0.44215616	0.00000000	0.08496725	0.39203924	0.44215616	0.08083735
858	1.158973326441852e-6	2	0.43047646	0.00000000	0.07761439	0.43047646	0.39396095	0.09794820
859	1.160862160465129e-6	3	0.42385659	0.00000000	0.10068295	0.38404203	0.42385659	0.09141843
860	1.164556442102483e-6	2	0.45208762	0.00000000	0.09363306	0.45208762	0.38895847	0.06532086
861	1.165366878867175e-6	2	0.42315530	0.00000000	0.08385446	0.42315530	0.42033218	0.07265805
862	1.165981654216215e-6	3	0.45459865	0.00000000	0.08321571	0.38839243	0.45459865	0.07379321
863	1.168502003713022e-6	2	0.43494064	0.00000000	0.08925618	0.43494064	0.39146845	0.08433474
864	1.170089080686164e-6	3	0.42526602	0.00000000	0.07302500	0.40932576	0.42526602	0.09238322
865	1.171153493937156e-6	2	0.42574119	0.00000000	0.11595715	0.42574119	0.39250852	0.06579314
866	1.172865583076686e-6	3	0.43879519	0.00000000	0.09196053	0.38061104	0.43879519	0.08863324
867	1.175962597184024e-6	2	0.41492004	0.00000000	0.10663890	0.41492004	0.40263596	0.07580510
868	1.177699983956066e-6	3	0.43614308	0.00000000	0.08885142	0.40587963	0.43614308	0.06912587
869	1.179778637812967e-6	2	0.41410458	0.00000000	0.11178091	0.41410458	0.39206449	0.08205003
870	1.182443211223912e-6	2	0.46575383	0.00000000	0.09651005	0.46575383	0.34253684	0.09519928
871	1.184558308260917e-6	3	0.41269062	0.00000000	0.08592640	0.40409205	0.41269062	0.09729093
872	1.185661050181954e-6	2	0.43431086	0.00000000	0.08302602	0.43431086	0.41441543	0.06824769
873	1.187340109368662e-6	3	0.44102207	0.00000000	0.08522753	0.41209384	0.44102207	0.06165657
874	1.188777775396319e-6	2	0.40526985	0.00000000	0.10008591	0.40526985	0.40483879	0.08980545
875	1.190485482509068e-6	3	0.44557071	0.00000000	0.09728220	0.38138925	0.44557071	0.07575784
876	1.192707847420662e-6	3	0.42294016	0.00000000	0.08998263	0.40806349	0.42294016	0.07901371
877	1.194318719009770e-6	3	0.43441365	0.00000000	0.09092915	0.41076488	0.43441365	0.06389232
878	1.197064865132699e-6	3	0.41999187	0.00000000	0.09048274	0.40434100	0.41999187	0.08518438
879	1.198966409252797e-6	2	0.44764775	0.00000000	0.08800692	0.44764775	0.36978657	0.09455877
880	1.201729204373993e-6	3	0.44307225	0.00000000	0.09074289	0.38310328	0.44307225	0.08308159
881	1.202378915765277e-6	3	0.44005938	0.00000000	0.10341970	0.39372755	0.44005938	0.06279338
