k	eigenvalue	dominant_omega	purity	P_0	P_1	P_2	P_3	P_4
272	1.178149136018669e-6	2	0.45748109	0.00000000	0.13865398	0.45748109	0.34561601	0.05824892
273	1.182864735672677e-6	2	0.48506346	0.00000000	0.14967953	0.48506346	0.31902499	0.04623202
274	1.184889665148565e-6	2	0.50107888	0.00000000	0.13415586	0.50107888	0.29570008	0.06906518
275	1.186317788089200e-6	2	0.48757833	0.00000000	0.15424184	0.48757833	0.31600021	0.04217962
276	1.188994607812294e-6	2	0.46018439	0.00000000	0.13454405	0.46018439	0.35456246	0.05070911
277	1.190775403751925e-6	2	0.48857927	0.00000000	0.15621437	0.48857927	0.27547411	0.07973224
278	1.191967420001881e-6	2	0.46954564	0.00000000	0.14949080	0.46954564	0.33695512	0.04400844
279	1.194516852066392e-6	2	0.52628197	0.00000000	0.11342511	0.52628197	0.30972585	0.05056707
280	1.197352209605879e-6	2	0.48173493	0.00000000	0.12858524	0.48173493	0.32997865	0.05970118
281	1.198294499726828e-6	2	0.46616640	0.00000000	0.15731207	0.46616640	0.33634636	0.04017518
282	1.202046733614712e-6	2	0.48643764	0.00000000	0.13209146	0.48643764	0.35167481	0.02979608
283	1.206950350281197e-6	2	0.52579146	0.00000000	0.13910670	0.52579146	0.28443895	0.05066290
284	1.208684550429994e-6	2	0.46087896	0.00000000	0.14249915	0.46087896	0.35955385	0.03706803
285	1.212871643678480e-6	2	0.49140823	0.00000000	0.13624612	0.49140823	0.31604150	0.05630415
286	1.214404326477691e-6	2	0.42588828	0.00000000	0.14170596	0.42588828	0.38058549	0.05182026
287	1.216758570687005e-6	2	0.47047407	0.00000000	0.13848823	0.47047407	0.35757061	0.03346709
288	1.218118270063965e-6	2	0.48852047	0.00000000	0.13456658	0.48852047	0.33153280	0.04538015
289	1.220286592336073e-6	2	0.47673358	0.00000000	0.14619727	0.47673358	0.32600797	0.05106118
290	1.222398369911021e-6	2	0.49507875	0.00000000	0.13344960	0.49507875	0.29191025	0.07956141
291	1.226377127021104e-6	2	0.43974804	0.00000000	0.13873788	0.43974804	0.36927272	0.05224135
292	1.227924961748760e-6	2	0.48098411	0.00000000	0.12302511	0.48098411	0.34257185	0.05341893
293	1.229910217298610e-6	2	0.44882465	0.00000000	0.15263177	0.44882465	0.35829663	0.04024695
294	1.230600321250754e-6	2	0.49039782	0.00000000	0.13781293	0.49039782	0.31763169	0.05415756
295	1.233999208057252e-6	2	0.46433674	0.00000000	0.09874574	0.46433674	0.39707423	0.03984329
296	1.237982689049630e-6	2	0.45892218	0.00000000	0.16666722	0.45892218	0.33651371	0.03789689
297	1.240865748887258e-6	2	0.45661689	0.00000000	0.11677069	0.45661689	0.36067734	0.06593508
298	1.242949413958384e-6	2	0.44047592	0.00000000	0.16501324	0.44047592	0.35035955	0.04415129
299	1.244487041087595e-6	2	0.47274065	0.00000000	0.13101651	0.47274065	0.35198219	0.04426065
300	1.248882847636346e-6	2	0.45424841	0.00000000	0.15740898	0.45424841	0.30724581	0.08109681
301	1.249912089475335e-6	2	0.44063735	0.00000000	0.17269246	0.44063735	0.33075445	0.05591574
302	1.252015939449129e-6	2	0.47120038	0.00000000	0.14498743	0.47120038	0.32608029	0.05773190
303	1.255684550605770e-6	2	0.47422404	0.00000000	0.13370055	0.47422404	0.32422456	0.06785084
304	1.257692319224736e-6	2	0.43994814	0.00000000	0.16636192	0.43994814	0.34525376	0.04843618
305	1.260850986081157e-6	2	0.47717293	0.00000000	0.13107153	0.47717293	0.34945055	0.04230499
306	1.261475837764941e-6	2	0.48580252	0.00000000	0.10791954	0.48580252	0.35891770	0.04736023
307	1.264987538392614e-6	2	0.41970243	0.00000000	0.13236373	0.41970243	0.40860009	0.03933374
308	1.266702343618891e-6	2	0.46649428	0.00000000	0.17203885	0.46649428	0.32413523	0.03733164
309	1.267746118762984e-6	2	0.45303738	0.00000000	0.16612872	0.45303738	0.34861162	0.03222228
310	1.273350107110215e-6	2	0.43350090	0.00000000	0.15488432	0.43350090	0.37579510	0.03581969
311	1.275965497062342e-6	2	0.45602053	0.00000000	0.11748207	0.45602053	0.36978850	0.05670891
312	1.278783331169115e-6	2	0.46801054	0.00000000	0.11974243	0.46801054	0.35285886	0.05938817
313	1.281216139239095e-6	2	0.44242229	0.00000000	0.14006702	0.44242229	0.32798747	0.08952322
314	1.285773996026946e-6	2	0.44823022	0.00000000	0.14306139	0.44823022	0.34847912	0.06022927
315	1.287190614128244e-6	2	0.40835671	0.00000000	0.15609571	0.40835671	0.38718057	0.04836701
316	1.288782872997910e-6	2	0.44372457	0.00000000	0.13057361	0.44372457	0.36942067	0.05628115
317	1.293102388960434e-6	2	0.44390576	0.00000000	0.14768872	0.44390576	0.32987018	0.07853535
318	1.294282418661151e-6	2	0.48927718	0.00000000	0.12733662	0.48927718	0.32874488	0.05464132
319	1.296208732286315e-6	2	0.48794603	0.00000000	0.11226702	0.48794603	0.35761423	0.04217271
320	1.298201899762908e-6	2	0.46321381	0.00000000	0.10447114	0.46321381	0.37967788	0.05263717
321	1.300275323825527e-6	2	0.46525243	0.00000000	0.13060347	0.46525243	0.34888965	0.05525445
322	1.302698629207372e-6	2	0.47761301	0.00000000	0.13219630	0.47761301	0.35283575	0.03735495
323	1.306288280437188e-6	2	0.47876453	0.00000000	0.12291322	0.47876453	0.34556629	0.05275595
324	1.307639613299744e-6	2	0.48131564	0.00000000	0.17536704	0.48131564	0.27747499	0.06584233
325	1.311750907049687e-6	2	0.49397863	0.00000000	0.10560392	0.49397863	0.35233166	0.04808580
326	1.315521810410254e-6	2	0.43577631	0.00000000	0.14060896	0.43577631	0.37241943	0.05119530
327	1.319855866881406e-6	2	0.43801598	0.00000000	0.16043726	0.43801598	0.32969852	0.07184824
328	1.322240133595182e-6	2	0.47864641	0.00000000	0.12231820	0.47864641	0.34885521	0.05018019
329	1.323298078235439e-6	2	0.46343050	0.00000000	0.12875061	0.46343050	0.36825552	0.03956337
330	1.325253162792030e-6	2	0.45422070	0.00000000	0.13959263	0.45422070	0.36426454	0.04192213
331	1.326531829475333e-6	2	0.47915590	0.00000000	0.15602930	0.47915590	0.31271912	0.05209568
332	1.332605689714341e-6	2	0.44379598	0.00000000	0.11225182	0.44379598	0.39424908	0.04970313
333	1.333095924159506e-6	2	0.46644648	0.00000000	0.12051071	0.46644648	0.36584813	0.04719468
334	1.337314586652230e-6	2	0.47619353	0.00000000	0.12093465	0.47619353	0.34784214	0.05502969
335	1.338040470250362e-6	2	0.42570211	0.00000000	0.15718813	0.42570211	0.36706161	0.05004814
336	1.339912112846041e-6	2	0.41176359	0.00000000	0.15354420	0.41176359	0.38839714	0.04629507
337	1.344380614526546e-6	2	0.44947975	0.00000000	0.14223246	0.44947975	0.36256524	0.04572255
338	1.346292151278418e-6	2	0.46266743	0.00000000	0.10221531	0.46266743	0.39751602	0.03760123
339	1.352964895632013e-6	2	0.47175280	0.00000000	0.14465513	0.47175280	0.35030349	0.03328859
340	1.355331640135873e-6	2	0.47803719	0.00000000	0.12653766	0.47803719	0.32404825	0.07137689
341	1.358969825776280e-6	2	0.45904252	0.00000000	0.12219024	0.45904252	0.34149790	0.07726934
342	1.361060067883495e-6	2	0.43313066	0.00000000	0.14051214	0.43313066	0.37277052	0.05358668
343	1.365188052377737e-6	2	0.48779762	0.00000000	0.12238063	0.48779762	0.34199042	0.04783133
344	1.367475018856328e-6	2	0.42979293	0.00000000	0.13403342	0.42979293	0.39941741	0.03675624
345	1.371072368904879e-6	2	0.48518169	0.00000000	0.12527547	0.48518169	0.35185530	0.03768753
346	1.373984589628546e-6	2	0.43067630	0.00000000	0.13652423	0.43067630	0.36700451	0.06579496
347	1.374758718038841e-6	2	0.47442491	0.00000000	0.13508809	0.47442491	0.36310803	0.02737896
348	1.377885746060966e-6	2	0.43178078	0.00000000	0.12177501	0.43178078	0.38702908	0.05941513
349	1.379310502407557e-6	2	0.44861605	0.00000000	0.15662163	0.44861605	0.34196744	0.05279488
350	1.383762617420975e-6	2	0.47020188	0.00000000	0.11610405	0.47020188	0.37067741	0.04301666
351	1.385282947634266e-6	2	0.45077358	0.00000000	0.12503746	0.45077358	0.36559565	0.05859332
352	1.387377629812086e-6	2	0.45650807	0.00000000	0.12585593	0.45650807	0.35241702	0.06521899
353	1.389630648185812e-6	2	0.45883209	0.00000000	0.12394792	0.45883209	0.35094153	0.06627846
354	1.394100670676779e-6	2	0.46525458	0.00000000	0.12499338	0.46525458	0.34765277	0.06209927
355	1.396125324918802e-6	2	0.47923959	0.00000000	0.12932331	0.47923959	0.35277116	0.03866594
356	1.398754892656821e-6	2	0.43372076	0.00000000	0.12526613	0.43372076	0.39506900	0.04594411
357	1.401666418144029e-6	2	0.49823441	0.00000000	0.12821951	0.49823441	0.33134314	0.04220294
358	1.403665265673713e-6	2	0.41285792	0.00000000	0.13019167	0.41285792	0.38576662	0.07118379
359	1.406235950310823e-6	2	0.47804887	0.00000000	0.13090104	0.47804887	0.35718259	0.03386750
360	1.409472808066144e-6	2	0.44610037	0.00000000	0.10787252	0.44610037	0.38489391	0.06113320
361	1.410791506006808e-6	2	0.48985026	0.00000000	0.12312389	0.48985026	0.35181250	0.03521335
362	1.414381119056056e-6	2	0.42428551	0.00000000	0.11312575	0.42428551	0.40300411	0.05958463
363	1.416625376637573e-6	2	0.43142712	0.00000000	0.10162562	0.43142712	0.38891167	0.07803559
364	1.418380103203704e-6	2	0.43033056	0.00000000	0.11191260	0.43033056	0.37078314	0.08697370
365	1.422499807444564e-6	2	0.48188078	0.00000000	0.12579338	0.48188078	0.32157879	0.07074704
366	1.424303145417236e-6	3	0.40773607	0.00000000	0.13352116	0.40516608	0.40773607	0.05357668
367	1.428184006226886e-6	2	0.43110815	0.00000000	0.12000415	0.43110815	0.37584988	0.07303782
368	1.430221995489973e-6	2	0.46609173	0.00000000	0.11415724	0.46609173	0.36778510	0.05196593
369	1.435220705002048e-6	2	0.44571699	0.00000000	0.13895141	0.44571699	0.37995485	0.03537676
370	1.436784620953558e-6	2	0.42876585	0.00000000	0.14168818	0.42876585	0.35652653	0.07301944
371	1.438826344033883e-6	2	0.43255599	0.00000000	0.11553232	0.43255599	0.39748594	0.05442574
372	1.448260291875622e-6	2	0.48697867	0.00000000	0.11068641	0.48697867	0.33204824	0.07028668
373	1.449095741767409e-6	2	0.43819148	0.00000000	0.12511518	0.43819148	0.36863340	0.06805994
374	1.451192685464179e-6	2	0.45360257	0.00000000	0.12440855	0.45360257	0.36874499	0.05324390
375	1.453824748984584e-6	2	0.42568779	0.00000000	0.14012698	0.42568779	0.36710161	0.06708362
376	1.456136815643764e-6	2	0.47021850	0.00000000	0.13709475	0.47021850	0.34202851	0.05065824
377	1.459443672654635e-6	2	0.44182073	0.00000000	0.11150562	0.44182073	0.37048860	0.07618506
378	1.461115788692050e-6	2	0.43880339	0.00000000	0.12310149	0.43880339	0.36961134	0.06848378
379	1.467161314420056e-6	2	0.41940518	0.00000000	0.12120007	0.41940518	0.39852435	0.06087039
380	1.468342995270460e-6	2	0.45336649	0.00000000	0.11554348	0.45336649	0.38916364	0.04192640
381	1.473318244262830e-6	2	0.44449173	0.00000000	0.11764330	0.44449173	0.36692344	0.07094153
382	1.476961241296838e-6	2	0.43462844	0.00000000	0.09994660	0.43462844	0.41532159	0.05010337
383	1.478647417242772e-6	3	0.39124773	0.00000000	0.15337068	0.37712340	0.39124773	0.07825820
384	1.483112854511275e-6	2	0.48034940	0.00000000	0.11107414	0.48034940	0.33286815	0.07570831
385	1.483867102899467e-6	2	0.45569479	0.00000000	0.12594388	0.45569479	0.34961376	0.06874758
386	1.487027668484358e-6	2	0.44476210	0.00000000	0.12381691	0.44476210	0.37812290	0.05329809
387	1.495055617688010e-6	2	0.42563211	0.00000000	0.10017147	0.42563211	0.39993043	0.07426599
388	1.497606569700099e-6	2	0.43472466	0.00000000	0.10061321	0.43472466	0.40530106	0.05936108
389	1.499786947012086e-6	2	0.45054423	0.00000000	0.14334384	0.45054423	0.33041536	0.07569658
390	1.501657883834256e-6	3	0.40656806	0.00000000	0.12617661	0.38044392	0.40656806	0.08681142
391	1.506675829866981e-6	2	0.44336728	0.00000000	0.15420541	0.44336728	0.33343660	0.06899071
392	1.507709860795692e-6	2	0.41809582	0.00000000	0.13905837	0.41809582	0.33923906	0.10360675
393	1.512951814312649e-6	2	0.45554654	0.00000000	0.13258338	0.45554654	0.33785948	0.07401060
394	1.515035676504434e-6	2	0.46580693	0.00000000	0.14261937	0.46580693	0.33955442	0.05201928
395	1.515852765105695e-6	2	0.42800363	0.00000000	0.15371198	0.42800363	0.33872267	0.07956173
396	1.520141741444424e-6	2	0.45229662	0.00000000	0.12490552	0.45229662	0.38212633	0.04067153
397	1.524011248652969e-6	2	0.46528918	0.00000000	0.11733345	0.46528918	0.36055746	0.05681990
398	1.526538561138662e-6	2	0.42874489	0.00000000	0.11929007	0.42874489	0.37001113	0.08195391
399	1.529691309339122e-6	2	0.41742485	0.00000000	0.12824123	0.41742485	0.38264053	0.07169339
400	1.533671008485732e-6	2	0.46585386	0.00000000	0.10073156	0.46585386	0.37211417	0.06130041
401	1.536096310882015e-6	2	0.48594023	0.00000000	0.11722480	0.48594023	0.33776986	0.05906512
402	1.540424306203995e-6	2	0.41928551	0.00000000	0.11513888	0.41928551	0.40188200	0.06369361
403	1.541194394563503e-6	2	0.42022187	0.00000000	0.13773035	0.42022187	0.37634860	0.06569917
404	1.551552601886778e-6	2	0.44876632	0.00000000	0.10195266	0.44876632	0.36503267	0.08424835
405	1.553074640705092e-6	2	0.46424092	0.00000000	0.14273065	0.46424092	0.31796636	0.07506207
406	1.556014120523513e-6	2	0.45608231	0.00000000	0.12550006	0.45608231	0.35539337	0.06302426
407	1.560770631252369e-6	2	0.44350126	0.00000000	0.12889370	0.44350126	0.36042017	0.06718488
408	1.563100522899125e-6	2	0.40556297	0.00000000	0.13451874	0.40556297	0.39216510	0.06775319
409	1.563817055639208e-6	2	0.45538320	0.00000000	0.12560692	0.45538320	0.36150670	0.05750318
410	1.565929194271002e-6	2	0.45467909	0.00000000	0.12726885	0.45467909	0.35909531	0.05895676
411	1.570076018452710e-6	2	0.46829192	0.00000000	0.08737328	0.46829192	0.37776109	0.06657370
412	1.573725317847006e-6	3	0.42338397	0.00000000	0.10803558	0.41427687	0.42338397	0.05430357
413	1.578470928516392e-6	2	0.40386596	0.00000000	0.12627363	0.40386596	0.39521508	0.07464533
414	1.582941850339871e-6	2	0.42770682	0.00000000	0.14545682	0.42770682	0.36332603	0.06351033
415	1.590026050447703e-6	2	0.37269036	0.00000000	0.19814363	0.37269036	0.36281583	0.06635018
416	1.592190109755619e-6	2	0.42955150	0.00000000	0.11481940	0.42955150	0.39303648	0.06259262
417	1.593960258134363e-6	2	0.45503910	0.00000000	0.11944762	0.45503910	0.36575540	0.05975788
418	1.599294255310756e-6	3	0.45768543	0.00000000	0.09147531	0.39233189	0.45768543	0.05850736
419	1.601526134994876e-6	2	0.48477549	0.00000000	0.13560449	0.48477549	0.31990834	0.05971167
420	1.604488008159601e-6	2	0.43087312	0.00000000	0.10689183	0.43087312	0.37750329	0.08473177
421	1.611665645796347e-6	2	0.44349505	0.00000000	0.12404452	0.44349505	0.36244952	0.07001090
422	1.613091578384148e-6	2	0.45758892	0.00000000	0.13404819	0.45758892	0.33608673	0.07227617
423	1.615225086885694e-6	2	0.48438563	0.00000000	0.09846903	0.48438563	0.36158332	0.05556202
424	1.620809174099665e-6	2	0.43974217	0.00000000	0.14890144	0.43974217	0.34366408	0.06769231
425	1.628403669858218e-6	2	0.43200545	0.00000000	0.14709865	0.43200545	0.35961337	0.06128252
426	1.630258535372357e-6	2	0.42754467	0.00000000	0.11140901	0.42754467	0.40701798	0.05402834
427	1.631577943932562e-6	2	0.45006714	0.00000000	0.16102403	0.45006714	0.34640454	0.04250429
428	1.633695341262879e-6	2	0.44756570	0.00000000	0.11209060	0.44756570	0.37596438	0.06437932
429	1.634707124194581e-6	2	0.47652581	0.00000000	0.12975737	0.47652581	0.34666410	0.04705272
430	1.637142610698201e-6	2	0.44428901	0.00000000	0.12597648	0.44428901	0.39723343	0.03250108
431	1.643529110068749e-6	2	0.44337099	0.00000000	0.11258793	0.44337099	0.38875155	0.05528953
432	1.646773858747532e-6	2	0.41028761	0.00000000	0.13852561	0.41028761	0.40817297	0.04301381
433	1.651312185236584e-6	2	0.42384683	0.00000000	0.10921147	0.42384683	0.38535985	0.08158185
434	1.660257609037201e-6	2	0.50822036	0.00000000	0.12070702	0.50822036	0.30454798	0.06652464
435	1.661384847786605e-6	2	0.41867067	0.00000000	0.15049485	0.41867067	0.38653624	0.04429825
436	1.666018457376445e-6	2	0.45558836	0.00000000	0.11438830	0.45558836	0.37609700	0.05392635
437	1.668822312111663e-6	2	0.45644109	0.00000000	0.12302685	0.45644109	0.36505609	0.05547596
438	1.672045804566148e-6	2	0.44568464	0.00000000	0.11040154	0.44568464	0.36390759	0.08000623
439	1.676532017249024e-6	2	0.43899152	0.00000000	0.12172219	0.43899152	0.37880166	0.06048463
440	1.678753251352128e-6	3	0.44052571	0.00000000	0.10435080	0.40282794	0.44052571	0.05229556
441	1.686354610209591e-6	2	0.44762607	0.00000000	0.12806662	0.44762607	0.36512080	0.05918650
442	1.689940529792273e-6	2	0.43806305	0.00000000	0.14881209	0.43806305	0.36189579	0.05122906
443	1.693045709294584e-6	2	0.46107924	0.00000000	0.13133962	0.46107924	0.36235191	0.04522923
444	1.695390429760261e-6	2	0.46714269	0.00000000	0.13084531	0.46714269	0.33721631	0.06479569
445	1.699034006033093e-6	2	0.41727529	0.00000000	0.13796294	0.41727529	0.40769553	0.03706623
446	1.701188427355965e-6	2	0.44145609	0.00000000	0.09938156	0.44145609	0.39831641	0.06084594
447	1.706902861805907e-6	2	0.44248809	0.00000000	0.13022692	0.44248809	0.35475404	0.07253095
448	1.713731777411345e-6	2	0.47333742	0.00000000	0.10512173	0.47333742	0.37073411	0.05080675
449	1.717510872720569e-6	2	0.43898415	0.00000000	0.13601474	0.43898415	0.38068671	0.04431440
450	1.719099239483113e-6	2	0.44954035	0.00000000	0.11548063	0.44954035	0.37197616	0.06300286
451	1.723224217269296e-6	2	0.44985708	0.00000000	0.12276945	0.44985708	0.37287706	0.05449641
452	1.727998994489904e-6	2	0.43759336	0.00000000	0.15126233	0.43759336	0.36091797	0.05022634
453	1.730041182452529e-6	2	0.42679571	0.00000000	0.12799188	0.42679571	0.39144934	0.05376308
454	1.733214842988657e-6	2	0.45026466	0.00000000	0.13114705	0.45026466	0.36322128	0.05536701
455	1.740317893420670e-6	2	0.45975780	0.00000000	0.11106390	0.45975780	0.37875891	0.05041940
456	1.743014826508516e-6	2	0.43230077	0.00000000	0.11301851	0.43230077	0.40065481	0.05402590
457	1.746317970850819e-6	2	0.51983144	0.00000000	0.10966654	0.51983144	0.33225049	0.03825152
458	1.751772199535135e-6	2	0.45724780	0.00000000	0.11649659	0.45724780	0.38388257	0.04237304
459	1.758205926893453e-6	2	0.48663546	0.00000000	0.10572226	0.48663546	0.34721917	0.06042311
460	1.759451570414588e-6	2	0.46864099	0.00000000	0.11890826	0.46864099	0.36170273	0.05074802
461	1.765954359142204e-6	3	0.41386257	0.00000000	0.13358154	0.39737513	0.41386257	0.05518075
462	1.773669541446045e-6	2	0.47026458	0.00000000	0.10648033	0.47026458	0.38178528	0.04146981
463	1.776765555557314e-6	2	0.46860768	0.00000000	0.11921516	0.46860768	0.37698160	0.03519555
464	1.778952881381445e-6	2	0.44544335	0.00000000	0.11820870	0.44544335	0.37603876	0.06030919
465	1.784604672706607e-6	2	0.41698851	0.00000000	0.12273587	0.41698851	0.40632594	0.05394968
466	1.790370956034932e-6	2	0.45402274	0.00000000	0.11311174	0.45402274	0.38765984	0.04520568
467	1.796887140470947e-6	2	0.42304963	0.00000000	0.14089909	0.42304963	0.38505151	0.05099977
468	1.800649537800964e-6	2	0.47693844	0.00000000	0.15687083	0.47693844	0.32024350	0.04594722
469	1.803551423655628e-6	2	0.44083641	0.00000000	0.13970501	0.44083641	0.37430897	0.04514960
470	1.811944905897602e-6	2	0.46036439	0.00000000	0.10683122	0.46036439	0.34166490	0.09113949
471	1.814367687879873e-6	2	0.42004463	0.00000000	0.12301070	0.42004463	0.39939534	0.05754932
472	1.818755585088892e-6	2	0.45394322	0.00000000	0.11126669	0.45394322	0.36078485	0.07400523
473	1.823226240811872e-6	2	0.45135072	0.00000000	0.11640956	0.45135072	0.36486299	0.06737674
474	1.824638904524040e-6	2	0.43401396	0.00000000	0.10162040	0.43401396	0.37289819	0.09146745
475	1.829952972737247e-6	2	0.44814475	0.00000000	0.12502714	0.44814475	0.36253144	0.06429667
476	1.833992039964779e-6	2	0.45638348	0.00000000	0.09721942	0.45638348	0.40035870	0.04603841
477	1.838256278476145e-6	2	0.43309329	0.00000000	0.11860332	0.43309329	0.37566250	0.07264090
478	1.841502788732656e-6	2	0.43208432	0.00000000	0.13407779	0.43208432	0.37329773	0.06054015
479	1.842362296864449e-6	2	0.46513660	0.00000000	0.13325530	0.46513660	0.34882826	0.05277984
480	1.847641139789146e-6	2	0.41433160	0.00000000	0.13835454	0.41433160	0.38348092	0.06383293
481	1.852358937345506e-6	2	0.47799352	0.00000000	0.15077174	0.47799352	0.28918570	0.08204904
482	1.856838874757866e-6	2	0.45362676	0.00000000	0.12544110	0.45362676	0.35953449	0.06139765
483	1.861523169858574e-6	2	0.46709652	0.00000000	0.12879609	0.46709652	0.34437957	0.05972782
484	1.867070439609182e-6	2	0.50086388	0.00000000	0.10613328	0.50086388	0.34900445	0.04399839
485	1.870427372165926e-6	2	0.48140063	0.00000000	0.12750690	0.48140063	0.34190923	0.04918324
486	1.881299523764540e-6	2	0.42166239	0.00000000	0.16475612	0.42166239	0.36875102	0.04483047
487	1.881451271456291e-6	2	0.47068643	0.00000000	0.09838126	0.47068643	0.38042165	0.05051067
488	1.886868765642079e-6	2	0.42462607	0.00000000	0.11142825	0.42462607	0.39486038	0.06908530
489	1.890379281265731e-6	2	0.43990764	0.00000000	0.14036493	0.43990764	0.35376301	0.06596442
490	1.895599853200054e-6	2	0.42846221	0.00000000	0.11901094	0.42846221	0.39057997	0.06194687
491	1.899269674898205e-6	2	0.44436075	0.00000000	0.09106692	0.44436075	0.43331928	0.03125305
492	1.904642180352146e-6	2	0.46251468	0.00000000	0.10274358	0.46251468	0.38306095	0.05168079
493	1.908483559196834e-6	2	0.44182712	0.00000000	0.11829588	0.44182712	0.35163191	0.08824509
494	1.917607782119838e-6	2	0.43273207	0.00000000	0.12592732	0.43273207	0.37316181	0.06817881
495	1.924824669400420e-6	2	0.48029962	0.00000000	0.13013899	0.48029962	0.34336995	0.04619143
496	1.926896558988644e-6	2	0.41262692	0.00000000	0.11905510	0.41262692	0.40600079	0.06231719
497	1.935358464988981e-6	2	0.41918935	0.00000000	0.12447535	0.41918935	0.39960451	0.05673079
498	1.938219001378722e-6	2	0.43746221	0.00000000	0.13774901	0.43746221	0.35704324	0.06774554
499	1.940079719193132e-6	2	0.49260278	0.00000000	0.12662799	0.49260278	0.31903542	0.06173381
500	1.943738802022889e-6	2	0.45091264	0.00000000	0.13882984	0.45091264	0.35108493	0.05917259
501	1.946656677713499e-6	2	0.45393511	0.00000000	0.10144072	0.45393511	0.40607678	0.03854739
502	1.952637779062417e-6	2	0.46585218	0.00000000	0.12186991	0.46585218	0.35344202	0.05883589
503	1.956720188848140e-6	2	0.43958239	0.00000000	0.15722654	0.43958239	0.34070388	0.06248719
504	1.960693242556283e-6	2	0.45062940	0.00000000	0.07895932	0.45062940	0.38843459	0.08197669
505	1.965838984842606e-6	2	0.47457851	0.00000000	0.09526551	0.47457851	0.37402118	0.05613480
506	1.970940919731207e-6	2	0.43320849	0.00000000	0.12493964	0.43320849	0.37169598	0.07015589
507	1.973861677506455e-6	2	0.42138809	0.00000000	0.11936637	0.42138809	0.40765314	0.05159240
508	1.977625136871970e-6	3	0.41756457	0.00000000	0.12892307	0.39345439	0.41756457	0.06005798
509	1.982666639030111e-6	2	0.42915486	0.00000000	0.10632416	0.42915486	0.38564885	0.07887214
510	1.987366975902901e-6	2	0.44076284	0.00000000	0.12314877	0.44076284	0.34494891	0.09113948
511	1.995453246586548e-6	2	0.44417594	0.00000000	0.11055755	0.44417594	0.39872128	0.04654523
512	2.007376126368635e-6	2	0.48673085	0.00000000	0.12630872	0.48673085	0.34388939	0.04307104
513	2.010414808484422e-6	2	0.47948987	0.00000000	0.10692177	0.47948987	0.38086590	0.03272246
514	2.015467340102115e-6	2	0.43458960	0.00000000	0.10737015	0.43458960	0.36961309	0.08842716
515	2.020198279288521e-6	2	0.45389676	0.00000000	0.11135981	0.45389676	0.38176945	0.05297398
516	2.029382858014130e-6	2	0.47220663	0.00000000	0.13110599	0.47220663	0.34265766	0.05402972
517	2.033074181102850e-6	2	0.39540583	0.00000000	0.13636310	0.39540583	0.38834430	0.07988676
518	2.038624335256245e-6	2	0.43506256	0.00000000	0.11637851	0.43506256	0.38760625	0.06095268
519	2.044573896736717e-6	2	0.41012939	0.00000000	0.12614253	0.41012939	0.39930341	0.06442466
520	2.048573247262944e-6	2	0.43769413	0.00000000	0.12844598	0.43769413	0.38282793	0.05103196
521	2.053032053587124e-6	2	0.42172725	0.00000000	0.12398985	0.42172725	0.36668560	0.08759729
522	2.060007318666759e-6	2	0.46691864	0.00000000	0.11468658	0.46691864	0.35436846	0.06402632
523	2.063838910663050e-6	2	0.45600908	0.00000000	0.11460830	0.45600908	0.36750537	0.06187725
524	2.068777502056365e-6	2	0.43505802	0.00000000	0.12236670	0.43505802	0.37525805	0.06731724
525	2.072538108658459e-6	2	0.48637550	0.00000000	0.11527525	0.48637550	0.33139442	0.06695484
526	2.078245010238091e-6	2	0.40850218	0.00000000	0.14274111	0.40850218	0.40370374	0.04505296
527	2.084013878403556e-6	2	0.50681339	0.00000000	0.08765068	0.50681339	0.35620422	0.04933172
528	2.088129450636672e-6	2	0.43315923	0.00000000	0.12994928	0.43315923	0.37281494	0.06407655
529	2.090329104972901e-6	2	0.42012425	0.00000000	0.11650806	0.42012425	0.40606850	0.05729918
530	2.104173354184201e-6	2	0.39328702	0.00000000	0.15010440	0.39328702	0.36713258	0.08947600
531	2.106449378421205e-6	2	0.50672954	0.00000000	0.10514042	0.50672954	0.33186226	0.05626779
532	2.111872161010558e-6	2	0.49163299	0.00000000	0.09925847	0.49163299	0.36391406	0.04519447
533	2.117609677178771e-6	2	0.45795513	0.00000000	0.09794810	0.45795513	0.38439360	0.05970318
534	2.128602528128285e-6	2	0.43024898	0.00000000	0.13430006	0.43024898	0.38416874	0.05128221
535	2.129336354158843e-6	3	0.40952672	0.00000000	0.10093432	0.40913648	0.40952672	0.08040248
536	2.136938129265219e-6	3	0.42907248	0.00000000	0.11479612	0.40666005	0.42907248	0.04947135
537	2.144115338066608e-6	2	0.49059813	0.00000000	0.10193160	0.49059813	0.32606420	0.08140608
538	2.144709399941409e-6	2	0.42069037	0.00000000	0.11204493	0.42069037	0.39218550	0.07507920
539	2.157051903470258e-6	2	0.44979540	0.00000000	0.09801646	0.44979540	0.39040249	0.06178566
540	2.159157325199213e-6	2	0.42884234	0.00000000	0.13843059	0.42884234	0.37718802	0.05553905
541	2.166387703554979e-6	2	0.42908757	0.00000000	0.10510952	0.42908757	0.40056771	0.06523520
542	2.171651727572232e-6	2	0.45894725	0.00000000	0.11226508	0.45894725	0.36789311	0.06089456
543	2.179262822422488e-6	2	0.44526993	0.00000000	0.09956125	0.44526993	0.38744064	0.06772818
544	2.184060048917514e-6	2	0.42560324	0.00000000	0.10083401	0.42560324	0.38917417	0.08438858
