N	vtGv	vtB1v	vtL1v	btv	d2	ratio	ratio_term	neg_ecot	log_harm	rank1	vtGv_lnN	vtGv_lnlnN	norm_v_sq	n_active	mertens_sum	mertens_env	mertens_log	max_partial	c_inner	tv_outer	abel_product	coprime	p2_contrib	p3_contrib	gcd_diag	gcd_1	gcd_2	gcd_3	gcd_4	gcd_5	gcd_6plus	ramanujan	divisor_wt	euler_phi	cancel_eff	noncop_l1	ratio_over_neg	ecot_over_ratio	is_hcn	is_prime	prime_power	time
4387	0.665822103103	1.963557376234	-1.297735273131	0.812062977863	0.041696147376	0.110931169659	1.846198736444	-0.920298715885	-0.245863067063	-0.014214850394	0.079393068725	0.313090622159	76.422445	2668	-0.001500063462	0.119226047463	-1.012457565459	3.790698844249	1.547335109511	2642.655310237538	10023.375911676654	-0.468832666189	0.148931546390	-0.254601894009	2.015255046921	-0.468832666189	0.068725941372	-0.296024408780	0.000000000000	-0.152009899487	-0.501291910736	370.185252860582	2.807111255965	0.167344235937	0.660910289070	-0.828902606943	1.56407598	0.49848302	false	false		17.828
4388	0.665830660855	1.963897210855	-1.298066550000	0.812068386575	0.041693887704	0.110928350331	1.846453020627	-0.920530065299	-0.245878224936	-0.014214069538	0.079391931494	0.313090645150	76.435621	2669	-0.001272117257	0.119222772730	-1.010545917203	3.790813238829	1.547320247031	2642.631076930563	10023.586473846333	-0.468823808913	0.148948827068	-0.254605085928	2.015311535323	-0.468823808913	0.068706092075	-0.296050712845	0.000000000000	-0.152019389652	-0.501293055132	370.274972846057	2.807266951547	0.167336416206	0.660964607936	-0.829242741087	1.56396582	0.49853966	false	false		18.123
4389	0.665839216321	1.964237107009	-1.298397890688	0.812073793761	0.041691628799	0.110925531978	1.846707226869	-0.920761344297	-0.245893377328	-0.014213288923	0.079390794544	0.313090668084	76.448796	2669	-0.001272117257	0.119219498922	-1.010545917203	3.790927601127	1.547522334775	2644.152762102314	10029.658232581545	-0.468814951256	0.148966102731	-0.254608277413	2.015368010928	-0.468814951256	0.068686245588	-0.296077011124	0.000000000000	-0.152028877640	-0.501294200176	370.364672416466	2.807422614769	0.167328598719	0.661018919791	-0.829582939432	1.56385575	0.49859627	false	false		18.108
4390	0.665847682055	1.964576796091	-1.298729114036	0.812079144900	0.041689392256	0.110922739877	1.846910706843	-0.920946060081	-0.245904454681	-0.014212510026	0.079389647448	0.313090649845	76.461971	2670	-0.001044274924	0.119216232225	-1.008635036207	3.791041931159	1.547507466968	2645.674481550836	10035.729561452448	-0.468806589789	0.148983373382	-0.254611325543	2.015424473744	-0.468806589789	0.068666401912	-0.296103057288	0.000000000000	-0.152038363453	-0.501295183071	370.452257244151	2.807578305944	0.167320629170	0.661073222803	-0.829922524247	1.56376981	0.49864136	false	false		17.976
4391	0.665856232930	1.964916302987	-1.299060070058	0.812084549025	0.041687134879	0.110919923462	1.847164760066	-0.921177200894	-0.245919596348	-0.014211729895	0.079388511057	0.313090672660	76.475145	2671	-0.001272065357	0.119212960265	-1.010545533817	3.791156228942	1.547492611144	2645.650231938852	10035.940142668831	-0.468797666171	0.149000387922	-0.254614373271	2.015480923775	-0.468797666171	0.068646172872	-0.296129097700	0.000000000000	-0.152048072747	-0.501296027099	370.541927956170	2.807733848857	0.167312906227	0.661127432289	-0.830262403887	1.56365989	0.49869791	false	true	4391	17.890
4392	0.665864868887	1.965255871321	-1.299391002433	0.812090006099	0.041684856690	0.110917082760	1.847469358210	-0.921454740981	-0.245938799810	-0.014210948531	0.079387385362	0.313090736499	76.488318	2672	-0.001499803913	0.119209683044	-1.012455648203	3.791270494493	1.547477767305	2645.625919546676	10036.150395042292	-0.468788654836	0.149017397510	-0.254617420597	2.015537361028	-0.468788654836	0.068625946709	-0.296155132362	0.000000000000	-0.152057779835	-0.501296871817	370.631666952482	2.807889446823	0.167305272870	0.661181590344	-0.830602347597	1.56352601	0.49876591	false	false		18.112
4393	0.665873502544	1.965595501193	-1.299721998649	0.812095461633	0.041682579277	0.110914243050	1.847773863037	-0.921732196653	-0.245957996431	-0.014210167410	0.079386259945	0.313090800273	76.501491	2672	-0.001499803913	0.119206406747	-1.012455648203	3.791384727827	1.547462927650	2646.457444702040	10039.605365999127	-0.468779643170	0.149034402149	-0.254620467522	2.015593785509	-0.468779643170	0.068605723423	-0.296181161277	0.000000000000	-0.152067484719	-0.501297717222	370.721385375252	2.808045012470	0.167297641713	0.661235741464	-0.830942355478	1.56339225	0.49883388	false	false		18.015
4394	0.665882046610	1.965935166345	-1.300053119734	0.812100861209	0.041680324193	0.110911429560	1.848027677477	-0.921963121623	-0.245973121242	-0.014209388002	0.079385124399	0.313090822939	76.514664	2673	-0.001272169040	0.119203137551	-1.010546299775	3.791498928963	1.547448084389	2647.289027576325	10043.060660465251	-0.468770752017	0.149051401843	-0.254623514044	2.015650197223	-0.468770752017	0.068585503014	-0.296207184446	0.000000000000	-0.152077187399	-0.501298529764	370.810863584696	2.808200492072	0.167289924231	0.661289925523	-0.831282367717	1.56328258	0.49889032	false	false		18.047
4395	0.665890588397	1.966274892998	-1.300384304602	0.812106259262	0.041678069872	0.110908617042	1.848281414229	-0.922193976406	-0.245988240591	-0.014208608835	0.079383989132	0.313090845549	76.527835	2673	-0.001272169040	0.119199869275	-1.010546299775	3.791613097916	1.547433245311	2648.120624550330	10046.516113066420	-0.468761860514	0.149068396592	-0.254626560165	2.015706596175	-0.468761860514	0.068565285481	-0.296233201873	0.000000000000	-0.152086887877	-0.501299342995	370.900321249223	2.808355939400	0.167282208966	0.661344102614	-0.831622444088	1.56317300	0.49894673	false	false		17.825
4396	0.665899215120	1.966614450260	-1.300715235140	0.812111710167	0.041675794786	0.110905780298	1.848585644874	-0.922471184151	-0.246007417165	-0.014207828438	0.079382864543	0.313090909111	76.541006	2674	-0.001499700325	0.119196595750	-1.012454882895	3.791727234702	1.547418418197	2648.952159314424	10049.971434455272	-0.468752578531	0.149085386401	-0.254629748469	2.015762982373	-0.468752578531	0.068545070823	-0.296259428785	0.000000000000	-0.152096745667	-0.501300085093	370.991104329488	2.808511280048	0.167274652949	0.661398188632	-0.831962656609	1.56303953	0.49901458	false	false		17.836
4397	0.665907839546	1.966954068995	-1.301046229449	0.812117159536	0.041673520474	0.110902944544	1.848889782404	-0.922748307661	-0.246026586914	-0.014207048283	0.079381740230	0.313090972608	76.554177	2674	-0.001499700325	0.119193323147	-1.012454882895	3.791841339339	1.547620077388	2650.473873391526	10056.044731751201	-0.468743296272	0.149102371272	-0.254632936341	2.015819355821	-0.468743296272	0.068524859041	-0.296285649925	0.000000000000	-0.152106601234	-0.501300827884	371.081866743688	2.808666588475	0.167267099113	0.661452267725	-0.832302933177	1.56290617	0.49908238	false	true	4397	17.546
4398	0.665916548823	1.967293749058	-1.301377200235	0.812122661694	0.041671225436	0.110900084628	1.849244372846	-0.923071746888	-0.246049810236	-0.014206266899	0.079380626582	0.313091077013	76.567347	2675	-0.001727128117	0.119190045300	-1.014362701355	3.791955411843	1.547605260603	2651.995495575778	10062.117121775040	-0.468733926591	0.149119351207	-0.254636123782	2.015875716525	-0.468733926591	0.068504650133	-0.296311865296	0.000000000000	-0.152116454579	-0.501301571368	371.172697276227	2.808821951837	0.167259634604	0.661506295569	-0.832643273643	1.56274900	0.49916158	false	false		18.119
4399	0.665925342903	1.967633263551	-1.301707920648	0.812128216600	0.041668909703	0.110897200603	1.849649387983	-0.923441476172	-0.246077084621	-0.014205484287	0.079379523593	0.313091222302	76.580516	2676	-0.001954504197	0.119186762215	-1.016270137728	3.792069452230	1.547590455748	2651.971056641666	10062.327002581440	-0.468723829244	0.149136075971	-0.254639453200	2.015932064491	-0.468723829244	0.068483943932	-0.296338468448	0.000000000000	-0.152126305702	-0.501302062128	371.266540176183	2.808977226517	0.167252474074	0.661560233180	-0.832984091404	1.56256806	0.49925217	false	false		18.386
4400	0.665934047573	1.967972822922	-1.302038775350	0.812133715669	0.041666616234	0.110894342703	1.850003758737	-0.923764716431	-0.246100291348	-0.014204703386	0.079378410495	0.313091326565	76.593685	2677	-0.001727179805	0.119183486212	-1.014363083279	3.792183460517	1.547575647295	2651.946694133102	10062.537082439161	-0.468713848529	0.149152795860	-0.254642782155	2.015988399726	-0.468713848529	0.068463240692	-0.296365065773	0.000000000000	-0.152136154605	-0.501302523937	371.360155441955	2.809132411629	0.167245228091	0.661614205330	-0.833324926821	1.56241118	0.49933126	false	false		17.399
4401	0.665942749933	1.968312443711	-1.302369693778	0.812139213191	0.041664323550	0.110891485813	1.850358021098	-0.924087858543	-0.246123489896	-0.014203922725	0.079377297670	0.313091430754	76.606853	2677	-0.001727179805	0.119180211131	-1.014363083279	3.792297436721	1.547560843009	2652.778200764183	10065.992781965919	-0.468703867674	0.149169510878	-0.254646110647	2.016044722234	-0.468703867674	0.068442540410	-0.296391657275	0.000000000000	-0.152146001289	-0.501302986473	371.453749688073	2.809287564608	0.167237984222	0.661668170589	-0.833665826104	1.56225444	0.49941030	false	false		18.586
4402	0.665951449985	1.968652125832	-1.302700675847	0.812144709167	0.041662031652	0.110888629931	1.850712175124	-0.924410902561	-0.246146680272	-0.014203142306	0.079376185119	0.313091534869	76.620020	2677	-0.001727179805	0.119176936972	-1.014363083279	3.792411380858	1.547546042888	2652.753855318574	10066.202842749935	-0.468693886678	0.149186221026	-0.254649438677	2.016101032022	-0.468693886678	0.068421843087	-0.296418242956	0.000000000000	-0.152155845754	-0.501303449735	371.547322923591	2.809442685469	0.167230742469	0.661722128940	-0.834006789169	1.56209784	0.49948929	false	false		17.729
4403	0.665960234700	1.968991659771	-1.303031425071	0.812150257795	0.041659719111	0.110885750019	1.851116703057	-0.924780190534	-0.246173917160	-0.014202360662	0.079375083208	0.313091679798	76.633187	2678	-0.001954349273	0.119173657584	-1.016268992925	3.792525292944	1.547531254660	2653.585290240664	10069.658381646143	-0.468683501134	0.149202676514	-0.254652766243	2.016157329094	-0.468683501134	0.068400866653	-0.296444822818	0.000000000000	-0.152165688002	-0.501303949093	371.642140251259	2.809597605163	0.167223716072	0.661776000220	-0.834347923937	1.56191756	0.49957963	false	false		17.201
4404	0.665969104029	1.969331135252	-1.303362031223	0.812155859037	0.041657385955	0.110882846122	1.851571576753	-0.925195696874	-0.246205198057	-0.014201577794	0.079373991929	0.313091865515	76.646354	2679	-0.002181467147	0.119170372970	-1.018174521294	3.792639172996	1.547516478346	2653.560796149252	10069.867795017657	-0.468672901720	0.149219127195	-0.254656093346	2.016213613458	-0.468672901720	0.068379893231	-0.296471396863	0.000000000000	-0.152175528033	-0.501304576044	371.737521276157	2.809752469443	0.167216790457	0.661829799922	-0.834689129503	1.56171366	0.49968130	false	false		18.795
4405	0.665977971018	1.969670672041	-1.303692701023	0.812161458704	0.041655053610	0.110879943281	1.852026311389	-0.925611077141	-0.246236468062	-0.014200795168	0.079372900918	0.313092051140	76.659519	2679	-0.002181467147	0.119167089280	-1.018174521294	3.792753021030	1.547718367746	2655.082420928221	10075.941986573402	-0.468662302279	0.149235573071	-0.254659419986	2.016269885118	-0.468662302279	0.068358922819	-0.296497965094	0.000000000000	-0.152185365849	-0.501305203697	371.832881131151	2.809907301695	0.167209866888	0.661883592790	-0.835030398744	1.56150997	0.49978290	false	false		18.325
4406	0.665986748797	1.970010164075	-1.304023415278	0.812167002673	0.041652743452	0.110877066448	1.852430463059	-0.925980024093	-0.246263675923	-0.014200014246	0.079371799821	0.313092195833	76.672684	2680	-0.001954452392	0.119163812655	-1.016269754997	3.792866837063	1.547703586182	2656.604085727532	10082.015769566553	-0.468651874199	0.149252014144	-0.254662746164	2.016326144080	-0.468651874199	0.068337955418	-0.296524527514	0.000000000000	-0.152195115459	-0.501305833530	371.927875146969	2.810062099577	0.167202841295	0.661937404719	-0.835371541079	1.56133025	0.49987303	false	false		17.741
4407	0.665995437418	1.970349530979	-1.304354093561	0.812172490983	0.041650455452	0.110874215578	1.852784059997	-0.926302563398	-0.246286824152	-0.014199235029	0.079370688646	0.313092299620	76.685849	2681	-0.001727489160	0.119160543088	-1.014365369493	3.792980621111	1.547688801043	2656.579715645664	10082.225733509360	-0.468641780671	0.149268699759	-0.254666071879	2.016382390351	-0.468641780671	0.068317240366	-0.296551084124	0.000000000000	-0.152204862875	-0.501306465629	372.022065886997	2.810217026396	0.167195606260	0.661991221889	-0.835712312890	1.56117444	0.49995171	false	false		17.992
4408	0.666004210539	1.970688758997	-1.304684548458	0.812178031826	0.041648146886	0.110871340800	1.853187967497	-0.926671289151	-0.246314013217	-0.014198454590	0.079369588088	0.313092444138	76.699013	2682	-0.001954400891	0.119157268305	-1.016269374364	3.793094373190	1.547674027795	2656.555295309953	10082.435416355082	-0.468631380093	0.149285380518	-0.254669539005	2.016438623936	-0.468631380093	0.068296528266	-0.296577805518	0.000000000000	-0.152214608098	-0.501307147954	372.117177480969	2.810371841338	0.167188511437	0.662044953827	-0.836053168365	1.56099505	0.50004171	false	false		17.993
4409	0.666012981342	1.971028048349	-1.305015067006	0.812183571114	0.041645839115	0.110868467049	1.853591751653	-0.927039903141	-0.246341192779	-0.014197674391	0.079368487800	0.313092588574	76.712176	2682	-0.001954400891	0.119153994441	-1.016269374364	3.793208093318	1.547659258696	2657.386775487239	10085.891617479381	-0.468620979441	0.149302056425	-0.254673005636	2.016494844841	-0.468620979441	0.068275819116	-0.296604521079	0.000000000000	-0.152224351128	-0.501307830967	372.212268068660	2.810526624299	0.167181418693	0.662098678961	-0.836394087565	1.56081584	0.50013165	false	true	4409	18.145
4410	0.666021836566	1.971367398891	-1.305345562325	0.812189162872	0.041643510822	0.110865569470	1.854045805662	-0.927454666577	-0.246372409547	-0.014196892973	0.079367398118	0.313092773701	76.725338	2683	-0.002181209691	0.119150715368	-1.018172618452	3.793321781510	1.547644501475	2658.218174407699	10089.347614582779	-0.468610491980	0.149318727483	-0.254676471773	2.016551053071	-0.468610491980	0.068255112917	-0.296631230809	0.000000000000	-0.152234091966	-0.501308514667	372.307426308848	2.810681462025	0.167174414764	0.662152353265	-0.836735070345	1.56061313	0.50023288	false	false		17.989
4411	0.666030689457	1.971706810722	-1.305676121265	0.812194753060	0.041641183336	0.110862672942	1.854499721054	-0.927869304342	-0.246403615461	-0.014196111795	0.079366308704	0.313092958736	76.738501	2683	-0.002181209691	0.119147437215	-1.018172618452	3.793435437782	1.547629748397	2659.017073860239	10092.680431181343	-0.468600004463	0.149335393694	-0.254679937415	2.016607248632	-0.468600004463	0.068234409668	-0.296657934711	0.000000000000	-0.152243830614	-0.501309199055	372.402563558454	2.810836267782	0.167167412895	0.662206020776	-0.837076116802	1.56041064	0.50033402	false	false		18.635
4412	0.666039453340	1.972046233682	-1.306006780342	0.812200287702	0.041638877936	0.110859802249	1.854903130167	-0.928237578413	-0.246430766096	-0.014195332317	0.079365209228	0.313093102934	76.751662	2684	-0.001954503729	0.119144166106	-1.016270134503	3.793549062152	1.547614991736	2659.816029720856	10096.013558444356	-0.468589650415	0.149352055060	-0.254683402564	2.016663431530	-0.468589650415	0.068213709368	-0.296684632787	0.000000000000	-0.152253567072	-0.501309837285	372.497432775514	2.810991001745	0.167160322264	0.662259716854	-0.837417129927	1.56023198	0.50042375	false	false		18.121
4413	0.666048214909	1.972385717901	-1.306337502992	0.812205820791	0.041636573328	0.110856932582	1.855306416204	-0.928605740964	-0.246457907251	-0.014194553079	0.079364110021	0.313093247050	76.764823	2684	-0.001954503729	0.119140895915	-1.016270134503	3.793662654635	1.547816664809	2661.337815959953	10102.089778052357	-0.468579296287	0.149368711584	-0.254686867218	2.016719601771	-0.468579296287	0.068193012016	-0.296711325039	0.000000000000	-0.152263301341	-0.501310476211	372.592281059785	2.811145703767	0.167153233709	0.662313406113	-0.837758206705	1.56005350	0.50051341	false	false		17.850
4414	0.666056887553	1.972725102869	-1.306668215316	0.812211298399	0.041634290755	0.110854088666	1.855659236859	-0.928927576995	-0.246480996772	-0.014193775539	0.079363000764	0.313093350368	76.777983	2685	-0.001727900511	0.119137632759	-1.014368410051	3.793776215248	1.547801902844	2662.859637389786	10108.165570917496	-0.468569168210	0.149385363269	-0.254690189883	2.016775759360	-0.468569168210	0.068172317613	-0.296737869975	0.000000000000	-0.152273033423	-0.501311117812	372.686620243087	2.811300426765	0.167146013450	0.662367104984	-0.838099047105	1.55989877	0.50059168	false	false		18.144
4415	0.666065471322	1.973064363062	-1.306998891740	0.812216720566	0.041632030189	0.110851270450	1.855961620248	-0.929203112072	-0.246500037159	-0.014192999696	0.079361881463	0.313093412914	76.791143	2686	-0.001501348631	0.119134376633	-1.012467065106	3.793889744007	1.547787137321	2662.835323945873	10108.375759243092	-0.468559373481	0.149402258570	-0.254693512087	2.016831904303	-0.468559373481	0.068151874610	-0.296764409125	0.000000000000	-0.152282763317	-0.501311761667	372.780157789503	2.811455278148	0.167138584486	0.662420809077	-0.838439518259	1.55976773	0.50065858	false	false		17.764
4416	0.666073966270	1.973403578780	-1.307329612511	0.812222087334	0.041629791601	0.110848477891	1.856213594466	-0.929432371744	-0.246515030906	-0.014192225547	0.079360752124	0.313093434714	76.804302	2687	-0.001274848064	0.119131127532	-1.010566099508	3.794003240928	1.547772368232	2662.811079566956	10108.586119237294	-0.468549749267	0.149419148979	-0.254696833829	2.016888036606	-0.468549749267	0.068131434497	-0.296790942491	0.000000000000	-0.152292405389	-0.501312407686	372.873330704132	2.811610095198	0.167131053996	0.662474532107	-0.838779863244	1.55966035	0.50071413	false	false		18.395
4417	0.666082458962	1.973742855773	-1.307660396811	0.812227452597	0.041627553767	0.110845686291	1.856465491957	-0.929661562092	-0.246530019266	-0.014191451637	0.079359623062	0.313093456459	76.817460	2687	-0.001274848064	0.119127879342	-1.010566099508	3.794116706028	1.547757603284	2663.642766607751	10112.043892656673	-0.468540124819	0.149436034501	-0.254700155110	2.016944156275	-0.468540124819	0.068110997274	-0.296817470077	0.000000000000	-0.152302045294	-0.501313054398	372.966483052530	2.811764880309	0.167123525674	0.662528248291	-0.839120271992	1.55955305	0.50076964	false	false		18.243
4418	0.666090862924	1.974082117007	-1.307991254083	0.812232762526	0.041625337871	0.110842920287	1.856667021044	-0.929844514088	-0.246540964614	-0.014190679419	0.079358483975	0.313093437503	76.830618	2688	-0.001048450057	0.119124638169	-1.008665892125	3.794230139323	1.547742834774	2664.474510876325	10115.501987136578	-0.468530649643	0.149452915137	-0.254703475931	2.017000263315	-0.468530649643	0.068090562941	-0.296843991883	0.000000000000	-0.152311683033	-0.501313638772	373.059327764252	2.811919610048	0.167115903958	0.662581988264	-0.839460604439	1.55946934	0.50081383	false	false		18.231
4419	0.666099264653	1.974421439490	-1.308322174838	0.812238070967	0.041623122719	0.110840155225	1.856868488835	-0.930027410810	-0.246551905934	-0.014189907439	0.079357345167	0.313093418503	76.843775	2688	-0.001048450057	0.119121397904	-1.008665892125	3.794343540829	1.547728070403	2665.314648880788	10118.992034265473	-0.468521174205	0.149469790889	-0.254706796290	2.017056357732	-0.468521174205	0.068070131496	-0.296870507914	0.000000000000	-0.152321318607	-0.501314223849	373.152151969085	2.812074307883	0.167108284429	0.662635721366	-0.839801000632	1.55938569	0.50085799	false	false		18.256
4420	0.666107664149	1.974760823143	-1.308653158993	0.812243377920	0.041620908308	0.110837391106	1.857069895360	-0.930210252287	-0.246562843229	-0.014189135696	0.079356206639	0.313093399459	76.856932	2688	-0.001048450057	0.119118158546	-1.008665892125	3.794456910563	1.547713310168	2665.611660503947	10120.421317542174	-0.468511698506	0.149486661761	-0.254710116189	2.017112439531	-0.468511698506	0.068049702940	-0.296897018170	0.000000000000	-0.152330952017	-0.501314809628	373.244955676098	2.812228973826	0.167100667085	0.662689447581	-0.840141460488	1.55930209	0.50090212	false	false		18.184
4421	0.666116061414	1.975100267880	-1.308984206465	0.812248683387	0.041618694640	0.110834627929	1.857271240654	-0.930393038548	-0.246573776501	-0.014188364190	0.079355068391	0.313093380370	76.870088	2688	-0.001048450057	0.119114920097	-1.008665892125	3.794570248541	1.547914176402	2665.948318785574	10122.001843691904	-0.468502222546	0.149503527755	-0.254713435627	2.017168508718	-0.468502222546	0.068029277271	-0.296923522656	0.000000000000	-0.152340583265	-0.501315396108	373.337738893341	2.812383607891	0.167093051924	0.662743166893	-0.840481983919	1.55921854	0.50094624	false	true	4421	18.282
4422	0.666124542778	1.975439773559	-1.309315230781	0.812254041101	0.041616460576	0.110831841121	1.857522765906	-0.930621892799	-0.246588738860	-0.014187591469	0.079353940705	0.313093401815	76.883243	2689	-0.001274643226	0.119111676459	-1.010564584998	3.794683554778	1.547899426346	2667.470377935180	10128.079764506490	-0.468492659999	0.149520388874	-0.254716754605	2.017224565298	-0.468492659999	0.068008854490	-0.296950021372	0.000000000000	-0.152350212350	-0.501315983289	373.430590117919	2.812538296415	0.167085525275	0.662796835574	-0.840822570783	1.55911158	0.50100161	false	false		18.030
4423	0.666132935599	1.975779086246	-1.309646150647	0.812259343607	0.041614248386	0.110829079821	1.857723986142	-0.930804566234	-0.246599663872	-0.014186820437	0.079352803017	0.313093382645	76.896398	2690	-0.001048501208	0.119108439822	-1.008666270353	3.794796829292	1.547884672750	2667.446186501856	10128.290238692935	-0.468484002207	0.149537492714	-0.254719932169	2.017280609278	-0.468484002207	0.067989016738	-0.296976074337	0.000000000000	-0.152359839274	-0.501316774598	373.518788205570	2.812692960698	0.167077693261	0.662850497692	-0.841162148440	1.55902815	0.50104567	false	true	4423	17.959
4424	0.666141412450	1.976118459859	-1.309977047409	0.812264698312	0.041612015827	0.110826294928	1.857975361160	-0.931033284801	-0.246614615718	-0.014186048191	0.079351675882	0.313093403974	76.909553	2691	-0.001274592097	0.119105198002	-1.010564206930	3.794910072098	1.547869930961	2667.421932570878	10128.500385640848	-0.468475257786	0.149554591629	-0.254723109304	2.017336640663	-0.468475257786	0.067969181798	-0.297002121589	0.000000000000	-0.152369464038	-0.501317566598	373.607054477520	2.812847679332	0.167069949728	0.662904109252	-0.841501789623	1.55892133	0.50110099	false	false		18.584
4425	0.666149887055	1.976457894498	-1.310308007443	0.812270051518	0.041609784018	0.110823510992	1.858226659775	-0.931261934338	-0.246629562201	-0.014185276182	0.079350549024	0.313093425249	76.922706	2691	-0.001274592097	0.119101957089	-1.010564206930	3.795023283213	1.547855193297	2668.253641327479	10131.958840854402	-0.468466513013	0.149571685620	-0.254726286010	2.017392659458	-0.468466513013	0.067949349671	-0.297028163130	0.000000000000	-0.152379086643	-0.501318359289	373.695300472573	2.813002366054	0.167062208398	0.662957713944	-0.841841494430	1.55881459	0.50115627	false	false		18.317
4426	0.666158359414	1.976797390080	-1.310639030665	0.812275403227	0.041607552960	0.110820728011	1.858477882031	-0.931490514881	-0.246644503324	-0.014184504411	0.079349422442	0.313093446470	76.935859	2691	-0.001274592097	0.119098717083	-1.010564206930	3.795136462653	1.547840459757	2668.383318714008	10132.753094954451	-0.468457767890	0.149588774691	-0.254729462288	2.017448665670	-0.468457767890	0.067929520356	-0.297054198964	0.000000000000	-0.152388707089	-0.501319152669	373.783526199340	2.813157020878	0.167054469271	0.663011311752	-0.842181262776	1.55870792	0.50121152	false	false		18.090
4427	0.666166743373	1.977136761145	-1.310970017772	0.812280699828	0.041605343717	0.110817970445	1.858678849870	-0.931672960551	-0.246655411622	-0.014183734324	0.079348285873	0.313093427144	76.949012	2692	-0.001048654456	0.119095484062	-1.008667403604	3.795249610434	1.547825722696	2669.369009576289	10136.796078670443	-0.468449354202	0.149606106023	-0.254732638137	2.017504659304	-0.468449354202	0.067909941031	-0.297080229093	0.000000000000	-0.152398325378	-0.501319948289	373.870952881550	2.813311803287	0.167046522600	0.663064914646	-0.842520663569	1.55862472	0.50125548	false	false		18.183
4428	0.666175038986	1.977476162651	-1.311301123665	0.812285941361	0.041603156264	0.110815238256	1.858829591210	-0.931809296734	-0.246662289570	-0.014182965921	0.079347139325	0.313093367298	76.962164	2693	-0.000822767851	0.119092258023	-1.006770977710	3.795362726572	1.547810982091	2669.344901553227	10137.006647829883	-0.468441061977	0.149623432384	-0.254735813557	2.017560640365	-0.468441061977	0.067890364463	-0.297106253518	0.000000000000	-0.152407941511	-0.501320708836	373.958134144568	2.813466503427	0.167038490380	0.663118549003	-0.842860061688	1.55856496	0.50128818	false	false		18.333
4429	0.666183332397	1.977815625047	-1.311632292650	0.812291181428	0.041600969540	0.110812506991	1.858980286857	-0.931945591846	-0.246669164860	-0.014182197754	0.079345993058	0.313093307419	76.975315	2693	-0.000822767851	0.119089032886	-1.006770977710	3.795475811084	1.547796245608	2670.176771658947	10140.465971359636	-0.468432769305	0.149640753779	-0.254738988549	2.017616608859	-0.468432769305	0.067870790650	-0.297132272243	0.000000000000	-0.152417555487	-0.501321470076	374.045295367400	2.813621171689	0.167030460426	0.663172176435	-0.843199523345	1.55850523	0.50132086	false	false		18.401
4430	0.666191537559	1.978155130708	-1.311963593150	0.812296366492	0.041598804574	0.110809801059	1.859080796504	-0.932035814278	-0.246672013399	-0.014181431268	0.079344836824	0.313093207066	76.988465	2694	-0.000596983249	0.119085814721	-1.004875306203	3.795588863985	1.547781505584	2671.008699220709	10143.925616614548	-0.468424590029	0.149658070208	-0.254742163113	2.017672564792	-0.468424590029	0.067851219592	-0.297158285269	0.000000000000	-0.152427167310	-0.501322204217	374.132239715359	2.813775749829	0.167022346184	0.663225837440	-0.843539003120	1.55846889	0.50134228	false	false		18.334
4431	0.666199826548	1.978494456247	-1.312294629699	0.812301603622	0.041596619305	0.110807071631	1.859231403520	-0.932172029799	-0.246678883601	-0.014180663572	0.079343691118	0.313093147112	77.001616	2695	-0.000822716884	0.119082591388	-1.006770600754	3.795701885291	1.547766777296	2670.984598414135	10144.136137058757	-0.468415857493	0.149675134903	-0.254745337248	2.017728508170	-0.468415857493	0.067831269234	-0.297184292600	0.000000000000	-0.152436999409	-0.501322801354	374.221255576857	2.813930182826	0.167014474529	0.663279407003	-0.843878772207	1.55840922	0.50137494	false	false		18.302
4432	0.666208199306	1.978833624655	-1.312625425349	0.812306892777	0.041594413751	0.110804318727	1.859432080099	-0.932354213127	-0.246689772999	-0.014179894666	0.079342555931	0.313093127526	77.014765	2696	-0.001048399574	0.119079362890	-1.008665518509	3.795814875019	1.547752060777	2670.960447269167	10144.346376628173	-0.468406780705	0.149692194690	-0.254748651381	2.017784438998	-0.468406780705	0.067811321694	-0.297210485533	0.000000000000	-0.152446829326	-0.501323465823	374.311388052216	2.814084509901	0.167006749464	0.663332889129	-0.844218644644	1.55832624	0.50141881	false	false		18.171
4433	0.666216569846	1.979172853953	-1.312956284107	0.812312180456	0.041592208935	0.110801566760	1.859632695837	-0.932536341593	-0.246700658402	-0.014179125996	0.079341421021	0.313093107897	77.027914	2696	-0.001048399574	0.119076135294	-1.008665518509	3.795927833186	1.547737348370	2671.792289939341	10147.805817150844	-0.468397703617	0.149709249575	-0.254751965055	2.017840357282	-0.468397703617	0.067791376974	-0.297236672741	0.000000000000	-0.152456657060	-0.501324130992	374.401500175767	2.814238805226	0.166999026596	0.663386364402	-0.844558580490	1.55824331	0.50146265	false	false		18.311
4434	0.666225024066	1.979512042177	-1.313287018110	0.812317520099	0.041589983869	0.110798791370	1.859883340831	-0.932764401229	-0.246715559417	-0.014178356119	0.079340296619	0.313093128592	77.041062	2697	-0.001273980444	0.119072902540	-1.010559683146	3.796040759806	1.547722647720	2672.624052793893	10151.265058298774	-0.468388424563	0.149726299558	-0.254755278271	2.017896263028	-0.468388424563	0.067771435072	-0.297262854228	0.000000000000	-0.152466482613	-0.501324912630	374.492140962479	2.814393053827	0.166991399828	0.663439772090	-0.844898593547	1.55813713	0.50151769	false	false		18.124
