a	b	M	s_combined	ftc_sum	correction_sum	strip	formula	target	ftc_error	ftc_error_x_aM	alg_error	alg_error_x_aM
11	13	100000	4.591533717181116e-2	1.699290139831215e-2	-2.892243577349872e-2	6.993006993006994e-2	8.692319913100360e-2	1.699312920093367e-2	-2.278026e-7	2.505829e-1	2.892221e-2	3.181443e4
12	13	100	4.700666324272015e-2	1.637217442290027e-2	-3.063448881981987e-2	7.051282051282051e-2	8.709438164205288e-2	1.658156112923237e-2	-2.093867e-4	2.512640e-1	3.042510e-2	3.651012e1
12	13	500	4.736281633733062e-2	1.653982030161989e-2	-3.082299603571085e-2	7.051282051282051e-2	8.709438164205288e-2	1.658156112923237e-2	-4.174083e-5	2.504450e-1	3.078126e-2	1.846875e2
12	13	1000	4.740757343164934e-2	1.656068251236281e-2	-3.084689091928662e-2	7.051282051282051e-2	8.709438164205288e-2	1.658156112923237e-2	-2.087862e-5	2.505434e-1	3.082601e-2	3.699121e2
12	13	5000	4.744347204085030e-2	1.657738540384787e-2	-3.086608663700252e-2	7.051282051282051e-2	8.709438164205288e-2	1.658156112923237e-2	-4.175725e-6	2.505435e-1	3.086191e-2	1.851715e3
12	13	10000	4.744795793806830e-2	1.657947347787623e-2	-3.086848446019186e-2	7.051282051282051e-2	8.709438164205288e-2	1.658156112923237e-2	-2.087651e-6	2.505182e-1	3.086640e-2	3.703968e3
12	13	50000	4.745154767535068e-2	1.658114357778969e-2	-3.087040409756023e-2	7.051282051282051e-2	8.709438164205288e-2	1.658156112923237e-2	-4.175514e-7	2.505309e-1	3.086999e-2	1.852199e4
12	13	100000	4.745199640099163e-2	1.658135235185359e-2	-3.087064404913853e-2	7.051282051282051e-2	8.709438164205288e-2	1.658156112923237e-2	-2.087774e-7	2.505329e-1	3.087044e-2	3.704452e4
1	14	100	1.017219458363638e-1	1.017219458363638e-1	0.000000000000000e0	0.000000000000000e0	1.042605257355054e-1	1.042605257355054e-1	-2.538580e-3	2.538580e-1	-2.538580e-3	2.538580e-1
1	14	500	1.037482528159459e-1	1.037482528159459e-1	0.000000000000000e0	0.000000000000000e0	1.042605257355054e-1	1.042605257355054e-1	-5.122729e-4	2.561365e-1	-5.122729e-4	2.561365e-1
1	14	1000	1.040043418837920e-1	1.040043418837920e-1	0.000000000000000e0	0.000000000000000e0	1.042605257355054e-1	1.042605257355054e-1	-2.561839e-4	2.561839e-1	-2.561839e-4	2.561839e-1
1	14	5000	1.042093431274674e-1	1.042093431274674e-1	0.000000000000000e0	0.000000000000000e0	1.042605257355054e-1	1.042605257355054e-1	-5.118261e-5	2.559130e-1	-5.118261e-5	2.559130e-1
1	14	10000	1.042349296060267e-1	1.042349296060267e-1	0.000000000000000e0	0.000000000000000e0	1.042605257355054e-1	1.042605257355054e-1	-2.559613e-5	2.559613e-1	-2.559613e-5	2.559613e-1
1	14	50000	1.042554065950360e-1	1.042554065950360e-1	0.000000000000000e0	0.000000000000000e0	1.042605257355054e-1	1.042605257355054e-1	-5.119140e-6	2.559570e-1	-5.119140e-6	2.559570e-1
1	14	100000	1.042579662313398e-1	1.042579662313398e-1	0.000000000000000e0	0.000000000000000e0	1.042605257355054e-1	1.042605257355054e-1	-2.559504e-6	2.559504e-1	-2.559504e-6	2.559504e-1
3	14	100	6.952220241119249e-2	6.306379842577867e-2	-6.458403985413734e-3	4.761904761904762e-2	1.115233935127542e-1	6.390434589370660e-2	-8.405475e-4	2.521642e-1	5.617857e-3	1.685357e0
3	14	500	7.033451782353828e-2	6.373639676988366e-2	-6.598121053654533e-3	4.761904761904762e-2	1.115233935127542e-1	6.390434589370660e-2	-1.679491e-4	2.519237e-1	6.430172e-3	9.645258e0
3	14	1000	7.043533449389530e-2	6.382034532176578e-2	-6.614989172129404e-3	4.761904761904762e-2	1.115233935127542e-1	6.390434589370660e-2	-8.400057e-5	2.520017e-1	6.530989e-3	1.959297e1
3	14	5000	7.051628779745377e-2	6.388754671378509e-2	-6.628741083668432e-3	4.761904761904762e-2	1.115233935127542e-1	6.390434589370660e-2	-1.679918e-5	2.519877e-1	6.611942e-3	9.917913e1
3	14	10000	7.052640785570112e-2	6.389594694526381e-2	-6.630460910436910e-3	4.761904761904762e-2	1.115233935127542e-1	6.390434589370660e-2	-8.398948e-6	2.519685e-1	6.622062e-3	1.986619e2
3	14	50000	7.053450311286179e-2	6.390266599714739e-2	-6.631837115714767e-3	4.761904761904762e-2	1.115233935127542e-1	6.390434589370660e-2	-1.679897e-6	2.519845e-1	6.630157e-3	9.945236e2
3	14	100000	7.053551502059906e-2	6.390350594390493e-2	-6.632009076694126e-3	4.761904761904762e-2	1.115233935127542e-1	6.390434589370660e-2	-8.399498e-7	2.519849e-1	6.631169e-3	1.989351e3
5	14	100	5.430390759617255e-2	4.525939359687706e-2	-9.044513999295482e-3	5.714285714285714e-2	1.029032117351571e-1	4.576035459229994e-2	-5.009610e-4	2.504805e-1	8.543553e-3	4.271777e0
5	14	500	5.486559567691303e-2	4.565984054322877e-2	-9.205755133684315e-3	5.714285714285714e-2	1.029032117351571e-1	4.576035459229994e-2	-1.005140e-4	2.512851e-1	9.105241e-3	2.276310e1
5	14	1000	5.493584525659186e-2	4.571012535149648e-2	-9.225719905095487e-3	5.714285714285714e-2	1.029032117351571e-1	4.576035459229994e-2	-5.022924e-5	2.511462e-1	9.175491e-3	4.587745e1
5	14	5000	5.499202030534989e-2	4.575030755396051e-2	-9.241712751389493e-3	5.714285714285714e-2	1.029032117351571e-1	4.576035459229994e-2	-1.004704e-5	2.511760e-1	9.231666e-3	2.307916e2
5	14	10000	5.499904393556641e-2	4.575533082517128e-2	-9.243713110395289e-3	5.714285714285714e-2	1.029032117351571e-1	4.576035459229994e-2	-5.023767e-6	2.511884e-1	9.238689e-3	4.619345e2
5	14	50000	5.500466312023411e-2	4.575934983391919e-2	-9.245313286314942e-3	5.714285714285714e-2	1.029032117351571e-1	4.576035459229994e-2	-1.004758e-6	2.511896e-1	9.244309e-3	2.311077e3
5	14	100000	5.500536550082983e-2	4.575985221051438e-2	-9.245513290315255e-3	5.714285714285714e-2	1.029032117351571e-1	4.576035459229994e-2	-5.023818e-7	2.511909e-1	9.245011e-3	4.622505e3
9	14	100	4.444701313794273e-2	2.322603658520165e-2	-2.122097655274112e-2	6.349206349206349e-2	8.699650998634427e-2	2.350444649428078e-2	-2.784099e-4	2.505689e-1	2.094257e-2	1.884831e1
9	14	500	4.484440095670592e-2	2.344873175728614e-2	-2.139566919941987e-2	6.349206349206349e-2	8.699650998634427e-2	2.350444649428078e-2	-5.571474e-5	2.507163e-1	2.133995e-2	9.602980e1
9	14	1000	4.489389884606269e-2	2.347660550050019e-2	-2.141729334556255e-2	6.349206349206349e-2	8.699650998634427e-2	2.350444649428078e-2	-2.784099e-5	2.505689e-1	2.138945e-2	1.925051e2
9	14	5000	4.493357794742985e-2	2.349887628360369e-2	-2.143470166382612e-2	6.349206349206349e-2	8.699650998634427e-2	2.350444649428078e-2	-5.570211e-6	2.506595e-1	2.142913e-2	9.643109e2
9	14	10000	4.493853856240770e-2	2.350166142349226e-2	-2.143687713891550e-2	6.349206349206349e-2	8.699650998634427e-2	2.350444649428078e-2	-2.785071e-6	2.506564e-1	2.143409e-2	1.929068e3
9	14	50000	4.494250670532845e-2	2.350388947310721e-2	-2.143861723222156e-2	6.349206349206349e-2	8.699650998634427e-2	2.350444649428078e-2	-5.570212e-7	2.506595e-1	2.143806e-2	9.647127e3
9	14	100000	4.494300273608307e-2	2.350416798213889e-2	-2.143883475394473e-2	6.349206349206349e-2	8.699650998634427e-2	2.350444649428078e-2	-2.785121e-7	2.506609e-1	2.143856e-2	1.929470e4
11	14	100	4.208873172625184e-2	1.694954248300704e-2	-2.513918924324480e-2	6.493506493506493e-2	8.211193868530307e-2	1.717687375023814e-2	-2.273313e-4	2.500644e-1	2.491186e-2	2.740304e1
11	14	500	4.244763941130036e-2	1.713135480862822e-2	-2.531628460267218e-2	6.493506493506493e-2	8.211193868530307e-2	1.717687375023814e-2	-4.551894e-5	2.503542e-1	2.527077e-2	1.389892e2
11	14	1000	4.249257385598524e-2	1.715410460798638e-2	-2.533846924799888e-2	6.493506493506493e-2	8.211193868530307e-2	1.717687375023814e-2	-2.276914e-5	2.504606e-1	2.531570e-2	2.784727e2
11	14	5000	4.252849451465966e-2	1.717231862968680e-2	-2.535617588497315e-2	6.493506493506493e-2	8.211193868530307e-2	1.717687375023814e-2	-4.555121e-6	2.505316e-1	2.535162e-2	1.394339e3
11	14	10000	4.253298574294537e-2	1.717459611996578e-2	-2.535838962298001e-2	6.493506493506493e-2	8.211193868530307e-2	1.717687375023814e-2	-2.277630e-6	2.505393e-1	2.535611e-2	2.789172e3
11	14	50000	4.253657878277627e-2	1.717641822384786e-2	-2.536016055892985e-2	6.493506493506493e-2	8.211193868530307e-2	1.717687375023814e-2	-4.555264e-7	2.505395e-1	2.535971e-2	1.394784e4
11	14	100000	4.253702791518991e-2	1.717664598545218e-2	-2.536038192973907e-2	6.493506493506493e-2	8.211193868530307e-2	1.717687375023814e-2	-2.277648e-7	2.505413e-1	2.536015e-2	2.789617e4
13	14	100	4.383236233738336e-2	1.525768889755302e-2	-2.857467343983035e-2	6.593406593406594e-2	8.138311819305660e-2	1.544905225899067e-2	-1.913634e-4	2.487724e-1	2.838331e-2	3.689830e1
13	14	500	4.416764109069031e-2	1.541049368150285e-2	-2.875714740918739e-2	6.593406593406594e-2	8.138311819305660e-2	1.544905225899067e-2	-3.855858e-5	2.506308e-1	2.871859e-2	1.866708e2
13	14	1000	4.420922877028714e-2	1.542979152846002e-2	-2.877943724182700e-2	6.593406593406594e-2	8.138311819305660e-2	1.544905225899067e-2	-1.926073e-5	2.503895e-1	2.876018e-2	3.738823e2
13	14	5000	4.424253537893472e-2	1.544519958968330e-2	-2.879733578925141e-2	6.593406593406594e-2	8.138311819305660e-2	1.544905225899067e-2	-3.852669e-6	2.504235e-1	2.879348e-2	1.871576e3
13	14	10000	4.424670285642136e-2	1.544712577529463e-2	-2.879957708112675e-2	6.593406593406594e-2	8.138311819305660e-2	1.544905225899067e-2	-1.926484e-6	2.504429e-1	2.879765e-2	3.743695e3
13	14	50000	4.425003610416180e-2	1.544866694127310e-2	-2.880136916288800e-2	6.593406593406594e-2	8.138311819305660e-2	1.544905225899067e-2	-3.853177e-7	2.504565e-1	2.880098e-2	1.872064e4
13	14	100000	4.425045276135117e-2	1.544885959858813e-2	-2.880159316276265e-2	6.593406593406594e-2	8.138311819305660e-2	1.544905225899067e-2	-1.926604e-7	2.504585e-1	2.880140e-2	3.744182e4
1	15	100	9.699265292881785e-2	9.699265292881785e-2	0.000000000000000e0	0.000000000000000e0	9.956611045250592e-2	9.956611045250592e-2	-2.573458e-3	2.573458e-1	-2.573458e-3	2.573458e-1
1	15	500	9.905434443947665e-2	9.905434443947665e-2	0.000000000000000e0	0.000000000000000e0	9.956611045250592e-2	9.956611045250592e-2	-5.117660e-4	2.558830e-1	-5.117660e-4	2.558830e-1
1	15	1000	9.931038691895475e-2	9.931038691895475e-2	0.000000000000000e0	0.000000000000000e0	9.956611045250592e-2	9.956611045250592e-2	-2.557235e-4	2.557235e-1	-2.557235e-4	2.557235e-1
1	15	5000	9.951499268640895e-2	9.951499268640895e-2	0.000000000000000e0	0.000000000000000e0	9.956611045250592e-2	9.956611045250592e-2	-5.111777e-5	2.555888e-1	-5.111777e-5	2.555888e-1
1	15	10000	9.954055322896574e-2	9.954055322896574e-2	0.000000000000000e0	0.000000000000000e0	9.956611045250592e-2	9.956611045250592e-2	-2.555722e-5	2.555722e-1	-2.555722e-5	2.555722e-1
1	15	50000	9.956099927473967e-2	9.956099927473967e-2	0.000000000000000e0	0.000000000000000e0	9.956611045250592e-2	9.956611045250592e-2	-5.111178e-6	2.555589e-1	-5.111178e-6	2.555589e-1
1	15	100000	9.956355488027981e-2	9.956355488027981e-2	0.000000000000000e0	0.000000000000000e0	9.956611045250592e-2	9.956611045250592e-2	-2.555572e-6	2.555572e-1	-2.555572e-6	2.555572e-1
2	15	100	7.818255752877512e-2	7.443203768113170e-2	-3.750519847643444e-3	3.333333333333333e-2	1.090342416824683e-1	7.570090834913495e-2	-1.268871e-3	2.537741e-1	2.481649e-3	4.963298e-1
2	15	500	7.929190553896232e-2	7.544808786375105e-2	-3.843817675211311e-3	3.333333333333333e-2	1.090342416824683e-1	7.570090834913495e-2	-2.528205e-4	2.528205e-1	3.590997e-3	3.590997e0
2	15	1000	7.943108756265127e-2	7.557446759529006e-2	-3.856619967361292e-3	3.333333333333333e-2	1.090342416824683e-1	7.570090834913495e-2	-1.264408e-4	2.528815e-1	3.730179e-3	7.460358e0
2	15	5000	7.954218190324634e-2	7.567563015365168e-2	-3.866551749594843e-3	3.333333333333333e-2	1.090342416824683e-1	7.570090834913495e-2	-2.527820e-5	2.527820e-1	3.841274e-3	3.841274e1
2	15	10000	7.955607371029789e-2	7.568826893963033e-2	-3.867804770667666e-3	3.333333333333333e-2	1.090342416824683e-1	7.570090834913495e-2	-1.263941e-5	2.527882e-1	3.855165e-3	7.710331e1
2	15	50000	7.956718465463723e-2	7.569838056718925e-2	-3.868804087448224e-3	3.333333333333333e-2	1.090342416824683e-1	7.570090834913495e-2	-2.527782e-6	2.527782e-1	3.866276e-3	3.866276e2
2	15	100000	7.956857357269344e-2	7.569964445503680e-2	-3.868929117656795e-3	3.333333333333333e-2	1.090342416824683e-1	7.570090834913495e-2	-1.263894e-6	2.527788e-1	3.867665e-3	7.735330e2
4	15	100	5.867025867149859e-2	5.174453124534256e-2	-6.925727426156019e-3	5.000000000000000e-2	1.023735226469430e-1	5.237352264694303e-2	-6.289914e-4	2.515966e-1	6.296736e-3	2.518694e0
4	15	500	5.931601529006511e-2	5.224782853758045e-2	-7.068186752484628e-3	5.000000000000000e-2	1.023735226469430e-1	5.237352264694303e-2	-1.256941e-4	2.513882e-1	6.942493e-3	1.388499e1
4	15	1000	5.939660757163538e-2	5.231067021563327e-2	-7.085937356002073e-3	5.000000000000000e-2	1.023735226469430e-1	5.237352264694303e-2	-6.285243e-5	2.514097e-1	7.023085e-3	2.809234e1
4	15	5000	5.946106412995725e-2	5.236095320283723e-2	-7.100110927120030e-3	5.000000000000000e-2	1.023735226469430e-1	5.237352264694303e-2	-1.256944e-5	2.513889e-1	7.087541e-3	1.417508e2
4	15	10000	5.946912005974939e-2	5.236723787263645e-2	-7.101882187112837e-3	5.000000000000000e-2	1.023735226469430e-1	5.237352264694303e-2	-6.284774e-6	2.513910e-1	7.095597e-3	2.838239e2
4	15	50000	5.947556462430806e-2	5.237226570249928e-2	-7.103298921808791e-3	5.000000000000000e-2	1.023735226469430e-1	5.237352264694303e-2	-1.256944e-6	2.513889e-1	7.102042e-3	1.420408e3
4	15	100000	5.947637018361286e-2	5.237289417420034e-2	-7.103476009412522e-3	5.000000000000000e-2	1.023735226469430e-1	5.237352264694303e-2	-6.284727e-7	2.513891e-1	7.102848e-3	2.841139e3
7	15	100	5.072088545751787e-2	3.430800607657691e-2	-1.641287938094096e-2	5.714285714285714e-2	9.180933722468813e-2	3.466648008183099e-2	-3.584740e-4	2.509318e-1	1.605441e-2	1.123808e1
7	15	500	5.116301193575926e-2	3.459484731615076e-2	-1.656816461960850e-2	5.714285714285714e-2	9.180933722468813e-2	3.466648008183099e-2	-7.163277e-5	2.507147e-1	1.649653e-2	5.773786e1
7	15	1000	5.121849717799079e-2	3.463065024994578e-2	-1.658784692804505e-2	5.714285714285714e-2	9.180933722468813e-2	3.466648008183099e-2	-3.582983e-5	2.508088e-1	1.655202e-2	1.158641e2
7	15	5000	5.126291872522356e-2	3.465931477268424e-2	-1.660360395253928e-2	5.714285714285714e-2	9.180933722468813e-2	3.466648008183099e-2	-7.165309e-6	2.507858e-1	1.659644e-2	5.808754e2
7	15	10000	5.126847356761111e-2	3.466289729354398e-2	-1.660557627406702e-2	5.714285714285714e-2	9.180933722468813e-2	3.466648008183099e-2	-3.582788e-6	2.507952e-1	1.660199e-2	1.162140e3
7	15	50000	5.127291778344285e-2	3.466576353077831e-2	-1.660715425266499e-2	5.714285714285714e-2	9.180933722468813e-2	3.466648008183099e-2	-7.165511e-7	2.507929e-1	1.660644e-2	5.812253e3
7	15	100000	5.127347333185683e-2	3.466612180496896e-2	-1.660735152688884e-2	5.714285714285714e-2	9.180933722468813e-2	3.466648008183099e-2	-3.582769e-7	2.507938e-1	1.660699e-2	1.162490e4
8	15	100	3.962359921843681e-2	2.970180605425360e-2	-9.921793164183235e-3	5.833333333333333e-2	8.834916598261366e-2	3.001583264928033e-2	-3.140266e-4	2.512213e-1	9.607767e-3	7.686213e0
8	15	500	4.003398972703742e-2	2.995320214307181e-2	-1.008078758396558e-2	5.833333333333333e-2	8.834916598261366e-2	3.001583264928033e-2	-6.263051e-5	2.505220e-1	1.001816e-2	4.007263e1
8	15	1000	4.008543827646774e-2	2.998448903092235e-2	-1.010094924554531e-2	5.833333333333333e-2	8.834916598261366e-2	3.001583264928033e-2	-3.134362e-5	2.507489e-1	1.006961e-2	8.055685e1
8	15	5000	4.012654132066273e-2	3.000956571799611e-2	-1.011697560266619e-2	5.833333333333333e-2	8.834916598261366e-2	3.001583264928033e-2	-6.266931e-6	2.506773e-1	1.011071e-2	4.044283e2
8	15	10000	4.013168081296893e-2	3.001269890038827e-2	-1.011898191258050e-2	5.833333333333333e-2	8.834916598261366e-2	3.001583264928033e-2	-3.133749e-6	2.506999e-1	1.011585e-2	8.092679e2
8	15	50000	4.013579184251367e-2	3.001520591746614e-2	-1.012058592504710e-2	5.833333333333333e-2	8.834916598261366e-2	3.001583264928033e-2	-6.267318e-7	2.506927e-1	1.011996e-2	4.047984e3
8	15	100000	4.013630573744393e-2	3.001551928054117e-2	-1.012078645690196e-2	5.833333333333333e-2	8.834916598261366e-2	3.001583264928033e-2	-3.133687e-7	2.506950e-1	1.012047e-2	8.096378e3
11	15	100	3.975945066037505e-2	1.753095421535293e-2	-2.222849644502210e-2	6.060606060606061e-2	7.836496035881071e-2	1.775889975275011e-2	-2.279455e-4	2.507401e-1	2.200055e-2	2.420061e1
11	15	500	4.010444910966861e-2	1.771337869774930e-2	-2.239107041191928e-2	6.060606060606061e-2	7.836496035881071e-2	1.775889975275011e-2	-4.552106e-5	2.503658e-1	2.234555e-2	1.229005e2
11	15	1000	4.014786874283071e-2	1.773612438015010e-2	-2.241174436268053e-2	6.060606060606061e-2	7.836496035881071e-2	1.775889975275011e-2	-2.277537e-5	2.505291e-1	2.238897e-2	2.462787e2
11	15	5000	4.018259137473085e-2	1.775434536843507e-2	-2.242824600629552e-2	6.060606060606061e-2	7.836496035881071e-2	1.775889975275011e-2	-4.554384e-6	2.504911e-1	2.242369e-2	1.233303e3
11	15	10000	4.018693465800319e-2	1.775662241220100e-2	-2.243031224580191e-2	6.060606060606061e-2	7.836496035881071e-2	1.775889975275011e-2	-2.277341e-6	2.505075e-1	2.242803e-2	2.467084e3
11	15	50000	4.019040915699870e-2	1.775844429155140e-2	-2.243196486544657e-2	6.060606060606061e-2	7.836496035881071e-2	1.775889975275011e-2	-4.554612e-7	2.505037e-1	2.243151e-2	1.233733e4
11	15	100000	4.019084349891847e-2	1.775867202066738e-2	-2.243217147825100e-2	6.060606060606061e-2	7.836496035881071e-2	1.775889975275011e-2	-2.277321e-7	2.505053e-1	2.243194e-2	2.467514e4
13	15	100	3.966691360712068e-2	1.427504682627014e-2	-2.539186678085058e-2	6.153846153846154e-2	7.600551672831049e-2	1.446705518984895e-2	-1.920084e-4	2.496109e-1	2.519986e-2	3.275982e1
13	15	500	3.998686079143760e-2	1.442851886201695e-2	-2.555834192942069e-2	6.153846153846154e-2	7.600551672831049e-2	1.446705518984895e-2	-3.853633e-5	2.504861e-1	2.551981e-2	1.658787e2
13	15	1000	4.002698548710577e-2	1.444779777430999e-2	-2.557918771279579e-2	6.153846153846154e-2	7.600551672831049e-2	1.446705518984895e-2	-1.925742e-5	2.503464e-1	2.555993e-2	3.322791e2
13	15	5000	4.005910752579781e-2	1.446320237040753e-2	-2.559590515539028e-2	6.153846153846154e-2	7.600551672831049e-2	1.446705518984895e-2	-3.852819e-6	2.504333e-1	2.559205e-2	1.663483e3
13	15	10000	4.006312415818676e-2	1.446512888782711e-2	-2.559799527036001e-2	6.153846153846154e-2	7.600551672831049e-2	1.446705518984895e-2	-1.926302e-6	2.504193e-1	2.559607e-2	3.327489e3
13	15	50000	4.006633768576345e-2	1.446666991609187e-2	-2.559966776967218e-2	6.153846153846154e-2	7.600551672831049e-2	1.446705518984895e-2	-3.852738e-7	2.504279e-1	2.559928e-2	1.663953e4
13	15	100000	4.006673939054932e-2	1.446686255404770e-2	-2.559987683650249e-2	6.153846153846154e-2	7.600551672831049e-2	1.446705518984895e-2	-1.926358e-7	2.504265e-1	2.559968e-2	3.327959e4
14	15	100	4.107445278723585e-2	1.429251398355647e-2	-2.678193880367936e-2	6.190476190476191e-2	7.637667392936624e-2	1.447191202460434e-2	-1.793980e-4	2.511573e-1	2.660254e-2	3.724356e1
14	15	500	4.138276120908126e-2	1.443617923889629e-2	-2.694658197018497e-2	6.190476190476191e-2	7.637667392936624e-2	1.447191202460434e-2	-3.573279e-5	2.501295e-1	2.691085e-2	1.883759e2
14	15	1000	4.142161425276590e-2	1.445402088066480e-2	-2.696759337210112e-2	6.190476190476191e-2	7.637667392936624e-2	1.447191202460434e-2	-1.789114e-5	2.504760e-1	2.694970e-2	3.772958e2
14	15	5000	4.145269778253247e-2	1.446833530749287e-2	-2.698436247503970e-2	6.190476190476191e-2	7.637667392936624e-2	1.447191202460434e-2	-3.576717e-6	2.503702e-1	2.698079e-2	1.888655e3
14	15	10000	4.145658630343300e-2	1.447012341908335e-2	-2.698646288434972e-2	6.190476190476191e-2	7.637667392936624e-2	1.447191202460434e-2	-1.788606e-6	2.504048e-1	2.698467e-2	3.777854e3
14	15	50000	4.145969713924783e-2	1.447155431865622e-2	-2.698814282059167e-2	6.190476190476191e-2	7.637667392936624e-2	1.447191202460434e-2	-3.577059e-7	2.503942e-1	2.698779e-2	1.889145e4
14	15	100000	4.146008602444778e-2	1.447173316916114e-2	-2.698835285528658e-2	6.190476190476191e-2	7.637667392936624e-2	1.447191202460434e-2	-1.788554e-7	2.503976e-1	2.698817e-2	3.778344e4
1	16	100	9.277015121874946e-2	9.277015121874946e-2	0.000000000000000e0	0.000000000000000e0	9.532438929047633e-2	9.532438929047633e-2	-2.554238e-3	2.554238e-1	-2.554238e-3	2.554238e-1
1	16	500	9.481382217726901e-2	9.481382217726901e-2	0.000000000000000e0	0.000000000000000e0	9.532438929047633e-2	9.532438929047633e-2	-5.105671e-4	2.552836e-1	-5.105671e-4	2.552836e-1
1	16	1000	9.506888941702540e-2	9.506888941702540e-2	0.000000000000000e0	0.000000000000000e0	9.532438929047633e-2	9.532438929047633e-2	-2.554999e-4	2.554999e-1	-2.554999e-4	2.554999e-1
1	16	5000	9.527333595805976e-2	9.527333595805976e-2	0.000000000000000e0	0.000000000000000e0	9.532438929047633e-2	9.532438929047633e-2	-5.105333e-5	2.552667e-1	-5.105333e-5	2.552667e-1
1	16	10000	9.529887554025278e-2	9.529887554025278e-2	0.000000000000000e0	0.000000000000000e0	9.532438929047633e-2	9.532438929047633e-2	-2.551375e-5	2.551375e-1	-2.551375e-5	2.551375e-1
1	16	50000	9.531928540714187e-2	9.531928540714187e-2	0.000000000000000e0	0.000000000000000e0	9.532438929047633e-2	9.532438929047633e-2	-5.103883e-6	2.551942e-1	-5.103883e-6	2.551942e-1
1	16	100000	9.532183727797647e-2	9.532183727797647e-2	0.000000000000000e0	0.000000000000000e0	9.532438929047633e-2	9.532438929047633e-2	-2.552012e-6	2.552012e-1	-2.552012e-6	2.552012e-1
3	16	100	6.542832150684619e-2	5.934845439837226e-2	-6.079867108473995e-3	4.166666666666666e-2	1.018519949510583e-1	6.018532828439162e-2	-8.368739e-4	2.510622e-1	5.242993e-3	1.572898e0
3	16	500	6.622408896539790e-2	6.001759628524763e-2	-6.206492680150257e-3	4.166666666666666e-2	1.018519949510583e-1	6.018532828439162e-2	-1.677320e-4	2.515980e-1	6.038761e-3	9.058141e0
3	16	1000	6.632321478124431e-2	6.010139314774511e-2	-6.221821633499136e-3	4.166666666666666e-2	1.018519949510583e-1	6.018532828439162e-2	-8.393514e-5	2.518054e-1	6.137886e-3	1.841366e1
3	16	5000	6.640238153556835e-2	6.016854495144534e-2	-6.233836584122528e-3	4.166666666666666e-2	1.018519949510583e-1	6.018532828439162e-2	-1.678333e-5	2.517500e-1	6.217053e-3	9.325580e1
3	16	10000	6.641227820307390e-2	6.017693796022591e-2	-6.235340242847625e-3	4.166666666666666e-2	1.018519949510583e-1	6.018532828439162e-2	-8.390324e-6	2.517097e-1	6.226950e-3	1.868085e2
3	16	50000	6.642019406960722e-2	6.018365007883544e-2	-6.236543990771756e-3	4.166666666666666e-2	1.018519949510583e-1	6.018532828439162e-2	-1.678206e-6	2.517308e-1	6.234866e-3	9.352299e2
3	16	100000	6.642118362793940e-2	6.018448917281774e-2	-6.236694455122011e-3	4.166666666666666e-2	1.018519949510583e-1	6.018532828439162e-2	-8.391116e-7	2.517335e-1	6.235855e-3	1.870757e3
5	16	100	5.474781710297356e-2	4.395737870261521e-2	-1.079043840035835e-2	5.000000000000000e-2	9.445854581883949e-2	4.445854581883948e-2	-5.011671e-4	2.505836e-1	1.028927e-2	5.144636e0
5	16	500	5.528760205740135e-2	4.435816530550021e-2	-1.092943675190115e-2	5.000000000000000e-2	9.445854581883949e-2	4.445854581883948e-2	-1.003805e-4	2.509513e-1	1.082906e-2	2.707264e1
5	16	1000	5.535524882266203e-2	4.440833252957069e-2	-1.094691629309133e-2	5.000000000000000e-2	9.445854581883949e-2	4.445854581883948e-2	-5.021329e-5	2.510664e-1	1.089670e-2	5.448352e1
5	16	5000	5.540939556737400e-2	4.444850395252511e-2	-1.096089161484901e-2	5.000000000000000e-2	9.445854581883949e-2	4.445854581883948e-2	-1.004187e-5	2.510467e-1	1.095085e-2	2.737712e2
5	16	10000	5.541616577645442e-2	4.445352533544224e-2	-1.096264044101197e-2	5.000000000000000e-2	9.445854581883949e-2	4.445854581883948e-2	-5.020483e-6	2.510242e-1	1.095762e-2	5.478810e2
5	16	50000	5.542158224300051e-2	4.445754166617256e-2	-1.096404057682768e-2	5.000000000000000e-2	9.445854581883949e-2	4.445854581883948e-2	-1.004153e-6	2.510382e-1	1.096304e-2	2.740759e3
5	16	100000	5.542225932008292e-2	4.445804373900652e-2	-1.096421558107639e-2	5.000000000000000e-2	9.445854581883949e-2	4.445854581883948e-2	-5.020798e-7	2.510399e-1	1.096371e-2	5.481857e3
7	16	100	4.695560902640776e-2	3.309147864921897e-2	-1.386413037718878e-2	5.357142857142857e-2	8.702009964081354e-2	3.344867106938498e-2	-3.571924e-4	2.500347e-1	1.350694e-2	9.454857e0
7	16	500	4.738984637165919e-2	3.337707028846824e-2	-1.401277608319097e-2	5.357142857142857e-2	8.702009964081354e-2	3.344867106938498e-2	-7.160078e-5	2.506027e-1	1.394118e-2	4.879411e1
7	16	1000	4.744413506102865e-2	3.341284963954635e-2	-1.403128542148234e-2	5.357142857142857e-2	8.702009964081354e-2	3.344867106938498e-2	-3.582143e-5	2.507500e-1	1.399546e-2	9.796825e1
7	16	5000	4.748760174138734e-2	3.344150691971488e-2	-1.404609482167244e-2	5.357142857142857e-2	8.702009964081354e-2	3.344867106938498e-2	-7.164150e-6	2.507452e-1	1.403893e-2	4.913626e2
7	16	10000	4.749303409277133e-2	3.344508920711273e-2	-1.404794488565852e-2	5.357142857142857e-2	8.702009964081354e-2	3.344867106938498e-2	-3.581862e-6	2.507304e-1	1.404436e-2	9.831054e2
