a	b	abs_V	ratio_to_a_lna
148	143	1.018760921435375e2	1.377471950824944e-1
148	145	1.250344311526541e2	1.690597059391222e-1
148	147	1.763472997871148e2	2.384401030206551e-1
149	1	1.778560597562774e2	2.385446920485108e-1
149	2	1.452987867210606e2	1.948781187489134e-1
149	3	1.265783856883704e2	1.697698806293511e-1
149	4	1.125598513503948e2	1.509678956916080e-1
149	5	1.036860506112697e2	1.390661473479465e-1
149	6	9.581467979371821e1	1.285088813754207e-1
149	7	8.685619993383291e1	1.164935594216591e-1
149	8	8.186412230973434e1	1.097980685783632e-1
149	9	7.565228275056008e1	1.014666046027834e-1
149	10	7.516994365737402e1	1.008196801707191e-1
149	11	6.634069322408266e1	8.897768373542853e-2
149	12	6.348204287330848e1	8.514359526785398e-2
149	13	6.143773785582711e1	8.240172573854711e-2
149	14	5.823798220266883e1	7.811013889040103e-2
149	15	6.115995835549380e1	8.202916139941129e-2
149	16	5.089953376331585e1	6.826764083057574e-2
149	17	5.032477970509988e1	6.749676729380313e-2
149	18	4.439388243014064e1	5.954210965680592e-2
149	19	4.823538799135646e1	6.469442643678297e-2
149	20	4.318712375501600e1	5.792357679979250e-2
149	21	3.197001227253966e1	4.287892547934913e-2
149	22	4.093616659268617e1	5.490454059805630e-2
149	23	4.057486323039348e1	5.441995210884594e-2
149	24	2.960051860353928e1	3.970090535252778e-2
149	25	4.893702029612141e1	6.563547203455904e-2
149	26	3.444660405517687e1	4.620058809196200e-2
149	27	2.379626093955055e1	3.191609971293510e-2
149	28	2.953259030071333e1	3.960979832979716e-2
149	29	1.970573180258925e1	2.642978670999872e-2
149	30	4.685371316884677e1	6.284129196670415e-2
149	31	2.883087285834125e1	3.866863854347839e-2
149	32	2.913300739250337e1	3.907386842154770e-2
149	33	1.381758460474567e1	1.853246647266380e-2
149	34	1.980017794172619e1	2.655646007275322e-2
149	35	1.297206058760813e1	1.739842995704502e-2
149	36	1.025609809351428e1	1.375571776800443e-2
149	37	9.403858920664941e0	1.261267472905705e-2
149	38	3.397279264390511e1	4.556510118560764e-2
149	39	2.385065924080448e1	3.198905998225830e-2
149	40	1.982146854963710e1	2.658501553223317e-2
149	41	1.759937145951764e1	2.360468713189184e-2
149	42	9.590141581003031e0	1.286252137417682e-2
149	43	1.810383714620524e1	2.428128826679180e-2
149	44	1.055207303016579e1	1.415268625035112e-2
149	45	1.038564229851251e1	1.392946547460671e-2
149	46	6.675945893405927e0	8.953934206443758e-3
149	47	2.654670148451145e0	3.560505466726456e-3
149	48	7.407524973618396e0	9.935145117320564e-3
149	49	2.150540285910907e1	2.884354746998872e-2
149	50	5.147687823416818e1	6.904198868914241e-2
149	51	3.037319906114209e1	4.073724238857448e-2
149	52	2.150126927129802e1	2.883800340568868e-2
149	53	1.542633755074218e1	2.069016341372250e-2
149	54	9.060084291411107e0	1.215159618508265e-2
149	55	9.755315630878831e0	1.308405665903594e-2
149	56	1.762333226037698e1	2.363682391637957e-2
149	57	5.348745817177459e0	7.173862535540200e-3
149	58	3.750278077957055e0	5.029960353492942e-3
149	59	7.420059791540484e0	9.951957107225243e-3
149	60	1.618548644528496e1	2.170835160205766e-2
149	61	6.487958705802827e0	8.701801409634375e-3
149	62	5.030084789523140e0	6.746466939270792e-3
149	63	5.384612790797735e0	7.221968156392733e-3
149	64	8.499209826134861e0	1.139933828180661e-2
149	65	5.749470993855227e0	7.711324480877766e-3
149	66	1.329011398431249e1	1.782501058452429e-2
149	67	1.241069401103676e1	1.664551202263195e-2
149	68	1.195266440605697e1	1.603119204265078e-2
149	69	1.592762957350792e1	2.136250795661238e-2
149	70	2.297689574873178e1	3.081714802477237e-2
149	71	2.544787395016302e1	3.413128157145460e-2
149	72	3.487296001841275e1	4.677242664552335e-2
149	73	4.656173978766319e1	6.244969046380209e-2
149	74	7.249155617518440e1	9.722736446328112e-2
149	75	7.249155617518440e1	9.722736446328112e-2
149	76	4.656173978766319e1	6.244969046380209e-2
149	77	3.487296001841275e1	4.677242664552335e-2
149	78	2.544787395016302e1	3.413128157145460e-2
149	79	2.297689574873178e1	3.081714802477237e-2
149	80	1.592762957350792e1	2.136250795661238e-2
149	81	1.195266440605697e1	1.603119204265078e-2
149	82	1.241069401103676e1	1.664551202263195e-2
149	83	1.329011398431249e1	1.782501058452429e-2
149	84	5.749470993855227e0	7.711324480877766e-3
149	85	8.499209826134861e0	1.139933828180661e-2
149	86	5.384612790797735e0	7.221968156392733e-3
149	87	5.030084789523140e0	6.746466939270792e-3
149	88	6.487958705802827e0	8.701801409634375e-3
149	89	1.618548644528496e1	2.170835160205766e-2
149	90	7.420059791540484e0	9.951957107225243e-3
149	91	3.750278077957055e0	5.029960353492942e-3
149	92	5.348745817177459e0	7.173862535540200e-3
149	93	1.762333226037698e1	2.363682391637957e-2
149	94	9.755315630878831e0	1.308405665903594e-2
149	95	9.060084291411107e0	1.215159618508265e-2
149	96	1.542633755074218e1	2.069016341372250e-2
149	97	2.150126927129802e1	2.883800340568868e-2
149	98	3.037319906114209e1	4.073724238857448e-2
149	99	5.147687823416818e1	6.904198868914241e-2
149	100	2.150540285910907e1	2.884354746998872e-2
149	101	7.407524973618396e0	9.935145117320564e-3
149	102	2.654670148451145e0	3.560505466726456e-3
149	103	6.675945893405927e0	8.953934206443758e-3
149	104	1.038564229851251e1	1.392946547460671e-2
149	105	1.055207303016579e1	1.415268625035112e-2
149	106	1.810383714620524e1	2.428128826679180e-2
149	107	9.590141581003031e0	1.286252137417682e-2
149	108	1.759937145951764e1	2.360468713189184e-2
149	109	1.982146854963710e1	2.658501553223317e-2
149	110	2.385065924080448e1	3.198905998225830e-2
149	111	3.397279264390511e1	4.556510118560764e-2
149	112	9.403858920664941e0	1.261267472905705e-2
149	113	1.025609809351428e1	1.375571776800443e-2
149	114	1.297206058760813e1	1.739842995704502e-2
149	115	1.980017794172619e1	2.655646007275322e-2
149	116	1.381758460474567e1	1.853246647266380e-2
149	117	2.913300739250337e1	3.907386842154770e-2
149	118	2.883087285834125e1	3.866863854347839e-2
149	119	4.685371316884677e1	6.284129196670415e-2
149	120	1.970573180258925e1	2.642978670999872e-2
149	121	2.953259030071333e1	3.960979832979716e-2
149	122	2.379626093955055e1	3.191609971293510e-2
149	123	3.444660405517687e1	4.620058809196200e-2
149	124	4.893702029612141e1	6.563547203455904e-2
149	125	2.960051860353928e1	3.970090535252778e-2
149	126	4.057486323039348e1	5.441995210884594e-2
149	127	4.093616659268617e1	5.490454059805630e-2
149	128	3.197001227253966e1	4.287892547934913e-2
149	129	4.318712375501600e1	5.792357679979250e-2
149	130	4.823538799135646e1	6.469442643678297e-2
149	131	4.439388243014064e1	5.954210965680592e-2
149	132	5.032477970509988e1	6.749676729380313e-2
149	133	5.089953376331585e1	6.826764083057574e-2
149	134	6.115995835549380e1	8.202916139941129e-2
149	135	5.823798220266883e1	7.811013889040103e-2
149	136	6.143773785582711e1	8.240172573854711e-2
149	137	6.348204287330848e1	8.514359526785398e-2
149	138	6.634069322408266e1	8.897768373542853e-2
149	139	7.516994365737402e1	1.008196801707191e-1
149	140	7.565228275056008e1	1.014666046027834e-1
149	141	8.186412230973434e1	1.097980685783632e-1
149	142	8.685619993383291e1	1.164935594216591e-1
149	143	9.581467979371821e1	1.285088813754207e-1
149	144	1.036860506112697e2	1.390661473479465e-1
149	145	1.125598513503948e2	1.509678956916080e-1
149	146	1.265783856883704e2	1.697698806293511e-1
149	147	1.452987867210606e2	1.948781187489134e-1
149	148	1.778560597562774e2	2.385446920485108e-1
150	1	1.793669561022019e2	2.386483224506345e-1
150	7	8.853364182815105e1	1.177943003654183e-1
150	11	6.892123523448893e1	9.169992916958704e-2
150	13	5.925804660591091e1	7.884302505609921e-2
150	17	5.288271324083361e1	7.036062313713963e-2
150	19	5.117710320001623e1	6.809130339262606e-2
150	23	3.210265818598408e1	4.271269184010631e-2
150	29	2.044868853027495e1	2.720704705099101e-2
150	31	3.122136970532775e1	4.154013463071785e-2
150	37	1.348503801547731e0	1.794188723781987e-3
150	41	2.319551846643330e1	3.086171327584382e-2
150	43	2.549025704891721e1	3.391487047421036e-2
150	47	2.780051674817488e0	3.698867856926997e-3
150	49	1.521329597863464e1	2.024134011716984e-2
150	53	2.084073619941839e1	2.772866775858920e-2
150	59	2.881967292441573e0	3.834466919909644e-3
150	61	7.860957111459503e0	1.045902917835804e-2
150	67	6.470980578078911e0	8.609660849065450e-3
150	71	2.703059569017205e1	3.596429608040675e-2
150	73	4.001542475880843e1	5.324065367646602e-2
150	77	4.001542475880843e1	5.324065367646602e-2
150	79	2.703059569017205e1	3.596429608040675e-2
150	83	6.470980578078911e0	8.609660849065450e-3
150	89	7.860957111459503e0	1.045902917835804e-2
150	91	2.881967292441573e0	3.834466919909644e-3
150	97	2.084073619941839e1	2.772866775858920e-2
150	101	1.521329597863464e1	2.024134011716984e-2
150	103	2.780051674817488e0	3.698867856926997e-3
150	107	2.549025704891721e1	3.391487047421036e-2
150	109	2.319551846643330e1	3.086171327584382e-2
150	113	1.348503801547731e0	1.794188723781987e-3
150	119	3.122136970532775e1	4.154013463071785e-2
150	121	2.044868853027495e1	2.720704705099101e-2
150	127	3.210265818598408e1	4.271269184010631e-2
150	131	5.117710320001623e1	6.809130339262606e-2
150	133	5.288271324083361e1	7.036062313713963e-2
150	137	5.925804660591091e1	7.884302505609921e-2
150	139	6.892123523448893e1	9.169992916958704e-2
150	143	8.853364182815105e1	1.177943003654183e-1
150	149	1.793669561022019e2	2.386483224506345e-1
151	1	1.808799745814685e2	2.387510095764921e-1
151	2	1.478814419810988e2	1.951948724689396e-1
151	3	1.285180393876084e2	1.696363111703273e-1
151	4	1.157011922193586e2	1.527188209501538e-1
151	5	1.039038733762652e2	1.371470486154793e-1
151	6	9.500382939121820e1	1.253995099970011e-1
151	7	8.907690729199535e1	1.175763187446531e-1
151	8	8.557895552292023e1	1.129592265637803e-1
151	9	7.914095981167843e1	1.044614479718456e-1
151	10	6.944147912360607e1	9.165869956366318e-2
151	11	7.006354825143985e1	9.247979450598799e-2
151	12	6.492010347483540e1	8.569074759265953e-2
151	13	6.175399801583212e1	8.151167317321786e-2
151	14	6.054361148982710e1	7.991403360183830e-2
151	15	4.799162198598108e1	6.334614004053636e-2
151	16	5.298499502313767e1	6.993710101657417e-2
151	17	5.521316609956072e1	7.287815679257185e-2
151	18	4.713974703307120e1	6.222171482148837e-2
151	19	5.568933724953147e1	7.350667491930075e-2
151	20	4.145497277182195e1	5.471814458255952e-2
151	21	3.748198184786238e1	4.947402844240406e-2
151	22	4.489848617658740e1	5.926338129978187e-2
151	23	3.651628172318883e1	4.819936063991546e-2
151	24	3.324720286636659e1	4.388436734528772e-2
151	25	1.810668212599145e1	2.389976362869295e-2
151	26	3.612271463371278e1	4.767987505193974e-2
151	27	3.187313441020111e1	4.207067717922148e-2
151	28	2.965159770210737e1	3.913837838221049e-2
151	29	2.175696335147726e1	2.871792180147798e-2
151	30	6.195246584221328e0	8.177363912067331e-3
151	31	3.496512385332559e1	4.615192278340709e-2
151	32	2.640689379195257e1	3.485555859456543e-2
151	33	2.151167722228872e1	2.839415842681819e-2
151	34	2.385441357276039e1	3.148643367807732e-2
151	35	2.051450139052968e1	2.707794452802355e-2
151	36	1.506344332837010e1	1.988286603129088e-2
151	37	3.551294296191058e0	4.687501203384843e-3
151	38	4.743917294103296e1	6.261693954431712e-2
151	39	2.930290073740307e1	3.867811874013544e-2
151	40	2.215209021099206e1	2.923946619487051e-2
151	41	1.444366710758907e1	1.906479759245257e-2
151	42	1.707174099153087e1	2.253370173446477e-2
151	43	7.403324162117516e-1	9.771955806702573e-4
151	44	1.228665530444392e1	1.621766790404496e-2
151	45	6.997066460392493e0	9.235719351232550e-3
151	46	8.324011094424128e0	1.098720882241484e-2
151	47	2.399379643944409e0	3.167041092716418e-3
151	48	4.328573891780611e0	5.713464904450211e-3
151	49	1.060938974740450e1	1.400377526060766e-2
151	50	3.300668741671165e1	4.356690098917654e-2
151	51	4.137817447157615e1	5.461677530848776e-2
151	52	2.692575145870065e1	3.554042043208637e-2
151	53	2.019014453957586e1	2.664981241551379e-2
151	54	1.938236322266508e1	2.558358822250555e-2
151	55	1.805937108217226e1	2.383731581211133e-2
151	56	7.320410256541485e0	9.662514290525826e-3
151	57	1.159797498715568e1	1.530865007933286e-2
151	58	2.044902397954672e-1	2.699151816704684e-4
151	59	5.383078901198125e-1	7.105349971796377e-4
151	60	1.167764203163395e1	1.541380592836021e-2
151	61	1.288406771395564e1	1.700621741724828e-2
151	62	3.128531973357774e0	4.129479611326909e-3
151	63	5.103877812400101e0	6.736820829863306e-3
151	64	5.441478147067428e0	7.182433567932786e-3
151	65	3.984113876565216e0	5.258797788415382e-3
151	66	8.958287003370792e0	1.182441600337260e-2
151	67	1.721302637982370e1	2.272019020103698e-2
151	68	8.896693865776779e0	1.174311665656773e-2
151	69	1.358876281032336e1	1.793637381565942e-2
151	70	1.683251794568783e1	2.221794127595550e-2
151	71	2.527830513347848e1	3.336588743427948e-2
151	72	2.734879584660656e1	3.609881433357774e-2
151	73	3.581255050334600e1	4.727047650226154e-2
151	74	4.788822567252237e1	6.320966294138886e-2
151	75	7.378286635209219e1	9.738907732472762e-2
151	76	7.378286635209219e1	9.738907732472762e-2
151	77	4.788822567252237e1	6.320966294138886e-2
151	78	3.581255050334600e1	4.727047650226154e-2
151	79	2.734879584660656e1	3.609881433357774e-2
151	80	2.527830513347848e1	3.336588743427948e-2
151	81	1.683251794568783e1	2.221794127595550e-2
151	82	1.358876281032336e1	1.793637381565942e-2
151	83	8.896693865776779e0	1.174311665656773e-2
151	84	1.721302637982370e1	2.272019020103698e-2
151	85	8.958287003370792e0	1.182441600337260e-2
151	86	3.984113876565216e0	5.258797788415382e-3
151	87	5.441478147067428e0	7.182433567932786e-3
151	88	5.103877812400101e0	6.736820829863306e-3
151	89	3.128531973357774e0	4.129479611326909e-3
151	90	1.288406771395564e1	1.700621741724828e-2
151	91	1.167764203163395e1	1.541380592836021e-2
151	92	5.383078901198125e-1	7.105349971796377e-4
151	93	2.044902397954672e-1	2.699151816704684e-4
151	94	1.159797498715568e1	1.530865007933286e-2
151	95	7.320410256541485e0	9.662514290525826e-3
151	96	1.805937108217226e1	2.383731581211133e-2
151	97	1.938236322266508e1	2.558358822250555e-2
151	98	2.019014453957586e1	2.664981241551379e-2
151	99	2.692575145870065e1	3.554042043208637e-2
151	100	4.137817447157615e1	5.461677530848776e-2
151	101	3.300668741671165e1	4.356690098917654e-2
151	102	1.060938974740450e1	1.400377526060766e-2
151	103	4.328573891780611e0	5.713464904450211e-3
151	104	2.399379643944409e0	3.167041092716418e-3
151	105	8.324011094424128e0	1.098720882241484e-2
151	106	6.997066460392493e0	9.235719351232550e-3
151	107	1.228665530444392e1	1.621766790404496e-2
151	108	7.403324162117516e-1	9.771955806702573e-4
151	109	1.707174099153087e1	2.253370173446477e-2
151	110	1.444366710758907e1	1.906479759245257e-2
151	111	2.215209021099206e1	2.923946619487051e-2
151	112	2.930290073740307e1	3.867811874013544e-2
151	113	4.743917294103296e1	6.261693954431712e-2
151	114	3.551294296191058e0	4.687501203384843e-3
151	115	1.506344332837010e1	1.988286603129088e-2
151	116	2.051450139052968e1	2.707794452802355e-2
151	117	2.385441357276039e1	3.148643367807732e-2
151	118	2.151167722228872e1	2.839415842681819e-2
151	119	2.640689379195257e1	3.485555859456543e-2
151	120	3.496512385332559e1	4.615192278340709e-2
151	121	6.195246584221328e0	8.177363912067331e-3
151	122	2.175696335147726e1	2.871792180147798e-2
151	123	2.965159770210737e1	3.913837838221049e-2
151	124	3.187313441020111e1	4.207067717922148e-2
151	125	3.612271463371278e1	4.767987505193974e-2
151	126	1.810668212599145e1	2.389976362869295e-2
151	127	3.324720286636659e1	4.388436734528772e-2
151	128	3.651628172318883e1	4.819936063991546e-2
151	129	4.489848617658740e1	5.926338129978187e-2
151	130	3.748198184786238e1	4.947402844240406e-2
151	131	4.145497277182195e1	5.471814458255952e-2
151	132	5.568933724953147e1	7.350667491930075e-2
151	133	4.713974703307120e1	6.222171482148837e-2
151	134	5.521316609956072e1	7.287815679257185e-2
151	135	5.298499502313767e1	6.993710101657417e-2
151	136	4.799162198598108e1	6.334614004053636e-2
151	137	6.054361148982710e1	7.991403360183830e-2
151	138	6.175399801583212e1	8.151167317321786e-2
151	139	6.492010347483540e1	8.569074759265953e-2
151	140	7.006354825143985e1	9.247979450598799e-2
151	141	6.944147912360607e1	9.165869956366318e-2
151	142	7.914095981167843e1	1.044614479718456e-1
151	143	8.557895552292023e1	1.129592265637803e-1
151	144	8.907690729199535e1	1.175763187446531e-1
151	145	9.500382939121820e1	1.253995099970011e-1
151	146	1.039038733762652e2	1.371470486154793e-1
151	147	1.157011922193586e2	1.527188209501538e-1
151	148	1.285180393876084e2	1.696363111703273e-1
151	149	1.478814419810988e2	1.951948724689396e-1
151	150	1.808799745814685e2	2.387510095764921e-1
152	1	1.823951011393295e2	2.388527684275717e-1
152	3	1.300683607653181e2	1.703290705702699e-1
152	5	1.057142046025548e2	1.384364507254538e-1
152	7	9.076285360170287e1	1.188571333206631e-1
152	9	8.165222744868346e1	1.069264495184977e-1
152	11	7.174572728970536e1	9.395354085143548e-2
152	13	6.251753107694397e1	8.186889494130688e-2
152	15	5.160821887758293e1	6.758276881082717e-2
152	17	5.931252380735860e1	7.767182575255613e-2
152	21	3.956557503726015e1	5.181250523203140e-2
152	23	3.750922910155929e1	4.911964826098951e-2
152	25	2.371531013083514e1	3.105602860759614e-2
152	27	3.247788084622677e1	4.253092163290205e-2
152	29	2.646530204614081e1	3.465723926523571e-2
152	31	3.728514861223221e1	4.882620701781987e-2
152	33	2.237707465484878e1	2.930356241606636e-2
152	35	1.425777555988997e1	1.867105609101453e-2
152	37	7.203411713492704e0	9.433119744685565e-3
152	39	3.179573693925987e1	4.163763031297465e-2
152	41	1.856813754620245e1	2.431562596665636e-2
152	43	8.021128923020450e0	1.050394904912710e-2
152	45	8.726045529427603e0	1.142706201597318e-2
152	47	5.581638207050027e0	7.309350578975243e-3
152	49	8.685350141697288e0	1.137376998147827e-2
152	51	5.283261214305537e1	6.918615464342565e-2
152	53	2.188699585007828e1	2.866178706938261e-2
152	55	1.110914555772735e1	1.454781490705222e-2
152	59	9.910767972247120e-1	1.297849751790344e-3
152	61	2.334972266282533e1	3.057727902336325e-2
152	63	1.767382295144773e-1	2.314448970549563e-4
152	65	1.641395694262283e1	2.149465107399778e-2
152	67	8.892430302779299e0	1.164494869983147e-2
152	69	1.920173388648920e1	2.514534254894253e-2
152	71	1.654349806408084e1	2.166428970624274e-2
